GEO_ID,C17010A_001E,C17010A_001M,C17010A_002E,C17010A_002M,C17010A_003E,C17010A_003M,C17010A_004E,C17010A_004M,C17010A_005E,C17010A_005M,C17010A_006E,C17010A_006M,C17010A_007E,C17010A_007M,C17010A_008E,C17010A_008M,C17010A_009E,C17010A_009M,C17010A_010E,C17010A_010M,C17010A_011E,C17010A_011M,C17010A_012E,C17010A_012M,C17010A_013E,C17010A_013M,C17010A_014E,C17010A_014M,C17010A_015E,C17010A_015M,C17010A_016E,C17010A_016M,C17010A_017E,C17010A_017M,NAME,C17010A_001MA,C17010A_001EA,C17010A_002MA,C17010A_002EA,C17010A_003EA,C17010A_003MA,C17010A_004EA,C17010A_004MA,C17010A_005EA,C17010A_005MA,C17010A_006MA,C17010A_006EA,C17010A_007MA,C17010A_007EA,C17010A_008EA,C17010A_008MA,C17010A_009EA,C17010A_009MA,C17010A_010EA,C17010A_010MA,C17010A_011EA,C17010A_011MA,C17010A_012MA,C17010A_012EA,C17010A_013MA,C17010A_013EA,C17010A_014EA,C17010A_014MA,C17010A_015EA,C17010A_015MA,C17010A_016EA,C17010A_016MA,C17010A_017MA,C17010A_017EA,state
0400000US16,375753,6646,39930,3441,19669,2413,10152,1725,20261,2647,3123,867,2446,796,17138,2474,15658,2348,335823,6617,285285,6436,115735,4962,50538,3768,17225,2063,10529,1796,33313,3146,20504,2507,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2340039,14121,158364,6192,65236,3856,38930,3007,93128,4727,15145,2008,10622,1711,77983,4172,67513,4057,2181675,13864,1796558,14222,714995,11165,385117,10059,128051,5994,66742,4057,257066,7953,133422,5448,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1426032,11117,119517,6450,41502,2907,24473,2086,78015,5476,12441,1975,10057,1735,65574,4507,57937,4406,1306515,11334,1063522,11742,415109,8458,242993,7566,84590,4479,49138,3525,158403,5575,84229,4405,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,739475,7602,48010,3225,16567,1685,8628,1331,31443,2820,6401,1600,5341,1568,25042,2243,22620,2167,691465,7089,577457,7369,217666,4880,114008,4837,41066,3044,25063,2443,72942,3364,43317,2684,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,636608,7547,46204,3046,17954,1578,11584,1458,28250,2599,5279,1236,4307,1171,22971,2473,20803,2477,590404,7215,490903,7634,198057,5527,99501,4228,34711,2598,20613,2170,64790,3123,39749,2659,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1016676,10610,131138,5530,57246,3654,32694,2992,73892,4616,14766,1942,10520,1659,59126,4274,49355,3679,885538,9420,712719,9404,267468,6822,172819,6081,57903,3697,29990,2721,114916,5285,58256,4092,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,737695,8422,65167,4831,24940,2704,12208,1819,40227,3571,7156,1623,5595,1506,33071,3186,27645,2868,672528,9079,554512,9819,215649,6869,118016,5953,40768,3143,21499,2170,77248,5191,42350,3921,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,329905,5619,27532,2234,9686,1315,4024,996,17846,1911,4394,885,3281,773,13452,1854,11831,1805,302373,5289,246510,5094,77279,3476,55863,3245,18897,1772,11602,1570,36966,2951,21570,2350,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,883011,9384,36970,2860,16238,1844,8145,1395,20732,2390,4191,964,2564,802,16541,2098,13842,2043,846041,9392,698965,8925,286220,6268,147076,6056,47226,3006,23184,1928,99850,5657,51990,3832,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1320823,11557,78073,4661,24354,2185,8971,1481,53719,3934,7788,1623,5544,1416,45931,3583,39692,3503,1242750,11378,999250,11071,391306,8101,243500,8064,67741,3858,28946,3075,175759,6385,89987,5396,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2038645,10491,167957,5417,68827,3564,39818,2927,99130,4322,19172,2113,14754,1861,79958,3970,67340,3747,1870688,11386,1538867,11550,554158,8058,331821,9106,117573,5445,60029,3594,214248,5999,106708,4060,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1219241,8284,55207,2926,20943,1600,9731,1258,34264,2586,6385,1103,5231,1062,27879,2325,25099,2128,1164034,8428,976188,8022,378050,5879,187846,5218,71889,3628,42758,3305,115957,3709,68705,3097,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,467912,7291,44241,3975,19474,2645,10541,2062,24767,3004,5261,1380,4306,1210,19506,2625,15885,2217,423671,7424,348198,7100,130216,5083,75473,4520,25797,3033,14213,2191,49676,3395,26298,2374,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1292798,10880,105490,5087,44905,3232,23645,2536,60585,4257,11196,1783,8622,1476,49389,3883,43596,3716,1187308,10331,980011,11033,373037,8770,207297,6940,69377,4118,40105,3311,137920,4919,73864,4145,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,233552,3959,18397,2059,7713,1247,3754,964,10684,1608,1753,722,1527,673,8931,1443,7882,1391,215155,4029,183086,4291,63858,2487,32069,2648,11862,1674,6617,1240,20207,1865,10629,1458,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,429096,5207,29746,2242,10756,1389,6836,1138,18990,1824,4207,907,3500,830,14783,1711,13467,1585,399350,5038,334585,5258,138789,3399,64765,3316,21937,2079,12454,1409,42828,2280,26301,2082,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,473417,6944,41044,3206,16665,1870,9137,1430,24379,2458,5374,1454,4575,1384,19005,2431,16433,2212,432373,7172,328804,6787,121397,4832,103569,5019,36767,3081,19517,2727,66802,3644,36718,3047,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,325920,5901,16134,1971,4995,962,2235,668,11139,1671,1107,440,669,367,10032,1539,9029,1503,309786,6175,251348,6721,87811,3759,58438,4044,18857,2429,9668,1534,39581,3036,20674,2085,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1554556,12909,90432,4778,41459,3539,24481,2664,48973,3430,9257,1583,6789,1441,39716,3259,33502,3033,1464124,13307,1186024,13289,485043,10135,278100,7816,88684,4816,37767,3986,189416,6812,86190,4561,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,378006,7392,46961,3481,21299,2151,14085,1878,25662,2717,4849,1068,2905,976,20813,2401,18934,2374,331045,6488,259781,5639,87604,4396,71264,3715,25182,2829,14276,2188,46082,3475,24712,2790,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3056425,15515,230254,7253,100495,4565,60601,3927,129759,5814,24085,2179,17552,1756,105674,5078,86146,4584,2826171,14852,2262418,13945,861773,10547,563753,11771,179210,5724,86721,5458,384543,10178,181343,8174,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1828843,14549,154168,6798,68281,3539,41149,3248,85887,5607,18304,2727,14238,2383,67583,4343,56657,3711,1674675,14145,1395947,14135,522076,8465,278728,7949,89984,4287,47965,3261,188744,6260,96203,5176,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169980,4176,9044,1499,3746,822,1625,455,5298,1209,1272,627,1260,629,4026,1029,3704,935,160936,3955,136642,3859,53020,2602,24294,2670,9189,1451,5320,1196,15105,2095,8951,1628,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2478414,16414,200167,7486,71983,4396,41849,3560,128184,5551,22997,2196,16892,1852,105187,4889,90975,4435,2278247,15835,1844851,13955,689643,10158,433396,10041,145448,5432,78931,3915,287948,7177,150687,5796,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,751293,6328,70908,3418,28763,2142,17112,1725,42145,2361,8798,1182,6913,959,33347,2019,28753,2085,680385,6271,556392,5730,213885,5207,123993,3411,46348,2648,26066,2112,77645,2995,45887,2624,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,862231,7920,78281,4849,32557,3322,18586,2337,45724,3561,8168,1540,5527,1044,37556,3528,32864,3432,783950,8825,636438,7230,225220,6166,147512,6216,49210,3451,25742,2686,98302,5171,55228,3705,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2719262,15954,183527,7229,67341,3959,35182,2912,116186,5233,19734,1997,14508,1716,96452,4990,83838,4607,2535735,16355,2061987,16502,728896,9057,473748,10066,157863,6136,77407,4700,315885,7300,153760,6067,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,207192,4814,15075,2099,4324,1024,1531,586,10751,1702,1228,496,898,441,9523,1765,8010,1608,192117,4983,149389,4757,55765,2921,42728,3173,11731,1700,5750,1102,30997,2716,15573,2044,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,875316,7375,71605,4345,32899,2688,17822,2207,38706,3499,6249,1450,4364,1152,32457,3059,26765,2884,803711,6896,669066,7420,236394,6038,134645,5935,42972,3499,20147,2304,91673,4610,46041,3438,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,194771,3610,10989,1467,4010,891,1880,666,6979,1194,1206,514,1057,497,5773,1107,5019,1079,183782,3905,156308,3780,58661,2787,27474,2490,9780,1442,6605,1203,17694,1767,12299,1523,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1354972,11358,140882,5669,58902,3769,33802,2885,81980,5089,17378,2407,12791,2140,64602,4200,52588,4179,1214090,10702,996885,11195,368565,8355,217205,7011,71649,4633,37180,3305,145556,5784,73054,4326,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5022557,21660,558260,12033,248278,8366,167246,7570,309982,10344,47291,3538,35548,3448,262691,10177,235108,9633,4464297,22698,3552503,24249,1590390,20572,911794,17002,301010,10108,163016,6530,610784,12589,356390,9538,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,623447,6736,44588,3089,24549,2449,16362,1957,20039,2316,3658,1063,2681,933,16381,2100,14336,1932,578859,7075,491146,7089,246385,5487,87713,4602,30112,3278,17354,2435,57601,3137,33009,2687,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,147195,3401,8180,1211,3195,650,1437,562,4985,1130,770,335,749,333,4215,1049,4046,1036,139015,2981,116634,2595,40282,2145,22381,2084,7597,1144,4537,953,14784,1709,8481,1266,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1486094,10807,87254,4577,36483,2918,19771,2345,50771,3959,11483,1791,7817,1583,39288,3522,33736,3256,1398840,11620,1168014,10677,466869,7646,230826,7550,76667,5321,40609,3866,154159,5644,86408,5025,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1425449,11692,95850,5089,36861,2649,21855,2217,58989,4143,10574,1710,8455,1517,48415,3566,41071,3513,1329599,11583,1095156,12117,413014,7773,234443,8460,79470,4557,45279,3292,154973,6023,88162,4857,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,448392,7108,58593,3814,23685,2300,11626,1639,34908,3055,7345,1430,5158,1251,27563,2748,22909,2696,389799,7624,313664,6467,107056,4311,76135,4507,25806,3012,13720,2115,50329,3124,24862,2576,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1310861,10077,76142,3941,29916,2047,15680,1649,46226,3195,10361,1545,7740,1308,35865,2718,33111,2663,1234719,9456,1029722,8459,380334,5813,204997,6122,75799,3697,45935,2961,129198,4624,72697,3536,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,137027,3722,8929,1498,3997,899,2288,786,4932,1118,1154,537,937,472,3778,1009,3345,973,128098,3576,108095,2892,43512,2463,20003,2242,9608,1754,6541,1558,10395,1524,6812,1284,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,568747,8936,229179,6762,95814,5041,36928,3623,133365,5111,21719,2373,12084,1897,111646,4839,74102,4333,339568,7091,229343,6686,75923,3940,110225,4552,29140,2609,10799,1562,81085,4030,33301,3131,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
