GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,NAME,B24012_001MA,B24012_001EA,B24012_002EA,B24012_002MA,B24012_003EA,B24012_003MA,B24012_004MA,B24012_004EA,B24012_005EA,B24012_005MA,B24012_006MA,B24012_006EA,B24012_007EA,B24012_007MA,B24012_008EA,B24012_008MA,B24012_009MA,B24012_009EA,B24012_010MA,B24012_010EA,B24012_011MA,B24012_011EA,B24012_012MA,B24012_012EA,B24012_013EA,B24012_013MA,B24012_014EA,B24012_014MA,B24012_015MA,B24012_015EA,B24012_016EA,B24012_016MA,B24012_017MA,B24012_017EA,B24012_018EA,B24012_018MA,B24012_019MA,B24012_019EA,B24012_020MA,B24012_020EA,B24012_021MA,B24012_021EA,B24012_022MA,B24012_022EA,B24012_023MA,B24012_023EA,B24012_024MA,B24012_024EA,B24012_025EA,B24012_025MA,B24012_026MA,B24012_026EA,B24012_027EA,B24012_027MA,B24012_028MA,B24012_028EA,B24012_029MA,B24012_029EA,B24012_030MA,B24012_030EA,B24012_031MA,B24012_031EA,B24012_032MA,B24012_032EA,B24012_033MA,B24012_033EA,B24012_034MA,B24012_034EA,B24012_035EA,B24012_035MA,B24012_036EA,B24012_036MA,B24012_037EA,B24012_037MA,B24012_038EA,B24012_038MA,B24012_039MA,B24012_039EA,B24012_040EA,B24012_040MA,B24012_041EA,B24012_041MA,B24012_042EA,B24012_042MA,B24012_043MA,B24012_043EA,B24012_044MA,B24012_044EA,B24012_045MA,B24012_045EA,B24012_046EA,B24012_046MA,B24012_047EA,B24012_047MA,B24012_048MA,B24012_048EA,B24012_049EA,B24012_049MA,B24012_050MA,B24012_050EA,B24012_051EA,B24012_051MA,B24012_052EA,B24012_052MA,B24012_053EA,B24012_053MA,B24012_054MA,B24012_054EA,B24012_055MA,B24012_055EA,B24012_056MA,B24012_056EA,B24012_057EA,B24012_057MA,B24012_058EA,B24012_058MA,B24012_059MA,B24012_059EA,B24012_060EA,B24012_060MA,B24012_061MA,B24012_061EA,B24012_062EA,B24012_062MA,B24012_063EA,B24012_063MA,B24012_064MA,B24012_064EA,B24012_065MA,B24012_065EA,B24012_066MA,B24012_066EA,B24012_067MA,B24012_067EA,B24012_068EA,B24012_068MA,B24012_069EA,B24012_069MA,B24012_070MA,B24012_070EA,B24012_071EA,B24012_071MA,B24012_072MA,B24012_072EA,B24012_073EA,B24012_073MA,state
0400000US01,31187,292,37165,452,62307,1471,70067,3593,71470,1809,64400,3580,72236,4014,71911,3685,80199,4484,50030,8954,47999,2468,38388,5922,96589,20866,48973,2643,41711,6087,61099,4381,91433,23125,37041,3674,19981,1107,26633,3972,37699,4991,32273,4523,42019,2989,11129,644,21334,1324,16908,3118,32113,2129,38525,3924,27202,1808,31968,939,22172,5602,27040,1003,40823,837,32612,1235,35449,880,36621,1108,25804,1194,25708,474,41377,472,47347,1928,46841,3430,47836,2637,57330,6451,55172,4401,78027,9445,47991,4695,36212,909,36348,1785,41252,2740,36650,1352,27085,9047,41519,641,50073,1503,30328,1401,14191,538,20183,1168,27545,8564,14592,1908,40944,2282,11138,426,14362,1229,13847,1474,23093,763,16678,920,26121,574,27970,8431,10310,5509,31627,7019,32834,6890,21619,711,22044,733,18200,4560,18509,5341,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,40137,835,48144,3003,69401,4803,72878,3043,75500,5070,67150,5622,71289,3206,62163,11730,77007,5097,56438,7590,50925,2278,47451,9472,75625,19338,52015,5765,35969,14923,81599,10865,89389,21474,51847,14842,26405,2818,22008,16583,52285,11402,42038,12962,75305,14868,17850,2735,25836,4976,24831,13332,35344,4770,36807,10329,33995,6477,51563,1210,31623,4172,52337,5193,51506,5057,39516,4648,39704,9119,41963,5370,26736,7421,32088,1264,51354,1350,52026,2091,51424,1564,54890,6662,56411,10688,72317,6991,50384,15657,52181,10493,42739,9970,50348,6514,62345,18773,41698,9795,26226,15403,56120,5249,70584,8048,37434,3077,21053,1790,31489,4164,43029,17160,36067,11652,50452,10151,17648,3333,13417,5932,22172,3134,30015,2416,19121,5990,32894,2791,39705,32211,17276,38734,55073,37667,83345,44512,21736,4612,22355,6884,30910,10275,7530,13585,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,31840,231,36370,405,62303,910,67250,2164,71490,2183,60920,1717,72004,2080,71172,2548,77282,4307,59766,7634,41465,738,34992,2816,102410,19328,41644,1004,36202,4368,71329,4519,100670,11800,35519,5257,20151,585,25729,2621,45657,3307,28562,2049,61299,2753,13364,1550,19532,961,18361,1936,32269,680,39248,3313,29126,1786,32413,1297,21268,2292,31195,645,40419,682,30764,632,31973,962,35156,2680,21108,1460,28519,613,43169,1279,49753,1535,52444,2702,45126,2084,57646,4620,57288,5146,67418,8881,50329,7111,32132,706,35063,2611,57381,9517,31237,906,25670,3283,51986,1543,62347,2722,35773,1158,16170,346,23735,779,31568,2217,21917,2297,40520,2024,13153,1034,15079,1039,15300,847,26861,556,21453,962,28963,758,27018,6901,11699,6597,30144,8771,41435,9897,22048,912,21940,1186,26439,2280,17186,2619,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,29467,729,32446,1123,56228,2028,61012,1941,61125,2399,60578,6255,61627,2702,62179,4261,61599,5316,56167,14308,42197,2930,39188,4813,71229,17078,46014,2797,29585,4885,70227,10875,91481,20044,38599,3671,20136,1513,16270,2847,34649,3104,34568,6307,34679,3404,12072,977,20904,943,15947,4244,30205,2377,36173,1765,24935,1993,30930,571,22522,2049,29910,1934,37447,2310,30981,587,31717,824,33470,4624,25551,1411,25020,523,40103,754,41726,1338,40979,2297,42577,3045,52482,5790,61232,3476,41157,21759,48613,7992,35020,1931,32456,4689,41823,9500,35623,1742,25563,1866,41544,1205,51843,3442,30003,1898,13822,954,18262,1437,27767,6303,19029,14006,29622,4867,10787,512,11182,645,15362,1287,23075,715,16203,819,25901,685,27182,5256,17038,5499,27316,4916,31170,8098,21359,767,21834,902,19000,2836,20155,2354,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,35376,116,40334,126,75859,421,80128,933,82197,1095,70328,1625,90548,614,92489,2794,90963,824,66439,4564,52039,464,45992,2272,117464,9554,50827,727,47592,3488,80219,3031,101964,2340,45457,3610,22389,203,25616,1413,52295,3137,29306,1926,86000,1854,18507,436,22929,685,18344,1107,33568,1259,38036,1847,30592,295,31717,232,20271,394,32203,328,40481,518,30571,275,31875,396,35629,555,21733,440,30516,124,53838,1161,60541,322,62410,1433,55775,792,71664,805,80087,3118,74508,4231,60758,1815,40617,447,41689,661,71845,2360,36056,944,35689,1659,62270,1073,78090,2380,37275,1352,16450,167,24893,677,37181,4083,22871,2211,71555,3242,14202,470,15779,290,14801,488,27165,218,20309,320,31090,197,15741,814,12748,672,32141,9224,46120,4035,21012,301,21525,380,26426,1377,17416,749,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,36813,292,42186,355,69587,2271,72433,3046,76100,2352,66193,3452,80227,1884,83768,3704,76835,2469,62381,9289,44630,2905,40780,3146,101164,15386,41072,1468,40957,3664,76220,7375,97917,8780,42786,8663,22950,938,24461,2949,47415,3371,31575,1399,60535,4426,17110,1403,24699,1478,20500,2261,36497,1019,41028,1574,31733,946,36985,706,23583,3906,35114,1675,44300,3202,33482,2041,36014,1523,38813,2766,25086,2239,31153,255,46766,639,52672,2038,55115,3100,51796,1020,62116,2789,70192,4377,70014,4271,45868,5087,35284,1083,38184,2608,55966,2796,31457,1118,28010,4286,51002,1018,59265,3783,36137,1175,17262,553,24420,1785,39512,4847,20823,6233,52533,6603,12825,1119,15524,897,18441,981,26855,545,21112,1079,30290,340,25434,4299,16662,8996,22210,9583,30090,6841,22529,1874,22109,1288,28533,5229,20543,4151,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,42307,489,50837,473,81485,824,98005,4088,101087,796,83967,5838,81415,1760,81016,4190,82204,3007,71852,15054,56251,4688,51992,4476,141010,16170,51267,1799,52102,7811,85475,11958,116752,16147,47987,7485,26696,873,35979,6027,50410,4756,34861,6461,71828,3984,18690,3144,27123,2081,18387,4150,42005,2193,50161,3976,35536,1896,45067,3052,21134,6806,41875,1493,50956,2266,40045,2140,42124,2715,40886,2262,25996,2640,36272,568,56749,954,67589,3446,71884,1800,62258,2185,65258,4533,65203,10635,73072,8457,60555,4655,43410,3166,46689,2375,63080,3386,40675,3270,34070,5523,61100,1102,70105,3389,45722,3498,18705,849,26739,1012,31852,8690,17594,16818,70238,15285,14000,1866,17866,1719,15454,1579,32011,781,22478,1977,35716,836,29240,10348,11821,4629,28476,9003,46624,6871,22135,839,23382,2522,22480,2203,16474,2407,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,38062,1287,41860,705,66434,2952,73102,6820,75510,7601,67485,7413,74677,5904,77382,6146,61758,12585,62229,17089,46810,3020,46802,6977,91557,25205,41364,3887,40554,9433,80217,22996,97800,25186,39978,10948,21928,2068,25634,5838,39015,9204,25039,11049,56579,7261,12452,3403,26372,4156,21780,4917,38158,2441,41339,1473,32177,3403,40153,2945,27298,6927,36953,3226,44992,7228,34053,3187,47180,3117,37431,9054,20084,2937,33126,2029,50848,1154,55423,3002,59688,6645,51260,3654,70764,3688,71955,7450,71680,2405,61715,11530,40647,2273,40580,1727,60456,14243,39952,7122,31378,13617,55520,4887,63736,3887,37876,6082,17146,1307,25589,3060,47088,8334,19503,18075,56206,3313,14728,1966,15401,5114,16319,2398,27967,2237,19314,3139,30994,933,25021,11765,22015,28252,25575,5684,19764,137570,22679,3081,29737,8132,16858,4943,19508,4867,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,52733,2472,61276,1423,84345,3759,91499,4248,100277,6781,80181,9832,82682,5256,76934,8587,91038,4664,86502,22883,74328,7653,53760,8286,95572,22250,68597,7564,70620,6141,62623,20007,64136,22702,51237,37323,26155,1976,22494,23285,55897,13323,40139,10866,79960,15312,19633,6221,24263,5550,28114,4155,40177,3094,51424,18392,36827,4389,31217,2436,-666666666,-222222222,30451,3276,45279,31923,36944,4235,62043,52127,36462,7623,31715,2776,50477,961,67046,2052,76880,3952,79652,3884,71737,6787,67084,9676,67310,10025,80696,14447,61781,20180,59957,3524,61455,6331,101612,11513,35399,9935,54220,6364,58071,14001,70563,10776,40328,11862,22193,1243,24262,5523,25966,3583,22092,4992,76620,33454,19117,3656,22737,2532,24388,5648,35391,5189,25511,13000,38941,3240,-666666666,-222222222,-666666666,-222222222,-666666666,-222222222,-666666666,-222222222,29005,13212,33425,16647,31416,16308,20096,16193,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,**,-,-,**,-,**,null,null,null,null,null,null,null,null,11
0400000US12,30612,130,33042,626,57102,943,61646,668,65377,1654,53171,3041,65117,2204,64090,2933,67563,4646,51870,3636,41904,505,39915,2239,75843,7615,40934,631,37232,2111,61264,1147,84598,5833,35754,1374,21671,303,23969,1522,37969,2342,27350,2063,50412,2148,17665,733,21218,430,18665,1067,30778,351,35477,670,26019,609,29512,756,18588,1415,27096,416,35700,601,28010,901,30770,572,31046,667,21062,669,26939,180,42089,259,47278,670,50681,625,43075,1662,48832,2462,51967,3715,53428,5688,41319,1946,36917,503,36642,1183,50456,1368,37236,622,24235,1885,46639,915,55096,2063,31975,597,16980,231,21971,385,30156,2050,21976,2191,43270,4553,14790,584,15507,453,15712,550,24752,388,19481,576,26684,239,20235,1743,14560,2325,22747,4908,27231,3414,20338,507,20797,667,22457,2002,16278,1044,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
