GEO_ID,B19083_001E,B19083_001M,NAME,B19083_001EA,B19083_001MA,state
0400000US01,0.4811,0.0045,Alabama,null,null,01
0400000US02,0.4322,0.0135,Alaska,null,null,02
0400000US04,0.4702,0.0043,Arizona,null,null,04
0400000US05,0.4773,0.0062,Arkansas,null,null,05
0400000US06,0.4876,0.0017,California,null,null,06
0400000US08,0.4580,0.0045,Colorado,null,null,08
0400000US09,0.4916,0.0043,Connecticut,null,null,09
0400000US10,0.4523,0.0123,Delaware,null,null,10
0400000US11,0.5354,0.0156,District of Columbia,null,null,11
0400000US12,0.4872,0.0027,Florida,null,null,12
0400000US13,0.4801,0.0036,Georgia,null,null,13
0400000US15,0.4346,0.0071,Hawaii,null,null,15
0400000US16,0.4525,0.0105,Idaho,null,null,16
0400000US17,0.4817,0.0026,Illinois,null,null,17
0400000US18,0.4519,0.0044,Indiana,null,null,18
0400000US19,0.4393,0.0046,Iowa,null,null,19
0400000US20,0.4596,0.0074,Kansas,null,null,20
0400000US21,0.4781,0.0053,Kentucky,null,null,21
0400000US22,0.4909,0.0045,Louisiana,null,null,22
0400000US23,0.4523,0.0102,Maine,null,null,23
0400000US24,0.4524,0.0036,Maryland,null,null,24
0400000US25,0.4848,0.0039,Massachusetts,null,null,25
0400000US26,0.4667,0.0029,Michigan,null,null,26
0400000US27,0.4492,0.0035,Minnesota,null,null,27
0400000US28,0.4759,0.0060,Mississippi,null,null,28
0400000US29,0.4634,0.0044,Missouri,null,null,29
0400000US30,0.4623,0.0091,Montana,null,null,30
0400000US31,0.4473,0.0067,Nebraska,null,null,31
0400000US32,0.4548,0.0066,Nevada,null,null,32
0400000US33,0.4347,0.0081,New Hampshire,null,null,33
0400000US34,0.4832,0.0031,New Jersey,null,null,34
0400000US35,0.4795,0.0065,New Mexico,null,null,35
0400000US36,0.5138,0.0029,New York,null,null,36
0400000US37,0.4776,0.0036,North Carolina,null,null,37
0400000US38,0.4664,0.0120,North Dakota,null,null,38
0400000US39,0.4637,0.0034,Ohio,null,null,39
0400000US40,0.4702,0.0045,Oklahoma,null,null,40
0400000US41,0.4622,0.0046,Oregon,null,null,41
0400000US42,0.4685,0.0025,Pennsylvania,null,null,42
0400000US44,0.4732,0.0094,Rhode Island,null,null,44
0400000US45,0.4698,0.0050,South Carolina,null,null,45
0400000US46,0.4436,0.0093,South Dakota,null,null,46
0400000US47,0.4789,0.0046,Tennessee,null,null,47
0400000US48,0.4823,0.0021,Texas,null,null,48
0400000US49,0.4252,0.0051,Utah,null,null,49
0400000US50,0.4452,0.0102,Vermont,null,null,50
0400000US51,0.4681,0.0030,Virginia,null,null,51
0400000US53,0.4561,0.0038,Washington,null,null,53
0400000US54,0.4581,0.0059,West Virginia,null,null,54
0400000US55,0.4410,0.0032,Wisconsin,null,null,55
0400000US56,0.4374,0.0153,Wyoming,null,null,56
0400000US72,0.5589,0.0077,Puerto Rico,null,null,72
