GEO_ID,B17021_001E,B17021_001M,B17021_002E,B17021_002M,B17021_003E,B17021_003M,B17021_004E,B17021_004M,B17021_005E,B17021_005M,B17021_006E,B17021_006M,B17021_007E,B17021_007M,B17021_008E,B17021_008M,B17021_009E,B17021_009M,B17021_010E,B17021_010M,B17021_011E,B17021_011M,B17021_012E,B17021_012M,B17021_013E,B17021_013M,B17021_014E,B17021_014M,B17021_015E,B17021_015M,B17021_016E,B17021_016M,B17021_017E,B17021_017M,B17021_018E,B17021_018M,B17021_019E,B17021_019M,B17021_020E,B17021_020M,B17021_021E,B17021_021M,B17021_022E,B17021_022M,B17021_023E,B17021_023M,B17021_024E,B17021_024M,B17021_025E,B17021_025M,B17021_026E,B17021_026M,B17021_027E,B17021_027M,B17021_028E,B17021_028M,B17021_029E,B17021_029M,B17021_030E,B17021_030M,B17021_031E,B17021_031M,B17021_032E,B17021_032M,B17021_033E,B17021_033M,B17021_034E,B17021_034M,B17021_035E,B17021_035M,NAME,B17021_001MA,B17021_001EA,B17021_002EA,B17021_002MA,B17021_003EA,B17021_003MA,B17021_004EA,B17021_004MA,B17021_005MA,B17021_005EA,B17021_006MA,B17021_006EA,B17021_007EA,B17021_007MA,B17021_008EA,B17021_008MA,B17021_009EA,B17021_009MA,B17021_010MA,B17021_010EA,B17021_011MA,B17021_011EA,B17021_012MA,B17021_012EA,B17021_013EA,B17021_013MA,B17021_014EA,B17021_014MA,B17021_015MA,B17021_015EA,B17021_016MA,B17021_016EA,B17021_017MA,B17021_017EA,B17021_018MA,B17021_018EA,B17021_019MA,B17021_019EA,B17021_020EA,B17021_020MA,B17021_021EA,B17021_021MA,B17021_022EA,B17021_022MA,B17021_023MA,B17021_023EA,B17021_024MA,B17021_024EA,B17021_025EA,B17021_025MA,B17021_026EA,B17021_026MA,B17021_027EA,B17021_027MA,B17021_028MA,B17021_028EA,B17021_029MA,B17021_029EA,B17021_030EA,B17021_030MA,B17021_031EA,B17021_031MA,B17021_032EA,B17021_032MA,B17021_033EA,B17021_033MA,B17021_034MA,B17021_034EA,B17021_035EA,B17021_035MA,state
0400000US13,9943145,3984,1694988,33156,1295130,32230,455817,26741,435424,26493,20393,2694,839313,28692,129769,12206,98147,11685,31622,3653,709544,26723,674147,26414,35397,3535,399858,12759,255250,7855,204532,6653,50718,3786,144608,8389,8248157,33718,7114369,39174,5360469,46697,5341919,47184,18550,3159,1753900,43443,458426,20144,427398,19164,31028,4422,1295474,38087,1235123,37232,60351,5198,1133788,20626,934742,15380,778964,13403,155778,7738,199046,10871,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1394121,1528,147984,8530,98678,8049,42043,6592,36345,6315,5698,1396,56635,6181,15148,3747,10776,3399,4372,1101,41487,5423,37414,5472,4073,982,49306,4549,25461,2431,19170,1873,6291,1205,23845,3121,1246137,8707,1092676,11942,828753,15909,813102,15766,15651,2752,263923,12414,84284,8362,77417,7873,6867,1459,179639,13051,167033,12021,12606,2107,153461,7191,111089,4626,85050,3860,26039,2433,42372,4467,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1622116,2056,245551,13820,171330,12184,80927,9370,75210,9274,5717,1688,90403,9858,18047,3808,11546,3131,6501,1548,72356,8994,67232,8852,5124,1547,74221,6339,45032,4754,35672,4449,9360,1567,29189,3508,1376565,14140,1188886,15661,988712,16658,985950,16947,2762,1001,200174,12375,69989,7880,63942,7396,6047,1463,130185,11849,120321,10640,9864,2224,187679,6724,152042,4951,126751,4658,25291,2374,35637,3828,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12559422,3422,1703258,35831,1221308,34231,437171,21144,419613,21008,17558,2269,784137,30299,130943,13101,91268,10768,39675,3893,653194,28067,615470,26596,37724,4046,481950,12175,310157,8272,246927,7599,63230,4121,171793,8765,10856164,35922,9187887,41595,7113285,49436,7093541,49234,19744,2635,2074602,45059,617776,25913,575325,24589,42451,3218,1456826,38372,1388437,37284,68389,4925,1668277,18033,1384903,14254,1162370,15060,222533,6743,283374,9559,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417418,3611,933181,24656,658517,22571,219567,14362,211055,14131,8512,1499,438950,21658,79660,8604,53309,7643,26351,3008,359290,18855,337378,18669,21912,2738,274664,10379,171401,5673,132386,4827,39015,2847,103263,7403,5484237,25635,4642712,29035,3661919,37837,3652465,38057,9454,1801,980793,29724,318354,16615,295216,15265,23138,2981,662439,22486,623942,21791,38497,3171,841525,13393,710047,10139,598589,8840,111458,4347,131478,7191,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3021823,2361,367414,13279,223163,12125,78549,7564,74653,7460,3896,947,144614,10146,33052,6886,23080,5358,9972,2343,111562,7963,103891,7540,7671,1503,144251,6037,89439,4397,65468,3507,23971,2422,54812,3688,2654409,13148,2218475,15469,1823949,21254,1821184,21165,2765,1088,394526,14369,136590,10408,124319,9597,12271,1873,257936,11142,238738,10492,19198,2285,435934,9432,361011,7017,297064,6530,63947,3551,74923,4620,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2830943,2019,368879,13898,242027,11980,93276,8237,88722,7949,4554,1101,148751,10682,33116,5594,23780,5321,9336,1517,115635,9998,108076,10226,7559,1585,126852,6256,79003,3322,62232,3122,16771,2374,47849,4696,2462064,14154,2095760,16432,1701490,22411,1697767,22552,3723,864,394270,16030,135880,10641,123889,9461,11991,2198,258390,12317,242159,12333,16231,2202,366304,9593,311799,7542,266078,6445,45721,3248,54505,4259,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4290022,2851,794055,21101,579634,20636,241868,16058,233262,15986,8606,1428,337766,17923,70344,8807,54702,7864,15642,2228,267422,16978,249896,16435,17526,2315,214421,8553,145658,5695,121219,5373,24439,2449,68763,5624,3495967,20677,2981504,20180,2338541,26270,2332796,26323,5745,1525,642963,18873,199502,10714,187397,9940,12105,2085,443461,16506,418738,16056,24723,2622,514463,11246,438671,8523,367298,7788,71373,4564,75792,5244,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4541688,2472,889946,24422,648418,21682,167962,15727,161201,15709,6761,1745,480456,19079,72448,9380,56185,8820,16263,2336,408008,17712,390250,17267,17758,2850,241528,9723,165607,6580,138506,6073,27101,3281,75921,5980,3651742,24500,3101098,27643,2269487,34737,2264736,34793,4751,1249,831611,29201,227028,15258,212159,14701,14869,1962,604583,22920,578784,22709,25799,3085,550644,12085,463715,10250,395318,10182,68397,4142,86929,5626,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292996,1632,172620,9255,107660,8797,38089,5493,34685,5518,3404,851,69571,7274,18575,3256,13322,2861,5253,1294,50996,7101,45442,6605,5554,1294,64960,4170,41834,3149,32683,2820,9151,1477,23126,2407,1120376,9135,919967,10566,733985,12949,730641,12929,3344,1328,185982,10679,64538,6239,56502,5428,8036,1674,121444,10360,111632,9593,9812,1934,200409,7887,160466,4896,128670,4529,31796,2728,39943,4601,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5863290,3873,570776,21279,396318,20742,115174,10238,101192,10047,13982,2358,281144,17603,53232,8267,36563,7306,16669,2279,227912,15223,210318,14515,17594,2813,174458,8666,102793,5693,82820,4809,19973,2445,71665,5495,5292514,21702,4525205,27948,3365703,37572,3338378,37330,27325,3493,1159502,31734,320343,17307,293068,15849,27275,4053,839159,27115,794699,25584,44460,4601,767309,16466,620302,10629,504956,9016,115346,5482,147007,8287,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6558724,2955,752071,21473,466971,19424,141361,11821,129024,11924,12337,2362,325610,16726,53497,7212,40952,6670,12545,1891,272113,15672,253074,15258,19039,2325,285100,8771,171108,6119,135950,5387,35158,2715,113992,6145,5806653,21672,4799052,28727,3715536,36573,3698085,36186,17451,2814,1083516,31005,297804,15646,271186,14047,26618,3466,785712,24548,737609,22978,48103,4013,1007601,17220,775439,12851,602307,11191,173132,6731,232162,8351,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9698396,3148,1529645,27659,1067001,24056,370598,17995,351456,17128,19142,2448,696403,19019,129212,10693,94177,9127,35035,3350,567191,18094,529354,18026,37837,3191,462644,10873,292393,7757,232063,6420,60330,3560,170251,6095,8168751,27937,6866717,30993,5373657,38441,5360523,38156,13134,1924,1493060,33675,467345,19462,432320,18173,35025,3277,1025715,26838,969581,25705,56134,4315,1302034,16992,1086415,12439,904382,11704,182033,5903,215619,7500,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5366594,2516,546431,16392,339412,13865,127101,9132,118975,9273,8126,1411,212311,11552,42884,5153,29208,4653,13676,1677,169427,9706,156363,9650,13064,2019,207019,6888,122160,4379,96079,3770,26081,2448,84859,4741,4820163,16770,4016168,20028,3274852,24467,3264945,24669,9907,1294,741316,21310,270544,15202,246397,13591,24147,2725,470772,16196,434995,15036,35777,2771,803995,11483,641152,8464,513539,8112,127613,4790,162843,6127,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2896579,1923,637128,21554,491451,21360,134650,13733,130851,13624,3799,1131,356801,16493,46799,7139,36914,6390,9885,2124,310002,14964,298389,14417,11613,2212,145677,7751,104945,5445,89191,5184,15754,2404,40732,4121,2259451,21322,1969308,20881,1414691,21615,1411209,21871,3482,1329,554617,19708,141734,10395,130633,9908,11101,1948,412883,16751,393148,15996,19735,2735,290143,8492,256272,6882,224589,6353,31683,2982,33871,3560,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5901967,3392,875495,21660,594400,21099,215058,13448,201643,12896,13415,2138,379342,17614,70945,6992,52330,6409,18615,2223,308397,16023,286977,15845,21420,2338,281095,9457,178371,6983,139280,6093,39091,3078,102724,5897,5026472,21716,4223924,24432,3327775,33615,3318565,33714,9210,1680,896149,25423,263757,15357,241763,14205,21994,2847,632392,19644,592372,18469,40020,3840,802548,11665,676510,9260,565630,9829,110880,5648,126038,6759,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1007727,1004,147287,8916,89163,8718,38226,6567,36638,6423,1588,685,50937,6093,11427,2763,8633,2390,2794,777,39510,5688,36959,5361,2551,1077,58124,3494,35878,2327,26985,1865,8893,1406,22246,2426,860440,9117,702448,10511,582694,12379,580365,12496,2329,1349,119754,7982,41316,4691,37677,4358,3639,1019,78438,6844,70715,6322,7723,1829,157992,5507,125825,4153,103680,3943,22145,2271,32167,3058,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842682,1204,231321,10619,154014,10481,59844,6896,56984,6761,2860,1029,94170,7758,21785,4235,16126,3473,5659,1465,72385,7183,68188,6947,4197,1122,77307,4459,50438,3162,38953,2923,11485,1481,26869,2976,1611361,10690,1338816,11434,1102098,12692,1100167,12664,1931,534,236718,11144,76714,7071,69902,6355,6812,1399,160004,9099,148565,9204,11439,1892,272545,7969,223924,6188,184123,5963,39801,2725,48621,3582,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2850472,2159,418243,18129,300326,16726,113552,9494,106600,9340,6952,1607,186774,13734,41254,6679,29675,6073,11579,1738,145520,12591,134100,12206,11420,1777,117917,6612,68861,4121,50801,3603,18060,2201,49056,4613,2432229,18209,2028606,24074,1434997,25074,1426588,25223,8409,1695,593609,22107,203709,14951,188538,14603,15171,2692,389900,17873,363046,16981,26854,3792,403623,11635,313849,8895,247962,7975,65887,3518,89774,5382,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1288060,1341,106046,8442,63717,6724,20061,3815,17830,3511,2231,1010,43656,5933,6546,1613,3407,1273,3139,987,37110,5600,34010,5410,3100,1016,42329,3799,26021,2627,20016,2403,6005,1098,16308,2108,1182014,8385,993131,10528,802799,16891,799934,16728,2865,881,190332,12993,58153,7446,52597,6854,5556,1213,132179,10101,120753,9225,11426,1920,188883,7172,150121,5501,115494,4627,34627,2885,38762,3129,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8781575,3097,946114,26304,707664,24536,276153,19678,259332,19367,16821,2514,431511,20378,81231,8805,57529,7211,23702,3080,350280,19930,326852,19026,23428,3310,238450,8187,160014,5897,135080,5148,24934,2334,78436,4914,7835461,26223,6843390,31150,5301671,36315,5278322,36607,23349,2665,1541719,37403,463756,20856,430574,19949,33182,3110,1077963,33112,1025867,32421,52096,4063,992071,16504,822063,13270,690529,12731,131534,5760,170008,8025,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044431,1676,417834,15720,314895,14979,133248,11684,129012,11615,4236,1701,181647,12797,37510,5456,30052,4799,7458,1664,144137,12244,135859,11865,8278,1798,102939,6235,72281,4418,60792,4123,11489,1905,30658,3631,1626597,15638,1380616,16101,1000894,19327,998470,19181,2424,1062,379722,15246,130373,11266,121959,10802,8414,1541,249349,15228,236482,15352,12867,2000,245981,9234,204112,7154,171949,6491,32163,2930,41869,4270,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
