GEO_ID,B28005_001E,B28005_001M,B28005_002E,B28005_002M,B28005_003E,B28005_003M,B28005_004E,B28005_004M,B28005_005E,B28005_005M,B28005_006E,B28005_006M,B28005_007E,B28005_007M,B28005_008E,B28005_008M,B28005_009E,B28005_009M,B28005_010E,B28005_010M,B28005_011E,B28005_011M,B28005_012E,B28005_012M,B28005_013E,B28005_013M,B28005_014E,B28005_014M,B28005_015E,B28005_015M,B28005_016E,B28005_016M,B28005_017E,B28005_017M,B28005_018E,B28005_018M,B28005_019E,B28005_019M,NAME,B28005_001EA,B28005_001MA,B28005_002EA,B28005_002MA,B28005_003MA,B28005_003EA,B28005_004MA,B28005_004EA,B28005_005MA,B28005_005EA,B28005_006MA,B28005_006EA,B28005_007MA,B28005_007EA,B28005_008MA,B28005_008EA,B28005_009MA,B28005_009EA,B28005_010MA,B28005_010EA,B28005_011MA,B28005_011EA,B28005_012EA,B28005_012MA,B28005_013MA,B28005_013EA,B28005_014EA,B28005_014MA,B28005_015MA,B28005_015EA,B28005_016MA,B28005_016EA,B28005_017MA,B28005_017EA,B28005_018MA,B28005_018EA,B28005_019MA,B28005_019EA,state
0400000US17,12560301,-555555555,2954616,2523,2810026,9870,7136,1908,2515972,15171,286918,14482,144590,9430,7844741,3973,7324208,16985,29380,3690,6622668,23869,672160,19673,520533,15785,1760944,3079,1286915,8387,21821,2090,1124398,11152,140696,6497,474029,8477,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6431175,-555555555,1575789,3004,1462445,9731,6622,1837,1268845,13612,186978,10166,113344,9084,3929088,3355,3624919,11227,20329,3013,3164109,19075,440481,15171,304169,11168,926298,2594,677048,7249,14802,2012,581734,7922,80512,4622,249250,6605,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3022924,-555555555,726089,2077,692818,3823,3942,1355,621786,6934,67090,5486,33271,3708,1821019,2270,1697407,7639,11169,1924,1518256,10499,167982,7735,123612,6951,475816,1749,346284,4232,10402,1375,293760,5361,42122,2704,129532,4481,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2832627,-555555555,718852,2061,682871,4952,2409,985,613523,7297,66939,5914,35981,4573,1708057,2492,1584351,7961,7691,1770,1423381,9756,153279,6625,123706,7567,405718,2018,304895,4239,4329,930,269252,4461,31314,2306,100823,3910,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4296254,-555555555,1008114,2561,942322,7599,4226,1460,810194,9326,127902,7325,65792,7125,2639020,3019,2378470,11529,16697,3156,2062074,16224,299699,12086,260550,10742,649120,2359,442953,6100,6868,1372,388110,6140,47975,3319,206167,5837,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4542340,-555555555,1114329,2677,1016034,9415,5021,1897,861738,11231,149275,8922,98295,8626,2797608,3961,2474850,14009,14629,2761,2129435,17884,330786,13080,322758,13611,630403,2847,430207,5996,4406,1037,364660,6043,61141,3724,200196,5687,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293531,-555555555,255251,1566,247520,2659,931,576,225001,3374,21588,2770,7731,1924,795949,1919,755369,4245,5631,1605,679362,6099,70376,5133,40580,3874,242331,1206,186495,3131,3573,837,166201,3215,16721,2225,55836,2965,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5866145,-555555555,1345020,1218,1296195,5903,2490,1002,1171037,9682,122668,8373,48825,6031,3701926,2578,3527520,10192,13656,2627,3228767,14843,285097,12232,174406,10185,819199,2438,652234,5854,8799,1571,582950,6270,60485,3765,166965,5796,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6542339,-555555555,1381629,1186,1348083,5222,2697,1192,1265047,6721,80339,6321,33546,5053,4160709,2607,3988151,12125,10496,2214,3749010,17246,228645,11878,172558,11291,1000001,2416,772358,7520,9165,1461,697794,8873,65399,4524,227643,7378,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9695391,-555555555,2201820,2417,2101165,7900,4488,1130,1830574,12603,266103,11295,100655,7582,5968815,3326,5567698,11654,24142,3194,4877703,18802,665853,18192,401117,10845,1524756,2390,1147661,7885,17638,1831,990797,8727,139226,5218,377095,7694,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5355623,-555555555,1278646,1951,1252676,4173,6610,2174,1143432,9027,102634,7268,25970,3689,3307458,2490,3177980,6021,20911,2579,2884916,12891,272153,10876,129478,5489,769519,2037,586013,5524,12735,1289,513974,6262,59304,3157,183506,5674,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2898354,-555555555,725662,2027,654151,7195,2783,1357,495357,9508,156011,7785,71511,7162,1745700,2652,1511902,12642,8076,2168,1183373,15040,320453,11929,233798,12283,426992,2104,272494,5510,4910,1418,221989,5724,45595,3596,154498,5268,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908734,-555555555,1386641,2973,1309187,7109,5878,1705,1134484,11035,168825,9799,77454,6718,3611067,3526,3327804,12093,20990,3062,2905954,17352,400860,14955,283263,11138,911026,2448,671025,6271,13803,1955,570268,7192,86954,5746,240001,5927,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1004082,-555555555,224671,1408,211527,2508,2299,1176,187575,3628,21653,2584,13144,2253,606197,1633,561171,4467,5918,1395,497862,7218,57391,4644,45026,3925,173214,1221,133130,2994,2553,634,114512,2927,16065,2037,40084,2861,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1843813,-555555555,468019,1318,449722,3776,1173,607,415293,4923,33256,3627,18297,3274,1109447,1965,1046357,4892,4725,1153,959060,6652,82572,5488,63090,4721,266347,1604,191811,3074,3394,827,167306,3425,21111,1795,74536,3131,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2854109,-555555555,667452,748,634257,4657,2077,1229,556830,8767,75350,7220,33195,4631,1770521,1489,1673927,7574,5117,1628,1489228,13124,179582,10539,96594,7521,416136,1393,341518,4264,4363,1047,305319,4924,31836,3132,74618,4024,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1288846,-555555555,262519,1096,257971,1890,433,329,241879,3611,15659,2963,4548,1588,816527,1405,787541,3579,2440,772,737729,6620,47372,5457,28986,3330,209800,1002,174191,3096,2144,853,159400,3297,12647,1983,35609,3213,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8772000,-555555555,1992686,1102,1906151,6746,5848,2208,1770053,10545,130250,9299,86535,6769,5482366,2612,5196898,12592,15955,3156,4856144,17775,324799,14369,285468,12408,1296948,2597,1001880,8737,8648,1392,907608,9913,85624,5335,295068,8110,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2042027,-555555555,498200,2384,447436,4873,2716,1185,361691,8069,83029,7390,50764,4734,1219669,2567,1066800,8027,10336,2752,883156,13568,173308,10585,152869,7129,324158,1952,232724,4076,5348,1212,200348,4663,27028,2704,91434,4037,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19221185,-555555555,4187616,4138,3943609,11818,9780,2132,3524831,16931,408998,13713,244007,10522,12188105,5710,11422865,20231,34463,4032,10393459,27150,994943,23276,765240,18545,2845464,4291,2124218,12018,22583,2078,1875876,12629,225759,7150,721246,12212,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9790119,-555555555,2281906,3673,2147439,11096,6295,1678,1877077,15467,264067,13705,134467,10325,6038880,4261,5540181,15253,22361,3078,4861079,24994,656741,19498,498699,14914,1469333,3846,1068101,8932,14501,2229,936174,10205,117426,5876,401232,8539,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,730327,-555555555,170673,1279,162964,2036,171,106,150852,2911,11941,2389,7709,1589,458750,1580,433280,2950,1948,839,390211,4805,41121,4219,25470,2602,100904,868,66721,2307,985,446,57521,2439,8215,1223,34183,2257,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11301278,-555555555,2625727,2740,2478338,8761,5458,1670,2237524,12473,235356,11307,147389,8742,6910583,3558,6428605,15776,24582,3258,5804933,19562,599090,14274,481978,15193,1764968,2681,1289631,8516,18912,2231,1130093,9475,140626,5345,475337,8416,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3801365,-555555555,957560,1370,889731,4759,1181,497,752218,8807,136332,7501,67829,4436,2287615,2672,2072875,8016,5764,1322,1767584,12669,299527,11246,214740,7682,556190,2193,403758,3920,5093,927,341715,4838,56950,3490,152432,3628,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3942015,-555555555,858234,1572,832614,4803,2950,1233,763512,8365,66152,7042,25620,4859,2440263,2640,2338227,7850,12726,2483,2124597,13659,200904,10148,102036,7263,643518,2250,533828,4682,8590,1428,473336,5584,51902,3826,109690,4550,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12372146,-555555555,2680763,2628,2537162,9690,7788,2008,2307796,14334,221578,10172,143601,9955,7598908,3633,7084052,14657,39352,3670,6439314,22887,605386,17461,514856,13810,2092475,3112,1478977,10374,30596,3242,1296995,11691,151386,6091,613498,10377,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1014660,-555555555,211090,796,204216,2056,1484,967,187456,4036,15276,3257,6874,1941,641268,1382,607612,4511,3031,1325,557250,6511,47331,5276,33656,4296,162302,1149,120094,2957,1113,566,106662,3096,12319,1921,42208,3022,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4759614,-555555555,1086138,1710,1013399,6738,2977,1446,839658,8951,170764,9865,72739,6732,2898698,2718,2619037,11907,11305,2476,2196114,19727,411618,16636,279661,11502,774778,2340,569065,5810,6859,1292,488225,6682,73981,5050,205713,5403,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824450,-555555555,208561,1264,197293,1875,671,415,173811,3821,22811,3335,11268,1784,489210,1714,452441,3513,3623,1039,403949,5443,44869,3945,36769,2959,126679,1599,90421,2615,947,350,79440,3307,10034,1508,36258,2706,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6446573,-555555555,1490040,2730,1373182,10212,3805,1427,1167835,14075,201542,12878,116858,10012,3970460,3662,3568554,15783,13220,2582,3070513,18823,484821,15611,401906,15854,986073,3320,683046,7261,10940,1623,586256,7698,85850,4583,303027,7677,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26868785,-555555555,7194057,4859,6565176,22007,19909,4342,5513159,33567,1032108,31565,628881,21824,16545319,6234,15084828,31436,57997,7856,13006334,48486,2020497,37678,1460491,31352,3129409,5063,2389781,12239,30830,3769,2056847,12743,302104,8571,739628,11888,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2948951,-555555555,908856,1131,892498,3690,3769,1522,816862,9110,71867,8350,16358,3506,1737478,2092,1689270,5385,8333,2345,1525199,11756,155738,10690,48208,5176,302617,1881,255754,3577,4596,1045,226272,4583,24886,2603,46863,3050,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600603,-555555555,119460,788,115030,1804,539,365,104686,2754,9805,2155,4430,1524,375352,1068,353307,3154,2612,852,324312,4462,26383,3598,22045,3074,105791,781,81697,1980,1393,408,72310,2180,7994,1408,24094,1952,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8139181,-555555555,1865835,3162,1794411,7927,5864,1547,1612785,14278,175762,10707,71424,7738,5112224,4846,4820599,14210,19456,2419,4352519,20735,448624,14444,291625,13473,1161122,3534,882833,8078,12557,1843,776253,8879,94023,4923,278289,8033,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7029357,-555555555,1609659,1839,1551495,6937,4000,1508,1445275,10258,102220,8535,58164,6931,4410608,3102,4230887,11127,15396,2544,3939727,17739,275764,13285,179721,10578,1009090,2641,848522,6392,9748,1642,764320,7510,74454,4741,160568,5835,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1795940,-555555555,378213,1704,361717,3200,1489,692,319000,5069,41228,4462,16496,2941,1090742,2241,979426,7272,5035,1313,862089,10661,112302,7254,111316,7389,326985,1583,212896,4735,2916,850,183796,4758,26184,3147,114089,4596,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5623145,-555555555,1289359,1986,1232186,5363,5140,1322,1105979,7874,121067,6405,57173,5020,3467397,2685,3258500,8496,18247,2228,2951877,13528,288376,9114,208897,7841,866389,2222,632421,5364,13633,1558,555093,5791,63695,3785,233968,5019,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,571964,-555555555,138841,2475,136067,2961,858,719,120714,3829,14495,2822,2774,1331,352901,2713,337536,2959,2738,1130,297215,5019,37583,4491,15365,2435,80222,987,63307,1908,1252,637,54509,1871,7546,1701,16915,1895,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3434722,-555555555,735524,626,566799,8630,2961,1444,453885,9511,109953,6686,168725,8563,2084603,1645,1491121,14873,7000,2013,1232039,16015,252082,10865,593482,14677,614595,1453,243825,6490,2337,608,197176,6086,44312,3724,370770,6811,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
