GEO_ID,B19301I_001E,B19301I_001M,NAME,B19301I_001EA,B19301I_001MA,state
0400000US01,15197,1545,Alabama,null,null,01
0400000US02,26179,4281,Alaska,null,null,02
0400000US04,15712,375,Arizona,null,null,04
0400000US05,12349,1106,Arkansas,null,null,05
0400000US06,17103,104,California,null,null,06
0400000US08,17692,420,Colorado,null,null,08
0400000US09,19295,675,Connecticut,null,null,09
0400000US10,17806,2863,Delaware,null,null,10
0400000US11,40176,12688,District of Columbia,null,null,11
0400000US12,19753,281,Florida,null,null,12
0400000US13,15400,660,Georgia,null,null,13
0400000US15,20209,1021,Hawaii,null,null,15
0400000US16,12933,658,Idaho,null,null,16
0400000US17,17532,393,Illinois,null,null,17
0400000US18,15453,696,Indiana,null,null,18
0400000US19,13791,800,Iowa,null,null,19
0400000US20,14927,737,Kansas,null,null,20
0400000US21,15758,1645,Kentucky,null,null,21
0400000US22,18386,1084,Louisiana,null,null,22
0400000US23,16479,2570,Maine,null,null,23
0400000US24,21455,705,Maryland,null,null,24
0400000US25,18345,632,Massachusetts,null,null,25
0400000US26,16502,676,Michigan,null,null,26
0400000US27,15730,857,Minnesota,null,null,27
0400000US28,12998,1106,Mississippi,null,null,28
0400000US29,16678,1116,Missouri,null,null,29
0400000US30,15602,1243,Montana,null,null,30
0400000US31,14278,1005,Nebraska,null,null,31
0400000US32,16429,546,Nevada,null,null,32
0400000US33,19031,1659,New Hampshire,null,null,33
0400000US34,20868,487,New Jersey,null,null,34
0400000US35,17860,610,New Mexico,null,null,35
0400000US36,19523,354,New York,null,null,36
0400000US37,13603,466,North Carolina,null,null,37
0400000US38,19323,3172,North Dakota,null,null,38
0400000US39,17841,922,Ohio,null,null,39
0400000US40,13449,434,Oklahoma,null,null,40
0400000US41,15889,1023,Oregon,null,null,41
0400000US42,15737,548,Pennsylvania,null,null,42
0400000US44,15627,1069,Rhode Island,null,null,44
0400000US45,14874,999,South Carolina,null,null,45
0400000US46,16102,2847,South Dakota,null,null,46
0400000US47,13542,604,Tennessee,null,null,47
0400000US48,16909,163,Texas,null,null,48
0400000US49,14838,573,Utah,null,null,49
0400000US50,24532,6687,Vermont,null,null,50
0400000US51,22590,687,Virginia,null,null,51
0400000US53,16340,540,Washington,null,null,53
0400000US54,17496,4141,West Virginia,null,null,54
0400000US55,14758,652,Wisconsin,null,null,55
0400000US56,18950,1892,Wyoming,null,null,56
0400000US72,11621,238,Puerto Rico,null,null,72
