GEO_ID,B22005I_001E,B22005I_001M,B22005I_002E,B22005I_002M,B22005I_003E,B22005I_003M,NAME,B22005I_001EA,B22005I_001MA,B22005I_002MA,B22005I_002EA,B22005I_003MA,B22005I_003EA,state
0400000US01,46230,2357,11493,1811,34737,2609,Alabama,null,null,null,null,null,null,01
0400000US02,14452,1439,2332,873,12120,1537,Alaska,null,null,null,null,null,null,02
0400000US04,558221,8071,138426,5199,419795,8985,Arizona,null,null,null,null,null,null,04
0400000US05,51058,2491,8315,1629,42743,2369,Arkansas,null,null,null,null,null,null,05
0400000US06,3716472,15668,653462,12476,3063010,19139,California,null,null,null,null,null,null,06
0400000US08,326847,5706,58180,3797,268667,5878,Colorado,null,null,null,null,null,null,08
0400000US09,162045,4845,56908,3993,105137,4060,Connecticut,null,null,null,null,null,null,09
0400000US10,23507,1428,6491,1247,17016,1584,Delaware,null,null,null,null,null,null,10
0400000US11,26305,1715,2545,1082,23760,1899,District of Columbia,null,null,null,null,null,null,11
0400000US12,1470249,11721,384154,9397,1086095,11923,Florida,null,null,null,null,null,null,12
0400000US13,237940,5409,45087,3689,192853,6060,Georgia,null,null,null,null,null,null,13
0400000US15,35274,2206,6946,1410,28328,2509,Hawaii,null,null,null,null,null,null,15
0400000US16,47653,2620,10366,1666,37287,2786,Idaho,null,null,null,null,null,null,16
0400000US17,555159,7591,124405,4617,430754,8022,Illinois,null,null,null,null,null,null,17
0400000US18,112568,4280,19940,2413,92628,4083,Indiana,null,null,null,null,null,null,18
0400000US19,42408,1988,9825,1610,32583,2127,Iowa,null,null,null,null,null,null,19
0400000US20,88085,2768,13993,1583,74092,2710,Kansas,null,null,null,null,null,null,20
0400000US21,37777,2232,10269,1320,27508,2296,Kentucky,null,null,null,null,null,null,21
0400000US22,70733,3227,9439,1526,61294,3296,Louisiana,null,null,null,null,null,null,22
0400000US23,5726,937,734,377,4992,911,Maine,null,null,null,null,null,null,23
0400000US24,140924,3295,22290,2679,118634,3540,Maryland,null,null,null,null,null,null,24
0400000US25,218400,4693,76626,4222,141774,4451,Massachusetts,null,null,null,null,null,null,25
0400000US26,132017,3372,29568,2459,102449,3289,Michigan,null,null,null,null,null,null,26
0400000US27,70788,2726,12912,1956,57876,2712,Minnesota,null,null,null,null,null,null,27
0400000US28,19829,1664,4233,1113,15596,1656,Mississippi,null,null,null,null,null,null,28
0400000US29,66657,2894,11015,1617,55642,2929,Missouri,null,null,null,null,null,null,29
0400000US30,9579,1119,1797,708,7782,1064,Montana,null,null,null,null,null,null,30
0400000US31,50580,1874,10767,1441,39813,2360,Nebraska,null,null,null,null,null,null,31
0400000US32,210840,4033,42382,2805,168458,4409,Nevada,null,null,null,null,null,null,32
0400000US33,10535,1100,2348,638,8187,1218,New Hampshire,null,null,null,null,null,null,33
0400000US34,510198,5888,112436,5337,397762,6852,New Jersey,null,null,null,null,null,null,34
0400000US35,317140,4991,77502,4072,239638,5909,New Mexico,null,null,null,null,null,null,35
0400000US36,1088751,9419,339797,7935,748954,9573,New York,null,null,null,null,null,null,36
0400000US37,236858,5777,52927,3855,183931,5609,North Carolina,null,null,null,null,null,null,37
0400000US38,7344,1203,477,246,6867,1161,North Dakota,null,null,null,null,null,null,38
0400000US39,121511,3510,31161,2699,90350,3607,Ohio,null,null,null,null,null,null,39
0400000US40,95728,2749,15577,1641,80151,2656,Oklahoma,null,null,null,null,null,null,40
0400000US41,127679,3832,43654,3428,84025,3857,Oregon,null,null,null,null,null,null,41
0400000US42,241050,4621,87661,4167,153389,5246,Pennsylvania,null,null,null,null,null,null,42
0400000US44,44196,2154,18716,1836,25480,2213,Rhode Island,null,null,null,null,null,null,44
0400000US45,69710,2930,13539,1904,56171,2652,South Carolina,null,null,null,null,null,null,45
0400000US46,9140,1235,2171,889,6969,1471,South Dakota,null,null,null,null,null,null,46
0400000US47,83351,3255,22505,2228,60846,3511,Tennessee,null,null,null,null,null,null,47
0400000US48,2908002,16510,590467,12508,2317535,18461,Texas,null,null,null,null,null,null,48
0400000US49,98540,3301,12920,1946,85620,3498,Utah,null,null,null,null,null,null,49
0400000US50,3545,624,567,316,2978,714,Vermont,null,null,null,null,null,null,50
0400000US51,192086,4616,26869,2635,165217,4782,Virginia,null,null,null,null,null,null,51
0400000US53,223666,5007,52890,3360,170776,5363,Washington,null,null,null,null,null,null,53
0400000US54,6415,1034,1028,574,5387,1064,West Virginia,null,null,null,null,null,null,54
0400000US55,100514,3251,31195,2231,69319,3264,Wisconsin,null,null,null,null,null,null,55
0400000US56,18170,1964,1512,666,16658,1979,Wyoming,null,null,null,null,null,null,56
0400000US72,1209439,9208,474139,9759,735300,9062,Puerto Rico,null,null,null,null,null,null,72
