GEO_ID,B10052_001E,B10052_001M,B10052_002E,B10052_002M,B10052_003E,B10052_003M,B10052_004E,B10052_004M,B10052_005E,B10052_005M,B10052_006E,B10052_006M,B10052_007E,B10052_007M,B10052_008E,B10052_008M,B10052_009E,B10052_009M,B10052_010E,B10052_010M,B10052_011E,B10052_011M,NAME,B10052_001MA,B10052_001EA,B10052_002EA,B10052_002MA,B10052_003EA,B10052_003MA,B10052_004EA,B10052_004MA,B10052_005MA,B10052_005EA,B10052_006MA,B10052_006EA,B10052_007EA,B10052_007MA,B10052_008EA,B10052_008MA,B10052_009EA,B10052_009MA,B10052_010MA,B10052_010EA,B10052_011MA,B10052_011EA,state
0400000US01,119296,6638,38024,3175,18546,2271,9786,1460,8760,1335,19478,2110,81272,5941,43459,3660,27129,2812,16330,2289,37813,3539,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,17825,1904,5169,1211,1576,551,760,310,816,363,3593,1137,12656,1692,4789,808,3036,718,1753,391,7867,1486,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,175076,9066,45899,4006,17107,2290,7440,1622,9667,1658,28792,3371,129177,7729,50087,4082,32827,3148,17260,2601,79090,5853,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,68904,4883,23230,2318,13267,1696,6447,1227,6820,1380,9963,1672,45674,3880,26218,2475,17898,2090,8320,1360,19456,2486,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1158073,22198,268935,9174,53658,4052,21504,2751,32154,2873,215277,8137,889138,19419,218662,8230,126086,7049,92576,5577,670476,16269,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,104678,7697,24068,2664,9440,2032,4443,1344,4997,1351,14628,1826,80610,6422,26246,2665,17228,2422,9018,1489,54364,5390,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,60326,4853,12625,1902,2884,804,1229,550,1655,612,9741,1848,47701,4303,15513,2451,9435,1962,6078,1328,32188,3446,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,21859,3025,4724,984,1686,609,580,248,1106,538,3038,755,17135,2568,6564,1288,3795,995,2769,849,10571,2152,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,13296,2251,3724,940,1576,696,970,479,606,463,2148,662,9572,1948,4696,1569,3012,1059,1684,821,4876,1311,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,479491,12874,119686,6461,33257,3019,15507,1927,17750,2278,86429,5828,359805,11022,112163,6588,66442,4933,45721,4507,247642,10834,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,268138,11472,67889,5929,28498,3917,16269,3183,12229,1881,39391,4382,200249,10066,83856,5782,57905,4810,25951,2875,116393,7193,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,54501,4090,11782,2050,2370,768,465,338,1905,675,9412,1706,42719,3521,7520,1359,4246,928,3274,893,35199,3460,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,30159,3949,9555,2117,3004,1275,1145,959,1859,659,6551,1591,20604,3133,8128,1918,4814,1241,3314,1277,12476,2306,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,261489,9889,63486,3968,16343,1930,6521,1083,9822,1511,47143,3461,198003,8870,60754,4773,40145,4283,20609,2358,137249,6701,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,124433,6535,34934,3074,15705,2133,7738,1285,7967,1545,19229,2158,89499,5510,40642,3849,27540,3042,13102,1849,48857,3912,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40209,2539,9666,1138,3648,777,1533,416,2115,640,6018,1119,30543,2464,12562,1663,8060,1323,4502,1066,17981,1813,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,46847,3846,14028,1908,5883,1289,2909,974,2974,813,8145,1498,32819,3444,14382,2405,9355,1956,5027,1259,18437,2396,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,100654,6365,34207,2865,17463,2296,9194,1786,8269,1139,16744,1883,66447,5172,37610,3843,26134,3176,11476,1669,28837,2961,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,111707,6808,33788,3373,16120,2247,8754,1602,7366,1574,17668,2416,77919,5429,38926,3870,24799,2948,14127,2150,38993,3807,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,20432,2463,5305,1191,1929,694,1040,445,889,526,3376,831,15127,2121,6124,1224,4330,1040,1794,613,9003,1800,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,153588,7482,36599,3442,8810,1678,4778,1332,4032,924,27789,2620,116989,6273,36191,3478,23666,2865,12525,1732,80798,5556,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,124288,6933,32856,3192,7533,1676,3516,1142,4017,1102,25323,2845,91432,6419,26292,3036,15958,2420,10334,1823,65140,5064,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,173219,6803,50620,2771,16701,1718,7587,1171,9114,1202,33919,2540,122599,5897,47118,3946,31743,3414,15375,2112,75481,4668,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,68916,3765,18665,2057,5391,1024,3199,805,2192,536,13274,1886,50251,3334,15947,1918,9973,1802,5974,876,34304,3068,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,93327,6280,29422,3405,15000,2184,8273,1521,6727,1448,14422,2505,63905,5306,34215,3863,24253,3022,9962,1970,29690,3385,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,111325,6814,32131,2862,14081,1806,6939,1306,7142,1233,18050,2023,79194,5571,34963,3447,22041,3037,12922,2087,44231,3887,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,15051,1677,3520,1001,1661,762,1270,732,391,225,1859,569,11531,1543,5002,1006,2601,709,2401,717,6529,1294,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25578,2224,6131,1122,2013,628,954,395,1059,469,4118,860,19447,2042,6579,962,4446,842,2133,556,12868,1821,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,71968,5788,19774,2726,4569,1107,2426,908,2143,554,15205,2302,52194,5221,19980,2597,13320,2209,6660,1229,32214,3862,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21852,2989,6224,1500,1587,597,870,436,717,399,4637,1272,15628,2190,5339,1463,3329,1064,2010,827,10289,1548,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,197449,8344,43006,3984,10280,1921,3762,1068,6518,1507,32726,3101,154443,7780,36838,4367,20487,3147,16351,2205,117605,6588,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,50826,3609,14091,1842,5504,1269,2129,763,3375,931,8587,1519,36735,2927,18219,2067,11165,1593,7054,1379,18516,2428,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,438054,12608,103640,5774,26231,3052,12814,2076,13417,1804,77409,5084,334414,11082,90415,5380,52965,4032,37450,3135,243999,9088,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,208694,9572,62936,5626,26639,3081,12902,1927,13737,2025,36297,4070,145758,7265,63857,5031,39425,4304,24432,2682,81901,4912,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7227,1532,1730,453,720,278,323,220,397,170,1010,377,5497,1408,2358,663,1586,512,772,428,3139,1217,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,221796,9180,66131,4452,28080,3105,17311,2657,10769,1565,38051,3226,155665,7069,65314,4267,41547,3651,23767,2412,90351,5220,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,89064,4615,26346,2021,13590,1509,6796,1035,6794,996,12756,1427,62718,4093,34464,2384,22171,1937,12293,1447,28254,2904,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,68376,4898,21168,2816,9019,1998,4189,1381,4830,1199,12149,1959,47208,4058,14352,2243,8738,1726,5614,1291,32856,3059,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,245344,9034,69583,3978,22202,2093,13105,1946,9097,1130,47381,3443,175761,8264,66293,4579,42039,3798,24254,2399,109468,6608,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20320,2599,6026,1379,1271,547,561,329,710,450,4755,1318,14294,2063,4948,1219,2717,872,2231,781,9346,1724,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,119079,7137,33905,3573,15164,2145,8694,1825,6470,1218,18741,2495,85174,6270,39754,4011,25942,3187,13812,2090,45420,4458,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11593,1736,2748,721,1419,505,759,317,660,366,1329,584,8845,1471,4670,946,2853,774,1817,514,4175,1025,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,160010,8323,50043,4242,24248,2702,11794,1869,12454,1922,25795,3181,109967,5794,55270,3998,34535,3014,20735,2544,54697,4497,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,792243,19138,193074,9733,68776,5059,33653,4161,35123,3072,124298,8128,599169,14311,242845,9474,169987,7540,72858,5778,356324,12620,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,69354,5093,15410,1934,4570,1030,1577,507,2993,854,10840,1568,53944,4482,14168,2141,7847,1640,6321,1227,39776,4113,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8558,1322,2547,605,604,319,457,300,147,144,1943,506,6011,1062,2443,739,1363,587,1080,461,3568,775,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,186284,9716,43797,3488,16104,2197,8655,1848,7449,1377,27693,3050,142487,8122,50239,3917,32473,3073,17766,2329,92248,6590,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,132915,7248,39788,3535,13362,2123,6500,1602,6862,1248,26426,2792,93127,5795,29613,2886,17222,2158,12391,2012,63514,5337,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,44097,3633,14320,2142,7169,1507,4557,1246,2612,821,7151,1392,29777,3341,16835,2578,11897,2211,4938,1226,12942,1849,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73201,4900,16872,1908,5933,1027,3205,787,2728,599,10939,1498,56329,4096,20150,2208,14627,1979,5523,998,36179,3453,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8984,1843,1755,854,661,370,260,233,401,285,1094,780,7229,1664,4533,1474,2904,1238,1629,843,2696,820,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,97287,5846,31072,3296,12557,2180,5749,1448,6808,1350,18515,2355,66215,4559,31747,3528,19757,2696,11990,1902,34468,2946,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
