GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001MA,C23001_001EA,C23001_002MA,C23001_002EA,C23001_003EA,C23001_003MA,C23001_004EA,C23001_004MA,C23001_005MA,C23001_005EA,C23001_006MA,C23001_006EA,C23001_007MA,C23001_007EA,C23001_008EA,C23001_008MA,C23001_009EA,C23001_009MA,C23001_010EA,C23001_010MA,C23001_011MA,C23001_011EA,C23001_012MA,C23001_012EA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015EA,C23001_015MA,C23001_016MA,C23001_016EA,C23001_017MA,C23001_017EA,C23001_018MA,C23001_018EA,C23001_019EA,C23001_019MA,C23001_020EA,C23001_020MA,C23001_021EA,C23001_021MA,C23001_022MA,C23001_022EA,C23001_023MA,C23001_023EA,C23001_024EA,C23001_024MA,C23001_025EA,C23001_025MA,C23001_026EA,C23001_026MA,C23001_027MA,C23001_027EA,C23001_028MA,C23001_028EA,C23001_029EA,C23001_029MA,C23001_030EA,C23001_030MA,C23001_031EA,C23001_031MA,C23001_032EA,C23001_032MA,C23001_033MA,C23001_033EA,C23001_034EA,C23001_034MA,C23001_035EA,C23001_035MA,C23001_036EA,C23001_036MA,C23001_037EA,C23001_037MA,C23001_038MA,C23001_038EA,C23001_039EA,C23001_039MA,C23001_040EA,C23001_040MA,C23001_041EA,C23001_041MA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044EA,C23001_044MA,C23001_045EA,C23001_045MA,C23001_046EA,C23001_046MA,C23001_047EA,C23001_047MA,C23001_048EA,C23001_048MA,C23001_049MA,C23001_049EA,C23001_050MA,C23001_050EA,C23001_051MA,C23001_051EA,C23001_052EA,C23001_052MA,C23001_053EA,C23001_053MA,C23001_054EA,C23001_054MA,C23001_055MA,C23001_055EA,C23001_056MA,C23001_056EA,C23001_057MA,C23001_057EA,C23001_058EA,C23001_058MA,C23001_059EA,C23001_059MA,C23001_060MA,C23001_060EA,C23001_061MA,C23001_061EA,C23001_062MA,C23001_062EA,C23001_063EA,C23001_063MA,C23001_064EA,C23001_064MA,C23001_065EA,C23001_065MA,C23001_066MA,C23001_066EA,C23001_067MA,C23001_067EA,C23001_068MA,C23001_068EA,C23001_069EA,C23001_069MA,C23001_070EA,C23001_070MA,C23001_071MA,C23001_071EA,C23001_072MA,C23001_072EA,C23001_073MA,C23001_073EA,C23001_074EA,C23001_074MA,C23001_075EA,C23001_075MA,C23001_076EA,C23001_076MA,C23001_077MA,C23001_077EA,C23001_078MA,C23001_078EA,C23001_079EA,C23001_079MA,C23001_080EA,C23001_080MA,C23001_081EA,C23001_081MA,C23001_082MA,C23001_082EA,C23001_083MA,C23001_083EA,C23001_084EA,C23001_084MA,C23001_085EA,C23001_085MA,C23001_086EA,C23001_086MA,C23001_087EA,C23001_087MA,C23001_088MA,C23001_088EA,C23001_089EA,C23001_089MA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093MA,C23001_093EA,state
0400000US01,3878471,4687,1851517,4946,131643,3971,42723,3222,0,192,42723,3222,32770,3036,9953,1646,88920,4104,168404,3563,120198,3893,1776,647,118422,4039,101397,4230,17025,2423,48206,3296,601926,4840,498490,6345,4962,1233,493528,6413,460790,6537,32738,3040,103436,5369,313825,3512,244186,4700,787,454,243399,4751,233223,5053,10176,1576,69639,4021,306414,2302,185015,4821,131,151,184884,4855,178340,4957,6544,1083,121399,4409,208637,1924,53031,2606,51179,2632,1852,600,155606,3086,120668,1292,10499,1311,10062,1272,437,263,110169,1751,2026954,4128,131848,4140,44017,3798,0,192,44017,3798,34746,3489,9271,1521,87831,4031,164324,4599,115461,5148,608,348,114853,5181,100482,5387,14371,1974,48863,4135,634739,4597,460370,8151,982,469,459388,8152,421299,7786,38089,3776,174369,6744,330181,2503,224520,4702,189,183,224331,4700,214749,5098,9582,1641,105661,4163,333320,1748,158979,4078,0,192,158979,4078,153726,4196,5253,1112,174341,3948,241482,1397,42603,2595,40730,2559,1873,673,198879,2810,191060,1311,7005,1177,6625,1137,380,261,184055,1763,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,571393,1430,301912,1558,20600,1667,10029,1249,618,308,9411,1205,7168,1074,2243,892,10571,1504,36976,1757,31120,1788,6477,964,24643,1841,20722,2094,3921,1167,5856,1251,111711,2022,98994,2405,8068,1479,90926,2612,84563,2548,6363,1085,12717,1420,48465,1308,41376,1396,374,199,41002,1409,37865,1420,3137,815,7089,1037,49112,780,36514,1396,66,112,36448,1393,34107,1476,2341,739,12598,1351,24925,691,9133,951,8291,954,842,393,15792,1066,10123,386,676,260,676,260,0,149,9447,447,269481,1555,18551,1371,7687,1067,74,95,7613,1055,6216,964,1397,557,10864,1336,25743,1162,21362,1284,823,396,20539,1315,18731,1323,1808,602,4381,882,98723,1511,75734,2332,1141,510,74593,2278,70382,2249,4211,747,22989,1849,44861,1007,34075,1732,107,174,33968,1688,31573,1779,2395,765,10786,1405,45643,915,29303,1469,0,149,29303,1469,28184,1423,1119,407,16340,1457,23193,933,6248,988,5675,918,573,350,16945,1283,12767,525,662,308,613,304,49,63,12105,539,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5393214,3898,2656536,3128,192281,3284,73460,3341,880,292,72580,3295,56233,3265,16347,1888,118821,4414,248489,1532,186238,4406,4637,976,181601,4496,162662,4603,18939,2150,62251,4005,897035,2311,755412,5634,8926,1340,746486,5459,703118,6484,43368,4059,141623,5275,417279,1662,344329,4213,657,395,343672,4187,328346,4795,15326,2065,72950,4257,386380,895,248578,4338,146,218,248432,4343,234150,4928,14282,2048,137802,4295,306968,1190,71978,3573,68010,3397,3968,1255,234990,3650,208104,833,13169,1460,12436,1437,733,317,194935,1656,2736678,2706,183751,3139,69435,4070,150,224,69285,4020,53032,3502,16253,2572,114316,4364,231739,2402,170884,4864,321,193,170563,4856,150829,4530,19734,2853,60855,4614,863000,2265,624565,6845,1491,644,623074,6800,582768,8050,40306,3856,238435,6553,425693,1649,309062,4636,409,444,308653,4655,294426,4770,14227,2165,116631,4379,427563,1084,233050,5218,0,201,233050,5218,223239,5324,9811,1591,194513,5301,345890,1508,61180,2996,58241,2822,2939,769,284710,3363,259042,1294,10227,1375,10020,1405,207,174,248815,1892,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2352507,3332,1142430,3119,88207,3522,33248,2621,259,236,32989,2568,25943,2434,7046,1282,54959,3094,99685,3173,76220,3482,886,650,75334,3557,67285,3776,8049,1576,23465,2957,372800,3403,310781,4521,2123,852,308658,4609,292679,4896,15979,1991,62019,3626,190683,2644,148180,3393,360,331,147820,3413,142500,3627,5320,1210,42503,2871,178730,1493,107397,3253,69,113,107328,3258,103148,3272,4180,1051,71333,3237,131345,1211,32960,2124,31576,2124,1384,457,98385,2421,80980,963,7450,1397,7192,1387,258,181,73530,1540,1210077,3540,76314,3660,27502,2908,0,190,27502,2908,22409,2333,5093,1406,48812,3021,100482,3570,69498,3729,140,214,69358,3749,61789,3820,7569,1663,30984,2964,380090,3852,273788,5502,1004,811,272784,5411,256177,5503,16607,2537,106302,5321,192899,2403,131720,3605,0,190,131720,3605,127534,3554,4186,1004,61179,3487,194503,1450,101249,3550,0,190,101249,3550,98726,3569,2523,674,93254,3564,148069,1474,30210,1915,29860,1961,350,218,117859,2350,117720,1182,4452,1020,4245,1004,207,160,113268,1462,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31068647,10008,15321806,7684,1078143,7758,306773,8181,11401,1885,295372,8154,213714,7209,81658,5089,771370,10437,1494508,4203,1087535,9773,41041,2729,1046494,10228,902121,10346,144373,6293,406973,9559,5596532,4356,4924572,13984,49780,4023,4874792,14083,4577009,16540,297783,8752,671960,13821,2612891,3509,2246359,9297,4945,1157,2241414,9222,2123083,10074,118331,5754,366532,8815,2241178,1926,1562365,10922,352,255,1562013,10942,1474115,11435,87898,4604,678813,10801,1387594,2311,425386,7400,404723,7212,20663,2124,962208,7796,910960,1841,81029,3538,76585,3495,4444,1021,829931,3858,15746841,6553,1020524,7045,305837,7808,1471,570,304366,7762,230881,7026,73485,4647,714687,9529,1390209,4251,962010,11312,5136,1588,956874,11394,844205,10836,112669,5224,428199,10254,5426550,4396,3985160,18105,7859,1260,3977301,18065,3707016,18425,270285,8816,1441390,18107,2630250,3099,1903232,13317,860,559,1902372,13347,1787504,13885,114868,5214,727018,12610,2388304,2312,1392742,9100,34,55,1392708,9110,1317773,9658,74935,4424,995562,8920,1594305,2705,346740,7591,332576,7445,14164,1716,1247565,7465,1296699,2070,56946,3937,54145,3876,2801,636,1239753,4373,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4333738,3353,2169186,3252,144506,3372,59298,2754,1641,573,57657,2846,47264,2562,10393,1753,85208,3593,202427,3207,164850,4179,9117,1278,155733,4453,141496,4261,14237,2250,37577,3516,807989,3450,729805,6030,13852,1905,715953,6765,683450,7475,32503,3381,78184,4830,356066,2517,317042,3565,1203,520,315839,3684,304057,3721,11782,1847,39024,2731,334578,1719,247029,3622,64,105,246965,3616,235679,3869,11286,1663,87549,3404,208546,1284,67347,3204,64055,3340,3292,1036,141199,3570,115074,939,10085,1287,9660,1253,425,216,104989,1473,2164552,3524,135006,3748,61323,3553,294,245,61029,3516,52854,3014,8175,1665,73683,3530,179946,2330,138102,3925,1638,584,136464,4013,127026,4012,9438,2082,41844,3820,757137,2165,594737,6581,3021,732,591716,6625,562097,7269,29619,2962,162400,6145,354965,1725,280293,4017,170,175,280123,4007,269904,4298,10219,1549,74672,3791,349546,1424,215804,3605,0,193,215804,3605,207349,3685,8455,1302,133742,3712,228226,1550,54305,2885,52678,2832,1627,570,173921,3139,159726,1130,7698,1145,7546,1126,152,162,152028,1439,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2922877,2830,1409724,2533,102653,2443,39536,2337,1365,627,38171,2522,29876,2417,8295,1332,63117,3424,128044,1423,94258,2744,1834,656,92424,2897,82261,3147,10163,1725,33786,2697,434357,2013,386330,4207,3660,928,382670,4368,356120,4181,26550,2453,48027,3508,259840,1413,229145,2869,355,248,228790,2838,215698,3097,13092,1659,30695,2653,241041,917,189808,2615,71,115,189737,2620,180641,2915,9096,1487,51233,2495,145872,797,52649,2374,49867,2410,2782,652,93223,2361,97917,770,11738,1464,11472,1495,266,173,86179,1668,1513153,2559,98679,2415,43166,2780,293,230,42873,2778,35069,2511,7804,1271,55513,2610,118783,1324,93103,2581,344,329,92759,2621,84655,2818,8104,1737,25680,2349,440923,1887,359982,4712,144,124,359838,4706,335310,5389,24528,2403,80941,4490,277318,1486,217229,3222,0,198,217229,3222,204090,3432,13139,2008,60089,3128,255956,662,177630,3573,0,198,177630,3573,169754,3535,7876,1233,78326,3500,168431,1037,47007,2361,44578,2223,2429,767,121424,2441,153063,829,8077,1052,7707,1046,370,231,144986,1339,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,765250,1688,365535,1442,24167,1583,10753,1281,14,29,10739,1281,8202,1185,2537,835,13414,1746,32403,1088,23981,1611,697,218,23284,1626,21048,1784,2236,685,8422,1223,114981,926,99143,2302,1710,677,97433,2423,92175,2415,5258,1047,15838,1969,62574,795,53224,1960,32,57,53192,1967,49519,2190,3673,1180,9350,1571,59447,456,41256,1493,0,190,41256,1493,40032,1518,1224,477,18191,1571,44621,825,12114,1293,11640,1269,474,239,32507,1333,27342,657,2709,591,2609,594,100,122,24633,836,399715,1375,25268,1409,8485,1243,0,190,8485,1243,7110,1199,1375,663,16783,1526,30776,1008,22936,1571,192,316,22744,1654,20908,1585,1836,688,7840,1650,120094,1051,95028,2583,133,125,94895,2596,89922,2950,4973,1271,25066,2566,66862,734,53974,2123,95,113,53879,2107,51960,2048,1919,543,12888,1933,67854,485,41945,2142,0,190,41945,2142,40314,2144,1631,498,25909,2146,51157,625,10655,1264,10198,1184,457,268,40502,1448,37704,508,1879,573,1879,573,0,190,35825,745,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,564206,1235,264851,884,15256,1516,4752,1166,228,273,4524,1130,2942,893,1582,737,10504,1506,27175,1317,17677,1850,1416,606,16261,1695,14029,1660,2232,633,9498,1647,119652,478,108866,1869,1325,467,107541,1799,102521,1764,5020,1231,10786,1802,38763,75,31615,1530,197,173,31418,1510,28280,1565,3138,761,7148,1532,33234,732,21299,1399,51,60,21248,1408,20275,1332,973,480,11935,1232,18919,737,7433,1078,6774,973,659,456,11486,809,11852,304,1055,314,1055,314,0,200,10797,446,299355,1009,17529,1714,6886,1168,49,100,6837,1166,5888,1124,949,407,10643,1579,31362,1398,20854,1920,338,570,20516,2052,19035,1991,1481,578,10508,1571,129254,371,112043,2179,522,322,111521,2150,103732,2364,7789,1475,17211,2145,38590,136,30479,1076,38,64,30441,1074,27735,1179,2706,942,8111,1093,36800,4,21359,1404,0,200,21359,1404,19895,1469,1464,573,15441,1404,25173,552,7656,1032,7414,1049,242,172,17517,1098,20647,555,1604,616,1604,616,0,200,19043,730,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16640196,7825,8042447,7164,489152,8003,150536,6924,2965,923,147571,6857,110146,5987,37425,3117,338616,8331,661943,5677,482045,9356,10212,1615,471833,9042,406877,7950,64956,5455,179898,8309,2523401,7309,2165211,13225,30484,3094,2134727,13804,1997539,14082,137188,7546,358190,11304,1345243,4731,1121415,9217,2454,890,1118961,9227,1057683,9651,61278,4619,223828,7923,1251357,3162,827833,9933,105,125,827728,9932,782765,9996,44963,3843,423524,10398,1015423,2370,262214,6611,250316,6791,11898,1388,753209,6681,755928,2309,61102,3596,58166,3648,2936,736,694826,4139,8597749,7425,472428,8448,160585,8086,926,559,159659,8173,127424,6976,32235,3259,311843,9003,622392,4854,447132,7830,2786,1376,444346,7777,402930,7728,41416,4081,175260,6937,2533324,5345,1955482,11161,3853,961,1951629,11339,1817359,12060,134270,7100,577842,12024,1398089,3818,1044038,9841,172,144,1043866,9812,984330,10046,59536,4614,354051,10044,1397634,3127,790874,9474,0,217,790874,9474,752672,9587,38202,3629,606760,10216,1169699,3414,217427,6194,207493,6145,9934,1947,952272,6569,1004183,3144,36348,2672,34521,2770,1827,583,967835,3803,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
