GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002EA,B25093_002MA,B25093_003MA,B25093_003EA,B25093_004MA,B25093_004EA,B25093_005MA,B25093_005EA,B25093_006MA,B25093_006EA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009MA,B25093_009EA,B25093_010MA,B25093_010EA,B25093_011MA,B25093_011EA,B25093_012MA,B25093_012EA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015MA,B25093_015EA,B25093_016MA,B25093_016EA,B25093_017MA,B25093_017EA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021MA,B25093_021EA,B25093_022MA,B25093_022EA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025MA,B25093_025EA,B25093_026MA,B25093_026EA,B25093_027MA,B25093_027EA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US13,2261166,19480,17734,2294,8114,1499,1240,497,1439,691,878,638,5049,1306,1014,643,197497,7729,104798,5922,29883,3010,19941,2870,10272,2034,31205,3433,1398,647,1411205,13611,797796,11784,179772,7016,114037,5942,75237,4502,228148,6520,16215,1990,634730,8466,361871,7049,62746,3918,45315,3242,31504,2518,127020,5247,6274,1394,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252435,5537,978,449,387,303,12,23,135,171,111,121,247,181,86,90,14226,1842,4335,885,2385,778,1596,573,1400,509,4510,1125,0,182,142153,4387,60722,3335,20014,2075,13440,1507,11143,1488,35240,2624,1594,547,95078,3069,54427,2758,10133,1378,6260,1095,4138,884,19355,1996,765,322,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,411958,6794,4404,1122,1776,759,421,335,353,246,570,430,1120,575,164,255,43004,2756,20752,2314,7744,1419,4814,1306,2733,712,6470,1471,491,454,238250,5379,132969,4462,31628,3055,19207,2163,13316,2080,37466,2678,3664,1942,126300,3238,76444,3061,10508,1671,8550,1561,6268,1482,23298,2348,1232,593,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3129641,16316,21154,1876,8520,1391,3699,936,2125,632,1474,525,4791,985,545,289,291497,7214,143172,5455,49991,3191,33088,2666,21371,2266,42277,3057,1598,681,1916749,13009,1027991,11880,271260,7926,171657,6162,109864,5595,322637,8036,13340,1960,900241,8289,470566,6764,95807,3915,70161,3586,48100,2940,208548,6605,7059,1078,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1714880,13299,20203,2287,9755,1541,2867,884,1598,542,1896,748,3666,961,421,318,176772,5914,107480,4785,28554,2681,15541,1929,7469,1499,17059,2019,669,373,1027399,10064,659507,10127,126321,4512,67803,3688,45301,3365,121182,5379,7285,1267,490506,6077,301358,5936,49547,2521,36187,2545,23103,1919,76497,3301,3814,783,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,881480,8544,11878,1648,6080,1173,1923,578,694,372,1104,577,1987,686,90,108,100465,3565,60094,3131,16114,1711,8160,1272,6850,1251,8961,1340,286,243,513139,6184,336073,6121,64265,3270,35304,2527,21147,1963,53932,3049,2418,771,255998,3140,158426,3136,27523,1411,17126,1595,12903,1285,38596,2181,1424,375,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,738336,7661,8305,1506,3453,993,1402,545,704,319,688,372,2058,751,0,168,85094,3150,46620,3096,15047,1613,8701,1136,4752,949,9494,1288,480,459,437105,6149,270672,5834,60050,3745,33982,2634,18422,1811,50460,3268,3519,889,207832,3702,127421,4312,20051,1820,15251,1511,10205,1158,33479,2059,1425,455,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1138253,12189,11071,1762,6153,1328,1417,570,805,446,470,231,2084,679,142,117,108918,4742,63250,3334,15320,1679,9840,1737,6397,1590,12872,2015,1239,621,667944,8691,416730,7514,80432,4202,46091,3265,25860,2446,92607,3905,6224,1202,350320,4291,221989,4132,34219,2368,22226,1938,16110,1736,53246,3004,2530,521,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1122294,10824,11081,1716,6739,1243,630,352,772,429,679,414,2058,704,203,196,115673,5283,69642,4111,17327,2286,8592,1415,4976,1138,13948,2254,1188,670,656164,9060,416970,7378,67690,3973,45023,3252,30227,3114,88233,4209,8021,1613,339376,5477,219246,4608,30566,2125,17637,1963,13179,1817,55945,2938,2803,651,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,387101,5032,1989,620,1002,491,286,225,70,83,104,162,527,360,0,163,31430,2331,14723,1648,5212,1031,4591,991,1826,620,5051,1014,27,41,233773,4297,124251,3963,33380,2669,22356,1926,14963,1866,37244,2625,1579,462,119909,2727,62746,2655,12426,1338,9148,1134,7608,1135,27384,1868,597,280,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436159,11090,6324,1244,1918,893,954,505,826,400,511,316,1781,598,334,328,124695,4783,55658,3641,25515,2449,15203,1705,8452,1384,18966,2065,901,609,906291,8916,450879,7484,141020,6365,91200,4760,62029,3630,154693,5036,6470,1360,398849,5662,209080,4588,37276,2753,32178,2358,22865,2007,94687,3870,2763,666,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1579953,12525,5403,1057,1158,435,519,357,750,514,448,235,2242,705,286,237,119759,5710,47719,3173,27166,2122,17013,2102,8425,1610,18940,1866,496,324,997106,10185,480007,8616,147851,5127,104678,3947,65091,3790,194288,6087,5191,1115,457685,5939,198628,4662,52281,3000,39821,2942,30409,2377,133851,4843,2695,680,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2717217,13903,28132,2442,12420,1853,3336,910,2315,699,1406,494,7949,1223,706,353,247587,5243,137858,3813,37810,2591,20976,1908,13935,1717,35584,2627,1424,515,1624998,10428,965933,11523,196413,5440,127066,4209,79972,4065,240668,6106,14946,1650,816500,6382,465152,4718,85309,3722,65218,3309,44568,2463,150211,4221,6042,950,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1523273,9834,15422,1827,7118,1053,2219,701,1735,553,1050,447,3106,786,194,187,179570,5173,97761,3258,33924,2441,17812,1844,9321,1224,20189,2084,563,310,934138,6560,556059,6653,127209,4666,79946,3668,50488,3016,117190,4619,3246,748,394143,4172,227519,4388,40774,2170,29052,1789,20617,1425,73328,2597,2853,665,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,744203,8716,7298,1487,3405,1018,889,505,1017,759,272,230,1567,668,148,129,65576,4458,36307,3421,8276,1616,6134,1117,3498,1078,10262,1525,1099,606,433276,7460,262957,6773,43962,3100,30273,3228,20336,2354,68061,4700,7687,1409,238053,3659,145394,3838,22706,2289,13698,1584,12284,1364,41365,2839,2606,635,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1570137,13846,16157,2018,6763,1159,2313,692,2026,840,1105,620,3842,1030,108,95,158233,5129,89030,3850,26785,2600,14917,1834,8383,1316,18656,2067,462,268,916056,9493,561042,8362,120337,5460,68031,3298,45144,3105,113738,4984,7764,1318,479691,5194,283048,5242,54571,2555,31008,2563,26920,2439,80043,3479,4101,913,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,276490,4576,3119,900,1651,695,210,142,21,37,52,71,1166,613,19,29,24271,2048,11718,1556,4659,1174,2282,632,1332,547,4210,805,70,86,161955,3675,89214,3032,21127,1888,14387,1783,9556,1624,26182,2061,1489,585,87145,2219,54219,1932,8754,1358,5467,1060,4341,848,13668,1447,696,308,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,490394,5329,6734,1330,2870,789,1661,700,750,364,219,184,1082,522,152,182,59258,2499,31579,2166,9528,1094,6853,1134,3093,892,7719,1308,486,496,284287,5005,180394,4313,39348,2377,22523,2172,12725,1417,27914,1959,1383,509,140115,2513,84156,2527,12797,1276,10956,1193,7455,806,23611,1646,1140,339,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562960,8151,5280,917,1930,519,889,516,552,310,275,227,1385,480,249,228,52609,3592,27417,2732,8196,1402,4718,997,3804,1019,8269,1465,205,179,327899,5610,172762,4907,45995,3141,33418,2358,18305,2140,54279,3484,3140,788,177172,4228,96179,3416,17221,1879,14243,1096,10827,1465,37679,2761,1023,341,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,366739,5787,2447,900,1166,634,536,434,59,99,137,178,549,425,0,184,28045,2375,11475,1619,6470,1154,3953,1071,2294,764,3792,1067,61,86,233548,3971,109418,4202,41009,3110,25898,2287,15893,1700,40519,3002,811,327,102699,2634,44533,2222,12905,1396,9691,1048,7577,1131,27222,1853,771,364,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2009034,12864,6936,1362,1961,759,473,300,636,379,458,306,3341,951,67,109,127632,4261,41817,2473,27844,2598,17356,1912,11240,1687,28979,2836,396,276,1278677,11166,532448,7805,180364,5835,141895,5519,104387,4202,311072,8190,8511,1491,595789,8034,224335,5098,69268,2908,52245,2943,42246,2882,203563,6304,4132,920,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,513843,6398,5863,1325,1955,777,944,556,570,359,248,309,1951,817,195,167,42798,3520,20926,2320,5270,1076,3891,961,2536,881,9189,1584,986,665,294743,5199,169989,4767,33510,2995,20400,2018,15133,1978,49679,3672,6032,1240,170439,3965,107788,3892,14114,1680,11186,1557,7523,1415,28222,2248,1606,605,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3838902,20752,17131,1833,7084,1107,2122,704,877,347,900,353,5552,1117,596,352,263308,7048,125659,4737,42099,3227,28918,2256,17094,2150,47930,3308,1608,595,2390677,16152,1159519,12910,303743,8188,221829,7595,154295,5860,535921,9791,15370,1966,1167786,8296,560033,7510,119672,4230,92434,3709,68839,3035,318138,6802,8670,1308,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455141,15671,18977,2400,8126,1536,2844,922,2628,883,937,389,3922,1083,520,330,213489,6274,112209,4771,33107,3481,22630,2272,12836,1867,30488,2812,2219,785,1463971,13572,842390,12188,186484,5777,120443,5004,75697,4670,224052,7548,14905,1833,758704,8855,429065,7502,76804,3573,53192,3384,42461,2723,149953,5754,7229,1178,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193342,4346,4532,1237,2592,893,499,322,307,274,183,184,942,556,9,17,25107,1652,16086,1425,3701,681,1764,688,791,380,2693,889,72,73,112343,3126,79967,2978,11922,1647,7503,1353,3991,1003,8315,1221,645,354,51360,1750,35529,1761,4313,803,3529,715,2134,545,5522,775,333,178,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3013093,17798,21634,2149,8637,1322,3549,844,2717,786,2087,659,4457,913,187,206,282526,6912,162331,5991,45497,2869,24300,2425,12964,1700,35519,3142,1915,767,1787127,13139,1087996,10645,236606,7441,138933,4442,87761,4637,223412,6453,12419,1651,921806,7816,520172,7920,105322,4668,70936,2876,50585,2968,169768,4238,5023,810,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957858,7425,12477,1509,6602,1050,1725,809,1196,435,638,282,2103,645,213,208,103700,3414,57419,2865,17237,1815,9428,1248,5725,957,12908,1655,983,425,544596,5865,343998,5757,59901,3378,37614,2412,25229,1912,72179,3530,5675,965,297085,3825,192345,3879,28133,2024,18068,1745,13414,1282,43563,2371,1562,464,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,948891,9420,6322,1517,2753,919,621,446,740,340,364,391,1413,612,431,423,75925,3759,31419,2249,13726,1610,10058,1555,7492,1666,12773,1481,457,254,552357,7909,276514,6078,79659,3419,55515,3804,37323,2651,99247,4239,4099,928,314287,4694,165980,4251,35373,2600,24278,1951,19155,1908,67747,3535,1754,574,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405756,16407,19676,1955,8277,1254,2373,686,2188,677,1287,480,4623,1077,928,453,291033,7476,155407,5904,51138,3266,28083,2054,17306,1939,38134,2790,965,476,2052164,13115,1166491,11779,266732,8587,178003,6284,112211,4805,315615,7764,13112,1871,1042883,7991,551602,6680,116066,3941,84154,3680,59989,3252,223968,6286,7104,1140,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240618,5236,775,398,265,262,145,182,39,64,59,110,267,228,0,206,18959,2021,8541,1204,3660,998,2413,746,1086,422,3185,789,74,88,148724,4320,70109,3498,22745,2366,16927,2106,9575,1651,28540,2476,828,490,72160,2315,31992,2227,7142,923,7180,1194,4877,944,20393,1874,576,301,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1265627,11974,12399,1914,5977,1345,1493,708,1007,495,592,402,3032,808,298,244,112440,5245,63056,3836,17285,2667,9485,1604,6523,1354,14866,2051,1225,568,730546,9652,434292,8195,79746,4606,55440,3619,39362,3413,110397,5092,11309,1810,410242,4568,244030,4187,40090,2929,27126,2276,21300,1834,74167,3827,3529,1015,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
