GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001EA,B05009_001MA,B05009_002EA,B05009_002MA,B05009_003MA,B05009_003EA,B05009_004MA,B05009_004EA,B05009_005EA,B05009_005MA,B05009_006EA,B05009_006MA,B05009_007EA,B05009_007MA,B05009_008EA,B05009_008MA,B05009_009MA,B05009_009EA,B05009_010EA,B05009_010MA,B05009_011EA,B05009_011MA,B05009_012EA,B05009_012MA,B05009_013EA,B05009_013MA,B05009_014MA,B05009_014EA,B05009_015EA,B05009_015MA,B05009_016EA,B05009_016MA,B05009_017EA,B05009_017MA,B05009_018EA,B05009_018MA,B05009_019EA,B05009_019MA,B05009_020MA,B05009_020EA,B05009_021EA,B05009_021MA,B05009_022EA,B05009_022MA,B05009_023EA,B05009_023MA,B05009_024EA,B05009_024MA,B05009_025MA,B05009_025EA,B05009_026EA,B05009_026MA,B05009_027EA,B05009_027MA,B05009_028EA,B05009_028MA,B05009_029EA,B05009_029MA,B05009_030MA,B05009_030EA,B05009_031MA,B05009_031EA,B05009_032EA,B05009_032MA,B05009_033EA,B05009_033MA,B05009_034EA,B05009_034MA,B05009_035MA,B05009_035EA,B05009_036MA,B05009_036EA,B05009_037EA,B05009_037MA,state
0400000US13,2360200,9203,755726,7783,459789,10663,452689,10959,7100,1948,330271,7733,86804,6496,80556,6214,6248,1854,42714,5430,42337,5498,377,464,295937,10308,292705,10103,3232,1277,256342,9003,39595,4919,36500,4355,3095,1259,1604474,9901,985909,16137,945312,16084,40597,4767,735008,15007,180572,10143,147340,8568,33232,4279,70329,6125,67628,5990,2701,1106,618565,15278,603295,14463,15270,3041,529161,13129,89404,7623,76334,6950,13070,2761,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,294062,2347,104933,2526,69524,3272,68701,3354,823,556,50637,3354,8539,1830,7792,1822,747,506,10348,1747,10272,1726,76,126,35409,3075,35036,3079,373,222,30765,3094,4644,1348,4271,1354,373,222,189129,2452,134062,4196,127938,4099,6124,1290,88281,4114,21831,3179,17276,3065,4555,1183,23950,3051,23061,2960,889,545,55067,3618,50706,3618,4361,1231,41843,3545,13224,2384,9329,2122,3895,1179,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,413276,3383,132206,2663,99049,3457,98289,3523,760,516,85466,3778,5967,1430,5207,1339,760,516,7616,1804,7616,1804,0,193,33157,2995,32776,3002,381,353,29861,3170,3296,995,2985,926,311,321,281070,3956,210948,6244,206952,6051,3996,1227,182512,6125,15997,2699,12954,2157,3043,1161,12439,2431,12169,2387,270,406,70122,6473,69390,6419,732,453,64021,6624,6101,1944,5638,1875,463,353,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2835058,7037,909058,7277,587136,9220,577256,9468,9880,1821,395039,9089,122497,5910,113622,6035,8875,1783,69600,5182,69125,5166,475,407,321922,9007,318757,9042,3165,965,274104,8913,47818,4352,44925,4281,2893,936,1926000,7772,1290260,14959,1235310,15179,54950,4470,876062,13499,298231,9833,253892,8706,44339,4341,115967,8182,113041,8201,2926,963,635740,13671,618270,13364,17470,3038,522073,11384,113667,7600,98151,6983,15516,2880,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1493122,6038,481622,4949,303086,7377,300908,7451,2178,920,264006,7184,21003,3013,19494,2768,1509,789,18077,2802,17961,2773,116,214,178536,6818,177768,6837,768,473,165990,6684,12546,2803,12119,2807,427,304,1011500,6536,670853,11862,656527,11657,14326,2328,588622,10691,51921,5314,41832,4920,10089,1824,30310,3763,29350,3806,960,483,340647,11973,336733,11597,3914,1192,315235,11197,25412,3987,21954,3790,3458,1129,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,697652,3769,229955,3757,163729,3915,162243,3844,1486,669,146870,3626,10760,1726,9428,1441,1332,630,6099,1598,6099,1598,0,155,66226,3616,65901,3607,325,265,58360,3539,7866,1781,7541,1662,325,265,467697,4431,323707,7183,316891,7210,6816,1279,290430,6625,21660,2796,16331,2499,5329,1290,11617,1770,11084,1733,533,309,143990,7283,140879,7208,3111,1270,130328,7188,13662,2476,11048,2060,2614,1234,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,690806,3951,229102,3685,156137,4821,154475,4766,1662,609,130236,4274,17572,2426,15961,2321,1611,600,8329,1829,8288,1821,41,69,72965,4238,72596,4130,369,503,65226,4286,7739,2039,7370,1903,369,503,461704,4274,324302,7689,314467,7389,9835,1814,264411,7608,39486,4562,31567,4261,7919,1404,20405,3227,19758,3165,647,513,137402,7187,135506,7130,1896,761,121252,7186,16150,2311,14499,2107,1651,736,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,933840,6867,308416,5130,195419,6015,192955,5905,2464,1148,175048,5633,13231,2526,11014,2220,2217,1134,7140,1582,7081,1563,59,75,112997,6658,112349,6668,648,488,107771,6788,5226,1444,4624,1316,602,480,625424,6375,406068,8430,395718,8327,10350,2538,371078,8172,22557,3223,14067,2058,8490,2502,12433,2257,12160,2243,273,249,219356,8099,215489,7966,3867,1314,205964,7419,13392,2980,10140,2500,3252,1355,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1052493,5177,353899,5758,188292,7200,186127,7060,2165,911,167971,6579,12352,2439,10380,2174,1972,854,7969,1536,7834,1550,135,195,165607,6912,165074,6907,533,546,157981,6612,7626,2108,7123,2019,503,540,698594,6164,390780,11126,384632,10903,6148,1658,356718,10404,22650,3775,17550,3321,5100,1586,11412,2482,11053,2484,359,352,307814,10307,304048,10488,3766,1299,296251,10315,11563,2555,8246,2096,3317,1194,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,238832,2196,74262,2346,49245,2360,49043,2402,202,198,44665,2371,1920,907,1738,920,182,189,2660,926,2660,926,0,163,25017,2446,24927,2457,90,114,24751,2440,266,182,176,157,90,114,164570,3035,106753,3666,104715,3873,2038,1284,96650,4056,3840,1675,2425,1102,1415,1245,6263,1910,6247,1909,16,27,57817,3345,57037,3424,780,482,56077,3388,1740,722,1059,610,681,472,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1286424,5406,425641,4771,272228,7372,266802,7238,5426,1433,180117,5545,61249,5099,56463,4661,4786,1372,30862,3776,30477,3695,385,341,153413,6418,150929,6476,2484,977,121591,6080,31822,3361,29549,3365,2273,911,860783,5832,552755,9742,515647,9884,37108,3317,374644,9145,126567,6090,95024,5456,31543,3165,51544,4501,49805,4372,1739,862,308028,9827,295378,9775,12650,2143,246926,8886,61102,5475,49731,5294,11371,2020,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1334975,4753,425202,4635,293403,6808,286244,7078,7159,1628,192744,5936,65461,5043,58562,5045,6899,1611,35198,4085,34989,4052,209,230,131799,6362,129351,6487,2448,883,100100,6425,31699,3431,29493,3331,2206,903,909773,6385,607196,11523,578440,11817,28756,3310,429772,10581,115571,6594,93203,6259,22368,2749,61853,4794,60522,4513,1331,787,302577,11472,286528,10663,16049,2451,231489,10172,71088,5427,57331,5199,13757,2125,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2096594,6470,649992,4452,412316,7666,406407,7485,5909,1293,338258,6967,46697,4124,41474,3828,5223,1286,27361,2998,27206,3009,155,129,237676,6467,236574,6486,1102,558,226713,6139,10963,2086,9966,2059,997,542,1446602,6929,950619,11397,918935,12217,31684,3115,796693,11449,101168,5254,76512,4871,24656,2847,52758,4435,51559,4376,1199,453,495983,11085,490610,10952,5373,1944,460994,10595,34989,4641,30808,4032,4181,1807,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1238645,4692,410558,4389,297614,5825,292033,5836,5581,1493,237487,5117,39364,3866,34274,3779,5090,1508,20763,2090,20672,2075,91,144,112944,5896,111138,5623,1806,945,92501,5106,20443,2870,18776,2701,1667,932,828087,5586,589022,8316,561787,7793,27235,3353,480257,8227,74921,6176,54317,5740,20604,3130,33844,3217,32609,3101,1235,531,239065,7816,225236,7996,13829,2923,195796,7528,43269,3815,31549,3373,11720,2850,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,677882,5000,217460,4375,108456,4939,108028,4890,428,320,100646,4820,3961,1138,3755,1109,206,251,3849,1192,3627,1176,222,235,109004,4921,109004,4921,0,207,106303,4847,2701,1169,2701,1169,0,207,460422,5352,245660,7642,241782,7447,3878,1314,229588,7345,10016,2239,7439,1868,2577,968,6056,1772,5190,1409,866,804,214762,7963,213358,7776,1404,749,211406,7552,3356,1352,2351,1130,1005,642,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1314824,7481,430233,5422,280669,7137,277614,7211,3055,1019,250956,7278,17120,2614,14488,2396,2632,964,12593,2395,12570,2391,23,40,149564,7380,149318,7377,246,246,142700,7045,6864,1729,6643,1729,221,243,884591,7584,578097,12173,566002,11759,12095,2139,522871,12115,31845,3864,25082,3486,6763,1521,23381,3250,22379,3159,1002,600,306494,10033,302194,9724,4300,1446,294221,9959,12273,2287,9169,1703,3104,1366,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212431,2290,70734,2146,50517,2524,50443,2506,74,69,48302,2524,176,237,176,237,0,165,2039,795,2016,797,23,45,20217,1945,20217,1945,0,165,20074,1926,143,129,143,129,0,165,141697,2656,102694,3465,101732,3390,962,524,98711,3402,1099,559,929,439,170,226,2884,970,2678,863,206,316,39003,3430,38972,3437,31,55,37970,3396,1033,624,1033,624,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,448701,3309,152704,2653,109580,3234,108208,3211,1372,590,91572,3634,11288,1882,10166,1890,1122,560,6720,1723,6526,1730,194,215,43124,2736,42892,2760,232,224,37937,2769,5187,1568,4955,1556,232,224,295997,3894,210555,4732,204439,4745,6116,1377,179329,4548,19331,2381,14581,2191,4750,1289,11895,2088,11571,2033,324,247,85442,4485,82751,4431,2691,967,71729,4450,13713,2397,11191,2295,2522,951,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,634397,3855,207480,3417,124448,5520,123647,5494,801,381,74683,4353,29004,3388,28264,3384,740,369,20761,2997,20700,2997,61,103,83032,5219,81998,5188,1034,497,63067,4645,19965,2736,19012,2675,953,480,426917,4270,260114,8490,246409,8258,13705,2620,139220,6792,84371,5510,72093,5126,12278,2519,36523,4032,35370,3961,1153,502,166803,8362,162304,8231,4499,1141,116775,6990,50028,5761,45559,5549,4469,1139,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,252083,2331,75082,2402,53156,2958,52190,2926,966,582,46529,2799,4438,1369,3497,1208,941,579,2189,760,2189,760,0,184,21926,2338,21926,2338,0,184,20897,2394,1029,637,1029,637,0,184,177001,2471,124532,4512,120935,4572,3597,986,110688,4420,6875,1568,4880,1322,1995,862,6969,1630,6568,1652,401,260,52469,4240,51170,4301,1299,820,48272,4226,4197,1557,3807,1424,390,404,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1933117,5911,612694,6011,433306,8199,421293,8070,12013,1853,247082,8132,128854,6251,117951,5813,10903,1709,57370,5212,56721,5236,649,417,179388,6793,176215,6727,3173,1070,122679,5889,56709,4573,53536,4482,3173,1070,1320423,7183,924758,11218,863620,11929,61138,4903,553035,9476,267925,8556,212826,9115,55099,4782,103798,6209,101538,6048,2260,728,395665,11730,369952,11298,25713,4095,276319,9609,119346,8052,95407,6963,23939,3970,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
