GEO_ID,B06011_001E,B06011_001M,B06011_002E,B06011_002M,B06011_003E,B06011_003M,B06011_004E,B06011_004M,B06011_005E,B06011_005M,NAME,B06011_001EA,B06011_001MA,B06011_002MA,B06011_002EA,B06011_003MA,B06011_003EA,B06011_004MA,B06011_004EA,B06011_005MA,B06011_005EA,state
0400000US01,23693,350,22272,296,27030,605,31647,4177,23302,1219,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,31232,640,20523,1077,40161,1105,29531,3450,26879,1553,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,26678,206,22165,401,30673,279,28777,2064,22192,355,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,22972,354,22079,302,24255,560,25760,1836,23573,1429,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,28068,181,27339,147,38756,499,32144,861,24221,185,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,31664,179,27230,393,36724,397,31162,1367,26665,545,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,35029,510,33616,1146,41963,684,20570,1065,30932,882,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,31251,503,29299,1738,32859,1446,21974,6399,32022,1398,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,41724,881,25179,2038,53738,3183,60200,11735,37810,4349,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,25364,126,22492,279,29203,327,21824,584,21805,167,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,26244,193,22274,223,31850,299,28675,2610,25298,423,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,31905,316,32024,496,36535,1021,32056,1949,27516,1269,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23909,547,22782,1003,25320,658,24782,6118,20530,1495,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,30140,145,29877,350,34802,664,23556,3198,26676,354,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,26452,184,26309,249,27203,331,25420,2500,24563,1372,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28771,454,29521,504,27901,788,32014,3548,24669,1274,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,28576,524,27303,422,30895,485,26085,2276,25792,876,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,23828,304,22683,386,26165,397,30440,2461,22396,1254,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24508,378,23399,487,28760,1095,26923,3194,22864,1087,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26027,355,24960,596,28661,1198,26497,5269,24417,2881,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,36316,275,30458,322,46736,510,42617,3032,31745,356,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,32352,207,31891,273,42477,1031,17481,1353,29912,1012,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,26150,174,25854,186,27275,380,25159,3019,26565,665,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31841,135,31722,180,35428,393,30113,2714,26149,815,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,22199,302,21174,350,25678,676,26632,8149,21489,1251,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,26369,192,25753,276,27858,557,29227,2950,25455,920,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25507,459,24976,747,26297,657,26062,4585,21371,3233,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29132,494,29297,614,31002,584,34572,6270,22016,920,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,27865,544,22491,998,30430,333,28425,3017,26094,652,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,32243,431,28148,1107,36060,636,29941,7917,32373,3113,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,33301,496,32335,355,41023,443,23017,1648,30395,404,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,23534,463,21358,495,28832,1123,25796,6928,19296,995,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,30530,128,31220,182,38381,1053,19287,904,26250,225,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,25566,183,22332,209,30848,256,26975,2941,23342,624,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31782,439,32237,612,31568,664,26985,10205,27742,4929,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,26798,135,26674,161,27908,534,22634,2153,25020,858,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25477,210,24685,357,27097,411,26580,3659,22619,821,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,26188,258,24779,472,28044,565,25762,3159,23395,965,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,27846,219,27694,248,30628,287,18964,1577,25746,693,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30129,707,30565,733,32048,1263,16999,3387,24608,1305,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,24806,313,21890,292,29817,752,27063,1787,22337,896,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27699,728,27537,788,29230,1424,20976,6021,23630,1792,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,24732,265,22579,320,27664,660,30905,2182,23389,1172,Tennessee,null,null,null,null,null,null,null,null,null,null,47
