GEO_ID,B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,NAME,B16005_001MA,B16005_001EA,B16005_002EA,B16005_002MA,B16005_003EA,B16005_003MA,B16005_004EA,B16005_004MA,B16005_005MA,B16005_005EA,B16005_006MA,B16005_006EA,B16005_007EA,B16005_007MA,B16005_008EA,B16005_008MA,B16005_009EA,B16005_009MA,B16005_010MA,B16005_010EA,B16005_011MA,B16005_011EA,B16005_012MA,B16005_012EA,B16005_013EA,B16005_013MA,B16005_014EA,B16005_014MA,B16005_015MA,B16005_015EA,B16005_016MA,B16005_016EA,B16005_017MA,B16005_017EA,B16005_018EA,B16005_018MA,B16005_019EA,B16005_019MA,B16005_020MA,B16005_020EA,B16005_021MA,B16005_021EA,B16005_022MA,B16005_022EA,B16005_023MA,B16005_023EA,B16005_024EA,B16005_024MA,B16005_025EA,B16005_025MA,B16005_026MA,B16005_026EA,B16005_027MA,B16005_027EA,B16005_028MA,B16005_028EA,B16005_029EA,B16005_029MA,B16005_030EA,B16005_030MA,B16005_031MA,B16005_031EA,B16005_032MA,B16005_032EA,B16005_033MA,B16005_033EA,B16005_034MA,B16005_034EA,B16005_035EA,B16005_035MA,B16005_036EA,B16005_036MA,B16005_037MA,B16005_037EA,B16005_038EA,B16005_038MA,B16005_039MA,B16005_039EA,B16005_040EA,B16005_040MA,B16005_041EA,B16005_041MA,B16005_042EA,B16005_042MA,B16005_043EA,B16005_043MA,B16005_044EA,B16005_044MA,B16005_045MA,B16005_045EA,state
0400000US24,5639774,1385,4735489,14767,4418970,15524,171323,6644,146349,6487,17676,2611,6921,1414,377,239,77752,6105,69505,5696,5481,1506,2494,806,272,332,44953,3479,40270,3387,2801,786,1690,588,192,185,22491,3837,20828,3776,880,489,732,509,51,84,904285,14594,176246,9170,271973,6578,91163,5457,62846,4333,85372,5093,32592,3318,192626,9622,128141,8315,39963,3646,17638,2631,6884,2146,168482,6254,88304,5141,44608,3465,27294,2643,8276,1753,94958,8345,70696,6248,17113,2942,5104,1603,2045,866,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6429039,1071,5341266,18105,4742523,21601,329206,7989,249751,8841,42089,4546,26273,3487,11093,2016,190209,9136,171136,8788,13170,2229,5548,1176,355,229,58720,4584,51284,4650,5472,1143,1850,756,114,192,20608,3029,18942,2875,1023,568,643,365,0,200,1087773,18076,210846,8336,221029,7533,77496,4417,48794,4106,58118,4158,36621,4595,385538,13806,205012,8316,99616,6893,61930,4907,18980,2847,211656,6371,87126,5205,63437,4491,40740,3344,20353,2749,58704,6040,36061,3917,14816,2577,6417,1835,1410,732,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9351921,1954,8705205,13806,8328596,16504,173298,7945,141811,7401,21237,2327,9058,1146,1192,518,101788,5543,87646,5523,9763,1540,4092,1018,287,155,35514,3527,29699,3298,4055,1150,1711,590,49,83,66009,5840,59828,5769,4411,817,1511,543,259,183,646716,14145,137355,5869,101115,6204,36232,2991,27492,2964,24379,3133,13012,2633,171241,8402,100787,6416,42747,3461,21868,2598,5839,1709,118268,5993,56195,4242,39728,3332,17974,2635,4371,1317,118737,8294,56152,4943,34683,3626,17655,2838,10247,1985,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5138667,2207,4687101,10763,4464942,14110,95909,5186,76417,4722,12785,2017,5309,1204,1398,1127,44348,3552,38908,3446,3153,704,1889,495,398,259,53527,4524,42256,4236,8226,1910,2785,1026,260,219,28375,3486,23891,3435,2871,1126,1613,858,0,143,451566,10412,85328,4819,97721,4538,31735,3571,27045,2844,27032,3386,11909,2092,60568,5724,40472,4311,13199,2472,5310,1324,1587,683,121141,5502,46119,3524,36505,3038,26112,3479,12405,2232,86808,6753,42455,4325,27331,3914,12828,2481,4194,1255,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2803484,2535,2731456,5869,2677930,7567,36226,4179,23297,2872,7185,1770,5071,1150,673,768,7769,1542,5943,1221,1274,716,552,393,0,207,5726,1318,4776,1261,286,236,611,337,53,93,3805,981,2863,908,668,366,274,198,0,207,72028,5201,16139,2540,31321,3753,11658,2296,5884,1393,10388,2065,3391,1119,9593,2070,6168,1702,2651,1000,774,512,0,207,11789,1558,4149,1315,4404,1020,2600,1005,636,485,3186,1578,2432,1342,575,396,147,138,32,55,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5709302,2818,5468739,7844,5315340,10388,84275,5151,70773,4883,8981,1604,4171,1054,350,283,45707,4844,38831,3855,4390,1075,2044,1020,442,259,15171,1897,12072,1689,1984,615,1039,528,76,121,8246,2448,6881,2167,1043,693,322,388,0,182,240563,8074,52139,4014,64747,3670,21759,2646,16172,1797,15327,2290,11489,2689,46429,4230,30138,3132,10114,1888,5290,1470,887,569,53881,3821,27566,2757,14251,1846,9252,1688,2812,1015,23367,4819,12867,3186,6426,2038,2854,1297,1220,718,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,972529,1021,951220,1969,919948,4312,10517,2115,9180,2065,802,507,535,348,0,165,10899,2143,9896,2057,764,293,239,184,0,165,1711,691,1693,692,18,36,0,165,0,165,8145,1657,6196,1145,1630,824,319,278,0,165,21309,1974,11471,1340,3716,868,1193,485,1275,460,958,515,290,277,2206,686,1756,566,401,302,25,41,24,31,3182,1029,1440,690,1612,787,130,108,0,165,734,601,533,495,201,302,0,165,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765526,1374,1638393,5283,1553847,6022,67197,3751,55509,3882,8432,1729,2997,866,259,218,9751,1539,8752,1504,699,338,285,277,15,25,4688,1303,3923,1106,464,264,301,294,0,155,2910,1076,2359,887,388,372,163,151,0,155,127133,5194,16174,1745,63979,3562,17018,2679,16526,2109,22295,2523,8140,1507,14463,2496,9067,1638,3940,1575,708,367,748,507,22067,2155,7800,1595,7352,1399,5175,1344,1740,729,10450,2524,5650,1479,3105,1321,1412,710,283,235,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2713912,1146,2157521,12300,1825157,14556,279683,9475,248316,8975,21070,2443,8240,1748,2057,1049,18200,2373,16079,2184,1561,547,465,216,95,158,26941,3464,20476,2812,4371,1195,1917,793,177,291,7540,2241,6913,2044,497,357,130,164,0,204,556391,12383,68978,4541,295995,9507,90822,5899,69709,4918,83955,5400,51509,4635,48381,5309,29622,3432,11701,1886,5633,1973,1425,1112,122246,5641,65750,3997,35070,3549,17721,2457,3705,1060,20791,3883,10771,2301,6351,2110,2139,988,1530,971,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267099,798,1187936,4635,1142493,5805,16146,2269,13415,2135,1500,623,1231,695,0,184,22654,2278,19875,2145,1845,499,934,450,0,184,4449,1392,3814,1293,508,430,127,165,0,184,2194,1035,2089,1050,47,79,58,99,0,184,79163,4814,25358,2952,10256,1968,4469,1134,2648,958,2084,1142,1055,535,22633,2766,15196,1996,5113,1393,1859,805,465,391,16474,2252,9636,1827,4633,1047,2019,755,186,176,4442,1293,3250,1170,769,542,80,143,343,289,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8428759,873,6462862,20874,5516636,25356,641788,13969,529086,13336,66370,4838,35673,3626,10659,1787,203690,8920,185641,8596,12125,1820,5439,1105,485,287,70550,4839,62386,4438,4828,1046,2777,956,559,527,30198,4179,26768,4087,3133,1241,297,339,0,197,1965897,20976,316092,10884,700573,15414,229758,9345,163666,7936,202131,9075,105018,6556,520496,15800,300953,11081,135496,7354,65060,4835,18987,2807,328770,10594,178191,7572,90190,5164,48354,3652,12035,2149,99966,8130,65311,6160,22792,2874,9522,1969,2341,1396,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1950879,2090,1754902,8684,1256778,12754,386619,9733,340560,10003,35028,3700,9275,1479,1756,696,9596,1579,8544,1481,569,379,483,303,0,193,5600,1909,4802,1772,723,507,75,144,0,193,96309,3672,82678,3666,9627,1470,2773,661,1231,376,195977,8554,24669,2876,144617,8002,48102,4643,29112,3374,41896,4679,25507,3080,11802,2517,8671,1889,1798,721,1246,1008,87,166,13068,2552,6848,1662,2645,947,2177,1253,1398,1088,1821,848,1271,690,328,364,222,256,0,193,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18610703,2258,14104574,36376,11782216,43236,1451585,21219,1185101,19635,165816,8458,76604,4828,24064,2833,569437,14637,462673,12750,69192,4294,28759,3123,8813,1394,201888,7879,159347,6624,32746,3646,8958,1541,837,397,99448,7938,87875,7360,8694,2283,2537,1137,342,274,4506129,36293,1081422,17165,1381154,20357,404099,11905,352379,10929,424476,12413,200200,10297,1075312,24117,543451,16676,314192,11136,174496,8781,43173,4088,770800,14393,266511,10164,199255,7957,204043,8016,100991,4957,197441,10735,119348,7902,49467,4337,22301,3021,6325,1312,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9443944,3825,8657161,13770,8218482,17277,336802,8867,273883,9022,42909,4122,15894,2142,4116,1638,50959,4257,44491,3675,3933,916,2311,826,224,312,37934,3475,32546,3490,3918,1417,1470,546,0,200,12984,2762,11901,2706,563,270,520,444,0,200,786783,13084,142349,7957,377324,9169,117983,5882,86231,6070,117154,6184,55956,5234,115245,8705,75771,5887,23259,3127,11328,2518,4887,1800,117986,5814,59784,4629,32198,2879,19977,2579,6027,1803,33879,4918,22024,3864,6937,1615,4096,1237,822,590,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,704756,1259,676706,2604,655105,4039,8236,1527,6638,1352,560,286,973,516,65,112,10630,1662,9403,1620,740,249,487,250,0,151,699,456,589,383,33,70,77,105,0,151,2036,744,1660,765,279,234,97,81,0,151,28050,2547,8147,1359,2615,1051,1850,802,585,371,18,38,162,205,10109,2064,4816,1342,3300,1178,1470,652,523,409,4121,1124,2154,949,1207,533,595,413,165,178,3058,1194,1287,609,1172,567,599,584,0,151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10924135,3039,10425878,14744,10048978,20215,171005,6218,131804,6075,22361,2197,13162,1837,3678,1074,149242,7901,111709,7130,30892,4465,5794,974,847,471,29862,2960,25921,2908,1957,644,1503,687,481,397,26791,3791,22629,3559,2867,803,1295,452,0,187,498257,14570,116041,7543,75308,4601,27751,2904,18246,2773,21166,2486,8145,1469,132589,8577,78489,5613,32875,3436,17022,3380,4203,1197,102764,5616,46362,3822,30661,2598,17619,2367,8122,1915,71555,7448,42556,5248,16640,2083,8467,2390,3892,1468,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3648387,1727,3414624,6802,3244386,7044,127693,4843,104526,5099,16245,2055,5862,861,1060,559,13975,2332,11906,2233,1424,540,503,297,142,172,11836,1810,10189,1686,1348,502,277,196,22,21,16734,1980,14570,1930,1172,403,982,391,10,20,233763,7131,35181,3188,133529,5119,41060,2896,34308,2872,38816,2505,19345,2463,15631,2033,11724,1634,2800,670,612,338,495,238,41026,2934,18183,2181,11676,1496,8599,1294,2568,741,8396,1456,5832,1289,2192,725,372,292,0,155,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799838,1866,3405002,11834,3154933,14386,179599,7374,152275,7712,21645,3040,4845,1119,834,695,37316,3797,32999,3529,3158,870,1159,491,0,197,26795,2984,21825,2788,3879,1149,1054,516,37,51,6359,1480,5568,1403,725,495,66,77,0,197,394836,11752,72042,4709,168685,8471,54988,5224,42494,4218,47811,5242,23392,3781,53902,4819,35267,3822,10246,1517,5981,1434,2408,854,84705,5185,35960,2893,26281,3013,16992,2404,5472,1590,15502,4019,7756,2094,4132,1480,3008,1444,606,466,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12087611,2317,11258485,16759,10586067,19889,380707,10531,284670,9519,51965,4493,32174,3061,11898,2053,218725,8883,178039,7635,31059,4321,7983,1367,1644,690,51186,4377,40090,3219,8413,2112,2390,763,293,231,21800,3270,18747,3123,1994,559,1059,588,0,168,829126,16715,187986,9476,172838,8773,57832,4297,45642,4440,46435,4622,22929,3306,232695,9686,131304,7065,59112,4655,32746,3409,9533,1701,185689,6786,78252,4733,52046,4102,42800,3438,12591,1897,49918,6007,30432,4053,13157,1917,5132,1974,1197,750,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1001905,817,860119,5958,757491,7612,63586,4171,51357,3857,5964,1181,4493,1143,1772,1028,31605,3120,28860,2963,1815,596,923,481,7,15,5160,1295,4858,1316,189,192,113,166,0,206,2277,864,2139,803,138,159,0,206,0,206,141786,6052,22406,2498,56099,3411,19567,2481,12543,2236,13715,1987,10274,1895,42026,4777,22989,3412,10930,1918,5402,1556,2705,1034,15988,2176,6266,1735,6406,1635,2678,629,638,479,5267,2096,3406,1324,1283,715,529,812,49,80,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4608658,2409,4378303,7067,4243309,9934,96079,6148,75895,5691,13454,2959,6338,1436,392,283,25246,2766,21968,2506,2116,786,1103,470,59,86,9460,2070,6979,1634,1142,522,1339,657,0,203,4209,1504,3628,1479,351,332,34,58,196,328,230355,7021,53883,4572,101960,4996,34436,3321,25667,2767,32428,3252,9429,1853,33683,4261,23249,3101,7038,1818,2136,759,1260,849,34775,2944,15286,2128,9995,1699,6920,1858,2574,1023,6054,1565,3503,1141,1841,1069,505,334,205,222,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798872,1525,771361,3305,739372,3962,11616,1583,7973,1634,1368,522,2211,1228,64,69,6969,1530,5115,1102,1438,700,416,354,0,151,1352,505,1173,502,179,98,0,151,0,151,12052,1929,10086,1682,1175,505,685,348,106,174,27511,2839,6586,1299,4791,1012,2153,826,744,358,1503,540,391,224,5189,1791,2868,1085,1088,689,951,640,282,374,6298,1204,2539,925,1325,650,1795,817,639,342,4647,1531,1709,685,1425,848,1386,913,127,195,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6201062,3054,5873670,11263,5706257,13405,111179,5272,88761,5403,14876,2374,5942,1349,1600,805,30883,3716,27449,3642,1790,712,1533,914,111,166,16336,2262,13723,2107,1755,603,803,437,55,92,9015,2350,6473,1832,1497,929,965,687,80,104,327392,10932,66307,5493,129904,5125,40949,4456,31575,3387,41221,3617,16159,2619,43430,6458,28285,3830,9754,2169,3773,1422,1618,1428,52646,3900,24745,3192,14211,2256,11249,1677,2441,843,35105,5114,15669,2734,9878,2012,8157,2344,1401,889,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25502406,4929,20865425,39816,16020656,43816,4497843,42959,3579333,40355,648384,15797,213239,7708,56887,4876,164673,8732,145992,7987,13644,2286,4796,1323,241,236,141974,6967,117584,7013,16761,2513,6870,1437,759,578,40279,5346,33578,4493,4564,2315,1445,675,692,989,4636981,40208,454362,12801,3023397,32851,852259,22485,634455,16316,870132,19434,666551,18163,401933,13792,270534,11423,89670,7096,32027,4325,9702,2434,580533,12214,274843,9968,168623,7015,107549,7302,29518,3426,176756,13680,114880,9628,41155,5659,15280,4032,5441,1767,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2745950,1492,2503255,7356,2298559,11317,146449,6712,128586,6462,11814,2010,5296,1344,753,502,23333,2675,20756,2497,1951,706,626,298,0,187,20748,3093,17256,3133,2470,831,901,445,121,174,14166,1600,12231,1466,1117,486,675,303,143,150,242695,7303,39697,3717,133811,6584,53202,3996,35167,3696,32607,3490,12835,2374,26462,4680,18171,3196,5320,1571,1940,802,1031,1110,35771,3564,19427,2505,10234,1624,4554,1289,1556,878,6954,2378,4994,2092,1263,549,567,432,130,154,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595870,631,567926,3166,549543,3732,4661,970,4071,834,416,293,174,183,0,149,11290,1993,10035,1955,793,276,462,272,0,149,1662,673,1542,622,80,93,40,77,0,149,770,346,717,355,53,62,0,149,0,149,27944,3010,10000,1335,2004,704,1488,658,289,225,227,194,0,149,10971,2066,7166,1517,2105,637,1328,594,372,235,2254,636,1365,492,635,359,210,177,44,74,2715,1872,981,580,982,616,317,415,435,663,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7872076,3046,6861202,15219,6455667,17084,237496,7790,200090,7169,25625,3256,9844,1684,1937,766,82646,5848,73982,5647,6479,1564,2011,675,174,220,61082,3779,52132,3234,6500,1353,2450,952,0,197,24311,3656,20938,3440,2636,1032,711,390,26,46,1010874,14249,164784,7104,315846,8743,118408,7028,89589,5025,81354,6532,26495,3447,190495,10855,132598,7304,39650,4441,13383,2024,4864,1712,241339,6556,125953,6258,65352,4443,42463,3713,7571,2009,98410,7556,65886,5936,23748,3829,6895,1934,1881,770,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6725680,2128,5753147,16726,5257880,22239,307068,9259,258556,8757,35367,4747,11971,2234,1174,726,78836,6576,70632,5894,5495,1027,2558,951,151,179,93546,5844,76275,5302,11483,1688,5311,1223,477,431,15817,2791,14104,2779,1127,518,586,466,0,195,972533,16752,172194,7951,278459,8288,92342,5452,64143,4575,82506,5400,39468,3905,176818,9841,112672,7030,34291,3484,21247,3226,8608,2271,296169,8479,137609,6059,92356,4618,51177,4136,15027,2493,48893,5911,26304,3842,15246,2580,4724,1277,2619,1250,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
