GEO_ID,B27006_001E,B27006_001M,B27006_002E,B27006_002M,B27006_003E,B27006_003M,B27006_004E,B27006_004M,B27006_005E,B27006_005M,B27006_006E,B27006_006M,B27006_007E,B27006_007M,B27006_008E,B27006_008M,B27006_009E,B27006_009M,B27006_010E,B27006_010M,B27006_011E,B27006_011M,B27006_012E,B27006_012M,B27006_013E,B27006_013M,B27006_014E,B27006_014M,B27006_015E,B27006_015M,B27006_016E,B27006_016M,B27006_017E,B27006_017M,B27006_018E,B27006_018M,B27006_019E,B27006_019M,B27006_020E,B27006_020M,B27006_021E,B27006_021M,B27006_022E,B27006_022M,B27006_023E,B27006_023M,B27006_024E,B27006_024M,B27006_025E,B27006_025M,B27006_026E,B27006_026M,B27006_027E,B27006_027M,B27006_028E,B27006_028M,B27006_029E,B27006_029M,B27006_030E,B27006_030M,B27006_031E,B27006_031M,B27006_032E,B27006_032M,B27006_033E,B27006_033M,B27006_034E,B27006_034M,B27006_035E,B27006_035M,B27006_036E,B27006_036M,B27006_037E,B27006_037M,B27006_038E,B27006_038M,B27006_039E,B27006_039M,B27006_040E,B27006_040M,B27006_041E,B27006_041M,B27006_042E,B27006_042M,B27006_043E,B27006_043M,B27006_044E,B27006_044M,B27006_045E,B27006_045M,B27006_046E,B27006_046M,B27006_047E,B27006_047M,B27006_048E,B27006_048M,B27006_049E,B27006_049M,B27006_050E,B27006_050M,B27006_051E,B27006_051M,B27006_052E,B27006_052M,B27006_053E,B27006_053M,B27006_054E,B27006_054M,B27006_055E,B27006_055M,B27006_056E,B27006_056M,B27006_057E,B27006_057M,NAME,B27006_001EA,B27006_001MA,B27006_002EA,B27006_002MA,B27006_003MA,B27006_003EA,B27006_004EA,B27006_004MA,B27006_005MA,B27006_005EA,B27006_006EA,B27006_006MA,B27006_007MA,B27006_007EA,B27006_008MA,B27006_008EA,B27006_009MA,B27006_009EA,B27006_010MA,B27006_010EA,B27006_011MA,B27006_011EA,B27006_012MA,B27006_012EA,B27006_013EA,B27006_013MA,B27006_014MA,B27006_014EA,B27006_015EA,B27006_015MA,B27006_016MA,B27006_016EA,B27006_017MA,B27006_017EA,B27006_018MA,B27006_018EA,B27006_019MA,B27006_019EA,B27006_020MA,B27006_020EA,B27006_021MA,B27006_021EA,B27006_022EA,B27006_022MA,B27006_023MA,B27006_023EA,B27006_024EA,B27006_024MA,B27006_025MA,B27006_025EA,B27006_026EA,B27006_026MA,B27006_027EA,B27006_027MA,B27006_028MA,B27006_028EA,B27006_029MA,B27006_029EA,B27006_030MA,B27006_030EA,B27006_031MA,B27006_031EA,B27006_032MA,B27006_032EA,B27006_033MA,B27006_033EA,B27006_034MA,B27006_034EA,B27006_035EA,B27006_035MA,B27006_036MA,B27006_036EA,B27006_037EA,B27006_037MA,B27006_038MA,B27006_038EA,B27006_039EA,B27006_039MA,B27006_040EA,B27006_040MA,B27006_041EA,B27006_041MA,B27006_042MA,B27006_042EA,B27006_043MA,B27006_043EA,B27006_044MA,B27006_044EA,B27006_045EA,B27006_045MA,B27006_046EA,B27006_046MA,B27006_047MA,B27006_047EA,B27006_048EA,B27006_048MA,B27006_049MA,B27006_049EA,B27006_050EA,B27006_050MA,B27006_051EA,B27006_051MA,B27006_052MA,B27006_052EA,B27006_053MA,B27006_053EA,B27006_054MA,B27006_054EA,B27006_055MA,B27006_055EA,B27006_056EA,B27006_056MA,B27006_057EA,B27006_057MA,state
0400000US13,10024056,3586,4822637,8741,406380,5723,1997,830,404383,5560,870709,6845,5718,1707,864991,6753,490646,4511,2915,1157,487731,4571,635196,6333,7358,1864,627838,6359,643038,5658,16484,2559,626554,5981,663889,5044,31500,2798,632389,5927,561389,2650,58154,3239,503235,3482,364782,3072,347000,3822,17782,2081,186608,2381,184424,2383,2184,778,5201419,8152,382303,7212,2070,915,380233,7191,839942,6827,6203,1330,833739,6894,502386,4710,2571,955,499815,4950,693125,4660,7078,1788,686047,4803,715075,4632,15163,2302,699912,5308,714259,3200,31858,2582,682401,4350,635415,2717,69453,3756,565962,4529,433815,3290,414850,3629,18965,1907,285099,2639,279312,2944,5787,1391,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,56694,1759,65,86,56629,1755,101660,1869,311,330,101349,1869,59228,1948,401,320,58827,1932,98082,2198,1167,753,96915,2335,83433,1737,943,417,82490,1770,85225,888,3296,893,81929,1172,86699,704,5727,1007,80972,1212,64389,669,57304,1374,7085,1356,40857,631,39655,813,1202,527,698795,1911,53862,1604,221,278,53641,1684,98779,1642,335,402,98444,1638,56843,1007,374,344,56469,1004,97573,1142,956,662,96617,1270,85760,861,975,521,84785,965,86762,543,1600,448,85162,768,91596,482,5451,1031,86145,1092,68949,555,63731,1184,5218,981,58671,769,57286,941,1385,519,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,67544,2459,276,218,67268,2464,153136,2904,440,244,152696,2890,75951,1821,629,408,75322,1903,104865,2672,1143,472,103722,2736,99654,1914,2673,960,96981,2120,97397,1853,6411,1972,90986,2677,99138,1370,9706,1601,89432,2104,70247,881,68011,1072,2236,581,42265,948,42031,992,234,190,822050,2915,67123,2034,156,262,66967,2017,143536,2176,467,310,143069,2189,76800,2035,160,135,76640,2053,105666,2235,1357,745,104309,2392,100162,1903,3110,1047,97052,2002,99538,1832,3713,1043,95825,1869,102734,1150,8433,1360,94301,1630,74246,1228,72935,1274,1311,516,52245,796,51808,892,437,391,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,481018,4816,2258,846,478760,4709,1024872,5612,4948,1171,1019924,5700,607708,2642,4636,1424,603072,2874,860348,3187,10157,1488,850191,3644,811724,3119,14540,1727,797184,3450,847814,2961,30244,2739,817570,4273,785231,2207,60780,3238,724451,3880,476420,1980,445898,2654,30522,2362,292889,1724,287565,2288,5324,1279,6491836,5144,457008,4592,2695,955,454313,4542,993364,4710,4442,1155,988922,4896,606118,3418,4303,989,601815,3522,881020,3586,10092,1823,870928,4045,835737,2917,15069,1739,820668,3300,880416,2796,30102,2632,850314,3433,842461,1827,66424,2993,776037,3515,549947,2026,517789,3179,32158,2477,445765,2585,436797,2974,8968,1634,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,251953,3404,1879,999,250074,3650,549757,3834,3030,928,546727,4072,335061,3624,2309,823,332752,3729,404694,3872,7753,1451,396941,4262,398831,2991,12074,1968,386757,3498,427256,2902,21123,2063,406133,3424,410991,2090,43236,2882,367755,3452,257699,1769,245507,2504,12192,1737,152274,1447,150752,1533,1522,523,3331751,4790,247862,3561,846,856,247016,3604,526434,4647,2679,902,523755,4770,330317,3127,2354,938,327963,3109,419147,3453,6373,1309,412774,3655,409110,3124,12832,2049,396278,3101,442251,2746,23652,2267,418599,3595,437512,2192,45896,3078,391616,3471,291240,1670,282758,2065,8482,1325,227878,2029,226107,2145,1771,525,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,121126,2988,430,238,120696,2970,249184,3035,1840,618,247344,3160,162767,2540,1059,500,161708,2546,194060,3249,2871,887,191189,3209,183700,2574,3323,669,180377,2582,197281,2109,7198,1262,190083,2347,203450,1297,15691,1780,187759,2248,127126,1041,122319,1361,4807,952,87206,943,86567,906,639,324,1554511,3463,115701,2477,635,402,115066,2472,240484,2534,1938,864,238546,2538,154808,2123,1062,454,153746,2252,192791,2532,2701,940,190090,2780,181536,1832,4534,1006,177002,2104,198860,1811,8606,1357,190254,2381,207136,1354,16415,1468,190721,1813,137944,917,133908,1333,4036,1032,125251,1172,124652,1169,599,235,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,118650,2327,278,267,118372,2352,247714,2805,702,398,247012,2792,150770,2793,1025,658,149745,2852,182857,2633,2438,787,180419,2713,167970,2261,4559,1240,163411,2440,177618,2135,7906,1181,169712,2536,178355,1241,15014,1351,163341,1687,110058,1123,103141,1498,6917,1371,71720,1192,70848,1158,872,417,1444447,3443,116860,2665,92,139,116768,2648,235770,2941,440,230,235330,2910,141838,2401,677,365,141161,2426,186461,2528,1995,756,184466,2677,171012,2008,4841,1248,166171,2292,179935,1807,7950,1296,171985,2210,187243,1233,15737,1300,171506,1667,121076,1327,116905,1421,4171,706,104252,1503,103416,1518,836,446,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,169704,3007,758,411,168946,3148,345302,3625,2645,909,342657,3680,208484,2186,2902,911,205582,2108,265073,2884,4702,1121,260371,2960,268197,2383,9792,1630,258405,2782,290161,2214,23624,2045,266537,2843,280401,1922,50792,3066,229609,3595,185595,1179,180778,1623,4817,1014,102878,1207,101332,1397,1546,682,2226916,4397,159151,3596,1556,702,157595,3553,334030,4002,3353,1134,330677,4141,206356,2553,2146,741,204210,2710,279599,2511,5076,1165,274523,2746,279361,2476,11699,2236,267662,3449,302702,1674,26458,2371,276244,2770,302621,1704,45281,2786,257340,3209,211097,1619,203291,1875,7806,1378,151999,1623,150111,1827,1888,624,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,192324,4334,985,431,191339,4319,381387,4927,2342,769,379045,4954,220792,3528,1842,618,218950,3438,302131,4781,7267,1779,294864,5190,271780,4360,8638,1528,263142,4653,279296,3276,21081,2607,258215,4584,280081,2233,40350,3372,239731,4067,173525,2373,164420,2723,9105,1629,101258,1850,99045,2025,2213,758,2364857,5049,175318,4342,715,428,174603,4392,365649,4676,2499,933,363150,4538,222381,3949,2210,1007,220171,4070,341041,4368,5947,1261,335094,4530,287471,3559,7865,1524,279606,3985,307787,3505,17573,2300,290214,3959,308011,1708,38937,2699,269074,2903,203458,1836,193668,2195,9790,1496,153741,1942,150912,1975,2829,928,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,39020,1521,228,216,38792,1509,92908,1802,484,249,92424,1853,57365,1526,521,429,56844,1619,71563,1596,1662,656,69901,1752,74088,958,3291,861,70797,1322,95838,1131,5539,1028,90299,1418,101088,783,13308,1609,87780,1620,69721,558,66472,1034,3249,944,40922,886,40291,955,631,267,672336,2329,38779,1586,267,315,38512,1597,84612,1888,511,361,84101,1936,54176,1338,524,393,53652,1316,77427,1349,1938,774,75489,1503,77346,1048,3061,1050,74285,1373,99346,971,6591,1154,92755,1571,107957,957,13847,1853,94110,1977,76005,623,73693,841,2312,632,56688,783,56113,820,575,308,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,223064,3037,1873,728,221191,3191,464467,3838,3937,1163,460530,4066,268937,2355,2190,756,266747,2363,393333,2460,5393,1343,387940,2698,359612,2589,6282,1654,353330,2724,409718,2458,14419,2267,395299,3488,366482,1347,25148,2395,341334,3009,225265,1427,205516,1760,19749,1517,132702,1383,128373,1704,4329,900,3064942,4008,218077,3581,2639,1082,215438,3544,440546,3489,2939,1104,437607,3696,269287,2456,1652,748,267635,2507,418745,2578,5170,1424,413575,2915,392086,2402,6824,1492,385262,2680,449636,2089,15733,2343,433903,3269,410949,1536,34686,2600,376263,2973,265762,1807,246058,2783,19704,1915,199854,1608,195097,1863,4757,1044,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,223117,3326,565,324,222552,3332,483978,3428,1895,791,482083,3546,345755,1610,2620,749,343135,1782,457528,2157,5940,1208,451588,2376,403561,2146,8833,1460,394728,2679,469919,1971,19101,2333,450818,3179,431810,1380,34684,3095,397126,3313,269709,1177,247321,2476,22388,2171,167484,1491,163383,1714,4101,910,3465229,2989,212288,3123,1079,662,211209,3137,464541,3331,1443,626,463098,3360,349902,1731,1720,691,348182,1700,474095,2037,6450,1185,467645,2328,426470,1733,8542,1694,417928,2271,500167,1569,18702,2679,481465,3094,469230,1135,40505,3759,428725,3995,313176,1371,292276,2231,20900,1971,255360,1786,250086,2175,5274,1009,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,346719,4223,1352,522,345367,4299,779363,4293,2813,718,776550,4484,492278,2187,4962,1024,487316,2316,595541,3314,10999,1825,584542,3985,570809,3081,18021,2015,552788,3733,669521,2797,38624,2412,630897,3754,663165,1546,82340,3533,580825,3819,423514,1520,407974,2340,15540,1727,258295,1403,255996,1618,2299,690,5011595,4144,331250,3632,1745,784,329505,3791,747111,3948,3095,757,744016,4075,482572,2380,3184,884,479388,2614,604308,2583,10197,1398,594111,3079,590879,2727,20505,2427,570374,3421,693331,2765,39107,2483,654224,3272,710719,1547,84364,3842,626355,4172,474085,1536,460685,2070,13400,1594,377340,1765,374214,1961,3126,767,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,218564,3308,457,283,218107,3319,438561,3683,1874,640,436687,3894,253512,1884,2088,639,251424,2059,370554,2353,4084,981,366470,2625,337120,1925,6504,1130,330616,2098,369338,2075,12193,1455,357145,2742,359456,1513,25205,2124,334251,2367,214538,1292,205446,1447,9092,1177,136782,1454,135730,1493,1052,467,2733469,4009,200775,2838,104,109,200671,2830,423078,2792,816,366,422262,2815,248664,1897,1824,594,246840,2066,367167,2031,4482,1002,362685,2171,332957,1930,7037,1146,325920,2350,370726,1946,10993,1407,359733,2341,367338,1547,27526,1870,339812,2479,233067,1377,225822,1794,7245,996,189697,1498,187697,1666,2000,649,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,113708,3714,711,526,112997,3722,254339,4113,1168,606,253171,4077,148786,3541,1756,955,147030,3731,170920,5017,2655,953,168265,5123,176370,4150,6876,1713,169494,4115,174835,3439,15372,2144,159463,3862,174440,1821,32209,3028,142231,3380,118385,2005,113407,2033,4978,1093,67326,1630,66861,1671,465,274,1528459,4365,115342,3831,904,576,114438,3826,242275,3256,874,569,241401,3271,153502,3014,882,471,152620,3090,187782,4131,4312,1035,183470,4099,197602,3162,6914,1401,190688,3155,193500,2895,16987,2060,176513,3777,195741,1400,31912,2925,163829,3014,140391,1728,137336,1795,3055,720,102324,1718,101398,1787,926,447,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,228659,3634,1346,708,227313,3630,480596,4666,2826,838,477770,4669,288647,3125,3138,811,285509,3180,378179,4191,7756,1633,370423,4308,353909,2876,10911,1561,342998,2982,389926,2877,23706,2440,366220,3755,384457,1679,46884,2820,337573,3081,247387,1504,235681,1863,11706,1621,155986,1481,153764,1674,2222,718,3061646,4737,219998,4131,556,541,219442,4170,458461,3955,2559,999,455902,3916,288590,2852,1955,774,286635,2885,395507,3150,4961,1119,390546,3404,366691,2606,12280,1996,354411,3139,406813,2143,25160,2228,381653,2618,414960,2125,49694,3445,365266,3779,284670,1747,274147,2475,10523,1765,225956,1926,222969,1956,2987,826,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,36836,1468,42,66,36794,1464,77854,1745,556,340,77298,1795,51554,1355,607,349,50947,1447,63136,1408,839,442,62297,1453,58993,1400,1753,731,57240,1540,63731,1051,3084,897,60647,1441,72779,780,6440,1116,66339,1162,52108,512,49994,848,2114,676,31629,646,31502,658,127,126,508838,2323,37276,1775,251,305,37025,1791,73203,2260,331,244,72872,2287,46543,1128,427,354,46116,1227,62610,1256,980,513,61630,1289,57568,1098,1308,528,56260,1197,63890,1021,3341,831,60549,1208,77315,846,5839,1085,71476,1305,52237,677,50725,870,1512,557,38196,666,37815,717,381,232,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,79121,2097,225,191,78896,2119,160377,2598,1146,623,159231,2653,95213,2063,285,175,94928,2054,124462,1963,2579,791,121883,2070,115493,1754,2219,847,113274,1907,113198,1508,4357,1018,108841,1777,116737,998,8067,1134,108670,1509,71912,771,67391,902,4521,822,48021,748,47753,782,268,259,941954,2615,77984,1900,730,491,77254,1957,151761,1987,444,265,151317,2017,93876,1548,517,262,93359,1616,122721,2099,1448,639,121273,2189,113126,1715,2067,660,111059,1842,115926,1374,5378,996,110548,1516,119747,1236,8714,1242,111033,1655,79817,1075,76415,1161,3402,836,66996,988,66482,1038,514,314,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,113286,2922,1217,781,112069,3139,226054,2993,2078,886,223976,3095,124101,1394,1266,659,122835,1507,200385,1612,2028,758,198357,1860,190953,1336,4848,1663,186105,2093,195958,1294,7324,1453,188634,1798,171579,1122,15526,1774,156053,2029,127156,983,118441,1901,8715,1651,70295,830,68065,1393,2230,917,1436207,2149,103608,2611,1132,716,102476,2690,224654,2614,2640,1784,222014,3380,123485,1310,826,541,122659,1465,201125,1543,2063,843,199062,1775,191359,1295,4256,1302,187103,1653,190727,1326,7322,1362,183405,1882,180962,1080,18851,2562,162111,2574,135598,905,125238,1607,10360,1564,84689,948,81256,1307,3433,1004,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,40860,1525,248,343,40612,1570,93562,2017,224,194,93338,2006,65199,1391,708,511,64491,1445,76812,1540,1432,546,75380,1594,76024,1156,2012,887,74012,1423,100086,1210,3375,929,96711,1544,98574,962,7992,1289,90582,1493,61635,601,59167,803,2468,664,34974,722,34788,710,186,176,666523,1873,36775,1531,201,270,36574,1526,91735,1440,291,239,91444,1457,63636,1161,302,239,63334,1209,75459,1190,1482,627,73977,1265,78861,1159,2725,854,76136,1325,104114,1069,5652,1200,98462,1713,102202,759,8414,1457,93788,1571,66225,606,62946,914,3279,746,47516,849,47283,832,233,191,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,321438,4242,1733,749,319705,4432,696572,4101,4234,1004,692338,4312,398098,2140,2549,772,395549,2388,565471,2732,7615,1395,557856,3179,564507,2462,10587,1794,553920,3135,636691,2074,20185,2113,616506,3010,560544,1601,40511,2733,520033,3329,339924,1887,312147,3289,27777,2726,219306,1735,214899,2077,4407,1049,4547864,3118,311139,4090,2449,1173,308690,4300,664625,4330,4438,1261,660187,4305,382804,1528,4081,975,378723,1857,567975,1667,6717,1345,561258,1911,591289,1686,8377,1539,582912,2167,676235,1500,18758,2188,657477,2466,609508,1080,50202,3233,559306,3515,406397,1770,378092,2827,28305,2431,337892,2193,332362,2479,5530,1212,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
