GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001EA,C24060_001MA,C24060_002EA,C24060_002MA,C24060_003MA,C24060_003EA,C24060_004MA,C24060_004EA,C24060_005MA,C24060_005EA,C24060_006MA,C24060_006EA,C24060_007MA,C24060_007EA,C24060_008MA,C24060_008EA,C24060_009MA,C24060_009EA,C24060_010MA,C24060_010EA,C24060_011MA,C24060_011EA,C24060_012MA,C24060_012EA,C24060_013EA,C24060_013MA,C24060_014EA,C24060_014MA,C24060_015MA,C24060_015EA,C24060_016MA,C24060_016EA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019EA,C24060_019MA,C24060_020MA,C24060_020EA,C24060_021MA,C24060_021EA,C24060_022MA,C24060_022EA,C24060_023MA,C24060_023EA,C24060_024EA,C24060_024MA,C24060_025MA,C24060_025EA,C24060_026MA,C24060_026EA,C24060_027MA,C24060_027EA,C24060_028MA,C24060_028EA,C24060_029MA,C24060_029EA,C24060_030MA,C24060_030EA,C24060_031MA,C24060_031EA,C24060_032MA,C24060_032EA,C24060_033MA,C24060_033EA,C24060_034MA,C24060_034EA,C24060_035EA,C24060_035MA,C24060_036MA,C24060_036EA,state
0400000US13,4605633,20662,1675144,19658,754970,14733,1118869,19245,420891,12459,635759,12308,3211140,23640,947969,15320,512002,13019,890367,17466,310642,11125,550160,11479,177874,7595,85478,5556,21248,3114,37602,3286,21045,2518,12501,2233,281030,10300,180325,9255,30294,2766,51744,4256,7553,1411,11114,1995,678835,14150,380281,10234,124776,7188,101302,5787,32443,3269,40033,3466,256754,9041,81091,4961,66650,5126,37854,2961,49208,4826,21951,2713,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,675214,7765,227193,6396,154624,5607,167514,6114,68540,4378,57343,4070,416124,8093,95749,4719,107123,4567,120233,5136,47218,3911,45801,4112,23439,2520,11882,1626,2817,985,4098,1008,2596,837,2046,1005,51886,3424,31581,2878,8478,1243,9227,1239,1490,551,1110,368,134419,5370,70219,3728,24174,2469,25047,2603,9255,1553,5724,1151,49346,3420,17762,2215,12032,1641,8909,1411,7981,1629,2662,821,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,744228,7744,250456,7161,142118,6392,171150,7572,84577,4609,95927,5243,490456,10595,124351,5528,92270,5672,128956,6823,64463,4368,80416,4595,29383,3378,15329,2255,2280,780,5868,1572,3473,799,2433,828,55706,4574,33983,3259,9091,1669,8776,1727,2005,781,1851,715,109702,5144,57174,4193,21957,2781,17988,2500,6147,1085,6436,1877,58981,4173,19619,2525,16520,2246,9562,1609,8489,1510,4791,1203,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6196524,22814,2322483,19631,1082464,14987,1469223,16803,456875,9688,865479,14010,4423355,24906,1384190,14890,742987,13811,1179809,15857,349214,8150,767155,13204,218830,7290,106366,5250,20641,2374,46320,2978,26880,2554,18623,2370,541226,11169,339784,8253,77719,3708,91795,4369,9206,1466,22722,2358,722647,13051,388313,10330,163140,7381,109917,5252,29054,2199,32223,3039,290466,8606,103830,4529,77977,4416,41382,3157,42521,2856,24756,2373,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3119966,16839,1025473,15941,515832,10758,710805,11046,281205,7721,586651,11855,2289963,19478,595462,14182,359232,9963,574111,10048,222075,7028,539083,11689,93644,5398,42800,3557,7870,1479,22780,2713,13961,2029,6233,1296,269685,8942,168897,7090,42181,3297,40981,2790,5196,828,12430,1721,324428,8956,173713,6885,68823,3980,52446,3597,11831,1709,17615,1947,142246,5283,44601,3041,37726,3059,20487,2379,28142,2785,11290,1661,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599893,10927,551098,10029,268532,8733,355226,9025,152311,5519,272726,6938,1097983,11304,286726,7092,172819,7450,280003,7705,115992,4655,242443,6630,50860,3440,25222,1956,4637,1412,11191,1579,6153,989,3657,618,139749,4839,81811,3782,27823,2304,21513,2006,2078,608,6524,957,208267,7263,118920,5547,37430,2389,30408,2324,9362,1116,12147,1550,103034,4075,38419,2641,25823,2324,12111,1286,18726,1888,7955,1188,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1417069,10758,528954,8585,240212,6645,313690,8490,139368,5758,194845,6510,953801,11658,275645,7078,159933,5676,243141,8154,105327,4932,169755,6519,50741,3366,26041,2382,4506,966,11815,1496,5750,1367,2629,754,114574,4845,72679,3613,18069,2291,15795,1759,2078,548,5953,1135,211105,6698,119523,4884,37647,2670,31705,2597,11578,1295,10652,1722,86848,4047,35066,2486,20057,2163,11234,1403,14635,1808,5856,962,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1928967,13595,641200,12418,322198,10201,458167,10198,177972,7405,329430,9017,1342425,14718,333614,8086,216617,8889,363282,9470,135486,6774,293426,9525,56276,3557,27722,2435,5372,1285,13269,1716,6167,1049,3746,930,150829,5420,95895,4504,21663,2391,22670,2247,3498,834,7103,1346,276293,8689,149524,5590,52884,4322,46366,3634,10614,1939,16905,2287,103144,4863,34445,2903,25662,2001,12580,1569,22207,2185,8250,1231,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2037812,16605,686168,13090,389556,11190,480891,12643,240398,8133,240799,7792,1413223,18277,377090,10875,264371,8882,376634,11776,190100,7220,205028,7197,76437,4762,35183,3556,9091,1863,17117,2281,8696,1385,6350,1374,125358,5761,77067,4702,19892,2260,19194,1999,3144,1006,6061,1185,307851,10368,163454,7621,65290,4668,50726,4113,13933,2044,14448,2085,114943,5816,33374,3373,30912,3010,17220,2471,24525,2679,8912,1693,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,648414,7870,236807,7214,115264,5209,154108,5828,68747,3616,73488,3798,398631,7324,104269,5185,73714,4454,117577,5273,42183,2900,60888,3652,25897,2709,12262,1995,2179,585,5149,1094,4764,794,1543,488,81674,3951,52549,3661,13628,1821,11783,1616,1390,465,2324,644,84010,4908,48668,3217,13578,1953,13341,1511,3466,731,4957,943,58202,3280,19059,1763,12165,1338,6258,1138,16944,1910,3776,954,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3031466,16026,1353990,14114,533408,14142,665062,14061,233312,7662,245694,7237,1836175,17194,628869,10114,352980,10921,483088,11686,176817,6718,194421,6934,105650,4994,55766,3850,13189,2047,19289,2127,10242,1472,7164,1524,295263,9324,200384,7868,36043,3156,44031,3393,6916,1544,7889,1436,648465,11867,409881,9103,92283,4964,100213,5208,20176,2472,25912,2665,145913,6228,59090,4185,38913,3541,18441,1703,19161,2225,10308,1494,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3522203,15903,1581552,18068,625681,13625,769643,13277,238732,8821,306595,9508,2349474,18006,885685,13953,419850,11705,603259,12483,171837,7674,268843,8604,98329,5429,53842,3147,11679,1802,19591,2371,9067,1430,4150,1096,449411,12441,305290,9890,68577,4183,60473,4491,5778,1359,9293,1686,413695,10777,247494,7248,77684,4449,60017,3917,13238,2064,15262,2290,211294,8014,89241,5387,47891,3733,26303,2415,38812,3526,9047,1757,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4512641,16449,1589164,17641,810642,12455,1036262,15469,359640,7828,716933,10313,3248796,18642,932373,13152,573054,10485,820754,13965,274350,7057,648265,10335,151112,5852,73852,3634,15874,1652,32270,2316,19741,1973,9375,1543,426684,9051,261231,7332,68599,3445,69191,3348,7451,1279,20212,2193,465807,9989,249066,7220,98854,5010,80306,3783,16304,1673,21277,2182,220242,6850,72642,3609,54261,3212,33741,2532,41794,2764,17804,1650,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2913176,10213,1170828,11615,475093,9135,650156,10191,237626,6083,379473,7788,1976098,12139,644610,10277,321038,7755,505201,9631,175305,5732,329944,7670,112874,4801,56953,3080,10278,1557,22012,2131,17067,1735,6564,1038,336004,7141,209979,5635,55782,3782,49452,2666,5039,990,15752,1884,326822,6038,194387,4909,51963,3016,51998,2729,13824,1462,14650,1821,161378,4880,64899,3089,36032,2520,21493,1802,26391,2039,12563,1137,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1206679,9825,371328,9546,211852,8151,284709,9677,129903,5878,208887,7509,816664,10525,173736,6698,141803,6919,218990,8799,95128,5787,187007,7711,39148,3839,17242,2227,3658,1095,11223,1956,4788,1037,2237,841,71128,4509,44304,3519,10447,1951,11169,1820,1645,621,3563,1041,216557,8309,119566,6105,40795,3646,34738,3460,10347,1491,11111,2051,63182,3685,16480,2155,15149,2234,8589,1218,17995,2239,4969,1111,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2880309,17578,1018840,13399,506401,10754,703392,12180,259415,8739,392261,9200,1976490,15855,555671,11195,339484,9642,548949,10914,187763,7461,344623,8901,87068,4496,41145,3364,8707,1248,21763,2645,9920,1611,5533,1273,305236,9039,185149,6362,51206,3658,47699,3604,7118,1504,14064,1633,347525,8731,179913,5641,70448,3851,62329,3789,18167,2242,16668,2003,163990,5746,56962,3271,36556,3240,22652,2130,36447,2777,11373,1508,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,489875,6402,186486,6288,91752,4790,104236,5278,67153,3685,40248,3024,276407,6960,72651,4628,56578,3702,72729,4724,43052,3192,31397,2634,30004,2665,16096,2001,2110,606,5222,1031,5484,1122,1092,461,46174,3464,28664,2958,7547,1518,7150,1100,1379,654,1434,525,90529,3817,51531,3142,16329,2002,13573,1514,5709,1011,3387,807,46761,3207,17544,1822,9188,1309,5562,879,11529,1635,2938,801,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,986789,6867,361038,7240,163656,6365,231410,6335,99460,4068,131225,4541,660636,8733,180213,6013,106922,5177,182226,6044,75396,3526,115879,4303,35383,2537,16790,1870,3745,912,7839,1364,4992,975,2017,531,91819,3877,58973,3160,15057,1646,13044,1528,1147,339,3598,833,135131,4770,77491,3544,24552,1865,21331,1944,7362,898,4395,949,63820,2868,27571,2028,13380,1445,6970,1218,10563,1067,5336,850,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1331796,11464,364483,10349,365525,9821,349348,9077,117179,5268,135261,5942,1023312,12080,219204,7900,304740,9122,284622,8719,95105,5040,119641,5488,40148,3308,20351,1961,3967,1253,10611,1698,3094,1164,2125,831,46704,3557,23132,2457,8439,1629,10170,1959,1707,571,3256,797,151914,5993,80545,4514,27851,2716,29883,2510,7743,1589,5892,1262,69718,4673,21251,2505,20528,2532,14062,1924,9530,1494,4347,1245,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,713313,7618,286270,7085,113207,5297,169398,5922,60856,3030,83582,5512,475296,8472,157384,5651,72469,3852,131976,5976,40323,2653,73144,5283,22195,2226,10590,1620,2537,933,4856,983,3030,726,1182,473,77457,4735,50121,4089,14678,1985,9889,1323,1130,513,1639,553,91491,4836,51847,3380,15485,1817,15390,2146,4378,955,4391,907,46874,3297,16328,1731,8038,1124,7287,1220,11995,1682,3226,871,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4374536,20719,1806345,16999,725892,14930,1060149,17317,317343,9840,464807,10709,3118605,23141,1121010,15290,509647,13244,848407,15201,240167,9344,399374,10405,169841,7735,90007,5376,17390,2442,37647,3212,14955,2015,9842,1485,288832,8070,189571,7134,36628,3346,44255,3000,6780,1373,11598,1603,577539,11486,321068,8851,113330,4459,91037,4509,24011,2093,28093,2224,219719,6992,84689,4248,48897,3816,38803,2783,31430,2944,15900,1964,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
