GEO_ID,B19055_001E,B19055_001M,B19055_002E,B19055_002M,B19055_003E,B19055_003M,NAME,B19055_001EA,B19055_001MA,B19055_002MA,B19055_002EA,B19055_003MA,B19055_003EA,state
0400000US01,1846390,11341,664815,8998,1181575,10936,Alabama,null,null,null,null,null,null,01
0400000US02,250185,2685,50549,1764,199636,2722,Alaska,null,null,null,null,null,null,02
0400000US04,2463008,12455,816313,7855,1646695,12437,Arizona,null,null,null,null,null,null,04
0400000US05,1144663,8300,409543,6368,735120,8298,Arkansas,null,null,null,null,null,null,05
0400000US06,12896357,19487,3535833,18053,9360524,22636,California,null,null,null,null,null,null,06
0400000US08,2074735,7548,518339,7153,1556396,9782,Colorado,null,null,null,null,null,null,08
0400000US09,1343703,6712,410170,5378,933533,7426,Connecticut,null,null,null,null,null,null,09
0400000US10,352595,3920,120452,2842,232143,4363,Delaware,null,null,null,null,null,null,10
0400000US11,281787,3030,51719,2170,230068,3382,District of Columbia,null,null,null,null,null,null,11
0400000US12,7463184,23147,2764564,16949,4698620,22041,Florida,null,null,null,null,null,null,12
0400000US13,3656407,14418,1054008,9827,2602399,15351,Georgia,null,null,null,null,null,null,13
0400000US15,445936,4817,154898,3539,291038,5030,Hawaii,null,null,null,null,null,null,15
0400000US16,597421,4571,189918,3195,407503,5141,Idaho,null,null,null,null,null,null,16
0400000US17,4794523,12954,1367969,10590,3426554,14448,Illinois,null,null,null,null,null,null,17
0400000US18,2515143,11611,794024,7882,1721119,12598,Indiana,null,null,null,null,null,null,18
0400000US19,1247249,6782,388671,4957,858578,7397,Iowa,null,null,null,null,null,null,19
0400000US20,1111582,6565,331158,4088,780424,7667,Kansas,null,null,null,null,null,null,20
0400000US21,1716168,8844,599696,6713,1116472,8621,Kentucky,null,null,null,null,null,null,21
0400000US22,1737908,9569,537330,6235,1200578,11701,Louisiana,null,null,null,null,null,null,22
0400000US23,545226,5325,203539,3652,341687,6144,Maine,null,null,null,null,null,null,23
0400000US24,2177934,7798,598602,7815,1579332,10041,Maryland,null,null,null,null,null,null,24
0400000US25,2559951,9181,760566,8189,1799385,11570,Massachusetts,null,null,null,null,null,null,25
0400000US26,3858532,11041,1330431,8284,2528101,11340,Michigan,null,null,null,null,null,null,26
0400000US27,2147262,7978,619112,5752,1528150,8481,Minnesota,null,null,null,null,null,null,27
0400000US28,1104371,7926,379445,5149,724926,8025,Mississippi,null,null,null,null,null,null,28
0400000US29,2374180,11426,783082,7798,1591098,12578,Missouri,null,null,null,null,null,null,29
0400000US30,414804,3749,138105,2988,276699,4286,Montana,null,null,null,null,null,null,30
0400000US31,744159,3947,214010,3395,530149,4781,Nebraska,null,null,null,null,null,null,31
0400000US32,1042065,7714,314060,4482,728005,7893,Nevada,null,null,null,null,null,null,32
0400000US33,517615,4643,170772,4107,346843,5602,New Hampshire,null,null,null,null,null,null,33
0400000US34,3187963,9239,961824,9046,2226139,11093,New Jersey,null,null,null,null,null,null,34
0400000US35,761797,5816,245968,4803,515829,7217,New Mexico,null,null,null,null,null,null,35
0400000US36,7233694,15840,2191829,12634,5041865,18396,New York,null,null,null,null,null,null,36
0400000US37,3843745,15042,1228727,9953,2615018,13929,North Carolina,null,null,null,null,null,null,37
0400000US38,313475,3584,84951,2326,228524,3780,North Dakota,null,null,null,null,null,null,38
0400000US39,4606655,12584,1469450,9453,3137205,13895,Ohio,null,null,null,null,null,null,39
0400000US40,1465951,6457,463184,4783,1002767,7166,Oklahoma,null,null,null,null,null,null,40
0400000US41,1553205,7348,519781,6626,1033424,8298,Oregon,null,null,null,null,null,null,41
0400000US42,4956037,11868,1722945,9543,3233092,13266,Pennsylvania,null,null,null,null,null,null,42
0400000US44,407484,4045,130681,3470,276803,4363,Rhode Island,null,null,null,null,null,null,44
0400000US45,1857768,9376,646887,7429,1210881,10139,South Carolina,null,null,null,null,null,null,45
0400000US46,339437,2931,102766,2643,236671,3745,South Dakota,null,null,null,null,null,null,46
0400000US47,2530260,10743,841109,8025,1689151,11048,Tennessee,null,null,null,null,null,null,47
0400000US48,9421412,21122,2383077,14509,7038335,19673,Texas,null,null,null,null,null,null,48
0400000US49,930980,5092,229602,4057,701378,6016,Utah,null,null,null,null,null,null,49
0400000US50,254865,3016,89067,2474,165798,3558,Vermont,null,null,null,null,null,null,50
0400000US51,3106895,11857,894073,7809,2212822,11432,Virginia,null,null,null,null,null,null,51
0400000US53,2728573,8477,790449,8272,1938124,11341,Washington,null,null,null,null,null,null,53
0400000US54,734536,5346,302334,4736,432202,6578,West Virginia,null,null,null,null,null,null,54
0400000US55,2319538,7046,733757,5471,1585781,7524,Wisconsin,null,null,null,null,null,null,55
0400000US56,228937,3666,64718,2260,164219,4075,Wyoming,null,null,null,null,null,null,56
0400000US72,1221851,9077,534966,7086,686885,9006,Puerto Rico,null,null,null,null,null,null,72
