GEO_ID,B25089_001E,B25089_001M,B25089_002E,B25089_002M,B25089_003E,B25089_003M,NAME,B25089_001MA,B25089_001EA,B25089_002MA,B25089_002EA,B25089_003MA,B25089_003EA,state
0400000US01,1113539400,15076327,907458200,14903287,206081300,4231989,Alabama,null,null,null,null,null,null,01
0400000US02,234241900,8270061,202772000,8655339,31469900,1757651,Alaska,null,null,null,null,null,null,02
0400000US04,1715974600,20795932,1480022800,21736795,235951900,4561135,Arizona,null,null,null,null,null,null,04
0400000US05,609734400,12115247,483616800,12221509,126117600,3182602,Arkansas,null,null,null,null,null,null,05
0400000US06,13104926800,68045707,11861106500,69355599,1243820200,15456164,California,null,null,null,null,null,null,06
0400000US08,1835511900,18349757,1657319000,18720091,178192900,3265580,Colorado,null,null,null,null,null,null,08
0400000US09,1695860200,20457049,1435940300,20873938,259919900,7058410,Connecticut,null,null,null,null,null,null,09
0400000US10,308070000,7535312,263797600,7957056,44272400,2158574,Delaware,null,null,null,null,null,null,10
0400000US11,245720700,10263382,225072600,10302728,20648200,1876146,District of Columbia,null,null,null,null,null,null,11
0400000US12,5579112500,34433845,4418284000,36398433,1160828600,12494587,Florida,null,null,null,null,null,null,12
0400000US13,2595262800,26021480,2245175500,27652741,350087200,6927976,Georgia,null,null,null,null,null,null,13
0400000US15,451033500,13828842,403057400,13737743,47976100,2322322,Hawaii,null,null,null,null,null,null,15
0400000US16,405440100,9761599,350322500,10290876,55117600,2334941,Idaho,null,null,null,null,null,null,16
0400000US17,4384588700,30379446,3634611400,32161279,749977300,8973806,Illinois,null,null,null,null,null,null,17
0400000US18,1633003800,13974046,1386700000,14505598,246303800,4812734,Indiana,null,null,null,null,null,null,18
0400000US19,857321900,10940038,688075400,11229777,169246500,3127652,Iowa,null,null,null,null,null,null,19
0400000US20,784293900,10279855,635908300,10901565,148385600,3709760,Kansas,null,null,null,null,null,null,20
0400000US21,1000971600,13559928,812464300,13068222,188507300,3838796,Kentucky,null,null,null,null,null,null,21
0400000US22,1008941000,14943801,806966100,15861608,201974900,4059292,Louisiana,null,null,null,null,null,null,22
0400000US23,433008300,10007502,355822900,10379014,77185500,2523363,Maine,null,null,null,null,null,null,23
0400000US24,2494426800,23817637,2248982500,23992547,245444200,6150914,Maryland,null,null,null,null,null,null,24
0400000US25,2902960000,28965707,2499708900,30771418,403251100,7988616,Massachusetts,null,null,null,null,null,null,25
0400000US26,2819805200,17960293,2273376500,19588779,546428600,6882829,Michigan,null,null,null,null,null,null,26
0400000US27,1923769600,17529176,1645172000,18217747,278597600,4478024,Minnesota,null,null,null,null,null,null,27
0400000US28,595771900,11564141,447639400,12131905,148132500,3571913,Mississippi,null,null,null,null,null,null,28
0400000US29,1597868700,17712717,1327447000,17644677,270421700,4525112,Missouri,null,null,null,null,null,null,29
0400000US30,277069100,6497382,225824000,6719017,51245100,1742005,Montana,null,null,null,null,null,null,30
0400000US31,526582300,8334934,428426500,8771921,98155900,2752850,Nebraska,null,null,null,null,null,null,31
0400000US32,680137700,13497937,595787500,13546909,84350200,3256242,Nevada,null,null,null,null,null,null,32
0400000US33,585825300,13128737,486831500,14099020,98993700,3610297,New Hampshire,null,null,null,null,null,null,33
0400000US34,4186830100,35540089,3486163400,39451147,700666800,12904457,New Jersey,null,null,null,null,null,null,34
0400000US35,478468700,9832872,394640900,10604974,83827800,2660645,New Mexico,null,null,null,null,null,null,35
0400000US36,6686779700,48638282,5449684600,49536507,1237095100,15744750,New York,null,null,null,null,null,null,36
0400000US37,2605469600,21741221,2222166300,21988974,383303300,5386827,North Carolina,null,null,null,null,null,null,37
0400000US38,188154000,6078520,145705600,5989374,42448300,1563036,North Dakota,null,null,null,null,null,null,38
0400000US39,3226832400,23856482,2673678300,25177666,553154100,7837534,Ohio,null,null,null,null,null,null,39
0400000US40,876245200,10989534,696687500,12131726,179557700,2774144,Oklahoma,null,null,null,null,null,null,40
0400000US41,1221999500,16382059,1053145200,16844473,168854300,3808765,Oregon,null,null,null,null,null,null,41
0400000US42,4103401300,30846124,3331054500,32527749,772346800,8822911,Pennsylvania,null,null,null,null,null,null,42
0400000US44,377346000,9790283,318898500,9872798,58447500,2902679,Rhode Island,null,null,null,null,null,null,44
0400000US45,1210510100,18494875,996106000,18653518,214404100,4370300,South Carolina,null,null,null,null,null,null,45
0400000US46,227503600,5056643,176693700,5271028,50809900,1574372,South Dakota,null,null,null,null,null,null,46
0400000US47,1616890200,18401010,1336653500,18979586,280236700,5205491,Tennessee,null,null,null,null,null,null,47
0400000US48,6982798000,51505329,5604261000,51064831,1378537100,14664761,Texas,null,null,null,null,null,null,48
0400000US49,773910300,11254894,691084700,11722486,82825600,2471987,Utah,null,null,null,null,null,null,49
0400000US50,238704800,6609093,190155300,6595639,48549600,2145753,Vermont,null,null,null,null,null,null,50
0400000US51,3033846400,28656742,2705522700,29181865,328323700,6269735,Virginia,null,null,null,null,null,null,51
0400000US53,2517099900,25954748,2213680300,25826722,303419600,5335979,Washington,null,null,null,null,null,null,53
0400000US54,363037400,7850637,269716900,8084388,93320500,2393193,West Virginia,null,null,null,null,null,null,54
0400000US55,1822380600,16344142,1509407900,16684382,312972700,4515264,Wisconsin,null,null,null,null,null,null,55
0400000US56,162131400,5670667,133736500,6065769,28394900,1598039,Wyoming,null,null,null,null,null,null,56
0400000US72,430696900,8537869,339968200,9000195,90728700,2057836,Puerto Rico,null,null,null,null,null,null,72
