GEO_ID,B24090_001E,B24090_001M,B24090_002E,B24090_002M,B24090_003E,B24090_003M,B24090_004E,B24090_004M,B24090_005E,B24090_005M,B24090_006E,B24090_006M,B24090_007E,B24090_007M,B24090_008E,B24090_008M,B24090_009E,B24090_009M,B24090_010E,B24090_010M,B24090_011E,B24090_011M,B24090_012E,B24090_012M,B24090_013E,B24090_013M,B24090_014E,B24090_014M,B24090_015E,B24090_015M,B24090_016E,B24090_016M,B24090_017E,B24090_017M,B24090_018E,B24090_018M,B24090_019E,B24090_019M,B24090_020E,B24090_020M,B24090_021E,B24090_021M,NAME,B24090_001MA,B24090_001EA,B24090_002EA,B24090_002MA,B24090_003MA,B24090_003EA,B24090_004MA,B24090_004EA,B24090_005EA,B24090_005MA,B24090_006MA,B24090_006EA,B24090_007MA,B24090_007EA,B24090_008MA,B24090_008EA,B24090_009EA,B24090_009MA,B24090_010EA,B24090_010MA,B24090_011MA,B24090_011EA,B24090_012MA,B24090_012EA,B24090_013EA,B24090_013MA,B24090_014MA,B24090_014EA,B24090_015MA,B24090_015EA,B24090_016EA,B24090_016MA,B24090_017MA,B24090_017EA,B24090_018MA,B24090_018EA,B24090_019MA,B24090_019EA,B24090_020EA,B24090_020MA,B24090_021MA,B24090_021EA,state
0400000US13,3302807,23109,1831359,15848,1432856,15118,1332136,14378,100720,5673,74518,4754,96661,5944,61411,4650,70712,5612,94100,5210,1101,625,1471448,15863,1002106,14049,969562,13748,32544,3221,120884,6767,141460,6476,111663,6713,52686,4214,40436,3844,2213,828,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,478335,7344,264358,4988,172738,4818,162154,4473,10584,1560,13936,1753,13729,1656,17683,2164,30440,3240,15390,2021,442,244,213977,5262,133244,5478,127755,5333,5489,1172,22812,2369,6530,1253,29937,2263,12703,1446,8728,1283,23,39,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,487556,8254,294897,5982,218942,6414,202566,6187,16376,2288,14852,2136,17567,1922,12224,2008,10295,2129,20804,2424,213,179,192659,6310,123976,5424,119486,5418,4490,1012,22256,2631,15865,2317,13905,1898,5741,1205,10650,1925,266,192,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4323469,22594,2472766,13745,1991812,13821,1874783,14311,117029,4763,132311,5795,136969,4714,69880,3437,44345,3070,95443,4078,2006,573,1850703,15302,1302491,15726,1262990,15717,39501,3067,229231,7666,138534,6582,89767,3901,40109,3368,49041,3812,1530,626,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2164886,16800,1251627,10963,1024185,10791,969823,11147,54362,3648,61996,3815,56967,3491,36433,2738,20062,2217,50514,3181,1470,514,913259,12314,658095,12468,641184,12771,16911,1909,113068,4912,59159,3744,41838,3261,17573,2174,22481,2190,1045,395,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1118021,11216,644636,7687,501214,6910,470498,6965,30716,2417,28953,2367,31882,2359,26251,2355,10975,1232,44107,2646,1254,469,473385,7826,312446,6483,303487,6616,8959,1276,63009,3387,34281,2755,35345,2945,8108,1021,19394,1800,802,367,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1001405,11010,580415,7609,443023,7127,413091,7115,29932,2720,25438,2324,35512,2346,24181,2500,14641,1813,37075,2913,545,252,420990,7924,278548,6563,268703,6618,9845,1384,48592,2932,35740,2747,32483,2287,11389,1345,13612,1378,626,306,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1356363,12637,764424,8865,596842,8906,562265,8983,34577,2757,35944,2806,34391,3046,37851,3047,22155,2124,36848,2973,393,232,591939,8165,389808,8169,380532,8273,9276,1277,69334,3719,40326,3619,59124,3587,17680,2054,15433,1928,234,217,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1457293,17044,805076,11226,624875,11493,582921,11052,41954,3458,32490,3113,50337,4149,33674,3361,22793,2494,40296,3330,611,346,652217,11514,444639,10391,429540,10342,15099,2098,54701,3527,63981,4925,53435,3677,17989,2484,17291,2653,181,179,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,420849,8380,235890,5528,167970,4512,153910,4295,14060,1703,18791,1798,11818,1732,9007,1402,7846,1564,20372,2165,86,127,184959,5404,110019,4973,105976,4778,4043,918,35793,2566,14721,1643,10875,1580,4614,917,8771,1329,166,220,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2220012,16079,1205942,11421,813718,12751,757265,12190,56453,3926,82771,4954,75335,4784,42742,2879,143347,6000,47478,3676,551,258,1014070,11222,574531,10181,552196,9934,22335,2330,135338,5761,88422,4674,55039,3616,132181,5346,27253,2442,1306,590,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2332696,17020,1318923,11676,984979,11283,931551,11224,53428,3523,113605,5147,73728,4515,44741,3171,27226,2604,73354,4571,1290,642,1013773,12978,646117,13435,627736,13613,18381,2079,184476,7205,82412,4556,47579,3535,18809,2401,34137,3144,243,161,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2977840,16128,1732391,12599,1406189,12662,1322403,12737,83786,3767,97384,4372,69509,3498,54464,3196,28929,2780,73847,4127,2069,578,1245449,10503,870888,10109,846954,10614,23934,2203,177271,5212,74133,3791,67187,3598,24767,2358,29622,2175,1581,500,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1954842,12738,1117395,8528,873191,8813,809988,9171,63203,3390,73773,3818,54574,2946,33550,2378,18287,1852,62604,2688,1416,411,837447,9412,554786,8420,535323,8383,19463,1678,133235,4886,64481,2738,43520,2545,12738,1393,27848,2257,839,373,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,878471,11726,480685,8052,364187,8500,340848,8512,23339,2859,18185,2360,23653,2835,29369,2668,17684,2376,27011,2454,596,438,397786,8190,253169,6869,247037,6905,6132,1379,34682,3112,29377,2978,58385,3781,13685,2269,8247,1472,241,236,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2036909,16261,1128603,10168,859593,10130,811946,10353,47647,3196,69277,4041,62314,3953,38064,3119,31371,3121,66497,3962,1487,602,908306,11598,604873,10783,586710,10654,18163,2166,137337,5341,58399,3568,56285,3531,24736,2365,25339,2860,1337,605,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,333191,6802,191620,4883,127083,5284,110058,4895,17025,1779,13105,2026,13509,1615,12256,1689,7773,1232,17483,1839,411,238,141571,4103,82136,4201,76953,3967,5183,1077,18440,1845,13254,1276,13728,1672,5221,821,8141,1257,651,386,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700511,6946,409153,5197,310228,5639,287812,5525,22416,2001,21554,2106,19759,1667,17408,1727,9064,1422,30250,1889,890,334,291358,4901,188799,5301,182145,5368,6654,973,40120,2352,25367,2106,19537,1656,7333,1155,9817,1394,385,236,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,909917,10745,521040,7591,432033,6918,411309,7067,20724,2166,13567,1722,26478,2556,12427,1511,15816,2239,20327,2539,392,261,388877,7894,299513,7526,292483,7273,7030,1155,16497,2263,33821,2742,19583,1914,8732,1370,10460,1469,271,207,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,484608,8094,277784,5364,211760,4950,198922,4917,12838,1608,17575,2087,13146,1707,9289,1940,8298,1539,17510,2130,206,163,206824,5702,131922,5221,128465,5180,3457,781,34649,3213,17173,1956,10030,1567,4254,960,8703,1268,93,96,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3072031,18723,1775340,13623,1411298,14417,1312893,14540,98405,4613,73888,3845,96694,4454,70609,3541,38963,2804,81539,4884,2349,790,1296691,13423,943059,12097,914643,12179,28416,2944,115363,4259,97447,5404,83358,3948,23659,2546,32029,2652,1776,650,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,604041,11124,345980,7550,238934,6731,224266,6293,14668,1917,17752,1979,28271,2669,21534,2583,22927,2565,16311,2106,251,251,258061,6547,146767,5822,139188,5988,7579,1348,25388,2624,27688,2691,31270,2813,16625,2256,9799,1563,524,331,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6609255,28835,3679046,20989,2700592,20657,2503504,22388,197088,8135,248768,8283,301884,8799,155629,5554,79318,4225,188528,6540,4327,1194,2930209,18160,1848884,17679,1786030,17330,62854,3627,420498,10452,346862,10288,154425,5656,56983,3911,99449,5089,3108,878,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3189217,20880,1796792,15719,1400844,15857,1315033,15611,85811,4407,80745,4221,86119,4883,81643,4555,52536,3962,92997,5384,1908,590,1392425,16013,951883,14933,921666,14775,30217,2740,130300,5629,93478,5272,135125,5090,39879,3704,40491,3169,1269,533,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,278317,5957,166804,4459,120840,4578,112475,4545,8365,1183,8371,1314,8459,1204,7349,1251,5722,1035,15666,1447,397,173,111513,3614,66179,3199,64285,3165,1894,657,18986,2192,9456,1391,8362,1282,3435,810,5019,906,76,60,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3785528,18371,2157638,13575,1691971,16178,1606847,16141,85124,4936,114959,6336,123734,4766,67642,4075,49206,3608,108185,5120,1941,895,1627890,13783,1110436,14467,1085159,14364,25277,2297,216398,7336,142714,4910,74269,4259,37465,3103,44730,3088,1878,543,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1281108,9125,741343,7010,557174,6976,521662,7014,35512,2592,32896,3002,36625,2720,35730,2375,34969,2309,42996,2700,953,436,539765,7123,352100,5804,339846,5833,12254,1563,48612,2661,38300,2355,56262,3028,24036,2060,19694,2173,761,304,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1216273,12655,707367,9943,536693,9262,500027,8646,36666,2855,42920,3303,37028,2745,28684,2817,18306,2277,42754,3324,982,480,508906,9022,326364,8989,311192,8997,15172,2213,67961,3434,36687,2544,38479,2910,14157,1993,24600,2413,658,451,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4252937,21751,2417135,13726,1862419,13654,1761004,13837,101415,4721,177437,6667,110752,5235,80355,3794,59581,3319,124102,4646,2489,700,1835802,15936,1245832,16522,1218927,16273,26905,2221,310885,8095,113400,4285,75117,3965,43806,3703,44712,2877,2050,525,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,345775,7855,194068,5932,146383,5830,137121,5881,9262,1499,14638,2159,11555,1695,7948,1443,6435,1203,7109,1384,0,206,151707,5003,101980,4853,98745,4670,3235,990,23008,2380,10418,1629,7958,1449,4041,1153,4264,1218,38,65,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1535007,16850,851754,11290,670101,11292,634606,11109,35495,2766,33650,3136,42040,2763,39490,2938,23343,2479,42445,3524,685,488,683253,10444,468916,10524,458057,10538,10859,1600,54935,3638,48244,3648,76246,3776,17257,2032,17131,2171,524,327,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,314446,6017,180570,3979,127985,3414,117211,3470,10774,1327,9983,1204,9283,1093,6741,1173,5507,910,20365,1713,706,338,133876,3792,79222,3576,76141,3464,3081,761,24449,2274,10444,1247,7817,1158,5256,824,6424,978,264,142,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2119618,17983,1187256,11177,891722,11890,857156,11525,34566,2641,66094,5118,75112,4243,38086,3012,35074,2650,80119,4287,1049,576,932362,13310,639970,11439,628270,11469,11700,1817,94181,4876,80579,4938,56650,3440,26626,2440,33521,2712,835,402,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9319366,35634,5441063,27715,4326700,27984,4131888,28017,194812,8783,187880,6975,280815,10371,163473,6183,143913,6920,332626,10294,5656,1554,3878303,26555,2704044,25524,2640973,25489,63071,4036,299754,9403,349900,11404,286089,9978,96572,6253,137210,6405,4734,1237,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,920930,11473,584109,7400,455472,8199,422165,8092,33307,3044,31035,2815,24794,2405,26087,2367,24129,2760,22170,2185,422,282,336821,7691,230713,7401,222107,7342,8606,1474,33856,2806,21511,2081,27257,2352,14455,1835,8439,1432,590,425,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,216229,4063,118995,2660,82788,3262,75808,3250,6980,1086,11895,1439,5957,1075,5232,837,3428,755,9501,1272,194,184,97234,3057,54443,2677,51425,2651,3018,554,21194,1687,7252,1058,6586,1158,3017,703,4673,782,69,85,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2911467,20063,1615482,13522,1136448,13053,1061490,12966,74958,3848,85386,4889,87945,3970,50851,3606,187444,7532,66194,3591,1214,583,1295985,12875,802686,11849,776312,11960,26374,2364,139960,6268,125783,5288,73145,4656,118214,5400,35277,3318,920,410,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2317503,18008,1378763,13642,1054183,12370,984473,11773,69710,4199,66883,3972,80616,4748,60585,3516,55514,3862,59815,3703,1167,477,938740,13184,601243,12033,577259,11685,23984,2016,108165,5123,76336,3896,82348,4223,33430,2926,36089,2995,1129,461,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,519491,8395,296523,6109,218071,5445,210036,5436,8035,1383,15223,1578,17753,2389,20176,2048,12780,1693,12190,1521,330,318,222968,4902,139234,5021,136969,5084,2265,692,26137,2524,18030,2425,24587,2036,9907,1517,5073,1133,0,189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2015146,11294,1153551,7650,922741,8354,869974,8642,52767,2941,50899,2934,60430,3410,40500,2487,15766,1422,61495,2704,1720,443,861595,9075,585577,8676,570620,8433,14957,1940,116858,5134,68057,3045,48294,2824,15835,1814,26235,2103,739,232,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207974,5400,124728,3584,94901,3736,88426,3514,6475,1149,3130,895,9115,1289,6591,1228,2994,800,7745,1422,252,203,83246,3619,46697,3024,44053,3027,2644,808,8826,1613,12797,1760,9277,1295,2327,765,3241,740,81,110,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,673785,11345,360259,7210,230885,6441,218355,6190,12530,1859,13274,1935,22149,2813,54066,3559,8819,1542,30731,2692,335,292,313526,8346,183108,5602,178169,5545,4939,1231,19048,2623,21659,2873,69778,4223,7192,1237,12192,1657,549,401,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
