GEO_ID,B20017I_001E,B20017I_001M,B20017I_002E,B20017I_002M,B20017I_003E,B20017I_003M,B20017I_004E,B20017I_004M,B20017I_005E,B20017I_005M,B20017I_006E,B20017I_006M,B20017I_007E,B20017I_007M,NAME,B20017I_001MA,B20017I_001EA,B20017I_002MA,B20017I_002EA,B20017I_003EA,B20017I_003MA,B20017I_004EA,B20017I_004MA,B20017I_005MA,B20017I_005EA,B20017I_006MA,B20017I_006EA,B20017I_007MA,B20017I_007EA,state
0400000US01,20904,1120,23684,1882,26668,849,11606,950,17266,1572,23331,2862,9656,1552,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,28908,1922,32126,4074,35271,4911,19231,12134,23883,4679,36161,7780,6235,1697,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,22803,551,25737,508,32069,441,10697,367,20441,495,28974,997,9717,389,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,21777,814,25275,1052,29454,2082,10891,949,18138,1445,23462,1517,6589,1118,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,22991,219,26270,163,32745,682,11927,141,19886,269,30355,187,10180,108,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,26255,439,30312,447,35983,583,11934,709,21290,691,30906,550,10900,515,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,26158,816,30917,905,41196,816,11989,1133,21786,801,32724,2028,11912,862,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,23728,2271,26298,1755,36720,5333,11903,1681,19889,2123,35510,4444,11180,1707,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,31809,3725,37232,6818,48009,5173,13713,2578,26287,2872,46770,11943,13138,3262,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,24453,459,26632,309,32063,319,11717,245,21361,310,30351,346,10763,251,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,22223,427,24938,723,29386,961,11939,637,18886,780,26206,751,9324,1121,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,30791,792,32337,3104,40732,2217,13385,3154,23791,3206,37095,3514,10287,2173,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,19892,996,22238,1679,28410,2255,7817,1640,16396,1555,23314,2231,8678,2304,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,24706,621,27896,969,33964,1973,12390,449,20519,381,29893,958,9610,521,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,22407,896,26571,901,32142,1192,11335,898,18257,1200,26870,1054,7431,1069,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,22966,1633,26900,1578,32484,5291,9687,1897,19768,2167,27641,3427,8419,1251,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,22468,950,26639,1008,32255,1023,9656,1387,17639,1430,25743,1152,9397,1179,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,20982,720,22392,2159,27437,4825,11389,3200,17043,1534,27238,7052,9276,2931,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24365,1339,26947,2598,35158,2680,11300,1229,20307,2048,30999,2047,7265,1099,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,20241,8643,26179,9702,37948,7171,4153,6806,15789,7825,32526,2366,7227,3691,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,26894,547,30244,703,36101,1118,15735,1440,21766,703,31001,1078,11058,776,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,23655,976,26382,609,35695,2001,10579,868,20908,745,35446,1448,9530,904,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,22208,645,26849,792,34837,2369,11173,670,17204,974,30640,910,8538,894,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
