GEO_ID,B19013H_001E,B19013H_001M,NAME,B19013H_001MA,B19013H_001EA,state
0400000US01,51754,648,Alabama,null,null,01
0400000US02,81711,2349,Alaska,null,null,02
0400000US04,57485,689,Arizona,null,null,04
0400000US05,46393,645,Arkansas,null,null,05
0400000US06,75933,480,California,null,null,06
0400000US08,70332,613,Colorado,null,null,08
0400000US09,81324,936,Connecticut,null,null,09
0400000US10,65267,1723,Delaware,null,null,10
0400000US11,124801,5111,District of Columbia,null,null,11
0400000US12,54626,508,Florida,null,null,12
0400000US13,60125,563,Georgia,null,null,13
0400000US15,74197,4041,Hawaii,null,null,15
0400000US16,49245,1168,Idaho,null,null,16
0400000US17,66237,420,Illinois,null,null,17
0400000US18,53080,653,Indiana,null,null,18
0400000US19,56646,665,Iowa,null,null,19
0400000US20,57799,949,Kansas,null,null,20
0400000US21,46917,534,Kentucky,null,null,21
0400000US22,56661,992,Louisiana,null,null,22
0400000US23,52062,957,Maine,null,null,23
0400000US24,85530,1046,Maryland,null,null,24
0400000US25,77091,736,Massachusetts,null,null,25
0400000US26,55083,418,Michigan,null,null,26
0400000US27,66979,456,Minnesota,null,null,27
0400000US28,50609,817,Mississippi,null,null,28
0400000US29,52707,612,Missouri,null,null,29
0400000US30,50858,972,Montana,null,null,30
0400000US31,59078,985,Nebraska,null,null,31
0400000US32,58723,1431,Nevada,null,null,32
0400000US33,70659,1167,New Hampshire,null,null,33
0400000US34,83881,1222,New Jersey,null,null,34
0400000US35,54864,1520,New Mexico,null,null,35
0400000US36,70379,368,New York,null,null,36
0400000US37,54700,634,North Carolina,null,null,37
0400000US38,62480,1782,North Dakota,null,null,38
0400000US39,55448,335,Ohio,null,null,39
0400000US40,51874,404,Oklahoma,null,null,40
0400000US41,55803,827,Oregon,null,null,41
0400000US42,60327,368,Pennsylvania,null,null,42
0400000US44,64284,2227,Rhode Island,null,null,44
0400000US45,55677,768,South Carolina,null,null,45
0400000US46,56177,1113,South Dakota,null,null,46
0400000US47,50779,447,Tennessee,null,null,47
0400000US48,68654,629,Texas,null,null,48
0400000US49,66516,848,Utah,null,null,49
0400000US50,58031,1554,Vermont,null,null,50
0400000US51,71403,576,Virginia,null,null,51
0400000US53,66681,616,Washington,null,null,53
0400000US54,42349,913,West Virginia,null,null,54
0400000US55,59056,577,Wisconsin,null,null,55
0400000US56,61683,1637,Wyoming,null,null,56
0400000US72,25572,5682,Puerto Rico,null,null,72
