GEO_ID,C18105_001E,C18105_001M,C18105_002E,C18105_002M,C18105_003E,C18105_003M,C18105_004E,C18105_004M,C18105_005E,C18105_005M,C18105_006E,C18105_006M,C18105_007E,C18105_007M,C18105_008E,C18105_008M,C18105_009E,C18105_009M,C18105_010E,C18105_010M,C18105_011E,C18105_011M,C18105_012E,C18105_012M,C18105_013E,C18105_013M,C18105_014E,C18105_014M,C18105_015E,C18105_015M,C18105_016E,C18105_016M,C18105_017E,C18105_017M,C18105_018E,C18105_018M,C18105_019E,C18105_019M,C18105_020E,C18105_020M,C18105_021E,C18105_021M,NAME,C18105_001EA,C18105_001MA,C18105_002EA,C18105_002MA,C18105_003MA,C18105_003EA,C18105_004MA,C18105_004EA,C18105_005MA,C18105_005EA,C18105_006EA,C18105_006MA,C18105_007EA,C18105_007MA,C18105_008EA,C18105_008MA,C18105_009MA,C18105_009EA,C18105_010MA,C18105_010EA,C18105_011MA,C18105_011EA,C18105_012EA,C18105_012MA,C18105_013EA,C18105_013MA,C18105_014MA,C18105_014EA,C18105_015MA,C18105_015EA,C18105_016MA,C18105_016EA,C18105_017EA,C18105_017MA,C18105_018EA,C18105_018MA,C18105_019EA,C18105_019MA,C18105_020MA,C18105_020EA,C18105_021MA,C18105_021EA,state
0400000US13,9374847,5633,4489571,8003,944023,5922,5046,1601,938977,6000,2994158,5137,147499,6272,2846659,8566,551390,3086,113409,5103,437981,5804,4885276,6248,906102,4782,5859,1506,900243,5230,3260260,4109,189669,7491,3070591,8776,718914,2601,187339,5661,531575,6176,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1283005,2708,629727,2899,111814,1114,66,62,111748,1119,412667,2818,15324,2074,397343,3079,105246,812,16800,1734,88446,1775,653278,1890,107124,1062,114,92,107010,1062,418534,1428,14777,1946,403757,2361,127620,798,30698,2566,96922,2752,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1520400,2139,754777,3196,165260,2189,387,242,164873,2235,477005,2381,24783,2868,452222,3859,112512,1278,21755,2334,90757,2315,765623,2737,154232,1579,1349,558,152883,1728,484900,2349,24563,2206,460337,3068,126491,1446,31764,2508,94727,2470,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11900321,3282,5791733,5300,1109599,3572,6167,1127,1103432,3539,3912825,4309,148994,5155,3763831,7114,769309,2257,142730,5210,626579,5159,6108588,4752,1067124,3137,5394,1243,1061730,3354,4045752,3132,186984,5793,3858768,6721,995712,2866,248049,6834,747663,6855,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6101058,2545,2977077,4813,590271,3180,4328,1248,585943,3333,1976833,3958,110626,5243,1866207,6591,409973,2013,77993,3891,331980,4117,3123981,4624,566526,3312,3326,1126,563200,3379,2038337,3645,137888,5189,1900449,6761,519118,2389,142430,3932,376688,3877,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2885327,2273,1427281,3648,271691,2171,1542,528,270149,2148,941258,2441,35877,2762,905381,3956,214332,1274,34714,2247,179618,2489,1458046,3066,259720,1978,1773,605,257947,1936,935131,2557,45308,2780,889823,3544,263195,1477,56691,2447,206504,2450,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2653160,3045,1305595,3729,266247,2458,1992,691,264255,2433,857570,3048,42286,3102,815284,4403,181778,1313,33665,2027,148113,2108,1347565,3240,255748,2600,1752,584,253996,2664,866489,2649,48904,3284,817585,4056,225328,1733,54554,2921,170774,3012,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4069345,2724,1976011,4247,375222,3234,3637,1026,371585,3173,1312316,3260,109408,4789,1202908,5769,288473,1311,68486,2796,219987,3101,2093334,4049,359599,2775,2125,821,357474,2932,1370639,3186,125769,5245,1244870,6161,363096,2081,106730,3963,256366,4434,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4262586,3355,2044156,4798,415293,4051,3258,1116,412035,4255,1354080,3898,83739,4815,1270341,6057,274783,2301,62950,2955,211833,3393,2218430,4787,394540,3920,3053,1185,391487,4259,1466691,3027,102958,5296,1363733,6315,357199,1951,108259,4698,248940,4899,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250997,1213,610457,2123,99872,1275,921,554,98951,1241,399942,1898,24064,2280,375878,2869,110643,877,17928,1493,92715,1564,640540,2175,91595,1464,553,363,91042,1468,416252,1684,27255,2479,388997,2763,132693,1086,28516,2091,104177,2115,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5541895,2548,2656787,3978,500738,2307,3317,838,497421,2410,1798082,3415,68439,3961,1729643,5013,357967,1695,61862,3325,296105,3777,2885108,3390,478789,2139,2468,887,476321,2314,1940703,2637,92052,4934,1848651,5778,465616,1712,108066,4521,357550,4628,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6352707,1407,3065637,3119,519871,1732,3310,857,516561,1894,2108573,2144,77952,4495,2030621,5504,437193,1530,70655,3390,366538,3666,3287070,2785,498670,1692,2022,759,496648,1948,2219864,1967,99437,5893,2120427,6097,568536,2057,132294,4806,436242,5249,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9240383,2309,4506196,3751,833073,2638,5169,1140,827904,2660,2991314,3405,172590,5251,2818724,5992,681809,1892,123207,3369,558602,3401,4734187,3710,800953,2379,4555,938,796398,2634,3081809,2440,208438,5779,2873371,5958,851425,1841,216123,4712,635302,4936,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5080967,2262,2516889,3718,475589,2491,2072,659,473517,2519,1689980,2638,55737,3180,1634243,4390,351320,1651,53181,2451,298139,2903,2564078,3381,454462,1975,1574,567,452888,2000,1686852,2631,65072,3464,1621780,3925,422764,1586,88148,3378,334616,3467,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2738719,3013,1305144,4378,274082,3406,2238,854,271844,3389,845351,3018,66084,4199,779267,4474,185711,1534,45337,2678,140374,3068,1433575,3227,262733,2608,2324,1075,260409,2883,928127,2398,80862,4663,847265,5086,242715,1651,82054,3326,160661,3271,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5595022,3295,2716474,4590,517983,3192,4080,1161,513903,3300,1795118,3761,105124,5328,1689994,6226,403373,2119,82967,3430,320406,3809,2878548,4429,495361,3222,2889,667,492472,3274,1872561,3446,131774,5607,1740787,6355,510626,2370,129618,4092,381008,4371,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,957038,1317,478018,2571,84088,1240,449,286,83639,1276,310193,2087,16744,1965,293449,2526,83737,698,15203,1518,68534,1701,479020,2364,80661,1794,658,424,80003,1818,307926,1854,16591,1878,291335,2425,90433,953,19783,1907,70650,1956,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1735824,1655,858318,2881,173282,2038,946,463,172336,2072,565103,2115,19754,2117,545349,3220,119933,939,20141,1580,99792,1716,877506,2330,165297,1714,980,404,164317,1780,565396,1620,25387,2000,540009,2420,146813,1452,33810,2171,113003,2474,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2679041,1638,1328524,2002,248097,1570,3754,991,244343,1758,882976,1555,49898,3597,833078,4031,197451,980,41651,2670,155800,2719,1350517,1725,242572,1384,3412,997,239160,1549,887658,1683,56423,3185,831235,3387,220287,989,55074,2735,165213,2722,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250740,1192,614344,2030,101040,1286,1348,699,99692,1547,416695,1619,17216,1982,399479,2707,96609,917,15634,1751,80975,1888,636396,1755,98383,1147,156,177,98227,1174,424272,1219,22480,2559,401792,2735,113741,986,23743,2113,89998,2347,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8321161,1430,4031531,2815,746990,1716,3789,935,743201,1959,2725311,2493,91947,5044,2633364,5515,559230,1970,99274,4165,459956,4330,4289630,2372,717530,1613,3237,1077,714293,2036,2827811,1963,110843,5050,2716968,4897,744289,2205,183345,5132,560944,5393,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1915948,2530,937925,3415,185157,2587,1344,526,183813,2717,604522,2911,36454,2951,568068,4032,148246,1342,36080,2564,112166,2496,978023,2561,179028,2374,2200,849,176828,2549,621701,1893,43243,3036,578458,2972,177294,1461,49337,2795,127957,2789,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18371364,3238,8853685,5169,1544727,3369,11892,1931,1532835,3620,6077492,4059,241037,8650,5836455,9609,1231466,2588,228368,6334,1003098,6399,9517679,4331,1474563,2942,7300,1439,1467263,3347,6404204,3684,317613,9252,6086591,9450,1638912,2955,425605,8856,1213307,8977,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9256772,5122,4444439,7612,860778,4935,7295,1362,853483,4851,2938815,5731,165124,7337,2773691,9328,644846,2781,128856,4732,515990,5691,4812333,6402,823393,4502,5034,1242,818359,4710,3160315,4626,212356,7467,2947959,8080,828625,3148,218556,6037,610069,5940,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,688375,1640,351302,2612,61139,1370,67,52,61072,1361,243806,2261,7179,1008,236627,2459,46357,543,7789,989,38568,1084,337073,2138,57683,1309,48,57,57635,1315,224274,1779,8334,1288,215940,2157,55116,678,13017,1203,42099,1221,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10752741,3299,5228655,4588,991040,3463,6619,1212,984421,3579,3458022,4130,181127,6265,3276895,7125,779593,2043,141830,5326,637763,5843,5524086,4129,946443,2761,5393,1215,941050,3059,3587067,3654,239230,7384,3347837,7826,990576,2712,242790,4974,747786,5163,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3567378,2571,1743952,4313,356828,2448,3258,774,353570,2646,1138552,2987,73839,2976,1064713,4553,248572,1529,58842,2397,189730,2462,1823426,3437,338639,1902,3000,794,335639,2152,1175388,2606,93255,3507,1082133,4674,309399,1801,89889,3237,219510,3542,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3761994,1925,1847280,3909,321354,2881,2508,784,318846,3072,1228321,2436,60522,3613,1167799,4621,297605,1601,58068,3043,239537,3438,1914714,3611,308915,2665,1473,848,307442,2945,1252813,2157,78970,4759,1173843,4907,352986,1456,90084,3646,262902,3565,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11884525,2370,5760528,4261,1006162,2596,7623,1428,998539,2755,3838463,3268,182619,6567,3655844,7332,915903,2185,161909,4901,753994,5422,6123997,4255,964250,2911,6967,1939,957283,3453,3974024,3253,237710,6663,3736314,7788,1185723,2612,289815,6996,895908,7182,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,986875,983,475806,1948,79891,1168,580,417,79311,1258,324802,1365,14407,1898,310395,2409,71113,771,12820,1590,58293,1668,511069,1619,77113,1237,393,365,76720,1278,342248,1216,19655,2459,322593,2535,91708,1092,22686,1893,69022,2023,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4513813,3409,2163888,4676,410955,3872,3374,1304,407581,3845,1407155,3317,92124,4979,1315031,5567,345778,1538,73525,3384,272253,3521,2349925,4283,388164,3531,2111,817,386053,3472,1530952,2946,112625,5544,1418327,6192,430809,1959,113711,4339,317098,4140,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,781766,1667,390419,2793,77328,1740,212,186,77116,1738,254171,2007,8989,1511,245182,2490,58920,1112,9003,1054,49917,1553,391347,2181,71655,1283,421,257,71234,1307,250543,1744,10916,1431,239627,2096,69149,1265,15187,1406,53962,1738,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6097063,3862,2938357,5713,555382,4024,4142,1027,551240,4172,1943415,5002,136296,6179,1807119,7754,439560,2438,94104,4124,345456,4726,3158706,4837,536330,3400,4841,1331,531489,3646,2073652,4034,162289,6575,1911363,7568,548724,2453,156648,5685,392076,5799,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25023743,6376,12257922,10159,2666324,7287,16209,2290,2650115,7793,8193983,7901,360338,11870,7833645,13405,1397615,3734,298233,8012,1099382,7977,12765821,8905,2564837,6843,15156,2559,2549681,7015,8463174,6343,439729,11367,8023445,13895,1737810,3978,495088,9623,1242722,9372,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2721034,1595,1359402,2306,339340,1858,1690,714,337650,2046,879362,1704,25496,2545,853866,3078,140700,1187,23893,1890,116807,2196,1361632,2322,319976,1800,1357,628,318619,1846,878354,1835,35379,2698,842975,3609,163302,1291,40254,2349,123048,2419,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589935,642,289759,1043,46227,752,540,368,45687,796,194862,1134,9138,1099,185724,1539,48670,572,7160,1027,41510,1018,300176,1049,43429,788,235,225,43194,806,198994,837,9458,1346,189536,1632,57753,586,12536,1339,45217,1442,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7651600,5873,3689685,6370,692315,4305,4155,1070,688160,4479,2482297,5935,104584,6260,2377713,8853,515073,2497,88206,3721,426867,4116,3961915,5213,663860,4507,4180,1111,659680,4588,2650912,4023,132143,5871,2518769,6926,647143,2491,151020,5130,496123,5407,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6622141,3462,3283046,4839,596091,3048,4009,1148,592082,3185,2219266,4007,98561,4990,2120705,6166,467689,1812,85568,3505,382121,3663,3339095,4023,569800,3244,2727,885,567073,3084,2220895,3127,117692,5396,2103203,6163,548400,1903,133180,5354,415220,5439,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1713551,1489,839501,2436,140321,1847,1414,630,138907,1860,550126,2121,49686,3186,500440,3763,149054,1114,40164,2473,108890,2415,874050,2296,136121,1930,1134,547,134987,1887,559219,2033,51770,3278,507449,3560,178710,1253,53221,2574,125489,2680,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5362152,2163,2647758,3408,489445,2708,2277,629,487168,2900,1764181,2424,72515,3457,1691666,4175,394132,1716,60429,2397,333703,2591,2714394,3051,464062,2189,1802,519,462260,2349,1771746,2083,91363,3960,1680383,4128,478586,1930,99382,3285,379204,3612,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,538407,1647,268208,2198,50283,1750,562,397,49721,1825,179642,1874,6978,1266,172664,2255,38283,625,5887,926,32396,1152,270199,2298,50520,2136,215,204,50305,2122,177558,2417,8927,1922,168631,2665,42121,666,10210,1477,31911,1373,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3274898,1323,1548411,3272,289068,3029,2570,751,286498,3162,991236,1131,87798,4706,903438,4742,268107,787,77603,3460,190504,3655,1726487,2760,275234,2485,3400,946,271834,2574,1100267,1046,103030,4166,997237,4282,350986,892,133462,3684,217524,3834,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
