GEO_ID,B25097_001E,B25097_001M,B25097_002E,B25097_002M,B25097_003E,B25097_003M,NAME,B25097_001MA,B25097_001EA,B25097_002MA,B25097_002EA,B25097_003MA,B25097_003EA,state
0400000US01,134100,1954,151800,1945,105400,2565,Alabama,null,null,null,null,null,null,01
0400000US02,259600,5619,276100,6009,207600,13671,Alaska,null,null,null,null,null,null,02
0400000US04,194300,1518,211600,2108,160700,2606,Arizona,null,null,null,null,null,null,04
0400000US05,120700,1544,135900,2058,98500,2413,Arkansas,null,null,null,null,null,null,05
0400000US06,449100,1441,462000,1600,407500,3375,California,null,null,null,null,null,null,06
0400000US08,283800,2168,291000,2289,260700,4782,Colorado,null,null,null,null,null,null,08
0400000US09,270900,2053,275800,2835,259800,4615,Connecticut,null,null,null,null,null,null,09
0400000US10,240200,3936,247800,5293,221600,7892,Delaware,null,null,null,null,null,null,10
0400000US11,551300,20660,575200,22928,474900,27070,District of Columbia,null,null,null,null,null,null,11
0400000US12,179800,1270,195300,1593,158800,1479,Florida,null,null,null,null,null,null,12
0400000US13,159300,1021,170100,1507,131700,2531,Georgia,null,null,null,null,null,null,13
0400000US15,566900,8903,575800,9611,548000,18083,Hawaii,null,null,null,null,null,null,15
0400000US16,176300,2572,183600,3394,164600,3245,Idaho,null,null,null,null,null,null,16
0400000US17,180300,1228,193700,1551,160000,1467,Illinois,null,null,null,null,null,null,17
0400000US18,131000,967,137900,1055,115800,1746,Indiana,null,null,null,null,null,null,18
0400000US19,136100,1245,145800,1839,120400,1780,Iowa,null,null,null,null,null,null,19
0400000US20,141200,1556,155400,1714,113700,2269,Kansas,null,null,null,null,null,null,20
0400000US21,130000,1285,143100,1777,107400,2178,Kentucky,null,null,null,null,null,null,21
0400000US22,155600,1445,172600,2008,124200,2978,Louisiana,null,null,null,null,null,null,22
0400000US23,180300,3031,190900,3600,162000,3733,Maine,null,null,null,null,null,null,23
0400000US24,299800,2083,307300,2413,279300,4833,Maryland,null,null,null,null,null,null,24
0400000US25,352100,2202,355100,2783,344500,3535,Massachusetts,null,null,null,null,null,null,25
0400000US26,137500,796,151000,1051,113000,1443,Michigan,null,null,null,null,null,null,26
0400000US27,200000,1224,209300,1614,181100,2591,Minnesota,null,null,null,null,null,null,27
0400000US28,112700,1963,134800,3748,91000,3074,Mississippi,null,null,null,null,null,null,28
0400000US29,147800,1270,155600,1259,127800,2771,Missouri,null,null,null,null,null,null,29
0400000US30,209500,3739,226000,4288,176500,6709,Montana,null,null,null,null,null,null,30
0400000US31,141600,1690,149800,1947,121400,2560,Nebraska,null,null,null,null,null,null,31
0400000US32,221400,2226,230000,2975,197900,4852,Nevada,null,null,null,null,null,null,32
0400000US33,244500,3056,252100,4225,227800,5821,New Hampshire,null,null,null,null,null,null,33
0400000US34,322600,1769,329100,2346,307800,3981,New Jersey,null,null,null,null,null,null,34
0400000US35,164100,2119,180200,3039,132200,5699,New Mexico,null,null,null,null,null,null,35
0400000US36,293500,2405,311700,2882,254800,4981,New York,null,null,null,null,null,null,36
0400000US37,160100,1031,172900,1159,128200,2304,North Carolina,null,null,null,null,null,null,37
0400000US38,180900,3683,207700,5962,151800,4672,North Dakota,null,null,null,null,null,null,38
0400000US39,136400,838,145700,1191,118700,1246,Ohio,null,null,null,null,null,null,39
0400000US40,126800,1492,141500,1723,104500,2161,Oklahoma,null,null,null,null,null,null,40
0400000US41,264100,2568,274900,2624,239200,5446,Oregon,null,null,null,null,null,null,41
0400000US42,170600,718,185100,1215,150800,1296,Pennsylvania,null,null,null,null,null,null,42
0400000US44,241000,3947,240200,4329,243200,8989,Rhode Island,null,null,null,null,null,null,44
0400000US45,148600,1745,162900,1963,118700,2481,South Carolina,null,null,null,null,null,null,45
0400000US46,152800,2490,169000,3271,122300,4628,South Dakota,null,null,null,null,null,null,46
0400000US47,150600,1195,159700,1758,132800,2412,Tennessee,null,null,null,null,null,null,47
0400000US48,152000,782,169300,860,117400,1074,Texas,null,null,null,null,null,null,48
0400000US49,234600,1959,237700,2620,225200,4408,Utah,null,null,null,null,null,null,49
0400000US50,223700,4508,230600,5004,209900,7370,Vermont,null,null,null,null,null,null,50
0400000US51,257800,2248,280000,2575,206400,4039,Virginia,null,null,null,null,null,null,51
0400000US53,284000,1701,293300,1983,259300,4377,Washington,null,null,null,null,null,null,53
0400000US54,112100,1903,134800,3641,89800,2317,West Virginia,null,null,null,null,null,null,54
0400000US55,168300,807,173700,1166,158400,1409,Wisconsin,null,null,null,null,null,null,55
0400000US56,212500,3739,225000,5211,190700,6895,Wyoming,null,null,null,null,null,null,56
0400000US72,114100,1119,137800,1804,95100,1236,Puerto Rico,null,null,null,null,null,null,72
