GEO_ID,B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,NAME,B25116_001MA,B25116_001EA,B25116_002EA,B25116_002MA,B25116_003MA,B25116_003EA,B25116_004MA,B25116_004EA,B25116_005EA,B25116_005MA,B25116_006MA,B25116_006EA,B25116_007EA,B25116_007MA,B25116_008MA,B25116_008EA,B25116_009MA,B25116_009EA,B25116_010MA,B25116_010EA,B25116_011EA,B25116_011MA,B25116_012MA,B25116_012EA,B25116_013MA,B25116_013EA,B25116_014MA,B25116_014EA,B25116_015MA,B25116_015EA,B25116_016EA,B25116_016MA,B25116_017MA,B25116_017EA,B25116_018EA,B25116_018MA,B25116_019MA,B25116_019EA,B25116_020MA,B25116_020EA,B25116_021MA,B25116_021EA,B25116_022EA,B25116_022MA,B25116_023EA,B25116_023MA,state
0400000US13,3656407,14418,2261166,19480,503350,11479,167169,6664,119872,5041,114639,4987,101670,4585,1757816,17651,949734,13344,389661,7058,283314,5442,135107,4077,1395241,15955,480146,9927,300066,9788,78604,4387,53395,3448,48081,3822,915095,15059,771618,14169,87362,4198,37727,3355,18388,1908,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,252435,5537,52442,2592,13441,1700,13109,1577,12328,1340,13564,1549,199993,5289,80324,3752,50483,2255,42453,2285,26733,1891,193501,4944,51778,3193,25375,2943,10215,1362,8226,1497,7962,1229,141723,4000,110814,2913,15905,1759,9276,1476,5728,1025,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,411958,6794,96290,4043,27905,3146,23987,2734,22867,2408,21531,2284,315668,6904,166737,5558,67029,2895,51227,2131,30675,1990,185463,6126,66133,4844,39377,4248,10766,1723,7544,1166,8446,1503,119330,4697,102450,4404,9076,1637,4982,958,2822,871,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,3129641,16316,750981,11727,234291,7691,167196,5843,158070,5766,191424,5206,2378660,17370,1280434,13251,547479,7215,351824,5594,198923,4581,1664882,16458,658316,11181,365777,9141,119677,5656,81514,3895,91348,4573,1006566,15103,837008,14028,97720,4342,44534,2864,27304,2633,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,1714880,13299,401239,7361,118862,5690,97516,4426,87503,3699,97358,3819,1313641,11733,715333,9396,292663,4964,195896,4480,109749,3098,800263,10613,329736,6822,178671,6411,64929,3324,42011,3159,44125,2649,470527,9092,400714,8502,40028,2552,18696,1919,11089,1503,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,881480,8544,203490,4861,59382,3711,48334,2642,41317,2379,54457,2074,677990,7689,369356,6640,148410,3374,99949,2611,60275,2221,365769,7852,159042,5116,86163,4650,27172,1985,15722,1929,29985,2010,206727,7050,177209,6574,16914,2001,6323,910,6281,1102,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,738336,7661,169237,6206,48074,2925,43309,3019,33848,2463,44006,2473,569099,7404,310416,6399,128705,3129,81951,2364,48027,2174,373246,7105,159073,6087,88858,4806,27467,2173,18830,2183,23918,2507,214173,5633,181571,5196,17243,2005,8986,1135,6373,1024,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,1138253,12189,275333,6777,80271,4086,65737,3701,62180,3067,67145,3125,862920,10610,444970,8508,196955,4244,144342,2957,76653,2555,577915,9596,213184,5876,116597,4426,46242,3784,26591,2018,23754,1751,364731,8332,307034,7298,33919,2795,15388,1754,8390,1309,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,1122294,10824,288363,7800,80844,4152,71894,4167,68212,4071,67413,3060,833931,11145,439387,9168,190793,5093,127837,3572,75914,2633,615614,11160,245461,8524,144068,6241,48976,3428,30181,2633,22236,2371,370153,9417,310198,8243,36468,3134,15558,1698,7929,1288,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,387101,5032,89170,3477,21955,2099,23220,1893,22965,1781,21030,1550,297931,4881,146828,3904,75189,2476,51853,1804,24061,1616,158125,4266,72183,3897,29183,2934,15620,1831,11346,1522,16034,1829,85942,4198,67050,4064,10033,1485,4910,972,3949,967,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,1436159,11090,319446,7863,97960,4684,80943,3438,71122,3770,69421,3158,1116713,11123,595315,9625,263092,5092,167933,3947,90373,3307,741775,10581,268330,8260,142087,6204,49569,3752,37143,3194,39531,3120,473445,8538,387659,8087,50334,3181,21831,2080,13621,1789,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,1579953,12525,348538,8355,99121,4621,83440,4158,77801,3771,88176,3495,1231415,12138,639411,9712,300296,5855,190612,4102,101096,3131,979998,12799,389719,8976,186848,6441,75197,4106,58638,3550,69036,3838,590279,11154,477205,10587,61079,4166,30720,2439,21275,2381,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,2717217,13903,658996,11073,195837,6732,166416,5488,139844,4496,156899,4269,2058221,10932,1059916,8750,478548,5539,325979,4281,193778,3596,1141315,12832,477449,7894,252998,6747,94100,3966,62022,3281,68329,3403,663866,10615,550394,8983,65382,3569,30478,2460,17612,1949,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,1523273,9834,337902,5810,110816,4388,84387,3216,69799,2730,72900,2833,1185371,9734,669507,6931,264420,3432,163673,3350,87771,2301,623989,9511,271716,7016,143426,5438,45122,2712,29881,2121,53287,3028,352273,7305,298747,6552,27893,2237,13324,1371,12309,1122,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,744203,8716,190563,6632,50503,3613,46893,3584,45090,2901,48077,2952,553640,8853,285446,7172,123308,4298,93398,3134,51488,2437,360168,8053,123217,5638,66833,4460,26913,2594,16737,2054,12734,1404,236951,7502,198656,6641,23253,2266,10197,1417,4845,1181,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,1570137,13846,377731,7914,107748,4908,90449,3979,85092,3161,94442,3211,1192406,13595,623067,10514,269182,5050,191155,3190,109002,3318,804043,12651,327179,9093,173698,6841,63750,3880,41462,2915,48269,3326,476864,10894,394973,9827,48941,3772,20808,2020,12142,1576,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,276490,4576,70146,3630,20227,1952,19000,1945,16017,1636,14902,1402,206344,4662,97700,3507,52418,2171,37033,1695,19193,1350,138314,4472,60519,3149,31797,2890,11117,1282,7102,1321,10503,1412,77795,4335,64232,3879,7288,1161,3780,650,2495,650,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,744159,3947,490394,5329,110658,3862,32209,2441,25915,1876,24363,1705,28171,1639,379736,4949,208475,3992,83680,2106,55910,1688,31671,1474,253765,4887,112418,4074,64346,3946,18278,1596,11624,1326,18170,1679,141347,4905,120613,4317,11516,1353,4527,807,4691,861,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1042065,7714,562960,8151,136875,5020,41748,3134,32651,2516,33661,2408,28815,2159,426085,8109,218175,6607,93214,3572,74513,3093,40183,1974,479105,8502,161888,6514,91346,5308,30770,2796,23877,2288,15895,1992,317217,7232,250128,6487,39454,2747,19666,1894,7969,1421,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,517615,4643,366739,5787,74038,3675,20579,2069,21286,2120,16452,1637,15721,1622,292701,5815,148074,4957,74101,2689,48311,1757,22215,1335,150876,5392,61472,3775,29556,2944,11923,1705,8825,1464,11168,1637,89404,5095,71451,4422,10333,1811,4159,871,3461,805,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,2009034,12864,415831,8889,106779,4312,90306,3835,98025,4481,120721,4432,1593203,13260,828623,9515,387537,6786,239860,4528,137183,3875,1178929,11453,409778,8151,198450,6534,82167,4353,58887,3467,70274,3512,769151,11785,607635,10247,94315,4150,41288,2979,25913,2366,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,513843,6398,137028,5317,35650,3037,35653,2746,33455,2741,32270,1968,376815,6927,184720,5397,87381,3498,66704,2898,38010,2221,247954,6175,95713,4518,50774,3673,20426,2324,12423,1780,12090,1676,152241,5274,128269,5335,13507,1735,7060,1154,3405,780,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,3838902,20752,880851,11888,245626,8089,200274,6349,200598,5294,234353,6052,2958051,17330,1485373,14391,739843,8636,467202,6569,265633,4760,3394792,20532,1294902,17338,664888,14261,233941,6732,190780,5709,205293,5863,2099890,19296,1593669,17023,277141,8405,142455,5472,86625,4052,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,2455141,15671,595282,11214,173322,7087,143899,5319,139317,5673,138744,5205,1859859,16989,967234,12031,411982,6376,312755,5597,167888,4671,1388604,15481,511524,10932,290887,7735,97106,4975,67913,4785,55618,3559,877080,13133,733065,11754,86188,4747,35372,2658,22455,2240,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,193342,4346,43285,2679,12998,1663,11221,1385,9048,1043,10018,1027,150057,4087,85052,3198,32711,1790,19755,1034,12539,1035,120133,4378,52103,2873,29275,2572,8704,1508,5080,913,9044,1243,68030,4444,60219,4067,4313,1314,1777,662,1721,469,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,3013093,17798,730396,11301,203162,6721,176263,5499,162326,4836,188645,5891,2282697,16063,1179713,12360,532149,6058,360297,5662,210538,3548,1593562,15621,663439,11480,350030,9695,135443,5496,85167,3726,92799,4144,930123,15760,771903,14126,93877,4381,40729,3105,23614,2244,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,957858,7425,226025,5336,57633,3311,54947,2536,53417,2431,60028,2484,731833,7124,389852,6037,158341,3471,117516,2816,66124,2065,508093,7135,184976,5165,102519,4330,36755,2697,21727,1569,23975,1756,323117,6890,272627,6308,29753,2505,13393,1364,7344,1048,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,948891,9420,214881,5947,50527,3193,55150,3288,57708,3628,51496,3063,734010,8954,354855,7259,174072,4484,135744,3547,69339,3065,604314,9054,218751,7156,116449,5801,38457,3173,29482,2682,34363,2731,385563,7955,317125,7500,39148,3307,17541,1829,11749,1392,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,3405756,16407,790015,11744,218114,7297,189712,6117,171672,5167,210517,6261,2615741,17135,1324339,13480,630708,7193,418297,5619,242397,4696,1550281,14088,656807,10472,316181,8278,119648,5649,93226,5355,127752,4196,893474,12908,716100,12141,91291,4760,47050,3059,39033,2602,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,240618,5236,57133,3447,17099,2127,13708,1643,12428,1294,13898,1503,183485,4908,91471,3866,46180,1992,29518,1467,16316,1283,166866,5651,72420,4710,32021,3252,14080,1806,13464,1827,12855,1591,94446,4301,75537,4209,11080,1595,4202,930,3627,899,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,1265627,11974,319960,7241,95317,5339,78650,4098,74047,3324,71946,3012,945667,11076,468810,9304,212608,5168,175409,3741,88840,3395,592141,11341,216719,7354,122903,6889,41499,2987,27866,2825,24451,2484,375422,9753,312700,8556,35320,2570,19818,2194,7584,1268,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,231452,4098,50353,2950,14838,1494,13839,1751,9371,1187,12305,1261,181099,3709,98267,3119,41851,1646,26949,1125,14032,899,107985,3840,50030,2992,26415,2393,6568,1177,4639,957,12408,1661,57955,3340,48448,3226,5323,834,2052,607,2132,588,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,1665498,14709,397415,9685,113739,5946,93820,4517,93398,3511,96458,4890,1268083,14095,650992,10582,285383,5634,219120,4397,112588,3437,864762,12955,311696,7607,175183,6503,60977,3871,38661,3060,36875,2609,553066,11679,457004,9755,55472,4242,25669,2597,14921,1570,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9421412,21122,5752826,28478,1117729,16432,341989,9500,275850,8413,254170,7241,245720,6208,4635097,27292,2632248,23416,995020,10050,645731,9435,362098,6977,3668586,28117,1262158,18375,795522,15374,209941,8440,136207,5723,120488,5059,2406428,28526,2066244,23800,205947,6706,87603,5044,46634,3657,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,930980,5092,641215,6863,104984,3528,33669,2711,23584,2042,21433,1841,26298,1671,536231,7082,322345,6503,103708,3391,71021,2451,39157,1977,289765,7493,79196,4169,44924,3310,14704,2245,9139,1558,10429,1655,210569,7286,186629,6884,13475,1522,6564,1064,3901,811,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,254865,3016,180212,3547,45937,2552,10264,1296,13310,1378,11362,1328,11001,1259,134275,3201,65194,2373,34971,1499,22781,1031,11329,903,74653,3011,31377,2365,14710,1691,6338,1231,4528,902,5801,1046,43276,2211,36766,2218,3132,657,1847,589,1531,461,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3106895,11857,2019869,15507,459697,10566,140548,5882,105736,4809,104734,3949,108679,3960,1560172,13137,834229,11456,351503,5836,247305,4747,127135,3522,1087026,12936,382861,8351,219817,6712,68602,3976,45640,3286,48802,3455,704165,12333,590806,11450,69130,3996,27845,2611,16384,1779,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2728573,8477,1703269,13837,366492,9142,104452,5701,94738,4103,88069,3774,79233,3735,1336777,13659,704521,10783,309971,5428,217035,4641,105250,3387,1025304,13212,369898,9368,207001,7967,66400,4031,43499,3237,52998,3623,655406,12620,553657,11828,55887,3638,26771,2717,19091,2012,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734536,5346,531151,6909,138810,5206,31549,2903,34289,2786,33130,2610,39842,2402,392341,7727,190970,5602,91362,3211,70644,2563,39365,1952,203385,5884,83829,4281,44812,3162,17520,1818,11487,1683,10010,1403,119556,5424,97275,4732,12284,1534,6738,1159,3259,743,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2319538,7046,1549143,11056,343548,6994,98588,3141,85792,3984,74190,2955,84978,2851,1205595,10513,643304,8050,280301,4604,184073,3159,97917,2716,770395,9851,330599,7997,173396,6118,59478,4061,37425,2429,60300,3153,439796,8903,366349,8771,39374,2448,18177,1650,15896,1206,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,228937,3666,155575,3816,37778,3084,10076,1550,10618,1451,8566,1094,8518,1173,117797,3822,64148,2839,28289,1929,16938,1288,8422,958,73362,3683,30580,2989,17564,2550,5260,1201,3920,854,3836,925,42782,3174,37039,2801,3921,1010,1354,582,468,229,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
