GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002EA,B19037A_002MA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005MA,B19037A_005EA,B19037A_006MA,B19037A_006EA,B19037A_007EA,B19037A_007MA,B19037A_008EA,B19037A_008MA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011MA,B19037A_011EA,B19037A_012MA,B19037A_012EA,B19037A_013EA,B19037A_013MA,B19037A_014EA,B19037A_014MA,B19037A_015EA,B19037A_015MA,B19037A_016MA,B19037A_016EA,B19037A_017MA,B19037A_017EA,B19037A_018EA,B19037A_018MA,B19037A_019EA,B19037A_019MA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022MA,B19037A_022EA,B19037A_023MA,B19037A_023EA,B19037A_024MA,B19037A_024EA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027MA,B19037A_027EA,B19037A_028MA,B19037A_028EA,B19037A_029MA,B19037A_029EA,B19037A_030EA,B19037A_030MA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033MA,B19037A_033EA,B19037A_034MA,B19037A_034EA,B19037A_035MA,B19037A_035EA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038MA,B19037A_038EA,B19037A_039EA,B19037A_039MA,B19037A_040MA,B19037A_040EA,B19037A_041EA,B19037A_041MA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045MA,B19037A_045EA,B19037A_046EA,B19037A_046MA,B19037A_047MA,B19037A_047EA,B19037A_048MA,B19037A_048EA,B19037A_049MA,B19037A_049EA,B19037A_050MA,B19037A_050EA,B19037A_051EA,B19037A_051MA,B19037A_052EA,B19037A_052MA,B19037A_053MA,B19037A_053EA,B19037A_054EA,B19037A_054MA,B19037A_055MA,B19037A_055EA,B19037A_056MA,B19037A_056EA,B19037A_057EA,B19037A_057MA,B19037A_058EA,B19037A_058MA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061MA,B19037A_061EA,B19037A_062EA,B19037A_062MA,B19037A_063EA,B19037A_063MA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066MA,B19037A_066EA,B19037A_067MA,B19037A_067EA,B19037A_068EA,B19037A_068MA,B19037A_069EA,B19037A_069MA,state
0400000US13,2293936,12124,82644,4404,16169,1972,6645,1312,5964,1373,7421,1550,7208,1790,6463,1457,4865,1213,5355,1304,3839,960,4967,1251,5793,1191,5364,1322,1604,648,770,558,101,98,116,102,717764,10108,34481,3255,18274,2452,22758,2469,29370,3028,27295,2940,32409,3551,29942,2653,40428,3809,31573,3392,67054,4664,91352,5723,107864,5530,70653,4314,38534,2885,37855,3389,37922,2495,908206,8381,52433,3801,32230,2664,28251,2818,32677,2676,31006,2641,35586,2794,32649,2685,33726,2997,33191,3323,69136,4558,94106,4632,118527,5185,95171,4835,67723,3928,72985,3834,78809,3899,585322,5705,32822,2593,45393,3029,43151,3336,44333,2698,35449,2910,39568,3129,34497,2961,31904,2815,26175,2350,47599,3035,52249,3336,56832,3297,33454,3120,20437,2290,20443,2302,21016,1795,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,154247,3668,8601,1315,772,452,131,137,225,215,1119,675,857,553,895,452,794,490,337,257,229,170,597,392,1288,749,968,456,74,75,24,41,165,114,126,144,53789,2768,1771,642,899,469,1075,452,707,409,1205,538,2016,853,2240,765,2395,820,2670,759,5115,1403,8131,1463,8171,1466,6781,1226,3588,941,4337,1131,2688,819,52254,2106,2997,784,1812,671,1028,472,811,357,1175,516,1385,579,1623,599,1691,618,1943,752,3277,794,4555,972,8186,1401,5946,1030,4542,896,5308,1045,5975,1045,39603,1627,1675,532,2754,685,2107,766,1222,471,1754,625,2196,743,1665,513,1644,558,1246,455,2662,620,3196,752,5342,1030,3686,862,1694,488,3344,764,3416,639,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,561533,4344,24796,2636,3799,1146,3468,1108,2462,834,2610,788,2417,714,1615,574,1559,642,2318,789,1362,528,1155,597,1093,543,516,256,183,250,184,296,55,83,0,193,185858,4746,11100,2079,6949,1937,8637,1649,9278,1804,7479,1349,11998,1993,10882,1694,10080,1636,9777,1774,20870,2482,21588,2615,25456,2885,15518,2200,7355,1505,5349,1353,3542,838,206052,3782,15051,2697,8316,1636,8679,1511,9614,1646,9972,1604,11923,1769,8070,1460,9479,1452,8096,1355,14476,1808,21772,2493,29249,2252,19769,2510,12522,1636,10141,1789,8923,1440,144827,2405,9436,1632,11974,1904,12295,1924,12089,1763,10511,1625,11820,1524,8239,1374,6770,1004,8315,1421,11127,1264,13645,1695,13202,1546,6748,1080,3340,891,2290,799,3026,727,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3639190,11458,111413,4681,21776,1993,7700,1405,8632,1497,7938,1396,7597,1516,7276,1203,6836,1225,5902,1065,6133,1279,8707,1658,8455,1283,8682,1619,2949,810,1724,769,764,393,342,288,1133045,8837,42027,3284,25225,2586,31950,3127,38320,3046,39795,2759,46511,3651,45880,3189,49965,3482,45637,3513,95632,5185,132197,5114,172467,5424,131986,4806,77326,3744,81364,3711,76763,3982,1450742,8885,63043,3691,38320,2733,38169,2715,44674,2978,41549,2995,50026,3286,50315,3329,54703,2915,46490,3158,104154,4211,145328,4836,210527,6872,167622,6011,112505,4200,131597,4505,151720,5719,943990,6221,53479,3375,63027,3482,77023,4044,73164,3592,62161,3562,59821,2720,52491,3271,48682,2534,43623,2720,75179,3258,86930,3237,93810,4085,53111,2460,33012,2207,31223,2386,37254,2460,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2173545,10203,91547,4778,17060,1891,7800,1684,7012,1348,8042,1329,7614,1586,7709,1662,5912,1176,6272,1340,3678,972,6890,1254,6206,1220,4745,1213,1511,531,414,412,518,490,164,160,661521,7340,29508,3092,23368,2657,24911,2862,26831,2752,30805,2868,32291,2901,31585,2525,34503,2779,32262,3101,61892,3579,84697,4309,106081,5166,65743,3557,32109,2722,27042,2515,17893,2286,862391,6038,43414,2959,32129,2772,33746,2867,34306,2512,34840,2767,37067,2656,39264,2744,36960,2442,36698,2683,72816,4292,99327,4576,128171,4851,89704,4266,53432,3957,45535,3090,44982,3213,558086,4953,28240,2422,37109,2624,50576,2612,46778,2462,44904,2726,43928,2934,37896,2190,34931,2454,30321,1869,49648,2665,50865,3043,47414,2840,24033,2030,10511,1438,9628,1177,11304,1545,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1160812,6760,61773,3421,9478,1551,5688,1186,5846,1348,5044,1190,5311,1379,4872,986,4062,1130,3225,963,3204,988,4860,1050,5022,1059,2964,768,1344,653,263,178,314,249,276,240,353029,4775,15440,2199,10772,1498,9965,1809,13348,2156,14363,1998,16606,2012,15423,1663,19856,2411,14829,1443,32806,2467,44950,2992,62702,3616,38393,3118,18027,2057,14899,1727,10650,1516,439272,3989,21069,2134,14435,1548,14552,1480,16055,1687,14585,1428,17655,1943,16808,1692,17491,1681,16883,1673,38985,2388,55058,3110,69837,3266,49306,2948,28860,1934,26106,2212,21587,2058,306738,2827,14952,1340,27447,2058,24902,1833,24610,2119,23102,2065,19097,1679,17839,1661,17099,1548,17510,1576,26496,1368,29539,2081,29245,2033,13744,1404,7319,866,6323,1011,7514,1100,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,973367,6467,51181,3557,8528,1571,5750,1222,3502,1029,5229,1431,4250,1199,3686,970,3055,890,3031,779,3542,1066,3402,903,3466,963,2111,808,804,411,599,404,48,71,178,219,306442,4740,13052,1821,9297,1613,10124,1525,12529,1631,11969,1546,15822,1900,13892,1714,17374,1691,14187,1865,29475,2514,35763,2430,48174,3021,32023,2177,17530,2103,14003,1693,11228,1591,367504,3962,19019,1805,11307,1312,11251,1367,12278,1693,11698,1313,14965,1745,15730,2082,15470,1263,13724,1473,30283,2089,42626,2674,52101,2751,44976,2454,24204,1956,22619,1977,25253,1895,248240,3630,15430,1885,16869,1443,19985,1941,18649,1673,18031,1616,16071,1880,14443,1138,13169,1182,12285,1441,22291,1774,23957,2189,23496,1877,13019,1401,7454,1182,6046,1031,7045,930,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1526541,8874,64343,3437,12949,1906,6703,1465,5765,1237,5349,1314,5839,1495,3452,954,4259,1100,2822,882,3556,1074,4606,1313,3624,842,3400,1059,751,293,1132,611,111,130,25,43,458609,5974,35059,3106,18826,2301,20742,2366,23039,2457,19220,2532,26510,2737,23248,2611,22615,2804,19605,2238,41740,2948,57131,3627,65605,3106,39583,2714,19417,2152,14478,1656,11791,1603,609618,6088,52410,3114,33618,2707,30271,2668,30090,3026,28349,2433,29568,2470,27417,2446,25747,2723,24673,2474,50089,3438,63327,3481,77220,3752,51546,3031,30015,2391,28759,2277,26519,2257,393971,4114,31428,2108,38267,2260,35560,2562,31894,2394,29974,2348,27709,2218,24804,2114,22194,1932,19075,1776,30396,2416,34075,2383,29065,2109,16042,1629,7083,1203,8542,1108,7863,1112,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1142367,7750,39706,3304,7562,1347,2341,738,3217,1093,3544,895,3260,758,3287,836,2565,844,2577,725,1831,630,1982,776,3267,971,2749,1035,809,488,552,406,163,169,0,204,361324,6544,19512,2709,11177,1766,13547,2329,14303,1776,15251,2082,14587,2055,14175,1852,16665,2233,12308,2069,29476,3033,41974,3145,57358,3767,41892,3667,24459,2189,19483,2213,15157,1934,437737,5586,29297,3372,15135,2315,17739,2466,16904,2173,12423,1640,18568,2336,16476,2472,19784,2559,16341,2030,29971,2829,43364,3421,58990,3575,45899,2841,29966,2442,35537,2947,31343,2528,303600,4164,20859,1937,27594,2824,25755,2336,25821,2618,23437,2385,19294,1984,16468,1726,15539,1775,12570,1275,24539,2020,26999,2259,26383,2417,13489,1586,7477,1221,9105,1354,8271,1078,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,523764,4942,12955,1490,1238,463,923,448,1118,455,1687,634,834,580,1640,666,482,344,592,402,1397,686,1157,684,620,379,551,359,365,390,43,75,308,277,0,163,136021,3586,7977,1295,5343,1334,6893,1439,5183,1381,7542,1393,6201,1131,6778,1250,5847,1095,4903,1094,13149,1550,18803,1879,20463,1893,14153,1591,5402,881,4632,960,2752,664,221766,3177,13907,1733,9494,1237,10127,1184,8433,1072,8286,1355,10243,1430,10110,1441,8109,1138,8896,1372,17660,1827,27101,2135,33292,2186,20350,1716,11477,1363,13440,1502,10841,1643,153022,2372,10431,1301,14704,1393,14457,1611,12246,1351,11405,1316,9207,1168,8876,1360,8743,1340,6106,960,11841,1401,13431,1483,14993,1532,6183,1019,4298,927,3178,629,2923,584,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1323059,7060,30818,2347,4299,1294,1763,671,1639,737,1098,484,1983,760,2228,827,1627,727,2437,963,1795,626,3190,977,3061,905,3104,878,1144,441,702,357,302,217,446,451,380459,5346,8957,1595,5810,1285,4893,1327,7066,1345,8360,1635,10020,1670,11748,1852,11020,1700,10794,1725,28401,2747,41836,2959,59906,3126,53352,2844,38213,2468,41991,2845,38092,2515,549343,4828,16160,1731,10687,1603,10501,1538,13032,1780,10565,1387,13601,2053,12688,1591,13364,1426,13476,1395,29305,2477,46807,2903,71314,3633,67287,3233,50988,2956,76212,3263,93356,3366,362439,4071,16837,1948,17055,1879,19450,2083,21190,1676,21208,1944,19713,1696,17017,1657,18007,1774,13659,1328,28255,1886,34401,2200,39923,2442,27456,2156,19028,1766,22991,1957,26249,1695,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2121295,10416,47267,3474,10347,1789,3516,1233,2212,588,2502,893,3733,1227,3026,1036,2004,650,1929,762,1953,735,3698,960,3150,885,2397,734,3191,734,1224,582,1354,593,1031,627,601487,7418,25272,2722,12589,1925,14102,2203,14174,2077,15425,2105,18130,2171,15341,2065,18712,2067,17820,2399,41479,3123,61233,3952,88902,5106,77844,4909,53957,3434,62792,3202,63715,3481,894417,6883,37344,2718,30436,2975,23489,2341,19020,2102,20443,2287,26150,3258,22010,2405,25125,2575,23526,2394,55049,3798,74798,3651,115728,5240,108694,5132,78519,3471,100667,4340,133419,5056,578124,5920,34522,2319,44840,3595,42063,2722,44074,3023,33807,2501,31529,2323,29733,2511,24201,1730,25788,2017,41699,2907,52857,2816,56915,2841,40273,2640,21846,1801,25383,2356,28594,1896,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3136175,11065,109048,4407,19439,1824,9755,1563,8337,1088,8826,1432,7356,1314,8534,1370,6983,1250,8349,1500,4837,1187,8385,1460,8921,1345,4893,1162,2182,661,1273,580,582,355,396,307,872245,8167,41429,2917,28898,2734,32179,2451,36805,2460,35358,2680,43643,3068,39689,3214,46764,2807,37693,2528,81640,4021,110272,4116,130800,4411,88760,3998,47051,2419,41975,2515,29289,2185,1292501,6526,76966,3538,48048,3380,48443,2823,52289,2400,45743,2765,53740,2743,51889,3166,55055,2768,48833,3111,99504,3443,139152,4829,186898,5093,135792,4285,82315,3132,87568,3750,80266,3261,862381,5439,46588,2975,54234,2707,67213,3334,69026,3249,64403,3175,61760,2747,53092,2496,52032,2749,50276,2650,79105,2917,83603,3121,81888,3394,37301,1976,21079,1525,19069,1788,21712,1847,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1897509,8512,71545,3531,8882,1375,4115,854,5328,958,5023,1181,5271,1119,4885,1048,6235,1153,5216,1271,3622,802,6294,1206,7648,1312,5861,972,1627,446,938,387,358,324,242,185,583006,6414,15475,1914,10632,1411,10651,1575,17918,1857,16030,1808,21968,1902,21263,2205,24709,2248,22682,2247,47703,3360,75958,4055,102004,3918,76654,3963,44310,2953,43234,2256,31815,2064,761603,4982,27794,1949,20220,1811,20489,1704,23510,2161,19346,1701,23961,1900,25055,1986,28497,2129,25639,1919,55396,2923,84997,3907,114867,4106,92218,3163,61208,3017,69879,3510,68527,2977,481355,3299,24318,1847,34647,2275,37250,2075,36935,2351,33237,2110,30738,1839,29795,2100,23318,1432,23948,1555,42695,2306,47329,2333,52294,2288,26299,1772,13687,1276,12678,1229,12187,1198,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,680417,5862,25835,2408,4810,1336,2034,738,1483,652,3519,1226,1286,645,1379,625,1722,892,1416,775,1062,623,2650,917,2001,783,1502,681,527,515,114,147,57,88,273,300,195559,4374,11958,1944,6323,1532,8326,1774,9125,1965,8460,1446,8864,1636,9026,1922,9408,1609,11351,1986,15738,1885,21777,2353,33632,2635,19393,2299,9697,1599,7382,1647,5099,1258,258120,4142,17318,2249,10489,1757,12517,2053,10214,1386,12300,2100,11591,1751,8815,1325,11921,1751,10319,1843,19521,2479,30481,2559,40025,2996,27140,2984,13810,1865,10783,1656,10876,1627,200903,2635,12129,1524,16967,1943,20120,2115,17789,1934,15062,2101,15217,1445,11879,1759,10310,1595,10138,1432,16227,1971,15541,1535,16630,1828,8809,1358,4838,1165,4665,999,4582,956,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2002797,10023,85517,4864,16398,2190,7749,1683,8834,1485,6250,1156,5461,1280,7924,1467,5189,852,6272,1353,5341,1118,5854,1116,5531,1227,3289,787,922,373,233,240,97,84,173,181,605355,6334,28246,2386,17644,2316,20836,2512,25380,2692,26088,2538,33563,2839,30033,2614,34165,3175,27813,2447,55243,3399,74613,4217,94274,4000,61597,3844,28820,2421,25711,2456,21329,2017,770355,6564,41642,2598,32686,2902,28258,2860,31519,2564,32961,2240,34477,2524,31380,2410,34340,2257,28891,2351,60500,3768,87340,4219,107477,4546,78289,4258,48690,3376,46485,3152,45420,2646,541570,4410,32367,2528,44080,3004,45424,3018,47162,2680,40471,2531,37078,2225,33340,2709,30820,2127,27918,2636,43977,2775,50524,3280,45620,2513,25688,2461,12226,1539,12003,1502,12872,1544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
