GEO_ID,B14007G_001E,B14007G_001M,B14007G_002E,B14007G_002M,B14007G_003E,B14007G_003M,B14007G_004E,B14007G_004M,B14007G_005E,B14007G_005M,B14007G_006E,B14007G_006M,B14007G_007E,B14007G_007M,B14007G_008E,B14007G_008M,B14007G_009E,B14007G_009M,B14007G_010E,B14007G_010M,B14007G_011E,B14007G_011M,B14007G_012E,B14007G_012M,B14007G_013E,B14007G_013M,B14007G_014E,B14007G_014M,B14007G_015E,B14007G_015M,B14007G_016E,B14007G_016M,B14007G_017E,B14007G_017M,B14007G_018E,B14007G_018M,B14007G_019E,B14007G_019M,NAME,B14007G_001MA,B14007G_001EA,B14007G_002MA,B14007G_002EA,B14007G_003EA,B14007G_003MA,B14007G_004EA,B14007G_004MA,B14007G_005MA,B14007G_005EA,B14007G_006MA,B14007G_006EA,B14007G_007MA,B14007G_007EA,B14007G_008MA,B14007G_008EA,B14007G_009EA,B14007G_009MA,B14007G_010EA,B14007G_010MA,B14007G_011EA,B14007G_011MA,B14007G_012MA,B14007G_012EA,B14007G_013EA,B14007G_013MA,B14007G_014MA,B14007G_014EA,B14007G_015MA,B14007G_015EA,B14007G_016MA,B14007G_016EA,B14007G_017MA,B14007G_017EA,B14007G_018EA,B14007G_018MA,B14007G_019MA,B14007G_019EA,state
0400000US13,212173,13855,105167,9334,6884,1797,7326,1649,8448,1866,8244,1733,6397,1505,6645,1444,6505,1269,5217,1420,5595,1661,4727,1127,5161,1278,3682,990,4757,1348,4334,1235,18039,2623,3206,1052,107006,7874,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,326125,10763,126339,5269,11509,1749,6752,1632,6532,1376,5394,1166,8123,1256,6859,1233,8244,1360,9466,1547,6163,1184,6517,1273,7223,1199,5464,1146,6996,1279,6135,1304,21348,2358,3614,856,199786,8089,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,43120,3798,18133,2378,1083,472,1125,743,1269,501,1607,729,1200,437,1231,513,444,278,1611,716,977,441,988,609,611,454,642,429,1338,557,1411,685,2521,964,75,125,24987,3068,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,268760,9809,144055,7372,13193,1648,8544,1511,8553,1430,9143,1226,9111,1319,7271,1224,8858,1463,8432,1702,8809,1393,7715,1364,7171,1350,6210,1220,6548,1138,6064,1190,22986,2965,5447,1192,124705,5812,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,139770,8523,74502,5390,4895,1233,3556,820,4210,1179,5640,1402,4445,1107,6034,1212,3190,898,5028,994,3186,931,5615,1269,3909,1086,3057,826,3291,853,3470,1300,12927,2067,2049,645,65268,5160,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,54630,4175,31511,3203,3219,872,2413,682,2030,706,1527,447,2082,542,1452,596,2289,696,1849,629,1269,495,1981,751,1536,595,1376,537,1333,528,1505,641,5275,1491,375,287,23119,2659,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,82096,5530,41515,3681,2930,720,2813,710,2850,892,1853,613,3499,923,2703,912,2428,663,2115,709,1676,597,2606,911,2330,632,2704,737,1926,708,1476,463,6929,1496,677,350,40581,3495,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,83484,5579,43543,3837,3608,1084,2131,709,2492,891,3606,1121,2753,689,2799,794,2649,1101,2204,778,2545,684,2695,885,1764,637,2232,690,1412,678,2658,694,6726,1366,1269,454,39941,3222,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,88881,7168,43729,5594,3609,1041,3528,1167,2989,990,3692,1129,3185,895,3524,1123,3815,1177,2451,832,1749,779,2302,811,1775,698,1925,721,1962,889,1839,1014,4187,1233,1197,712,45152,3867,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,28570,2459,12156,2025,1269,632,713,355,585,411,842,414,791,531,716,398,459,231,420,328,533,351,573,325,497,245,590,330,942,676,684,541,2287,685,255,314,16414,1717,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,168152,9005,84026,6312,8900,1364,5344,1169,7220,1352,4280,1064,4777,1367,4191,1044,4718,1098,3960,1009,4650,1134,3463,828,3681,1176,4339,994,3578,1031,3982,1103,14171,1927,2772,736,84126,5202,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,183837,9805,88015,5581,6828,1316,5208,1294,5246,1147,7029,1032,5030,1173,4472,909,4850,1374,5980,1415,3867,1036,4332,1014,4159,977,3271,993,3655,1029,3890,1213,16572,2110,3626,769,95822,6690,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,249111,9864,124443,6729,10612,1845,7494,1276,8579,1243,6217,1335,7064,1277,6907,1214,6689,1184,7231,1266,7743,1483,7655,1290,6562,1134,6419,1173,6888,1077,6862,1095,18294,1945,3227,872,124668,6425,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,139871,6557,70438,3976,4773,1028,4270,1133,3794,913,4992,831,4569,957,4851,823,3938,882,4255,841,3264,826,3612,859,3664,822,4655,930,3097,693,4545,1282,10111,1501,2048,604,69433,4678,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30885,3882,16575,2835,1275,715,878,424,2344,1020,1327,791,541,397,549,348,653,391,891,473,835,562,761,759,975,519,882,755,568,412,796,538,2378,841,922,521,14310,2506,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,133707,8036,64284,5712,4247,1024,3637,1244,4431,1164,4561,1108,3090,827,4293,1131,3815,1060,3250,1015,4052,961,4827,1353,2691,765,3253,849,4120,1071,3170,986,9334,1896,1513,631,69423,4649,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,24348,3003,10664,2001,1403,531,1048,390,319,221,707,351,730,380,848,393,507,481,910,555,339,236,461,279,252,220,540,305,501,297,628,429,1234,645,237,188,13684,1787,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38903,3673,22012,2625,1968,644,1160,487,2079,634,1606,692,1109,429,2098,629,1371,543,883,305,1256,560,1094,426,1261,520,1287,578,1458,511,714,394,2315,619,353,253,16891,2114,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,130502,7459,59874,4626,3601,972,3217,816,4101,1095,4497,1094,3613,909,2704,740,3504,956,3942,1045,3629,852,3126,955,4041,908,2708,968,2825,742,3907,995,8864,1597,1595,644,70628,4587,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20963,2286,10002,1805,580,435,744,579,516,345,364,251,785,474,596,345,490,329,658,385,269,201,420,309,157,136,660,312,683,381,605,490,2280,719,195,248,10961,1537,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,218559,10450,103676,6443,12365,1711,6102,1218,6991,1209,6330,1243,5808,1293,5158,1095,5459,1132,6803,1235,4730,1014,5095,1131,4620,1102,4770,1059,4831,1166,4945,1224,16756,2159,2913,907,114883,7184,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,64541,5858,28648,3495,1549,746,1992,722,1822,696,1087,487,2233,891,1107,474,1665,614,1976,852,1534,704,2025,799,2061,864,977,436,1365,558,1373,675,4448,1029,1434,428,35893,3549,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,529658,22645,229168,11132,20356,2571,14587,2001,12430,1600,13656,1742,14456,1962,12753,1737,10175,1389,12145,1899,12879,2620,10453,1866,12960,2030,11952,1943,11244,1659,9188,1417,40345,3704,9589,1596,300490,14685,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,216329,9473,107005,6364,8836,1997,7672,1690,6984,1341,7174,1514,5039,1166,6598,1607,5966,1331,4566,1159,6725,1368,4631,1181,6111,1165,4818,1285,5825,1254,6681,1599,16847,1766,2532,754,109324,5962,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,17124,2187,6542,1477,391,313,191,202,184,135,298,322,447,319,338,168,487,312,653,363,53,90,308,248,111,115,963,605,257,175,282,303,1301,535,278,236,10582,1558,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,280273,12935,146575,8794,13129,1812,11250,1614,8854,1528,10499,1724,8830,1674,6955,1112,8245,1543,6739,1253,7210,1383,8476,1646,7963,1446,8163,1293,7110,1365,9169,1984,20399,2620,3584,934,133698,6750,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,286753,8015,125164,5294,9812,1448,7984,1030,9575,1464,7806,1039,8964,1369,7257,1097,7509,1204,7283,1079,6796,1098,6714,955,7774,1189,6378,906,5758,908,5420,804,17415,2065,2719,841,161589,5283,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,169633,8735,71775,5372,5480,1362,4207,907,4218,896,4521,1064,5379,1276,3881,1282,3361,770,3883,1054,3045,735,3205,848,4112,1086,3313,1079,3282,994,2996,929,13691,1922,3201,1123,97858,5549,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,278241,10993,138363,7391,12328,1999,9923,1691,10520,1524,9656,1686,9650,2162,6270,1448,6608,1316,7169,1453,7327,1463,7047,1333,7210,1378,7955,1639,6249,1079,5935,1127,20439,2374,4077,1070,139878,6969,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,33346,4339,16532,2350,1341,704,1222,576,899,440,645,400,556,402,1723,833,669,268,990,575,1073,676,1179,641,895,439,1148,544,1093,509,344,297,2195,711,560,338,16814,2864,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,92529,5755,45828,4032,2775,879,3522,1085,3698,1097,3296,1049,3376,1256,3554,1284,2395,864,3131,1150,1950,1039,2606,823,1851,787,1614,553,1114,454,2184,684,8009,1395,753,573,46701,3613,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23274,2612,11463,1967,886,537,1029,532,476,266,824,347,512,311,258,319,584,320,598,390,796,425,429,226,654,234,312,239,1277,1016,289,193,2424,1052,115,130,11811,1959,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,129009,8199,60672,6110,5060,1245,3804,1025,3053,930,3979,1150,3029,951,4070,1191,4368,1316,2521,887,3598,1004,3575,1017,3053,1115,2630,977,3242,807,3788,968,9214,2223,1688,727,68337,4666,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,631145,18940,295389,12280,23716,2914,19913,2349,21503,2778,19287,2038,17175,2153,18100,2423,19105,2522,17233,2329,16415,2614,16430,2846,16514,2082,13479,1864,15476,1915,13896,2606,39260,3752,7887,1419,335756,12259,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,76030,6402,41259,4474,2735,749,2579,897,2418,837,2292,725,2538,780,2396,783,1892,689,2560,870,2656,864,2380,700,2088,673,1959,677,2310,745,2339,703,7161,1524,956,465,34771,3507,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,10293,1272,4193,1053,271,219,149,150,106,111,177,118,108,92,76,73,185,140,598,412,118,107,334,221,233,139,171,101,726,430,92,105,708,290,141,152,6100,835,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,267775,10769,133432,7735,10051,1592,8324,1448,8494,1522,7618,1579,8348,1647,7237,1395,7412,1454,6267,1293,7481,1430,7702,1384,7414,1361,5779,1027,5912,1214,5483,1236,25082,3340,4828,1193,134343,6963,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,368240,12277,172947,7875,11593,1617,12540,1968,11279,1685,12054,1922,11219,1863,10784,1527,7612,1616,8145,1480,9421,1577,9136,1475,9843,1549,10404,1673,8158,1491,9959,1767,27122,2627,3678,978,195293,8399,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,27976,3239,16272,2554,966,500,1204,538,629,326,961,496,443,329,879,429,662,358,826,496,686,396,1126,511,749,405,1265,625,835,447,606,385,3525,1048,910,777,11704,1560,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,117263,7097,65346,5146,3562,901,7265,1608,5818,1046,4107,1040,3302,679,3556,842,4584,932,3771,1024,4145,1121,3222,833,3039,699,3212,867,2659,709,2949,822,8073,1252,2082,846,51917,3856,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,13981,1969,6840,1199,546,303,911,489,805,352,506,345,203,205,546,368,349,281,692,504,281,245,48,99,86,71,349,322,101,127,369,399,935,418,113,120,7141,1528,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,163036,11694,51104,5431,2869,871,1663,692,3277,1064,1736,706,3313,965,2505,780,2684,836,2090,865,2583,842,2891,950,2782,918,3624,880,3091,1119,1872,541,11770,2167,2354,933,111932,8193,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
