GEO_ID,B20017G_001E,B20017G_001M,B20017G_002E,B20017G_002M,B20017G_003E,B20017G_003M,B20017G_004E,B20017G_004M,B20017G_005E,B20017G_005M,B20017G_006E,B20017G_006M,B20017G_007E,B20017G_007M,NAME,B20017G_001EA,B20017G_001MA,B20017G_002EA,B20017G_002MA,B20017G_003MA,B20017G_003EA,B20017G_004MA,B20017G_004EA,B20017G_005MA,B20017G_005EA,B20017G_006EA,B20017G_006MA,B20017G_007EA,B20017G_007MA,state
0400000US01,22488,4348,27422,4946,37967,6022,11111,2518,18287,4432,37515,8481,9172,1583,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,26346,2496,25554,3760,41435,12195,13419,6536,27160,4907,37171,5618,7468,3964,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,25273,1361,28519,4438,41900,3960,9982,1675,22493,2713,35402,3864,8362,1045,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,20690,2137,23881,6226,40460,9234,10794,5462,17932,3109,31403,9611,9178,5862,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,28603,1418,31899,813,51086,869,10846,507,25365,866,42401,2070,10095,571,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,25808,1853,25851,2413,43414,3965,8975,2100,25770,3612,39805,3602,10371,1979,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,22195,2829,31383,6974,46711,5517,8224,2243,18556,2728,36598,5496,6543,2099,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,24901,7831,35849,9653,49351,13694,7135,4118,16310,12169,39292,15461,4678,3289,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,48089,8932,65567,28121,76227,13523,8242,14596,40034,10327,52275,23205,8981,6224,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,23262,1284,26241,1346,37892,3598,10482,807,20401,1373,35333,1948,8353,1030,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,23091,2153,26313,3522,40812,3319,10181,3365,20221,2690,36199,2863,7126,1760,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,31656,767,35933,1679,49586,3854,10406,937,29403,2104,39604,2211,10592,843,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,17154,5480,22138,4337,45364,11671,5397,1423,11893,7413,33728,6024,6610,1745,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,25821,1839,28066,3728,50520,2615,7250,1143,23618,2418,40066,2703,7255,761,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,16311,1564,17585,5771,38203,5187,6452,938,15234,2611,32242,5905,5782,1463,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,16290,2016,20067,8052,42034,6286,6728,1710,15717,1780,27530,3376,8632,1455,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,17508,3140,24637,4563,38673,6585,4568,696,12356,1820,32173,2622,6350,1170,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,20466,2162,23909,5514,35654,5002,5822,3465,16610,1349,31912,7437,9820,1384,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24734,3435,29903,3547,33324,9380,10467,3541,19747,6383,32381,2097,7721,1902,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,17283,4660,19785,7124,35120,10880,7809,2493,16234,4570,31539,8195,10258,5738,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,35694,3619,39293,5411,57679,11470,6630,1524,32007,4044,51628,5639,8353,2547,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,25178,1877,30490,3428,48750,6453,11004,1863,20732,2626,42124,6188,8178,1716,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,17748,1696,21240,2242,39611,3955,8443,1445,15274,1697,31683,2189,7477,1061,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,23964,3810,26945,3430,40764,2007,8154,1500,21403,2022,41244,3031,7129,1310,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26254,7680,31453,10876,51080,6846,5614,6182,19221,8856,31039,6202,8874,3249,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,21262,1216,22432,4101,46199,1701,7327,1670,18278,3894,37425,2167,6809,1087,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,17357,4604,20255,12834,39948,6487,10117,6143,17204,3661,25549,3336,9664,2498,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,20222,3860,27196,6229,41071,7504,4658,3608,11804,5247,34175,3827,6217,1357,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,25523,2126,28010,3785,41913,3564,10605,932,23629,2658,35769,2816,11762,1048,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,19509,6242,22468,13118,42350,13341,4758,1787,18218,4582,38864,4703,10668,4838,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,26731,2128,30607,2936,43824,4829,10197,1091,22385,2264,45166,4845,8842,1662,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,22709,3273,23341,4908,39165,6285,7835,2854,22241,4300,36671,14115,10180,3373,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,28469,2074,30980,976,45904,4202,12692,1821,26054,1366,41737,1947,9336,1044,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,21513,1100,25078,2561,36657,4012,7239,1690,18364,1689,30644,2084,7783,1000,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31515,2680,33956,6721,42483,25962,26013,17086,22983,9220,36932,10147,9535,2720,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,18034,1711,20247,2642,38579,3161,6378,1105,16960,1150,31315,1727,7329,1307,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22849,1306,26568,1388,39447,3402,8301,1763,19080,1666,31152,892,8272,913,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,21071,1060,22792,3287,40261,4069,9187,1965,17507,3671,31058,3341,8970,1035,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,21937,1242,25162,3419,41369,1412,8492,2210,20668,1309,37234,3367,7799,1742,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,21986,3023,22396,7435,36237,14247,11024,4589,21730,5166,42861,10151,8808,5506,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,20270,2641,21055,4018,36126,5265,7838,1481,19211,5276,32555,2705,7522,1495,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21317,5739,19648,6049,36000,8193,11502,3571,23373,6445,27305,3745,11439,7921,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,20678,1691,24931,3032,41387,2806,7160,2386,15417,3095,34781,5476,7377,1482,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26265,942,31621,1425,43661,3129,10032,2027,20721,1257,36269,1377,6778,705,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,18336,3476,23097,4358,39641,5314,10392,1649,12600,2800,33763,3586,6734,853,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,16199,3538,16002,3198,31632,10744,8659,5115,16825,11054,42621,12833,3099,3012,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,29251,2588,33612,4389,47433,5405,10758,1285,25299,1936,41253,4049,7799,2005,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,27197,1775,31978,1588,50290,1890,8853,1824,22617,1781,39551,3869,9981,1752,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,14799,8013,20648,6361,40894,5920,6260,2625,9423,6523,32200,7660,4836,2006,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,20548,2292,23822,3281,42555,2354,6926,1296,16844,2101,32274,7923,9077,1379,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,21114,6903,30620,6838,35150,8128,7974,8799,16278,5073,38048,14183,6752,4073,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,15365,723,15545,912,23103,2426,7131,1104,15141,1140,22182,2297,6627,944,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
