GEO_ID,C17002_001E,C17002_001M,C17002_002E,C17002_002M,C17002_003E,C17002_003M,C17002_004E,C17002_004M,C17002_005E,C17002_005M,C17002_006E,C17002_006M,C17002_007E,C17002_007M,C17002_008E,C17002_008M,NAME,C17002_001MA,C17002_001EA,C17002_002MA,C17002_002EA,C17002_003MA,C17002_003EA,C17002_004MA,C17002_004EA,C17002_005EA,C17002_005MA,C17002_006EA,C17002_006MA,C17002_007EA,C17002_007MA,C17002_008MA,C17002_008EA,state
0400000US24,5863290,3873,275043,17106,295733,14429,176281,13554,180418,12520,282344,16948,119586,10510,4533885,29095,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6558724,2955,355730,17000,396341,16646,221692,13114,216483,14292,298145,14656,119151,10149,4951182,27670,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9698396,3148,673796,20833,855849,26281,432042,14424,433299,17895,631506,20687,252557,13777,6419347,34590,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5366594,2516,233791,10447,312640,12147,203853,11411,197022,11714,292184,14416,112134,8170,4014970,21701,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2896579,1923,301574,15351,335554,16311,182169,12082,178119,11263,223422,15282,83687,7638,1592054,21077,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5901967,3392,378734,14791,496761,17942,267295,13811,263771,14767,407832,16770,166768,10063,3920806,25262,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1007727,1004,63304,4561,83983,7704,45689,4613,43484,5231,70970,6657,33042,4333,667255,11367,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842682,1204,96268,6151,135053,8812,74055,6671,75589,5788,124406,8010,47385,5025,1289926,11540,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2850472,2159,188103,12149,230140,14346,142791,10416,144751,12540,212338,12678,83139,10457,1849210,23053,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1288060,1341,46789,5705,59257,6094,32030,4312,37029,4774,53287,5060,29754,5230,1029914,10581,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8781575,3097,437079,19002,509035,21502,311141,15812,306420,17027,431987,20587,173572,12484,6612341,36477,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044431,1676,178880,11329,238954,15871,113796,9440,114380,9867,150347,11360,72140,8550,1175934,21435,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19283776,5245,1335126,33044,1634906,32815,847086,25613,788024,27086,1067037,29773,446423,19937,13165174,54391,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9790073,3862,697968,23016,909867,25520,525695,19561,524126,23690,725037,23451,272448,16120,6134932,47083,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,731354,783,39134,3652,41036,4096,24919,3264,24295,3272,37708,4596,17383,3078,546879,7750,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11295340,4411,771435,21394,902980,26445,505929,18998,492439,15640,719500,19903,287862,11802,7615195,38168,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3795764,1895,265938,9240,344890,12178,205521,10624,205901,9363,274966,10473,114149,7489,2384399,18095,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3952077,2585,271974,13307,335055,17918,181502,11602,172370,12582,274629,14180,120314,10330,2596233,24778,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12385716,4035,725873,22068,904122,28226,477963,19382,498833,16453,728410,17964,305751,14567,8744764,39255,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016343,626,58599,5995,82436,8249,42350,5211,35166,4373,62103,7976,19911,3667,715778,11792,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4750144,3538,344307,14310,446408,17019,240238,13894,250100,16909,345056,18153,147179,12809,2976856,25169,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,829644,1156,55221,5349,58850,5697,38295,4610,36120,4156,49853,4878,22679,3076,568626,10257,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6440381,3291,472717,20086,605183,22667,347798,17809,326925,14737,461237,16876,203166,14594,4023355,36430,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26846203,6615,1783216,43509,2472301,53984,1413904,40377,1409863,42634,1878312,45877,748707,27936,17139900,76627,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2947861,2168,142038,11575,189816,13852,115016,11597,125850,11889,222142,14608,87198,9091,2065801,26098,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600659,867,27015,3598,34299,3793,29016,3139,24626,3110,39521,3582,14425,2521,431757,6848,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8131328,3187,439350,16187,469996,18631,293079,13798,292558,17158,449442,20449,173735,12647,6013168,37966,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7036725,3798,405847,14452,451954,20002,264680,12246,285697,15475,431178,18520,176295,14081,5021074,33290,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793096,1902,143749,10230,177834,10180,93780,7042,100071,7699,133474,8802,55192,5977,1088996,16822,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5620223,2582,292435,11049,385529,15983,228085,12333,213111,9880,361846,14117,141488,9783,3997729,24482,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,572319,727,25822,2956,37603,6424,22472,3661,21122,2928,35145,5291,16221,3831,413934,9418,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3443611,865,889086,22201,697199,21741,294299,12345,260334,12639,284225,12923,105743,9439,912725,20113,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
