GEO_ID,B27008_001E,B27008_001M,B27008_002E,B27008_002M,B27008_003E,B27008_003M,B27008_004E,B27008_004M,B27008_005E,B27008_005M,B27008_006E,B27008_006M,B27008_007E,B27008_007M,B27008_008E,B27008_008M,B27008_009E,B27008_009M,B27008_010E,B27008_010M,B27008_011E,B27008_011M,B27008_012E,B27008_012M,B27008_013E,B27008_013M,B27008_014E,B27008_014M,B27008_015E,B27008_015M,B27008_016E,B27008_016M,B27008_017E,B27008_017M,B27008_018E,B27008_018M,B27008_019E,B27008_019M,B27008_020E,B27008_020M,B27008_021E,B27008_021M,B27008_022E,B27008_022M,B27008_023E,B27008_023M,B27008_024E,B27008_024M,B27008_025E,B27008_025M,B27008_026E,B27008_026M,B27008_027E,B27008_027M,B27008_028E,B27008_028M,B27008_029E,B27008_029M,B27008_030E,B27008_030M,B27008_031E,B27008_031M,B27008_032E,B27008_032M,B27008_033E,B27008_033M,B27008_034E,B27008_034M,B27008_035E,B27008_035M,B27008_036E,B27008_036M,B27008_037E,B27008_037M,B27008_038E,B27008_038M,B27008_039E,B27008_039M,B27008_040E,B27008_040M,B27008_041E,B27008_041M,B27008_042E,B27008_042M,B27008_043E,B27008_043M,B27008_044E,B27008_044M,B27008_045E,B27008_045M,B27008_046E,B27008_046M,B27008_047E,B27008_047M,B27008_048E,B27008_048M,B27008_049E,B27008_049M,B27008_050E,B27008_050M,B27008_051E,B27008_051M,B27008_052E,B27008_052M,B27008_053E,B27008_053M,B27008_054E,B27008_054M,B27008_055E,B27008_055M,B27008_056E,B27008_056M,B27008_057E,B27008_057M,NAME,B27008_001MA,B27008_001EA,B27008_002EA,B27008_002MA,B27008_003MA,B27008_003EA,B27008_004MA,B27008_004EA,B27008_005MA,B27008_005EA,B27008_006MA,B27008_006EA,B27008_007MA,B27008_007EA,B27008_008MA,B27008_008EA,B27008_009EA,B27008_009MA,B27008_010MA,B27008_010EA,B27008_011EA,B27008_011MA,B27008_012MA,B27008_012EA,B27008_013MA,B27008_013EA,B27008_014MA,B27008_014EA,B27008_015MA,B27008_015EA,B27008_016MA,B27008_016EA,B27008_017MA,B27008_017EA,B27008_018MA,B27008_018EA,B27008_019MA,B27008_019EA,B27008_020EA,B27008_020MA,B27008_021MA,B27008_021EA,B27008_022EA,B27008_022MA,B27008_023MA,B27008_023EA,B27008_024MA,B27008_024EA,B27008_025EA,B27008_025MA,B27008_026MA,B27008_026EA,B27008_027MA,B27008_027EA,B27008_028MA,B27008_028EA,B27008_029MA,B27008_029EA,B27008_030EA,B27008_030MA,B27008_031MA,B27008_031EA,B27008_032MA,B27008_032EA,B27008_033MA,B27008_033EA,B27008_034MA,B27008_034EA,B27008_035MA,B27008_035EA,B27008_036EA,B27008_036MA,B27008_037MA,B27008_037EA,B27008_038MA,B27008_038EA,B27008_039MA,B27008_039EA,B27008_040MA,B27008_040EA,B27008_041EA,B27008_041MA,B27008_042MA,B27008_042EA,B27008_043EA,B27008_043MA,B27008_044MA,B27008_044EA,B27008_045MA,B27008_045EA,B27008_046MA,B27008_046EA,B27008_047EA,B27008_047MA,B27008_048EA,B27008_048MA,B27008_049MA,B27008_049EA,B27008_050MA,B27008_050EA,B27008_051MA,B27008_051EA,B27008_052EA,B27008_052MA,B27008_053EA,B27008_053MA,B27008_054EA,B27008_054MA,B27008_055MA,B27008_055EA,B27008_056MA,B27008_056EA,B27008_057MA,B27008_057EA,state
0400000US13,10024056,3586,4822637,8741,406380,5723,18039,2620,388341,6204,870709,6845,26901,3219,843808,7207,490646,4511,15840,2774,474806,5486,635196,6333,12404,1887,622792,6716,643038,5658,13469,1760,629569,5612,663889,5044,22278,2851,641611,5779,561389,2650,26856,2615,534533,3603,364782,3072,31776,2336,333006,3531,186608,2381,19917,2008,166691,2827,5201419,8152,382303,7212,15750,2403,366553,7385,839942,6827,28954,3218,810988,7078,502386,4710,19190,2955,483196,5112,693125,4660,21202,2666,671923,5285,715075,4632,15841,2098,699234,4897,714259,3200,21927,2655,692332,3913,635415,2717,27387,2264,608028,3605,433815,3290,29595,2682,404220,4093,285099,2639,23858,2037,261241,3008,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,56694,1759,10645,1694,46049,2108,101660,1869,10474,1770,91186,2416,59228,1948,5162,1302,54066,2042,98082,2198,8023,1656,90059,2464,83433,1737,3809,949,79624,1983,85225,888,3642,824,81583,1283,86699,704,3497,762,83202,914,64389,669,6319,1272,58070,1292,40857,631,4868,810,35989,918,698795,1911,53862,1604,10710,1259,43152,2037,98779,1642,11497,1978,87282,2382,56843,1007,6893,1072,49950,1246,97573,1142,14022,1467,83551,1782,85760,861,7774,1319,77986,1696,86762,543,3345,652,83417,787,91596,482,4395,853,87201,1005,68949,555,3783,832,65166,1055,58671,769,4606,897,54065,1092,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,67544,2459,1109,574,66435,2469,153136,2904,2105,769,151031,2869,75951,1821,983,494,74968,1909,104865,2672,1548,653,103317,2783,99654,1914,1656,635,97998,1948,97397,1853,2070,651,95327,1921,99138,1370,5232,1243,93906,1727,70247,881,4939,857,65308,1244,42265,948,5221,975,37044,1388,822050,2915,67123,2034,2140,847,64983,2152,143536,2176,2183,957,141353,2395,76800,2035,2123,827,74677,2280,105666,2235,2336,1007,103330,2432,100162,1903,1493,540,98669,1913,99538,1832,2012,724,97526,1904,102734,1150,3635,862,99099,1395,74246,1228,5283,1144,68963,1758,52245,796,3323,768,48922,931,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,481018,4816,4044,901,476974,4793,1024872,5612,8757,1403,1016115,5645,607708,2642,6239,1163,601469,2790,860348,3187,5785,1044,854563,3559,811724,3119,4191,1022,807533,3301,847814,2961,8334,1302,839480,2990,785231,2207,11499,1371,773732,2343,476420,1980,14166,1609,462254,2592,292889,1724,10939,1220,281950,2076,6491836,5144,457008,4592,5268,1170,451740,4865,993364,4710,11533,1873,981831,4719,606118,3418,6395,1203,599723,3258,881020,3586,6806,1426,874214,3517,835737,2917,6303,995,829434,3023,880416,2796,8857,1304,871559,3180,842461,1827,11163,1413,831298,2162,549947,2026,9552,1177,540395,2494,445765,2585,10800,1474,434965,2699,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,251953,3404,2175,974,249778,3212,549757,3834,5517,1632,544240,4280,335061,3624,2898,854,332163,3756,404694,3872,4571,1137,400123,3982,398831,2991,3772,966,395059,3392,427256,2902,5209,1158,422047,3312,410991,2090,8728,1241,402263,2542,257699,1769,11855,1535,245844,2253,152274,1447,6843,1027,145431,1746,3331751,4790,247862,3561,2085,729,245777,3599,526434,4647,4430,1284,522004,4760,330317,3127,4077,983,326240,3255,419147,3453,2658,748,416489,3654,409110,3124,3148,1217,405962,3271,442251,2746,3934,990,438317,2997,437512,2192,6677,954,430835,2384,291240,1670,9563,1277,281677,2133,227878,2029,7014,1156,220864,2381,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,121126,2988,1412,518,119714,2953,249184,3035,2795,785,246389,3236,162767,2540,2793,901,159974,2480,194060,3249,1797,567,192263,3279,183700,2574,1572,581,182128,2441,197281,2109,2850,642,194431,2129,203450,1297,3298,794,200152,1502,127126,1041,6084,862,121042,1309,87206,943,4359,704,82847,1189,1554511,3463,115701,2477,1941,800,113760,2612,240484,2534,3412,891,237072,2503,154808,2123,1668,584,153140,2165,192791,2532,2077,564,190714,2551,181536,1832,1798,495,179738,1822,198860,1811,1960,525,196900,1849,207136,1354,4618,1020,202518,1809,137944,917,3570,609,134374,1007,125251,1172,3554,790,121697,1369,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,118650,2327,7187,1226,111463,2485,247714,2805,6806,1249,240908,3140,150770,2793,4640,1358,146130,2841,182857,2633,2984,918,179873,2741,167970,2261,3406,945,164564,2290,177618,2135,5180,1002,172438,2335,178355,1241,5491,903,172864,1470,110058,1123,6951,1095,103107,1487,71720,1192,5505,975,66215,1332,1444447,3443,116860,2665,6046,1656,110814,2901,235770,2941,8635,1299,227135,3066,141838,2401,6433,1418,135405,2768,186461,2528,7322,1117,179139,2527,171012,2008,3713,808,167299,1884,179935,1807,5255,1001,174680,2016,187243,1233,6239,1010,181004,1496,121076,1327,6884,1243,114192,1942,104252,1503,6556,1161,97696,1895,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,169704,3007,6054,1716,163650,3160,345302,3625,9097,1997,336205,4017,208484,2186,5135,1113,203349,2172,265073,2884,4428,1238,260645,3004,268197,2383,3861,1120,264336,2560,290161,2214,5682,1108,284479,2386,280401,1922,9345,1670,271056,2403,185595,1179,11315,1530,174280,1876,102878,1207,9283,1021,93595,1343,2226916,4397,159151,3596,5204,1089,153947,3553,334030,4002,7786,1213,326244,4130,206356,2553,5584,1208,200772,2663,279599,2511,5534,1100,274065,2788,279361,2476,4964,1141,274397,2743,302702,1674,6062,1276,296640,2051,302621,1704,8847,1357,293774,2077,211097,1619,8682,1129,202415,1988,151999,1623,7664,1139,144335,1770,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,192324,4334,5527,1349,186797,4450,381387,4927,11626,2102,369761,5480,220792,3528,4798,1323,215994,3843,302131,4781,5314,1264,296817,4837,271780,4360,5437,1307,266343,4323,279296,3276,5544,1161,273752,3490,280081,2233,7773,1291,272308,2693,173525,2373,11217,1574,162308,2641,101258,1850,8341,1197,92917,2235,2364857,5049,175318,4342,4693,995,170625,4476,365649,4676,11484,2250,354165,4829,222381,3949,4587,1027,217794,4060,341041,4368,7259,1160,333782,4357,287471,3559,6121,1169,281350,3894,307787,3505,6455,1214,301332,3643,308011,1708,7556,1177,300455,1965,203458,1836,7533,1226,195925,2174,153741,1942,7712,1019,146029,2067,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,39020,1521,784,459,38236,1638,92908,1802,2160,1102,90748,1922,57365,1526,836,379,56529,1593,71563,1596,911,410,70652,1642,74088,958,964,479,73124,1109,95838,1131,1983,587,93855,1101,101088,783,3651,795,97437,1094,69721,558,5522,980,64199,1048,40922,886,5161,954,35761,1329,672336,2329,38779,1586,1445,561,37334,1770,84612,1888,1911,653,82701,1959,54176,1338,436,270,53740,1379,77427,1349,1273,517,76154,1382,77346,1048,1061,446,76285,1087,99346,971,2126,670,97220,1214,107957,957,3358,750,104599,1230,76005,623,4625,734,71380,881,56688,783,4284,920,52404,1092,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,223064,3037,9526,1775,213538,3479,464467,3838,18109,2092,446358,4428,268937,2355,6908,1640,262029,2770,393333,2460,8200,1618,385133,2754,359612,2589,7603,1210,352009,2687,409718,2458,13160,1478,396558,2786,366482,1347,14986,1757,351496,1882,225265,1427,16599,1628,208666,2128,132702,1383,11923,1416,120779,1916,3064942,4008,218077,3581,9956,1727,208121,4117,440546,3489,15549,1867,424997,3643,269287,2456,6422,1470,262865,2501,418745,2578,11360,1490,407385,3046,392086,2402,11198,1633,380888,3007,449636,2089,14482,1628,435154,2587,410949,1536,13422,1509,397527,2031,265762,1807,13820,1530,251942,2323,199854,1608,14322,1525,185532,2039,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,223117,3326,1639,682,221478,3252,483978,3428,3279,982,480699,3324,345755,1610,2236,752,343519,1641,457528,2157,4142,1027,453386,2497,403561,2146,3197,1118,400364,2522,469919,1971,2786,669,467133,1964,431810,1380,4227,882,427583,1631,269709,1177,9597,1278,260112,1737,167484,1491,7967,1144,159517,1818,3465229,2989,212288,3123,2002,782,210286,3195,464541,3331,2496,833,462045,3432,349902,1731,2312,800,347590,1825,474095,2037,3039,957,471056,2340,426470,1733,1869,616,424601,1822,500167,1569,2108,613,498059,1756,469230,1135,4939,986,464291,1428,313176,1371,7319,1086,305857,1755,255360,1786,8019,1324,247341,2202,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,346719,4223,3921,1095,342798,4383,779363,4293,7222,1396,772141,4336,492278,2187,4728,1088,487550,2259,595541,3314,3928,985,591613,3495,570809,3081,2588,756,568221,3105,669521,2797,7142,1436,662379,2860,663165,1546,10037,1260,653128,1822,423514,1520,13167,1145,410347,1710,258295,1403,10036,1263,248259,1797,5011595,4144,331250,3632,3713,1077,327537,3744,747111,3948,7120,1409,739991,4437,482572,2380,4100,943,478472,2651,604308,2583,3882,912,600426,2697,590879,2727,4133,1085,586746,3011,693331,2765,5330,952,688001,2945,710719,1547,9160,1033,701559,1816,474085,1536,9748,1091,464337,1719,377340,1765,8171,1181,369169,2086,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,218564,3308,2131,717,216433,3264,438561,3683,4485,1015,434076,3878,253512,1884,3056,1042,250456,2020,370554,2353,3303,744,367251,2426,337120,1925,2198,638,334922,1988,369338,2075,3562,844,365776,2301,359456,1513,5251,702,354205,1698,214538,1292,9839,889,204699,1688,136782,1454,7491,964,129291,1498,2733469,4009,200775,2838,1967,826,198808,2987,423078,2792,3023,775,420055,2962,248664,1897,1848,549,246816,1950,367167,2031,2851,807,364316,2272,332957,1930,2453,572,330504,2036,370726,1946,3127,642,367599,2146,367338,1547,5112,657,362226,1699,233067,1377,7056,795,226011,1536,189697,1498,5766,875,183931,1627,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,113708,3714,4176,1299,109532,3790,254339,4113,5031,1024,249308,4257,148786,3541,4507,1412,144279,3638,170920,5017,4584,1367,166336,4942,176370,4150,3286,1036,173084,4112,174835,3439,4758,1215,170077,3702,174440,1821,6653,1303,167787,2036,118385,2005,11853,1546,106532,2256,67326,1630,7920,1184,59406,1785,1528459,4365,115342,3831,4704,1626,110638,3779,242275,3256,6323,1655,235952,3556,153502,3014,4479,1100,149023,3441,187782,4131,4329,1004,183453,4043,197602,3162,4204,1092,193398,3435,193500,2895,4616,1149,188884,3078,195741,1400,6869,1334,188872,1881,140391,1728,11502,1611,128889,2196,102324,1718,8894,1269,93430,2049,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,228659,3634,6232,1377,222427,3584,480596,4666,8803,1505,471793,4602,288647,3125,6102,1352,282545,3207,378179,4191,7261,1859,370918,4017,353909,2876,4007,1037,349902,2893,389926,2877,7329,1213,382597,3066,384457,1679,10394,1128,374063,2189,247387,1504,17347,1593,230040,1889,155986,1481,10976,1418,145010,1915,3061646,4737,219998,4131,4603,1201,215395,4428,458461,3955,9357,1398,449104,4191,288590,2852,5808,1229,282782,3097,395507,3150,7103,1090,388404,3169,366691,2606,4514,955,362177,2644,406813,2143,8061,1281,398752,2442,414960,2125,10869,1222,404091,2427,284670,1747,12485,1396,272185,1994,225956,1926,12660,1566,213296,2490,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,36836,1468,1448,589,35388,1442,77854,1745,2306,1037,75548,2048,51554,1355,1272,399,50282,1415,63136,1408,1670,664,61466,1524,58993,1400,1426,621,57567,1356,63731,1051,1311,666,62420,1297,72779,780,2054,635,70725,865,52108,512,4074,771,48034,864,31629,646,3106,743,28523,828,508838,2323,37276,1775,1631,688,35645,1935,73203,2260,1991,661,71212,2338,46543,1128,1673,534,44870,1320,62610,1256,1994,795,60616,1414,57568,1098,989,405,56579,1154,63890,1021,1456,592,62434,1134,77315,846,1961,523,75354,1033,52237,677,2668,641,49569,970,38196,666,2555,648,35641,732,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,79121,2097,2498,720,76623,2228,160377,2598,4310,995,156067,2761,95213,2063,2592,801,92621,2168,124462,1963,1617,625,122845,2028,115493,1754,2471,814,113022,1813,113198,1508,2732,640,110466,1568,116737,998,4058,687,112679,1120,71912,771,4210,625,67702,1059,48021,748,3557,782,44464,1168,941954,2615,77984,1900,2176,630,75808,2067,151761,1987,4756,1058,147005,2201,93876,1548,2394,686,91482,1701,122721,2099,2693,603,120028,2205,113126,1715,2634,548,110492,1776,115926,1374,3382,744,112544,1628,119747,1236,3545,651,116202,1251,79817,1075,5525,905,74292,1158,66996,988,3300,688,63696,1253,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,113286,2922,4360,1021,108926,3134,226054,2993,5635,1337,220419,3142,124101,1394,2826,828,121275,1725,200385,1612,3715,1178,196670,2003,190953,1336,2922,907,188031,1654,195958,1294,4380,967,191578,1643,171579,1122,9332,1750,162247,2197,127156,983,11376,1442,115780,1661,70295,830,8668,1141,61627,1193,1436207,2149,103608,2611,2653,747,100955,2610,224654,2614,5850,1355,218804,2798,123485,1310,2612,863,120873,1698,201125,1543,4044,1074,197081,1851,191359,1295,3590,918,187769,1597,190727,1326,5287,1078,185440,1491,180962,1080,8412,1253,172550,1462,135598,905,9896,1387,125702,1678,84689,948,6746,1204,77943,1610,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,40860,1525,503,298,40357,1509,93562,2017,1528,859,92034,2101,65199,1391,1188,662,64011,1533,76812,1540,721,435,76091,1569,76024,1156,641,360,75383,1258,100086,1210,1572,609,98514,1351,98574,962,2818,810,95756,1157,61635,601,3752,957,57883,1009,34974,722,4251,832,30723,957,666523,1873,36775,1531,830,696,35945,1756,91735,1440,1007,593,90728,1695,63636,1161,1156,647,62480,1198,75459,1190,859,396,74600,1240,78861,1159,704,355,78157,1218,104114,1069,1583,575,102531,1283,102202,759,1904,564,100298,892,66225,606,3314,744,62911,865,47516,849,3517,728,43999,1040,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,321438,4242,2493,732,318945,4308,696572,4101,4516,1110,692056,4307,398098,2140,1681,632,396417,2186,565471,2732,2945,762,562526,2794,564507,2462,2360,848,562147,2591,636691,2074,2600,773,634091,2107,560544,1601,5078,914,555466,1719,339924,1887,9583,1238,330341,2238,219306,1735,8085,1203,211221,1982,4547864,3118,311139,4090,3507,993,307632,4090,664625,4330,4357,1436,660268,4420,382804,1528,2583,916,380221,1825,567975,1667,4628,1256,563347,2011,591289,1686,3226,1000,588063,1929,676235,1500,2248,636,673987,1651,609508,1080,5069,872,604439,1371,406397,1770,6859,1159,399538,1973,337892,2193,9176,1279,328716,2515,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
