GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001MA,B22007_001EA,B22007_002EA,B22007_002MA,B22007_003EA,B22007_003MA,B22007_004EA,B22007_004MA,B22007_005MA,B22007_005EA,B22007_006MA,B22007_006EA,B22007_007MA,B22007_007EA,B22007_008EA,B22007_008MA,B22007_009EA,B22007_009MA,B22007_010MA,B22007_010EA,B22007_011MA,B22007_011EA,B22007_012MA,B22007_012EA,B22007_013MA,B22007_013EA,B22007_014EA,B22007_014MA,B22007_015MA,B22007_015EA,B22007_016EA,B22007_016MA,B22007_017MA,B22007_017EA,B22007_018MA,B22007_018EA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021EA,B22007_021MA,B22007_022EA,B22007_022MA,B22007_023MA,B22007_023EA,B22007_024EA,B22007_024MA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027EA,B22007_027MA,B22007_028MA,B22007_028EA,B22007_029MA,B22007_029EA,B22007_030EA,B22007_030MA,B22007_031EA,B22007_031MA,B22007_032EA,B22007_032MA,B22007_033MA,B22007_033EA,B22007_034MA,B22007_034EA,B22007_035EA,B22007_035MA,B22007_036EA,B22007_036MA,B22007_037EA,B22007_037MA,B22007_038MA,B22007_038EA,B22007_039MA,B22007_039EA,B22007_040MA,B22007_040EA,B22007_041EA,B22007_041MA,B22007_042EA,B22007_042MA,B22007_043MA,B22007_043EA,state
0400000US13,2466415,18717,399620,10840,139737,6969,21241,2434,50456,4303,52034,3725,41158,3201,10876,1726,16006,2242,13499,2170,2507,738,259883,8709,39395,3340,9822,1878,21959,2691,6103,1326,1511,708,220488,7902,53206,3986,126515,5622,29912,3006,10855,1749,2066795,18948,1610672,17550,228464,5734,432316,11228,778486,14048,712655,13807,65831,4465,171406,7723,155952,7382,15454,2597,456123,11832,127994,5888,12366,2047,67981,4457,37854,3517,9793,1693,328129,9104,39577,3427,182622,8106,81417,4452,24513,3034,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,37651,2807,15807,1768,1888,574,4683,1279,4881,1011,3849,955,1032,373,4355,914,3304,793,1051,392,21844,2017,5330,959,1095,473,2662,808,1168,528,405,257,16514,1955,2633,765,7854,1491,3360,769,2667,861,271735,5311,216644,4913,26072,1973,53306,3015,100493,4156,90812,3966,9681,1332,36773,2511,30697,2283,6076,1059,55091,3085,19540,1986,1952,608,8304,1362,6557,1249,2727,681,35551,2708,3443,759,15700,1923,10983,1385,5425,991,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,49896,3004,25276,2542,2882,1011,9666,1750,9511,1640,8177,1560,1334,530,3217,1044,2938,980,279,235,24620,2556,4755,1047,685,391,2760,893,1156,544,154,125,19865,2400,3557,896,12064,2207,3332,829,912,519,350451,6898,295577,6631,50652,2979,72927,3963,137717,4904,129268,4765,8449,1407,34281,2612,32240,2543,2041,632,54874,3569,18572,2202,1531,549,10789,1821,4768,1119,1484,799,36302,3158,4992,1169,20095,2503,8519,1361,2696,1084,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,446284,10469,165222,6092,22756,2232,59249,4100,54370,3718,39210,2994,15160,2061,28847,2733,21118,2291,7729,1344,281062,7573,49992,4045,10376,1468,27684,3430,8176,1312,3756,865,231070,6715,52978,3966,128700,4965,37976,3251,11416,1745,2653179,16215,2120318,16300,275323,5756,503053,10049,1036666,12968,948352,12416,88314,4148,305276,7082,272588,6955,32688,2705,532861,12770,163970,7126,12841,1853,84852,5026,51185,3330,15092,2021,368891,10321,37607,3094,194456,7837,106170,4892,30658,2890,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,198335,6720,67898,3798,10160,1515,24343,2521,25162,2541,18665,2232,6497,1125,8233,1090,6504,989,1729,482,130437,5670,23853,2606,5483,1155,14798,2156,3027,725,545,259,106584,4959,28671,2968,60904,3628,13733,1890,3276,843,1435360,12439,1145660,13557,166942,5245,278597,7532,559247,11131,521057,10260,38190,2863,140874,5986,129580,5774,11294,1597,289700,8415,94773,4649,7498,1272,56650,3945,26686,2363,3939,912,194927,6670,22113,1821,109126,5993,54742,3560,8946,1348,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,90387,3922,33630,2882,3485,743,10376,1384,15308,1824,13313,1703,1995,665,4461,982,3844,905,617,321,56757,3366,12275,1508,1486,614,7968,1481,2343,715,478,459,44482,3011,7163,1278,28758,2526,6464,1125,2097,805,706412,8325,594374,8539,82845,2515,116365,4499,322612,7347,310596,7300,12016,1238,72552,2838,69312,2900,3240,756,112038,5220,41310,3318,2337,639,24173,3010,12494,1546,2306,603,70728,3637,6332,1215,40133,2779,20938,2274,3325,776,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,61969,3730,23528,2303,2621,669,7945,1324,9745,1441,7958,1335,1787,615,3217,834,2314,732,903,460,38441,2827,9036,1575,1853,694,5384,1335,1438,593,361,356,29405,2389,6190,1341,18531,1979,4029,954,655,363,658811,8406,537105,8824,68383,2981,124157,4378,281768,6187,266424,6301,15344,1818,62797,3541,57984,3529,4813,898,121706,4599,41334,2688,2944,733,22838,2274,13192,1641,2360,685,80372,3230,8279,1187,45769,2894,21903,1969,4421,1041,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,191447,6636,78662,4322,21776,2211,26742,2658,23484,2826,17288,2590,6196,1143,6660,1402,5494,1340,1166,557,112785,5105,22455,2453,8250,1404,10089,1499,3268,942,848,354,90330,4856,30191,2650,47373,3906,10011,1410,2755,963,940392,10049,749458,9144,131166,2990,193067,5561,347181,6788,322764,6643,24417,2292,78044,3813,71430,3740,6614,1279,190934,6965,63300,3758,8851,1417,33746,3198,18838,2243,1865,521,127634,5649,18948,2245,70950,4280,31258,2634,6478,1263,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,179504,7550,46680,3173,8345,1271,16849,2493,16933,1969,13708,1756,3225,880,4553,1032,3502,901,1051,484,132824,7550,18859,2326,5233,1347,10724,1651,2340,824,562,340,113965,6735,32464,3208,64292,5464,13593,1949,3616,986,929082,11241,699824,12209,104721,3782,195983,6062,327689,8803,296993,8361,30696,2346,71431,4148,65966,4024,5465,1069,229258,8659,67104,4598,6597,1340,40692,3397,17049,2423,2766,1057,162154,6486,22257,2090,92565,4967,40509,3153,6823,1110,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,48403,3704,19333,2204,5304,1184,6385,1115,6016,1097,4502,1040,1514,469,1628,540,1458,514,170,107,29070,2940,6878,1195,2201,745,4082,882,513,380,82,108,22192,2681,7415,1499,11656,1923,2366,828,755,311,294523,5230,245109,5009,39865,2011,53494,2794,124570,3960,117697,3941,6873,1023,27180,2070,25716,1938,1464,585,49414,2992,17997,1980,1367,511,11054,1742,4843,1044,733,472,31417,2453,2388,558,17269,1852,9963,1388,1797,613,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,172664,6591,54590,4141,7707,1412,15553,2136,19422,2455,14519,2145,4903,1009,11908,1920,9557,1786,2351,736,118074,4969,20634,2110,4955,985,10019,1742,4322,900,1338,686,97440,4952,21721,2532,49555,3576,18954,1904,7210,1456,1282175,12397,987877,11191,107589,4289,217968,6119,512280,9729,472926,9117,39354,2892,150040,5550,137828,5374,12212,1746,294298,8820,87628,4404,6569,1085,43956,3219,29550,2794,7553,1466,206670,8023,16336,1783,103397,5309,65581,3804,21356,2318,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,186083,6846,59020,4147,14309,2027,17607,1955,16611,2272,12156,1918,4455,1025,10493,1685,7991,1331,2502,973,127063,5483,19276,2378,4514,1137,9380,1776,3184,896,2198,895,107787,5421,31090,3161,55340,4567,16383,1930,4974,1194,1427321,14412,1129694,12632,127596,4125,236626,7018,584289,10300,541328,10632,42961,2722,181183,6699,166457,6532,14726,1873,297627,9467,86018,4323,6326,1156,41557,3029,29785,3437,8350,1509,211609,7442,17395,2048,102896,5470,69832,4002,21486,2119,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,371715,8919,127870,5231,23340,1932,49671,3199,39859,2948,28774,2315,11085,1832,15000,1662,11512,1350,3488,812,243845,7577,46000,3503,11539,1663,25380,2582,7322,1377,1759,603,197845,6717,53773,2926,110064,4900,26871,2696,7137,1315,2108009,13610,1693933,12779,306420,5503,405701,7165,766186,9629,703989,9743,62197,3659,215626,5484,196192,4551,19434,2206,414076,9727,136054,6056,12308,1535,75308,4822,40346,2874,8092,1476,278022,6690,33228,2200,145972,5048,81945,4024,16877,2143,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,116808,5000,41962,3095,5520,925,11099,1711,18481,1935,14678,1711,3803,939,6862,1314,5993,1271,869,403,74846,3999,13727,1932,1990,715,8452,1527,2398,708,887,460,61119,3339,11972,1431,38230,2696,8680,1315,2237,590,1267142,9540,1049396,9128,136291,3617,194239,4662,575160,7295,550475,6602,24685,2052,143706,4077,136581,3980,7125,953,217746,5521,81523,3806,4233,714,44017,2806,25804,2349,7469,1254,136223,4562,7583,1013,74410,3724,43645,2631,10585,1410,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,147477,5907,42116,3528,9168,1429,14544,2101,13790,2035,10256,1514,3534,1151,4614,1206,3704,1102,910,488,105361,5021,14436,2275,4381,1136,7359,1624,2374,727,322,333,90925,4636,30065,3117,45100,3706,12632,1690,3128,956,595677,8999,443082,8591,79740,3798,119575,6214,203031,6785,187078,6550,15953,1856,40736,3030,37001,2889,3735,988,152595,6126,42092,3479,4127,932,24779,2751,10906,1930,2280,747,110503,5667,17047,2301,63537,4921,24097,2693,5822,1360,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,186688,6362,65687,4020,11484,1628,21945,2156,22538,2320,18710,2253,3828,802,9720,1576,8001,1521,1719,580,121001,5992,19890,2182,5336,1171,11546,1668,2339,650,669,356,101111,5306,24961,2907,58878,4233,14337,1906,2935,909,1332611,12855,1071327,12568,170579,4004,245597,6439,529491,10286,496381,10158,33110,2674,125660,5453,115438,5343,10222,1655,261284,8594,82023,5003,8490,1473,47828,3893,20280,2479,5425,1325,179261,6416,18328,1940,98806,5551,51591,2809,10536,1395,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
