GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001EA,C16004_001MA,C16004_002EA,C16004_002MA,C16004_003MA,C16004_003EA,C16004_004MA,C16004_004EA,C16004_005MA,C16004_005EA,C16004_006MA,C16004_006EA,C16004_007EA,C16004_007MA,C16004_008EA,C16004_008MA,C16004_009EA,C16004_009MA,C16004_010MA,C16004_010EA,C16004_011MA,C16004_011EA,C16004_012EA,C16004_012MA,C16004_013EA,C16004_013MA,C16004_014EA,C16004_014MA,C16004_015MA,C16004_015EA,C16004_016EA,C16004_016MA,C16004_017MA,C16004_017EA,C16004_018EA,C16004_018MA,C16004_019EA,C16004_019MA,C16004_020EA,C16004_020MA,C16004_021MA,C16004_021EA,C16004_022MA,C16004_022EA,C16004_023EA,C16004_023MA,C16004_024EA,C16004_024MA,C16004_025EA,C16004_025MA,C16004_026MA,C16004_026EA,C16004_027MA,C16004_027EA,C16004_028MA,C16004_028EA,C16004_029EA,C16004_029MA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032MA,C16004_032EA,C16004_033MA,C16004_033EA,C16004_034EA,C16004_034MA,C16004_035EA,C16004_035MA,C16004_036EA,C16004_036MA,C16004_037MA,C16004_037EA,C16004_038MA,C16004_038EA,C16004_039MA,C16004_039EA,C16004_040EA,C16004_040MA,C16004_041EA,C16004_041MA,C16004_042MA,C16004_042EA,C16004_043MA,C16004_043EA,state
0400000US13,9565500,4170,1853054,4563,1560215,9400,204816,7193,161872,7536,42944,3954,36502,4756,31331,4329,5171,1737,35502,3614,26150,3108,9352,1855,16019,4009,13579,3733,2440,1318,6409687,4698,5445535,17853,533659,10664,246221,9019,287438,8852,198389,11810,139561,9166,58828,5730,162264,7273,79426,5198,82838,5698,69840,6999,47868,6136,21972,4015,1302759,3797,1222043,4734,30735,2237,13348,1843,17387,2274,25527,2998,15439,2164,10088,1979,19993,1896,5115,1290,14878,1735,4461,1539,2103,741,2358,1287,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1339510,710,219113,890,173630,3787,6841,1492,5477,1375,1364,706,2230,925,1910,885,320,239,36093,3240,25814,3309,10279,1900,319,319,258,305,61,100,883244,765,649005,8007,23672,3175,15704,2594,7968,1795,12343,2047,7875,1253,4468,1652,195292,7200,99755,5610,95537,5666,2932,1100,2375,928,557,440,237153,630,167477,3760,1501,541,1002,529,499,253,3183,887,1971,567,1212,569,64788,3312,20499,2618,44289,3139,204,172,60,79,144,167,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1543083,1127,320334,1607,287663,3441,26813,2932,21675,2834,5138,1614,2951,1199,2360,1168,591,332,1322,762,1139,688,183,187,1585,799,1344,734,241,196,979485,2189,865758,5980,83209,4412,49278,3710,33931,3451,12662,2510,9519,2131,3143,1161,11377,1851,6858,1731,4519,1424,6479,1693,3567,1230,2912,1026,243264,1814,231574,1966,7214,1144,3034,770,4180,964,2532,833,1787,637,745,497,1339,512,532,328,807,441,605,368,436,252,169,242,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12080329,2724,2180519,3148,1648768,9280,384435,7864,323528,8122,60907,4384,80946,5578,70140,5291,10806,1907,40626,3770,31452,3221,9174,1405,25744,4408,20629,3370,5115,2141,8071585,2720,6104039,17823,1142865,12135,620881,11459,521984,10903,470653,12080,303390,9137,167263,8715,263653,8746,157002,5998,106651,6120,90375,7343,61656,5447,28719,4069,1828225,2104,1547336,6599,106344,2554,30507,2394,75837,2699,112159,5773,51088,3570,61071,3985,52917,2476,21227,2204,31690,2298,9469,1741,3270,767,6199,1568,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6200471,2345,1160525,2939,1046088,5884,70669,3994,57531,3567,13138,2387,25372,3346,16430,2912,8942,1649,12252,2009,9376,1953,2876,883,6144,2261,5175,2089,969,582,4074622,3316,3708762,9072,196668,5524,100412,5731,96256,5356,85292,6548,64089,5182,21203,2926,64858,4194,30512,3091,34346,3076,19042,3616,13430,2579,5612,1684,965324,2458,923734,2807,15374,1633,7223,1195,8151,1186,19087,2243,12091,1794,6996,1303,5711,1010,2078,552,3633,865,1418,787,786,465,632,413,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2928815,2196,533669,2217,482507,4119,30896,2362,23789,2337,7107,1265,9076,1781,7344,1583,1732,655,7240,1154,4454,1150,2786,927,3950,1560,3159,1545,791,431,1893994,2135,1732048,6223,81765,3512,41291,3319,40474,3195,32248,4160,22478,3337,9770,1990,36548,2760,13675,2152,22873,2615,11385,1906,5603,1320,5782,1513,501152,1609,489029,1662,4546,815,2105,605,2441,622,4486,1031,3373,862,1113,533,2544,800,518,309,2026,733,547,289,318,192,229,234,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2714575,2159,523168,2841,450515,4982,55673,3904,45582,3650,10091,1796,6084,1382,5024,1289,1060,457,9163,1375,6468,1105,2695,776,1733,697,1223,621,510,509,1765355,2443,1540323,5878,143100,4402,74459,4116,68641,3519,27026,3048,21504,2740,5522,1371,39756,2683,18687,2185,21069,2414,15150,2650,10126,2152,5024,1261,426052,1831,404649,1938,8918,1289,4121,860,4797,1032,6798,1346,4419,892,2379,930,5228,932,1960,779,3268,736,459,351,245,267,214,193,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4151726,2323,737217,3088,688421,4959,29515,2508,23626,2716,5889,1274,9742,2039,7170,1810,2572,978,4298,985,2878,907,1420,503,5241,2819,2982,2001,2259,2136,2740381,2936,2586455,7244,75032,4559,38035,3665,36997,3439,39400,3595,29525,2963,9875,1915,25246,2440,12339,1722,12907,1951,14248,3176,7999,1980,6249,1788,674128,2512,657058,2975,4436,714,2491,678,1945,506,7809,1520,4764,1105,3045,1032,4158,1233,2027,977,2131,931,667,364,215,204,452,321,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4365879,3118,811340,3599,755640,4964,32957,4385,23736,3789,9221,2573,10264,2008,9260,1905,1004,533,10831,2089,8738,2016,2093,667,1648,827,1318,630,330,429,2900931,3741,2665647,9053,110575,5358,59199,3923,51376,4517,71078,5377,59394,4469,11684,2134,43168,3401,20086,2523,23082,2547,10463,2675,6403,1701,4060,1533,653608,2631,588386,4069,10845,1166,6035,956,4810,729,47514,3457,38311,3025,9203,1472,6220,949,1384,549,4836,884,643,437,551,419,92,121,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265476,1097,192007,1632,182011,2671,1956,738,1797,740,159,161,4616,1219,4121,1128,495,336,1116,682,838,637,278,211,2308,1352,1377,646,931,870,822901,1874,777725,3389,7817,1259,6379,1152,1438,649,26567,2433,20683,1860,5884,1391,5778,1099,3211,1083,2567,781,5014,2106,2231,634,2783,1951,250568,1086,228740,2429,932,370,788,345,144,146,19110,2264,14597,1975,4513,856,1198,392,153,105,1045,396,588,331,494,326,94,109,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5639774,1385,981105,1740,799945,5984,98133,3993,79362,4103,18771,2472,37716,3859,32213,3669,5503,1441,26557,2729,22151,2760,4406,979,18754,3453,16268,3247,2486,931,3811684,2189,3049811,12227,322884,5371,149333,6639,173551,6338,194178,9131,143170,7896,51008,4767,155504,5968,95479,5211,60025,4265,89307,7487,69531,6101,19776,3004,846985,2002,745460,3964,22279,1582,8817,1452,13462,1608,38484,3510,22263,2713,16221,2275,31374,1884,10944,1474,20430,1735,9388,1635,5725,1390,3663,956,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6429039,1071,1021811,1037,793418,7332,105837,4666,87232,4450,18605,2920,73812,5443,62590,5300,11222,2477,35124,2930,26639,2703,8485,2010,13620,2877,11786,2596,1834,789,4363002,1675,3286952,16982,407391,5879,229904,8042,177487,8236,400501,14198,266960,10341,133541,8553,207195,6600,106721,5820,100474,5384,60963,5448,41139,3815,19824,3445,1044226,1463,872999,5665,37007,1396,10111,1500,26896,1556,101434,4871,46598,3691,54836,3686,28057,1594,5050,1172,23007,1640,4729,1127,2078,710,2651,845,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9351921,1954,1637169,2569,1462785,6834,67675,4797,54395,4230,13280,2191,45031,4147,37605,3996,7426,1574,23202,2609,17499,2351,5703,1529,38476,4263,34241,4220,4235,977,6144111,2846,5540859,12445,184908,6501,110206,5058,74702,4822,176312,8304,121689,6239,54623,4549,114249,5765,61191,4881,53058,4288,127783,8004,75913,5647,51870,4877,1570641,2059,1462307,4816,21830,1542,13442,1349,8388,1107,51686,3452,29139,2736,22547,2384,16331,1400,7204,1058,9127,1298,18487,2313,5826,1277,12661,1840,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5138667,2207,931971,2479,802308,5908,50038,2846,39200,2925,10838,1922,15497,2422,13112,2407,2385,751,35107,2918,21305,2801,13802,2403,29021,4033,21415,3558,7606,2465,3401738,2490,2987378,9432,136177,4451,65686,4576,70491,4276,72497,5479,55972,4390,16525,2706,127208,3852,64856,4026,62352,4034,78478,5253,41588,3865,36890,3691,804958,1785,760584,2952,7415,1089,3266,839,4149,1074,16922,1946,10296,1221,6626,1289,12353,1435,2214,819,10139,1252,7684,1196,3343,817,4341,915,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2803484,2535,539158,2531,517375,3597,15226,2558,10573,2024,4653,1367,2445,1048,1951,942,494,403,3461,1111,2930,1050,531,408,651,420,566,407,85,117,1823365,2423,1743762,5403,49471,4394,22741,2638,26730,3516,12082,2306,8415,1846,3667,1301,12303,1425,5715,1334,6588,1458,5747,1649,4575,1516,1172,394,440961,1797,432932,1692,2850,894,1641,673,1209,550,2835,934,1745,574,1090,573,1751,551,280,170,1471,555,593,439,154,138,439,389,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5709302,2818,1018196,3447,948700,5428,36342,3674,29694,3406,6648,1522,15878,2880,12230,1955,3648,1406,10739,1656,8073,1378,2666,847,6537,2383,4503,1872,2034,965,3740158,3094,3495581,7848,103955,4044,58325,3736,45630,3898,64994,4984,49205,4548,15789,2412,51967,3621,28775,2709,23192,2641,23661,4149,14718,2915,8943,2550,950948,2196,923198,2607,8725,1105,4513,705,4212,866,11264,1606,7534,1115,3730,1130,6346,1206,2790,725,3556,1007,1415,601,527,245,888,527,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
