GEO_ID,B99172_001E,B99172_002E,B99172_003E,B99172_004E,B99172_005E,B99172_006E,B99172_007E,B99172_008E,B99172_009E,B99172_010E,B99172_011E,B99172_012E,B99172_013E,B99172_014E,B99172_015E,NAME,B99172_001EA,B99172_002EA,B99172_003EA,B99172_004EA,B99172_005EA,B99172_006EA,B99172_007EA,B99172_008EA,B99172_009EA,B99172_010EA,B99172_011EA,B99172_012EA,B99172_013EA,B99172_014EA,B99172_015EA,state
0400000US01,1213540,108788,11978,2093,1917,3363,5650,32966,640227,66204,33703,26383,39745,58798,181725,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,163800,8063,375,135,204,678,1032,1043,101265,5318,7844,3970,4485,16399,12989,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1598414,123253,14239,2083,2375,4354,5346,47451,868873,74249,41126,36294,51785,83572,243414,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,761494,68459,6440,1311,2729,2040,3612,19966,419674,39635,19896,15471,25799,39593,96869,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8835906,671461,56465,14598,16976,23628,43962,172228,4905659,427620,277862,235623,338240,545160,1106424,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1331861,64399,6710,2214,2381,2712,3054,19806,813623,67650,40646,30056,40249,64143,174218,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,876188,43759,3925,914,1103,1853,3161,10439,511551,50051,36949,22281,30500,50122,109580,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,235385,12625,1982,207,224,113,539,4734,127174,12684,9347,5680,7705,13001,39370,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,125178,11478,1262,356,117,202,1102,2977,69092,4547,4254,3392,6313,8111,11975,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4806611,349281,39147,6348,7426,10740,18886,109514,2609537,255321,132251,118193,164165,253747,732055,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2466415,204581,22512,5294,4992,5957,10218,68010,1320658,118408,67172,54480,76466,142991,364676,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,13296,2133,355,152,658,743,3882,172472,15328,10890,9015,14878,24031,41553,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,29773,2392,666,896,344,2480,7195,243627,19423,12651,6626,11828,18114,44332,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,188622,21946,5603,4540,6132,10476,66744,1763191,173622,92509,74757,101003,157306,433012,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,112172,12268,2814,1854,3040,5955,28253,968715,96522,48177,40200,48818,69932,194975,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,39956,4461,1320,793,1159,1514,11883,492983,44811,24370,17077,24155,36156,96161,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,40768,3668,1252,1175,1365,2109,10457,443631,41246,22155,16137,20892,33068,82857,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,112515,10068,2257,1420,3335,5189,23589,632323,66301,34481,25796,33899,48283,132383,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,106433,9897,1762,2960,4393,5145,32282,563682,49239,28982,26684,34370,60264,182493,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,21592,2059,304,690,524,1443,3935,218511,19414,10987,8887,10583,15011,28986,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,60026,7416,1900,1862,2493,3800,20122,847369,76227,56276,38337,52851,80204,205956,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,79796,8706,2291,2844,2610,4272,27697,913784,91603,57297,43425,64897,99796,214386,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,177255,21557,4750,5214,6734,11726,48351,1443509,144593,80412,57465,79716,118336,280106,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,59953,6674,1421,1789,1783,3495,12311,912370,81760,41715,28144,38223,55868,138444,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,82052,7696,1356,2470,2548,5597,24407,362488,37438,19212,18231,26476,48553,104630,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,97620,10238,2770,2325,4559,5591,31977,891104,80457,46554,38371,45618,71370,190745,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,15472,1498,294,617,381,783,4409,148799,12971,8733,4317,8124,14026,32677,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,25674,2387,737,644,656,1023,8973,291903,25880,15808,10788,13782,19598,51944,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,46656,5554,1004,1409,1098,2303,14089,375040,35424,17204,17180,21818,35908,84668,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,12813,751,373,223,131,333,2511,221517,19754,11965,8570,9687,17400,35445,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,109028,12926,2681,2601,3863,8031,39012,1206213,126184,87772,63662,78190,124744,340979,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,49643,3797,701,887,2127,2441,12476,271920,20582,11826,11872,14348,24121,58663,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,316333,38633,9633,8846,12996,22860,119900,2275078,239977,155942,120714,178680,297020,764506,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,200316,18958,5130,3307,5136,9679,52855,1454379,130875,71912,47962,85569,130392,289745,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,8302,938,7,186,635,296,2645,116808,9932,5713,4080,5302,7795,25571,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,203779,20364,4963,6074,7936,10242,60181,1736552,169331,94083,68635,88198,134225,317532,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,73884,7019,2014,1733,1912,3625,23728,537974,43507,27234,20971,33441,47704,144842,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,66960,6770,1796,1652,2089,4676,12795,616917,50467,29758,22089,28745,43016,90666,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,179716,21051,5175,4928,7058,12810,59340,1858048,192564,110063,81590,100415,158026,413511,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,15632,1309,679,466,682,1382,5100,139235,14324,9493,6287,8892,15397,31384,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,93840,11570,1661,2358,2718,5410,30543,677478,62083,33573,26299,43066,66367,163919,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,13032,510,231,129,440,565,3147,137080,12612,6508,4041,6586,10498,21634,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,128518,15907,4276,4471,4430,8760,40170,918194,93090,50087,40992,55642,86848,224293,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,541376,40880,11397,13235,16588,25637,149077,3631589,282346,182413,153361,220034,355564,897412,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,40479,3272,1305,996,1484,1883,7837,431815,34981,25603,18220,20140,34154,71012,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,6621,579,18,215,91,278,1110,97813,8020,5260,4526,4435,7505,15908,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,97584,12057,2891,2414,3340,4177,37582,1238032,113579,68410,46333,62382,97208,268868,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,97508,9199,1855,2493,2628,4444,20971,1138443,84974,57350,39089,46258,79778,175603,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,44106,3764,596,494,1162,2992,10410,273765,22752,13838,11399,13198,23428,50043,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,74791,8015,1872,1812,2020,4976,22389,934053,87008,47863,34042,42750,60055,148020,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,5790,461,232,82,427,484,2201,87218,5806,5068,3118,3354,8474,22755,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,275893,14936,3288,4439,5185,11561,43904,315652,23099,10909,14786,25007,39649,56230,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
