GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001EA,C24030_001MA,C24030_002EA,C24030_002MA,C24030_003EA,C24030_003MA,C24030_004MA,C24030_004EA,C24030_005EA,C24030_005MA,C24030_006EA,C24030_006MA,C24030_007EA,C24030_007MA,C24030_008EA,C24030_008MA,C24030_009EA,C24030_009MA,C24030_010MA,C24030_010EA,C24030_011EA,C24030_011MA,C24030_012EA,C24030_012MA,C24030_013EA,C24030_013MA,C24030_014EA,C24030_014MA,C24030_015MA,C24030_015EA,C24030_016EA,C24030_016MA,C24030_017EA,C24030_017MA,C24030_018EA,C24030_018MA,C24030_019EA,C24030_019MA,C24030_020EA,C24030_020MA,C24030_021MA,C24030_021EA,C24030_022EA,C24030_022MA,C24030_023EA,C24030_023MA,C24030_024EA,C24030_024MA,C24030_025EA,C24030_025MA,C24030_026MA,C24030_026EA,C24030_027EA,C24030_027MA,C24030_028EA,C24030_028MA,C24030_029EA,C24030_029MA,C24030_030EA,C24030_030MA,C24030_031EA,C24030_031MA,C24030_032MA,C24030_032EA,C24030_033EA,C24030_033MA,C24030_034EA,C24030_034MA,C24030_035EA,C24030_035MA,C24030_036EA,C24030_036MA,C24030_037MA,C24030_037EA,C24030_038EA,C24030_038MA,C24030_039EA,C24030_039MA,C24030_040EA,C24030_040MA,C24030_041EA,C24030_041MA,C24030_042EA,C24030_042MA,C24030_043MA,C24030_043EA,C24030_044EA,C24030_044MA,C24030_045EA,C24030_045MA,C24030_046EA,C24030_046MA,C24030_047EA,C24030_047MA,C24030_048MA,C24030_048EA,C24030_049EA,C24030_049MA,C24030_050EA,C24030_050MA,C24030_051EA,C24030_051MA,C24030_052EA,C24030_052MA,C24030_053EA,C24030_053MA,C24030_054MA,C24030_054EA,C24030_055EA,C24030_055MA,state
0400000US01,2040118,14488,1067761,8968,28867,2793,19834,2535,9033,1451,115827,5542,215804,7752,37238,3305,114354,5430,87023,5023,61749,4416,25274,2617,18911,1982,43983,3733,28574,2838,15409,2469,111776,5984,63987,4093,186,173,47603,4529,106565,6043,54907,4230,51658,4399,74972,4271,14018,2075,60954,4073,50486,3809,61955,3813,972357,11476,5516,1500,4628,1527,888,459,12562,2393,75673,4248,14287,2247,126881,6107,21204,2440,15080,1942,6124,1119,14778,1994,67458,4638,53047,4101,14411,1976,84373,4906,52658,3723,703,451,31012,3183,353212,9463,122823,4576,230389,7504,96267,5644,10616,1796,85651,5259,55544,3418,44602,3447,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,354766,5022,193392,3898,15470,1883,5165,864,10305,1557,22851,2168,7793,1399,6084,1085,20370,2411,21260,2119,18415,2016,2845,718,3545,822,5502,1069,2004,650,3498,802,16831,2119,9475,1443,124,148,7232,1635,25398,2424,12828,1959,12570,1631,16641,2162,2705,722,13936,2072,7717,1304,23930,2212,161374,3081,3484,794,1355,447,2129,740,2564,799,3668,844,1166,545,18629,1807,5752,904,5077,860,675,351,3371,1154,7149,1408,4791,1089,2358,738,13520,1615,8625,1356,132,128,4763,1126,57685,3333,20523,2099,37162,2345,17678,2339,4183,881,13495,2173,9043,1449,17665,1560,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2937510,17885,1564955,11197,32335,3389,20510,2844,11825,1637,173817,7606,152218,6951,47940,3621,189243,6094,110630,5387,89301,5086,21329,2220,33106,3347,107754,4578,73271,4385,34483,2818,217105,8119,104216,4799,935,354,111954,6746,182597,5733,84571,4628,98026,4688,165161,7544,41166,3713,123995,6882,66854,4271,86195,4495,1372555,13369,10740,1520,7154,1296,3586,995,19988,2243,55365,4238,21078,2467,178856,7058,36907,3173,30164,2803,6743,1441,21814,2216,134417,6366,99157,5218,35260,3205,140290,5743,74849,4170,1828,706,63613,3928,454026,11239,164970,7179,289056,9354,164283,6572,33142,3100,131141,6186,71533,5158,63258,3642,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1271063,11142,670323,7872,34481,2859,29027,2708,5454,1069,75383,5043,124898,5700,22422,2535,92391,4466,53835,4072,41827,3053,12008,1868,12759,1791,24203,2853,14786,2071,9417,1849,54436,4007,25450,2715,547,266,28439,3249,72711,4152,33614,3063,39097,3553,44398,3891,9653,1611,34745,3362,28868,2592,29538,2499,600740,8664,6820,1365,5928,1156,892,493,6204,1338,52132,3340,8083,1248,82413,4678,16584,1880,14250,1766,2334,660,7959,1328,33343,3081,26787,2665,6556,1214,37011,3242,21672,2409,487,222,14852,2308,237282,7253,90278,5090,147004,6104,53270,3738,5296,1018,47974,3360,30934,2698,28705,2559,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,18045450,43228,9771350,27803,326241,10619,297540,10672,28701,2902,1016666,16950,1163452,17160,354124,10834,1017176,17269,686548,14546,583859,12409,102689,5970,335489,10094,521056,10724,305737,8683,215319,7850,1448218,19506,871524,14698,6650,1663,570044,12842,1079141,14897,515400,9215,563741,9964,978621,17752,269922,8952,708699,14398,437867,10599,406751,10080,8274100,32220,120373,5429,114659,5270,5714,1452,95570,4322,552419,11254,174568,6304,929671,16266,213163,8021,178805,6862,34358,3171,188023,6631,568314,11317,376599,10043,191715,6869,941966,12646,625442,11059,6498,1310,310026,8637,2671674,22386,1016078,15051,1655596,17647,923500,14905,220053,7944,703447,13538,516937,11035,377922,9682,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2765115,18056,1485661,11511,56563,3893,25073,2588,31490,2993,198268,9071,139445,5618,47851,3328,162097,6746,94793,5477,76759,4464,18034,2354,46967,3148,91129,4531,56171,3352,34958,3367,221225,7606,150143,6214,2396,899,68686,4163,148696,6825,75306,3966,73390,5012,148778,7090,38575,2910,110203,6209,62082,4395,67767,3764,1279454,12105,15169,1870,7537,1315,7632,1173,20712,2585,51410,3150,23463,2623,150149,7256,31407,2668,25486,2304,5921,1251,34566,2487,99028,4411,69286,3869,29742,2437,159760,6277,106897,4809,1168,556,51695,3597,422526,8484,164598,6267,257928,7520,140612,6357,35121,2919,105491,5475,76278,4839,54374,3515,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1807098,10291,925935,8096,4061,1151,3517,1106,544,290,99455,6137,131133,5482,32320,3305,102057,5830,53671,4475,41318,3500,12353,1906,25414,2599,85406,4076,67615,3799,17791,2246,124501,4804,76581,4153,2086,668,45834,3393,127775,5464,65373,3717,62402,4292,68608,4697,21231,2026,47377,4202,31938,3108,39596,2802,881163,8145,3088,1119,2814,1031,274,234,8772,1286,56864,3309,14144,1850,94986,4970,19625,2149,17586,2038,2039,702,16648,1962,82420,4307,69460,3989,12960,1425,83715,4566,56768,3385,1222,562,25725,2791,347440,8108,133909,6443,213531,6353,77386,4887,21460,2264,55926,3872,46567,3496,29508,2545,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,447516,5855,225225,3979,3802,1217,3659,1200,143,177,26242,2676,25092,2504,5162,1266,27988,2985,13451,1866,11029,1710,2422,786,3701,855,18316,2412,14932,2015,3384,885,24434,2653,12609,1896,186,263,11639,1863,30174,2446,14534,1842,15640,1780,22809,2678,5489,1399,17320,2262,10697,1798,13357,1910,222291,4583,1304,672,1304,672,0,190,2616,699,11172,1555,2200,768,26841,2586,4464,900,3846,873,618,338,3058,816,25423,2451,21125,2309,4298,1150,20890,2427,13266,1873,61,85,7563,1336,81598,4097,29352,2850,52246,3253,22563,2647,5157,1049,17406,2447,9639,1734,10523,1516,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,361179,4836,175876,3095,66,78,0,200,66,78,7603,1881,2788,865,1117,463,9324,1988,6304,1430,5954,1449,350,225,8449,1502,13306,2039,6177,1360,7129,1643,44423,2813,36403,2581,77,87,7943,1698,22833,2208,12175,2021,10658,1531,18877,2337,4473,1049,14404,2205,11441,1572,29345,2617,185303,3916,129,168,98,159,31,53,1739,681,2237,882,815,397,8762,1346,3450,935,3180,892,270,186,6546,1261,9226,1574,5693,1218,3533,994,38666,2494,30987,2256,198,171,7481,1346,47443,3374,25408,2454,22035,2648,16331,1708,6564,1100,9767,1557,20455,2385,29504,2754,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8990221,32668,4663492,20803,74834,6344,66590,6312,8244,1673,570145,16185,327440,10423,172744,7681,605246,15468,348712,10876,298371,11054,50341,3873,110665,6323,320199,10322,183347,7805,136852,6813,660479,14838,324857,10329,3147,984,332475,11180,476745,12127,207662,8256,269083,9256,566478,14659,153811,8024,412667,11677,217668,9136,212137,7529,4326729,22205,27087,3008,26390,3002,697,424,71280,4683,134091,6322,79078,5437,570860,12527,113635,5836,98914,5691,14721,2259,62878,4288,389447,10731,268400,8456,121047,6178,503701,13107,275758,10250,3862,1151,224081,8888,1396395,20186,477497,12365,918898,15670,562431,15034,122776,6790,439655,12957,250950,9520,164896,6373,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
