GEO_ID,C15002_001E,C15002_001M,C15002_002E,C15002_002M,C15002_003E,C15002_003M,C15002_004E,C15002_004M,C15002_005E,C15002_005M,C15002_006E,C15002_006M,C15002_007E,C15002_007M,C15002_008E,C15002_008M,C15002_009E,C15002_009M,C15002_010E,C15002_010M,C15002_011E,C15002_011M,C15002_012E,C15002_012M,C15002_013E,C15002_013M,C15002_014E,C15002_014M,C15002_015E,C15002_015M,C15002_016E,C15002_016M,C15002_017E,C15002_017M,NAME,C15002_001MA,C15002_001EA,C15002_002MA,C15002_002EA,C15002_003EA,C15002_003MA,C15002_004MA,C15002_004EA,C15002_005MA,C15002_005EA,C15002_006MA,C15002_006EA,C15002_007MA,C15002_007EA,C15002_008EA,C15002_008MA,C15002_009MA,C15002_009EA,C15002_010MA,C15002_010EA,C15002_011MA,C15002_011EA,C15002_012MA,C15002_012EA,C15002_013EA,C15002_013MA,C15002_014EA,C15002_014MA,C15002_015MA,C15002_015EA,C15002_016MA,C15002_016EA,C15002_017MA,C15002_017EA,state
0400000US33,937214,1882,456520,1648,10413,1748,25539,2288,131975,4919,86423,3633,39558,2593,101068,3995,61544,3071,480694,1481,7836,1106,20853,2057,135103,4759,93560,3718,51641,3004,104445,3466,67256,3449,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6166384,2697,2943930,2022,156115,7111,180139,7820,842097,12127,488754,10629,163107,6877,678975,9835,434743,8629,3222454,1751,163339,5922,175166,6501,915280,12591,535344,11276,228970,7509,758332,11911,446023,9972,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1377548,3020,672669,2649,47827,3640,62021,4110,186919,5870,159762,5738,48951,3754,89433,4360,77756,4576,704879,2345,44993,2620,56767,3948,182888,6418,165594,5883,57364,3878,108683,4538,88590,4098,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13641473,4706,6482688,3544,417586,10666,516566,11187,1775320,16985,1063656,16246,497766,11526,1304455,17934,907339,12067,7158785,2984,485709,11487,496006,10624,1839703,17495,1113397,14676,657301,11614,1422623,16545,1144046,15684,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6762644,8355,3201620,5978,183224,7483,299558,7979,891569,13683,668249,11865,249372,9167,581822,9774,327826,8080,3561024,5502,157349,6369,269288,7495,893941,13674,784596,11894,374441,9149,695590,11948,385819,8853,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,492017,2619,251615,2562,9126,1224,11698,1302,72195,3601,59874,2923,31939,2601,47257,2471,19526,1906,240402,1576,9016,1196,7128,899,63475,3085,51847,2661,32316,2006,58368,3082,18252,2078,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7896470,5197,3787141,4254,114838,4477,289488,9318,1321937,14861,779854,11806,271268,6498,637089,9792,372667,8294,4109329,3271,118928,5296,290020,7142,1342886,14315,844073,13433,408062,9925,691920,11383,413440,7173,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2557863,3011,1241561,2280,57930,3050,107610,4391,408574,7413,289043,5271,78241,3341,200845,5060,99318,3945,1316302,2152,51026,2852,108092,4498,399801,6541,317027,6241,110515,4457,220920,5454,108921,4130,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2804461,2990,1368524,2729,52124,4125,90952,4937,327185,8299,349535,8697,112481,5412,271814,7994,164433,5292,1435937,2661,51180,3743,85329,4865,327745,8275,373313,8479,132950,5793,294430,7658,170990,5649,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8895727,4102,4265968,3872,144213,5702,316074,9418,1548184,14542,677923,13024,317811,8268,777894,11782,483869,10191,4629759,3234,152875,6173,303988,8277,1626618,14487,745351,11464,421667,9551,833605,9899,545655,8176,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,730083,1245,346756,1395,19668,2306,24513,2388,99196,4569,65041,4864,24846,2403,68109,4149,45383,2442,383327,1414,20651,2283,25212,2588,105099,4969,69732,3907,37307,3451,73022,4106,52304,3399,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3319832,4393,1573721,3698,76063,4466,159949,6799,473390,9758,314808,9668,127658,5851,281378,7625,140475,5707,1746111,2922,70949,4709,146894,6260,503709,10110,371109,10627,185062,6557,294465,6614,173923,7118,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,563108,2209,278842,1843,9998,1279,17338,1613,93438,3592,56122,2572,29315,2175,51415,3235,21216,1701,284266,1749,9424,1450,13282,1659,82520,3515,63807,3369,32979,2460,59147,3160,23107,2062,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4473487,5733,2134872,5120,120422,5124,202481,7110,725899,11512,425615,9695,120214,6402,337665,8263,202576,6524,2338615,3753,116863,5129,184039,6985,756238,10657,490350,8842,180286,6434,382315,9271,228524,7623,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17472861,10241,8516061,7100,784041,14536,774112,15734,2203084,23956,1801827,18791,551955,11731,1549377,19186,851665,16669,8956800,6732,775527,12846,737462,14842,2222570,21981,2014644,25597,652265,14335,1716889,20421,837443,14863,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1741949,2456,864509,1991,24232,2954,52414,3683,203229,7124,215934,7281,71459,3957,182840,6410,114401,4251,877440,1967,25717,2793,45403,3392,218593,5506,242106,6344,88150,4085,185462,5262,72009,3453,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,438654,893,211965,1125,6652,982,14737,1508,67576,2880,33840,2584,16312,1718,43026,2655,29822,1956,226689,997,5651,1004,9429,1442,59551,2436,41230,2494,21604,1871,54798,2433,34426,2081,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5685318,6556,2742819,5027,134611,5834,193314,7433,692753,12603,530771,10031,175696,6133,565156,11657,450518,9983,2942499,4421,121834,6004,180002,6716,706404,12445,596630,11399,251259,8143,644061,11491,442309,9150,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4889314,3630,2412583,3130,95884,4933,136619,6357,575103,10766,558537,9936,217113,6964,513738,10216,315589,8041,2476731,2561,95969,5472,119759,5600,552546,10904,612604,11342,254287,6254,545969,9074,295597,8869,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1300347,2472,630913,2230,30940,2588,64837,3791,268007,5373,116084,4830,31694,2804,71995,3413,47356,3166,669434,1978,27110,2896,59228,3949,261283,7672,128425,4324,58325,3754,80261,4428,54802,3374,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3918997,3342,1921412,2971,59117,3322,120004,4499,622022,7562,405454,7763,193215,5470,348822,6806,172778,4895,1997585,2582,57162,3262,99261,4093,601606,8610,430513,8457,218185,6276,393722,7683,197136,5575,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,388747,2395,193940,1697,4125,1186,11039,1379,60492,3279,49074,3453,18662,1753,33105,2547,17443,2108,194807,2047,3648,1003,11613,2193,51338,3301,53172,3642,23550,2614,34003,2871,17483,1909,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2382526,3319,1098998,2289,190290,6761,114884,5760,323832,7703,156826,6820,91027,4370,156077,5879,66062,4161,1283528,2198,201268,7070,95336,4905,323749,8134,157605,6105,137481,5617,268178,6752,99911,5910,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
