GEO_ID,B25091_001E,B25091_001M,B25091_002E,B25091_002M,B25091_003E,B25091_003M,B25091_004E,B25091_004M,B25091_005E,B25091_005M,B25091_006E,B25091_006M,B25091_007E,B25091_007M,B25091_008E,B25091_008M,B25091_009E,B25091_009M,B25091_010E,B25091_010M,B25091_011E,B25091_011M,B25091_012E,B25091_012M,B25091_013E,B25091_013M,B25091_014E,B25091_014M,B25091_015E,B25091_015M,B25091_016E,B25091_016M,B25091_017E,B25091_017M,B25091_018E,B25091_018M,B25091_019E,B25091_019M,B25091_020E,B25091_020M,B25091_021E,B25091_021M,B25091_022E,B25091_022M,B25091_023E,B25091_023M,NAME,B25091_001MA,B25091_001EA,B25091_002MA,B25091_002EA,B25091_003MA,B25091_003EA,B25091_004EA,B25091_004MA,B25091_005MA,B25091_005EA,B25091_006MA,B25091_006EA,B25091_007MA,B25091_007EA,B25091_008MA,B25091_008EA,B25091_009EA,B25091_009MA,B25091_010MA,B25091_010EA,B25091_011MA,B25091_011EA,B25091_012MA,B25091_012EA,B25091_013EA,B25091_013MA,B25091_014MA,B25091_014EA,B25091_015MA,B25091_015EA,B25091_016MA,B25091_016EA,B25091_017EA,B25091_017MA,B25091_018EA,B25091_018MA,B25091_019MA,B25091_019EA,B25091_020MA,B25091_020EA,B25091_021MA,B25091_021EA,B25091_022MA,B25091_022EA,B25091_023EA,B25091_023MA,state
0400000US13,2261166,19480,1496199,17033,119992,5918,266663,8761,308038,8910,223060,7695,150300,7364,97224,5394,66696,4743,80751,4775,173226,6390,10249,1840,764967,13927,353014,9061,139689,5869,85183,4379,50581,3559,30432,2563,20667,2215,14717,1784,17973,1854,38059,3004,14652,2093,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252435,5537,166018,5296,10309,1417,18782,1848,23645,2394,26980,1921,19142,1840,15048,1581,11998,1554,13454,1599,25505,2523,1155,478,86417,4271,46674,3218,13219,1479,7242,889,5564,1127,2289,580,1744,581,1466,483,1914,719,5015,1015,1290,379,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,411958,6794,269192,7259,18851,2095,45952,3360,54110,3865,40971,3406,28149,2610,19020,2148,13477,1754,14505,2072,29667,2936,4490,2195,142766,5681,72821,3685,27231,2211,12976,1506,9330,1770,4775,886,3867,1083,1707,619,2687,921,6311,1346,1061,358,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3129641,16316,2013018,15790,135156,4769,327653,8402,403094,8817,331617,7948,221811,7153,143727,5762,92956,4249,116068,4903,232496,6738,8440,1397,1116623,11644,409944,8710,237481,6523,136921,4536,89140,3863,55220,3660,37082,2706,26971,2047,33702,2896,76060,3843,14102,1754,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1714880,13299,1136967,11511,108131,4942,261885,7732,251224,8067,172141,6040,99929,4233,64857,3586,41313,3577,51675,3198,81182,4346,4630,982,577913,8764,280693,6941,112697,4223,63470,3197,35148,2134,21200,1876,12912,1472,10070,1521,11324,1372,22840,2202,7559,974,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,881480,8544,527408,7537,45193,2591,116131,4232,127895,4813,83610,3449,48193,2821,31221,2396,19406,1758,18823,1652,35599,2350,1337,513,354072,5766,154789,4436,76781,3058,39884,2568,26215,1995,13091,1386,10783,1238,6566,1107,7439,959,15643,1196,2881,650,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,738336,7661,444283,6903,33962,2432,88355,3833,102855,4679,77785,3662,45823,2911,26081,2183,16517,1831,18833,1890,32880,2605,1192,472,294053,6249,129198,4078,59704,2822,34092,2318,18765,1997,12815,1334,7986,1130,5977,907,6717,974,14567,1431,4232,1016,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1138253,12189,659302,9489,58019,3383,135153,5602,144202,5267,101708,4453,59904,3696,37369,2762,25647,2215,32921,2752,60797,3485,3582,884,478951,7423,224579,5570,93473,3317,52696,3071,29680,2239,19058,2085,11468,1434,10056,1362,9116,1162,22272,2363,6553,1255,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1122294,10824,587929,10500,61426,3894,119826,5675,113415,4820,84020,4509,53613,3501,36257,3292,23467,2451,31531,3210,60726,3202,3648,1103,534365,9029,277942,7233,90832,4300,49156,3590,32193,2602,18411,2088,12804,1815,8967,1234,11299,1873,24194,2321,8567,1535,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,387101,5032,240701,4924,15550,1701,37071,2708,48242,3118,39603,2978,27979,2268,19142,2012,11255,1486,12991,1541,28100,2386,768,345,146400,4101,54540,2788,27750,1697,19569,1681,11701,1187,8186,950,5359,924,3712,831,5251,753,8897,1090,1435,398,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436159,11090,1061376,10425,65376,3860,164618,4904,208374,5451,180500,6728,123964,5560,82397,4231,50008,3213,60784,3374,118920,4444,6435,1318,374783,7102,173769,5505,66443,3231,38955,2449,24265,2441,15443,1777,11460,1487,7058,1128,10667,1429,22690,1976,4033,851,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1579953,12525,1105274,13289,62771,3614,150909,5703,208361,7354,187206,5557,133240,4807,85528,4527,58673,3569,71012,3598,143701,5391,3873,888,474679,8701,155198,5714,92057,3994,58216,3766,40611,2831,29022,2262,18845,2037,13469,1645,18253,2240,44213,2757,4795,934,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2717217,13903,1648618,12707,127516,5161,323974,6959,367974,7940,247559,6245,162047,4805,104415,4521,67764,3179,79723,3653,160582,5841,7064,1039,1068599,11138,415562,7000,215552,6525,130785,4666,75309,3570,53528,2706,35466,2422,25531,2028,31715,2470,69097,3155,16054,1815,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1523273,9834,1011325,9223,73135,3194,187567,5114,233096,6420,172496,4858,108352,4529,66983,3311,41334,2732,46396,2837,79263,3660,2703,702,511948,6991,235458,5196,103350,3598,55851,2534,31630,1731,20193,1522,14493,1362,10488,1218,11725,1082,24607,1609,4153,758,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,744203,8716,368624,8106,28102,2524,69172,4426,72255,4409,49307,3635,36111,3398,24939,2687,18064,1855,18596,2037,49186,3808,2892,847,375579,7537,165177,5813,72600,4003,40757,3129,26526,2574,15011,1779,11451,1576,7925,1294,7960,1626,19524,2209,8648,1471,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1570137,13846,978669,11910,77385,4070,187942,6351,225175,5754,160949,6839,91806,4288,65072,3429,40176,3019,45340,3326,80678,3837,4146,871,591468,8346,259862,5870,122288,4660,67231,3218,43057,2821,24176,2114,16480,1729,11987,1583,12424,1622,25674,2071,8289,1332,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,276490,4576,156863,4097,11401,1298,23129,1913,30316,2370,26428,2047,18533,1867,11201,1667,7635,992,9269,1442,18055,1713,896,423,119627,3497,56054,3047,22677,2065,13225,1515,8322,1250,3624,641,4080,807,2265,689,2487,899,5515,861,1378,469,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,490394,5329,302527,5234,23818,1553,59358,3134,71816,3324,51699,2642,32778,2348,17113,1880,11122,1431,11226,1396,22105,1863,1492,621,187867,4474,82082,2675,40761,2219,21164,1611,11635,1217,8304,1120,6379,857,3397,719,4937,761,7539,878,1669,445,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562960,8151,383713,7578,26417,1986,57443,2832,73960,3859,62459,4385,46798,2950,28883,2518,19298,1653,22332,2209,43822,3746,2301,620,179247,4785,91303,4027,29705,2215,19460,2151,9842,1419,6133,826,4328,1054,2872,828,3999,1021,9289,1402,2316,673,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,366739,5787,245829,6391,11445,1576,33558,2589,47383,3313,49666,3625,30610,2717,19955,1897,13585,2016,15120,1764,24040,2203,467,295,120910,4085,32734,2323,25425,2075,16047,1750,11254,1341,8991,1274,5946,1135,3394,750,4871,883,11072,1416,1176,463,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2009034,12864,1355695,14353,58198,3484,150785,4671,225511,6233,216118,6177,167408,5637,126350,5051,83466,4168,105648,4983,215976,6780,6235,1365,653339,10595,149186,5392,127831,4428,89050,3661,61831,2927,44724,3057,31981,2276,21992,1952,36254,3202,83619,4056,6871,1023,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,513843,6398,287452,6864,22072,2086,46420,3218,57552,3428,41486,3160,27699,2409,20452,2336,13924,2291,17763,2117,36604,2402,3480,1167,226391,5639,113188,4222,38034,2377,23392,2054,12352,1447,8348,1262,4988,1236,4545,1111,5190,1063,11015,1532,5339,1032,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3838902,20752,2384448,17648,162949,6048,337207,7550,400190,8045,351135,8288,266058,7599,182703,6865,131015,4997,166091,6155,377203,8569,9897,1308,1454454,14635,502020,9391,270079,6132,179850,5980,116501,5025,78000,3859,58425,3291,44342,2898,56420,3027,132470,5014,16347,1802,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455141,15671,1565959,13794,121986,5519,291083,8301,316269,8426,239538,6501,159512,5932,104919,4715,67453,3736,86493,4513,168277,5253,10429,1834,889182,11647,391131,8626,169132,6589,102189,4206,59701,3005,39381,3244,27012,2653,19714,2090,21520,2570,44958,3222,14444,1659,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193342,4346,101178,3650,13075,1438,23022,1669,22569,2030,15713,2005,10054,1576,5446,1104,2072,540,2914,935,6097,1212,216,154,92164,3017,50937,2547,16084,1283,8487,1199,4722,860,3049,644,1653,481,1380,431,1459,367,3550,611,843,380,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3013093,17798,1918802,15327,152460,5758,377070,7990,432949,9239,307113,6982,187630,5174,120117,4579,81389,3947,90329,4860,162344,5546,7401,1312,1094291,13506,448710,8601,231491,6709,136456,4135,83861,3943,49256,2709,33280,2423,20172,1657,27143,2182,51779,2799,12143,1619,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957858,7425,532396,7763,50982,2505,104517,3384,111814,3915,81071,3811,50356,2661,33784,2441,22126,1876,25558,2215,49356,2651,2832,655,425462,5844,206047,4713,82281,3314,44723,2615,25925,2070,15950,1444,11222,1110,7036,1106,10093,1225,16584,1585,5601,918,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,948891,9420,626571,9643,35496,2691,85108,3361,122595,5164,105145,4499,75935,4111,53751,3468,32860,2305,37799,2874,75334,3831,2548,738,322320,6793,135410,5510,63467,3816,34590,2596,24234,2244,14656,1587,10583,1397,7445,1160,8851,1290,18891,1929,4193,1011,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405756,16407,2063338,16418,158421,5378,354678,6671,428814,9938,330920,7860,221001,6694,143472,5356,93648,4040,110527,4945,213613,5067,8244,1275,1342418,13317,501669,9575,277047,6488,161148,5584,105389,3845,71427,3485,47321,2918,34075,2691,41474,3116,89003,4431,13865,1653,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240618,5236,166697,5017,7756,1198,23915,2166,32411,2405,27156,2544,21787,2392,12556,1657,8657,1300,10565,1253,21266,2254,628,409,73921,3017,22347,1702,15288,1580,9190,1099,6536,1059,4772,947,3041,804,2472,545,2887,614,6538,989,850,515,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1265627,11974,742852,11611,58577,3343,132989,4904,158353,5876,105839,5663,74203,3715,51527,3923,32226,2732,40348,3365,83564,4447,5226,1052,522775,8551,242367,6532,101010,4455,54059,3943,32775,2705,18855,2344,16250,1544,8432,1420,11588,1607,26304,2506,11135,1784,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,231452,4098,127098,3504,9447,1337,24830,1933,29237,2278,21553,1822,14223,1591,8153,1205,4507,881,5743,831,9327,1298,78,97,104354,3141,50488,2314,19680,1967,11204,1140,5322,797,3782,741,3010,673,2658,747,2713,657,4128,758,1369,600,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1665498,14709,992453,12575,74798,4157,178770,5399,212255,6671,153548,6007,105999,4487,67977,3267,42651,2897,49240,3322,101641,4661,5574,1139,673045,10596,326786,7916,125746,4716,70574,3659,43906,3303,27218,1997,16784,1900,10953,1522,14469,1543,26837,2079,9772,1506,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5752826,28478,3334400,24861,245271,8818,593621,13262,696347,12984,545352,13944,345205,9214,222341,7826,154465,6588,181614,5697,333389,9374,16795,1884,2418426,19674,1051786,13576,494914,9571,270628,7826,164186,5788,104181,5192,68218,3677,48029,3423,61063,3693,123379,5094,32042,3272,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,641215,6863,451431,6601,30895,2326,76120,3683,96991,4325,85003,3770,52066,2936,32153,2700,21209,2032,22127,2309,33170,2748,1697,508,189784,5125,111954,3999,31889,2235,15309,1533,8290,1121,4659,893,4186,885,1714,563,2921,858,6724,1105,2138,833,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180212,3547,113269,3236,5468,787,13748,1385,22276,1723,19138,1713,13148,1420,9631,1086,6534,967,7592,1040,15443,1558,291,166,66943,2541,19216,1497,13611,1279,9038,913,6059,750,4198,665,2478,436,2922,784,3416,734,5611,1030,394,192,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2019869,15507,1398239,12901,93948,4079,219528,6794,284586,8162,237996,6686,162583,5382,104460,4550,69752,4624,76313,3693,142398,4688,6675,1319,621630,9323,299476,6030,112519,4325,68187,3708,40092,3006,23091,1971,15011,1704,13129,1982,13703,1749,28170,2472,8252,1418,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1703269,13837,1170191,12556,67044,3625,162335,5249,242063,6304,204952,6465,144035,5939,90111,4353,60209,3478,71330,3451,123418,4775,4694,1113,533078,8797,238012,6241,105353,4161,58901,3627,34643,2474,22718,1813,14626,1780,11526,1560,11527,1864,28017,2560,7755,1343,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531151,6909,246761,6744,31638,2606,54397,3661,55247,3567,32578,2693,19787,2064,12839,1658,9629,1495,9871,1257,19731,2171,1044,498,284390,5808,147406,4943,52283,2767,30302,2590,17155,2104,8669,1438,5349,1143,4043,1001,4942,1306,10904,1772,3337,928,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1549143,11056,1003999,9828,56727,2918,177894,4837,228154,5366,177902,5204,113281,4605,67139,3147,42382,2607,48558,2838,88407,3451,3555,700,545144,6442,198897,4647,123495,3856,69876,3247,42865,2217,27251,1887,19099,1710,14138,1398,14985,1286,29684,1950,4854,730,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155575,3816,90726,3567,7923,1197,16157,1954,20524,1925,15102,1890,9505,1371,5840,1340,3058,753,4209,932,7772,1403,636,399,64849,3077,34022,2484,12149,1742,6433,1166,3607,908,1718,574,1110,521,1196,447,1665,650,2599,680,350,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,836820,8764,331261,7797,13136,1733,32872,2434,46694,3939,48626,2944,40632,3331,31684,2989,21571,2294,27772,2913,63247,3995,5027,1036,505559,7906,240520,6259,85475,4142,48339,3611,27241,2754,16462,1560,11338,1691,7995,1615,10006,1421,28083,2529,30100,2725,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
