GEO_ID,B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,NAME,B19201_001EA,B19201_001MA,B19201_002EA,B19201_002MA,B19201_003MA,B19201_003EA,B19201_004MA,B19201_004EA,B19201_005MA,B19201_005EA,B19201_006MA,B19201_006EA,B19201_007EA,B19201_007MA,B19201_008EA,B19201_008MA,B19201_009MA,B19201_009EA,B19201_010MA,B19201_010EA,B19201_011MA,B19201_011EA,B19201_012EA,B19201_012MA,B19201_013EA,B19201_013MA,B19201_014MA,B19201_014EA,B19201_015MA,B19201_015EA,B19201_016MA,B19201_016EA,B19201_017MA,B19201_017EA,state
0400000US23,202300,5390,26821,2764,24069,2047,23158,1695,15756,1700,14863,2010,13062,1737,10418,1598,10845,1586,9462,1439,12236,1577,15748,1622,13182,1699,5408,1028,2787,809,2126,539,2359,691,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,723095,11502,71237,4593,43219,3213,43565,2935,42165,3293,39013,2821,39264,2984,32704,2643,36299,3165,30398,2466,60711,3628,77038,5034,80301,4305,53419,3882,26694,2489,26149,2706,20919,2204,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,946547,12600,104807,4702,90510,5068,65631,3806,59329,3474,48040,3281,47529,3178,40690,3108,41957,2863,37225,2997,71540,4571,86507,5033,90922,4900,63183,3901,34367,3250,31833,2533,32477,3033,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1378808,13554,198775,5963,127926,5553,125560,4593,121693,3909,97422,4314,96815,4000,79765,3926,72740,3590,58545,3255,102192,4721,110101,5084,89755,4450,45996,2632,18388,1851,15496,1655,17639,1640,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,763312,8685,76132,3785,65176,3100,62503,3436,61581,3290,50015,3033,47523,2976,44522,2500,42436,2435,36506,2424,64943,4064,72345,3718,64479,3238,33435,2637,17342,2106,12872,1579,11502,1379,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,361217,7427,74575,4426,46922,3741,40131,2781,33711,3317,25056,2103,22375,2379,16895,1988,16643,1839,12264,1790,18362,1974,21191,2471,18498,2567,6580,1329,2795,901,2492,751,2727,789,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,854881,11844,114576,5335,94338,4659,79647,4577,76279,4104,61077,3925,63990,4288,50535,3617,46956,3335,37945,2572,59312,3984,59675,4223,52924,3142,27649,2552,9463,1474,9909,1828,10606,1527,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,161703,4396,21550,1759,17280,1873,15771,1552,16948,1787,12297,1610,11651,1504,11294,1902,8421,1605,4064,823,12724,1908,11946,1670,8183,1519,4492,855,1468,680,1458,562,2156,582,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,274362,5541,29827,2496,27860,2024,24876,2153,25834,2387,19648,1726,19891,2026,18666,1851,16095,1697,11842,1404,22018,1911,21372,1975,18726,1721,8526,1169,3171,863,3640,779,2370,554,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,382710,9019,42651,3184,32423,2634,28764,2846,31622,2889,27866,2629,29194,3007,22532,2348,22988,2420,17266,1820,26896,2730,33147,2689,30200,3081,16311,1882,7612,1129,6679,1430,6559,1036,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,176142,5400,15469,2135,13734,1895,13658,1812,14140,2047,10143,1326,10617,1713,10184,1745,11130,1725,7248,1285,14009,1981,16837,2061,16755,1997,9889,1500,3605,905,4451,1088,4273,1126,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,982077,12463,115110,4749,75701,4091,74208,3656,68543,4247,52226,3330,55390,3941,48260,3106,44626,3487,38927,2801,77522,4576,88156,4972,94952,4391,60106,3731,30694,2800,28104,2544,29552,2605,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,276393,7090,51610,3656,30483,3002,25065,2549,23525,2401,17546,2069,18020,1997,12101,1798,13161,1765,10996,1785,18948,2127,16938,1820,16312,2031,11059,1623,4181,1011,3446,905,3002,813,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2672576,19199,374376,9806,223746,7484,197918,6960,175918,6221,137492,5888,138875,6068,124796,4999,117756,5290,95196,4881,187710,7461,224525,7589,238706,7320,157587,6197,76868,4668,90738,4966,110369,5826,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1337530,16130,184275,7145,158160,6207,126628,5563,111487,5683,97970,4487,98154,4851,76385,3731,73815,4124,56283,4265,96001,5412,87680,5067,79713,5179,37800,3079,18317,2306,17952,2114,16910,2293,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,125265,3916,12671,1233,12093,1567,9049,1354,10100,1575,7610,1491,10163,1837,8721,1557,6753,1164,5461,1050,9562,1487,10395,1542,9592,1484,4847,963,2889,934,3127,981,2232,602,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1684560,16179,233029,6609,165162,5603,155094,6147,147028,5699,120446,5481,126833,4673,98929,4754,93917,5183,66788,4666,124789,4868,130200,5463,112643,5204,53222,3177,21267,2130,18535,1913,16678,2072,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,496363,6770,74203,3306,56172,2969,47049,2493,47192,3011,35642,2564,32948,2107,25706,2059,29167,1942,22191,2089,35499,2175,33934,2294,27583,2392,12213,1390,5407,926,5963,1047,5494,929,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,574809,8927,74746,4527,51615,3786,49182,3599,44374,3204,40236,3246,35607,3111,29520,2695,31017,2436,23639,2680,42938,3115,47015,3539,47255,3647,23210,2293,13724,1767,9479,1461,11252,1904,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1751742,14859,227788,7544,164646,5739,169288,6141,140641,5715,121381,4729,116091,5568,92509,4406,90789,3368,70383,3821,134081,4882,141870,5138,131297,4947,66253,4367,29324,2804,29781,2642,25620,2292,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,157222,5298,24050,2314,15301,2025,12300,1568,10596,1678,8505,1449,8489,1376,7819,1414,7257,1396,6755,1253,11823,1564,15109,1951,12323,1759,7496,1371,2759,775,3356,709,3284,923,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,636883,10285,97520,4276,77243,4208,60258,4127,54239,3479,44536,3342,44265,3829,37316,3387,35575,3131,23938,2282,42941,3199,47631,3250,36633,2866,16700,2078,6886,1093,5250,1099,5952,1148,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,122424,3767,13707,1453,14612,1927,9948,1507,11707,1700,9246,1463,10027,1403,8835,1497,7369,1239,5635,1044,9292,1588,9028,1438,6926,869,2207,696,1315,517,1702,605,868,396,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,854582,11354,127359,5889,96987,4984,80988,4065,80767,4129,62115,4545,56725,3042,46740,3433,41379,3485,36562,2888,61754,4182,56325,3411,50824,3753,23064,2189,10663,1557,11085,1780,11245,1619,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2900503,23635,376050,8928,248881,8479,218448,7723,220500,8358,177416,6547,187697,6544,159737,7360,145137,7224,123221,5776,229851,8453,257900,7601,237423,8621,129489,6815,65689,3691,60124,4066,62940,4210,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,237799,6344,24537,2218,17986,1983,18264,2169,18951,2096,16888,2060,14967,1854,15799,2314,14414,2033,12026,1991,17922,1738,23746,2620,19425,1829,11367,1843,4728,997,3841,861,2938,787,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,102486,3403,9133,1288,11372,1507,10027,1556,8472,1010,6863,1121,6386,1029,5780,1064,5546,923,5089,1066,8688,1354,9372,1360,7633,1177,3621,678,1138,454,1746,608,1620,572,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1052038,11860,117514,5206,80690,4730,75024,4584,71230,4606,60527,3860,59125,3531,50862,3814,55381,3887,41178,3038,81394,4590,94172,4986,99750,5164,68233,3935,33780,2570,34528,2849,28650,2095,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,967980,11508,108531,5281,69291,4625,69155,4035,65267,3715,56178,3691,61326,3753,51771,3639,49574,3427,42808,3157,69514,4052,93624,4085,94176,4349,57193,3890,30239,2742,25202,2415,24131,2292,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,262589,6564,47256,3340,30485,2540,29998,2222,26189,2472,20682,2019,17730,2075,14328,2008,11660,1650,10371,1583,14677,1898,14810,1499,13147,2035,4884,1117,2622,925,1640,645,2110,704,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,849872,9627,88280,3710,77841,3555,79826,3182,77672,3702,59520,3574,61571,2959,50401,3244,51035,3033,39926,2912,74128,3853,71195,3792,62370,3037,25372,2044,12576,1317,8842,1205,9317,1137,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,83467,4135,8298,1577,7734,1294,8329,1523,5977,1271,4484,1051,6352,1165,4616,958,5210,1347,3540,1004,6363,1261,6493,1105,6829,1215,3598,837,2057,745,1655,696,1932,770,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,377313,6976,172716,5775,60266,4049,35607,2852,27482,2461,15425,2013,14232,2023,10719,1650,8520,1457,6216,1350,7663,1296,8224,1355,4464,839,2292,761,1158,678,883,478,1446,507,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
