GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001EA,C23002A_001MA,C23002A_002EA,C23002A_002MA,C23002A_003EA,C23002A_003MA,C23002A_004EA,C23002A_004MA,C23002A_005EA,C23002A_005MA,C23002A_006MA,C23002A_006EA,C23002A_007MA,C23002A_007EA,C23002A_008EA,C23002A_008MA,C23002A_009EA,C23002A_009MA,C23002A_010MA,C23002A_010EA,C23002A_011MA,C23002A_011EA,C23002A_012MA,C23002A_012EA,C23002A_013MA,C23002A_013EA,C23002A_014EA,C23002A_014MA,C23002A_015EA,C23002A_015MA,C23002A_016EA,C23002A_016MA,C23002A_017MA,C23002A_017EA,C23002A_018MA,C23002A_018EA,C23002A_019MA,C23002A_019EA,C23002A_020EA,C23002A_020MA,C23002A_021EA,C23002A_021MA,C23002A_022MA,C23002A_022EA,C23002A_023MA,C23002A_023EA,C23002A_024MA,C23002A_024EA,C23002A_025EA,C23002A_025MA,C23002A_026EA,C23002A_026MA,C23002A_027EA,C23002A_027MA,state
0400000US40,2292666,4863,1121827,3306,903472,3267,713966,6210,11120,1609,702846,6534,669414,6633,33432,2526,189506,5016,218355,655,48301,2276,47432,2244,869,300,170054,2354,1170839,2517,898473,2390,599077,5413,2581,854,596496,5618,567549,5555,28947,2675,299396,5445,272366,870,41337,2082,39991,2044,1346,457,231029,2114,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2824056,6790,1383008,4763,1101012,4883,858714,7936,1591,516,857123,8020,797240,9096,59883,4377,242298,7416,281996,913,49934,2668,47929,2526,2005,822,232062,2878,1441048,3874,1105590,3900,775552,7322,241,162,775311,7363,726278,8505,49033,4040,330038,7212,335458,830,42545,2532,41197,2470,1348,420,292913,2632,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8627106,11012,4182078,6902,3329403,6658,2679695,10793,2481,737,2677214,10705,2524241,11273,152973,6614,649708,9868,852675,1559,185530,5105,178765,5181,6765,1195,667145,5561,4445028,6716,3337146,6365,2409500,11873,248,212,2409252,11876,2289067,12642,120185,5187,927646,11282,1107882,1553,154272,5009,150533,4796,3739,729,953610,5281,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,718478,4684,343411,3071,276514,2944,219331,3682,1612,402,217719,3681,204703,4176,13016,1965,57183,2973,66897,572,15629,1597,14559,1661,1070,498,51268,1639,375067,2537,285498,2488,214086,4527,237,223,213849,4544,204214,4352,9635,1366,71412,4535,89569,706,13864,1372,13587,1365,277,212,75705,1490,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2713576,6226,1323508,4090,1041878,4072,818036,7857,16851,2022,801185,7853,755674,8248,45511,3502,223842,7286,281630,988,59548,2864,57965,2917,1583,586,222082,2773,1390068,3547,1053104,3485,698373,8948,3314,843,695059,9076,654139,8923,40920,3073,354731,9156,336964,819,41421,2623,40016,2566,1405,551,295543,2618,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,583244,2183,290639,1669,232428,1636,202173,2604,2118,621,200055,2785,193409,2988,6646,1410,30255,2417,58211,228,15831,1201,15508,1154,323,242,42380,1239,292605,1219,223521,1187,174721,3503,41,66,174680,3499,170157,3314,4523,1019,48800,3425,69084,344,12057,1352,11892,1344,165,156,57027,1257,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4182722,6250,2029181,4689,1633492,4481,1260093,9324,12798,1581,1247295,9096,1182197,9719,65098,3807,373399,9031,395689,943,84045,3194,80898,2951,3147,908,311644,3388,2153541,3927,1662399,3758,1103014,9725,1339,624,1101675,9841,1042538,10447,59137,4254,559385,9979,491142,980,63289,3336,61185,3209,2104,718,427853,3453,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15903406,30704,7844704,16883,6642341,16354,5317879,21094,57919,3783,5259960,22064,4986319,23009,273641,11204,1324462,19512,1202363,3787,298528,7177,290171,7305,8357,1166,903835,7723,8058702,18670,6571417,17775,4315459,20833,8079,1450,4307380,20819,4075103,21573,232277,10273,2255958,20364,1487285,4101,217700,7222,211891,7070,5809,1400,1269585,8133,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1920409,7493,957152,4410,822332,4455,692683,5939,2098,617,690585,5856,663517,6152,27068,2968,129649,5621,134820,841,34559,2204,34055,2262,504,266,100261,2331,963257,4351,807357,4250,544254,8294,370,221,543884,8257,524636,8496,19248,2236,263103,7187,155900,950,21139,2028,20568,2033,571,263,134761,2242,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,497187,1472,242218,1056,193389,1043,153452,2302,256,172,153196,2299,146256,2650,6940,1349,39937,2292,48829,100,13500,1193,13050,1215,450,237,35329,1198,254969,938,196049,913,149805,2430,0,149,149805,2430,145217,2515,4588,1024,46244,2418,58920,321,9563,953,9498,958,65,52,49357,1047,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4686265,10529,2308764,7651,1889857,7542,1545585,9780,73907,3879,1471678,10219,1401928,10071,69750,4157,344272,8557,418907,1268,101968,3729,98601,3695,3367,812,316939,4172,2377501,5955,1860674,5708,1332355,11508,13758,1844,1318597,11556,1259210,11501,59387,4580,528319,11487,516827,1256,81019,4070,79361,3947,1658,610,435808,4310,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4524726,10171,2253341,6558,1833246,6206,1459430,11630,29067,2137,1430363,12160,1346562,12153,83801,4567,373816,10951,420095,1449,84325,3867,81434,3762,2891,762,335770,4206,2271385,5899,1778146,5383,1236754,11077,4774,882,1231980,11046,1163494,10505,68486,3896,541392,10011,493239,1552,64767,3310,62223,3284,2544,762,428472,3435,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1416004,2832,689852,2535,543441,2540,380202,4787,673,294,379529,4821,348166,5523,31363,2972,163239,4908,146411,341,20981,1955,20162,1931,819,433,125430,1949,726152,1716,548163,1694,326827,4448,110,144,326717,4422,307069,4809,19648,2416,221336,4729,177989,611,20016,1693,19443,1677,573,353,157973,1636,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4072964,6194,2010865,4139,1625979,3867,1352099,5661,1436,477,1350663,5659,1298180,6442,52483,3303,273880,5320,384886,755,76390,2703,74248,2761,2142,449,308496,2628,2062099,3663,1592519,3419,1239345,7955,352,222,1238993,7942,1199977,8088,39016,2752,353174,7612,469580,870,59581,2575,58442,2626,1139,403,409999,2596,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,427622,3341,216816,2033,178773,2044,148211,2532,1513,580,146698,2633,140330,3113,6368,1794,30562,2528,38043,444,10044,1031,9576,1048,468,329,27999,1066,210806,2160,168680,2099,124610,3403,456,411,124154,3438,117918,3524,6236,1417,44070,3300,42126,527,6574,997,6425,1018,149,188,35552,1078,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1916263,15673,879119,9059,685496,8418,413282,8233,457,323,412825,8272,336293,7598,76532,4929,272214,7539,193623,3476,18718,1645,17953,1641,765,311,174905,3549,1037144,10718,774230,9915,389487,7920,0,221,389487,7920,321605,8104,67882,4203,384743,9156,262914,3786,11373,1234,10029,1234,1344,582,251541,3725,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
