GEO_ID,B07002_001E,B07002_001M,B07002_002E,B07002_002M,B07002_003E,B07002_003M,B07002_004E,B07002_004M,B07002_005E,B07002_005M,B07002_006E,B07002_006M,NAME,B07002_001MA,B07002_001EA,B07002_002EA,B07002_002MA,B07002_003EA,B07002_003MA,B07002_004MA,B07002_004EA,B07002_005EA,B07002_005MA,B07002_006MA,B07002_006EA,state
0400000US01,39.2,0.2,42.0,0.3,27.3,0.6,26.3,0.7,28.2,1.1,31.5,5.2,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,33.8,0.3,36.8,0.4,25.6,0.7,29.4,2.0,26.9,1.5,28.8,4.3,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,37.9,0.2,40.6,0.2,27.5,0.4,29.5,1.2,32.7,1.2,32.0,2.1,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,38.4,0.3,41.9,0.3,26.2,0.8,26.0,1.3,28.9,1.3,34.1,4.0,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36.6,0.2,38.7,0.2,29.2,0.2,28.6,0.3,28.6,0.4,29.1,0.5,California,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,36.8,0.1,40.0,0.2,27.9,0.5,28.0,0.5,28.2,0.6,29.3,1.9,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,41.0,0.2,43.5,0.2,30.3,0.8,28.7,0.9,27.9,0.9,29.4,1.9,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,40.1,0.3,43.0,0.6,27.6,0.7,29.5,6.7,29.7,2.0,34.3,4.4,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,34.1,0.2,37.1,0.4,29.5,0.9,-666666666.0,-222222222.0,25.7,0.9,29.9,2.1,District of Columbia,null,null,null,null,null,null,**,-,null,null,null,null,11
0400000US12,42.2,0.1,44.6,0.1,30.6,0.3,29.9,0.5,37.5,1.2,33.7,1.4,Florida,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,36.8,0.1,39.4,0.2,27.2,0.5,27.8,0.5,28.5,0.8,29.9,1.4,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,38.2,0.3,41.2,0.4,29.8,0.9,34.8,10.6,27.7,1.0,30.5,3.5,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36.2,0.2,39.7,0.5,25.7,0.6,25.6,1.0,29.3,1.2,24.9,1.4,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,38.1,0.1,40.4,0.2,28.5,0.3,27.0,0.6,27.1,0.5,28.7,1.2,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,38.0,0.1,41.0,0.2,26.5,0.5,26.0,0.7,27.4,1.0,27.5,3.4,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,38.7,0.2,42.3,0.3,25.8,0.4,24.4,0.7,25.2,0.9,28.9,2.6,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,36.8,0.2,40.0,0.3,26.8,0.5,25.3,0.7,27.3,1.0,26.1,2.9,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39.3,0.2,42.3,0.2,27.2,0.7,27.7,0.8,26.2,1.1,27.7,1.8,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,36.8,0.2,39.2,0.3,26.6,0.6,28.1,0.8,29.3,0.9,30.4,1.5,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,44.9,0.1,47.5,0.3,28.9,1.1,27.4,1.3,29.0,2.1,29.9,7.7,Maine,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,38.8,0.2,41.5,0.2,29.6,0.7,27.9,0.7,29.1,0.7,29.0,1.8,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,39.8,0.2,42.4,0.2,29.8,0.5,27.9,0.5,25.8,0.4,28.4,1.4,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,40.2,0.1,43.3,0.2,26.7,0.3,26.8,0.4,28.2,0.7,29.2,1.4,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,38.4,0.1,41.5,0.2,27.9,0.4,26.4,0.5,26.7,0.7,28.2,1.4,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37.4,0.2,40.1,0.3,25.6,0.5,26.4,0.8,26.1,1.2,32.9,7.9,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38.9,0.2,42.4,0.2,26.6,0.4,27.2,0.6,26.6,0.7,27.0,0.8,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40.4,0.3,44.6,0.5,27.1,1.3,23.9,1.0,26.5,1.8,29.6,5.4,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36.7,0.2,39.9,0.4,26.3,0.5,24.8,0.8,27.4,1.7,28.4,2.4,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,38.2,0.2,41.0,0.3,28.6,0.6,29.1,1.6,30.3,1.1,36.6,3.5,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,43.2,0.2,45.7,0.3,29.2,1.4,28.4,2.2,27.8,1.2,27.7,2.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,40.1,0.1,41.5,0.2,31.4,0.6,31.5,0.8,30.2,0.8,31.6,1.5,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,37.9,0.2,40.7,0.4,27.0,0.9,27.3,2.1,31.0,1.9,32.3,3.1,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,38.8,0.1,40.7,0.2,29.6,0.3,28.6,0.4,27.0,0.5,28.5,1.0,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
