GEO_ID,B13014_001E,B13014_001M,B13014_002E,B13014_002M,B13014_003E,B13014_003M,B13014_004E,B13014_004M,B13014_005E,B13014_005M,B13014_006E,B13014_006M,B13014_007E,B13014_007M,B13014_008E,B13014_008M,B13014_009E,B13014_009M,B13014_010E,B13014_010M,B13014_011E,B13014_011M,B13014_012E,B13014_012M,B13014_013E,B13014_013M,B13014_014E,B13014_014M,B13014_015E,B13014_015M,B13014_016E,B13014_016M,B13014_017E,B13014_017M,B13014_018E,B13014_018M,B13014_019E,B13014_019M,B13014_020E,B13014_020M,B13014_021E,B13014_021M,B13014_022E,B13014_022M,B13014_023E,B13014_023M,B13014_024E,B13014_024M,B13014_025E,B13014_025M,B13014_026E,B13014_026M,B13014_027E,B13014_027M,NAME,B13014_001EA,B13014_001MA,B13014_002EA,B13014_002MA,B13014_003EA,B13014_003MA,B13014_004MA,B13014_004EA,B13014_005MA,B13014_005EA,B13014_006EA,B13014_006MA,B13014_007EA,B13014_007MA,B13014_008EA,B13014_008MA,B13014_009MA,B13014_009EA,B13014_010MA,B13014_010EA,B13014_011MA,B13014_011EA,B13014_012EA,B13014_012MA,B13014_013EA,B13014_013MA,B13014_014MA,B13014_014EA,B13014_015MA,B13014_015EA,B13014_016MA,B13014_016EA,B13014_017EA,B13014_017MA,B13014_018EA,B13014_018MA,B13014_019EA,B13014_019MA,B13014_020MA,B13014_020EA,B13014_021MA,B13014_021EA,B13014_022MA,B13014_022EA,B13014_023EA,B13014_023MA,B13014_024EA,B13014_024MA,B13014_025MA,B13014_025EA,B13014_026MA,B13014_026EA,B13014_027MA,B13014_027EA,state
0400000US13,2562313,6309,137866,7364,79176,6024,8349,1878,14763,2468,24255,2903,20041,2369,11768,2200,58690,4495,13280,2279,17998,2676,21156,2579,5413,1574,843,494,2424447,8835,1013856,15737,103293,6062,211791,8405,312023,8859,235813,8935,150936,6405,1410591,13937,339045,8376,323074,10113,464187,11637,196643,8159,87642,5334,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,322339,1666,18465,1710,12016,1332,787,484,2280,855,4716,889,2827,697,1406,420,6449,1312,1196,617,1757,661,2722,830,505,394,269,189,303874,2261,138898,4103,5235,1158,34546,2870,47562,2740,35140,2794,16415,1806,164976,3968,32210,1891,35507,3269,60194,3222,26969,2406,10096,1522,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,377321,2752,22597,2262,15968,2130,1077,452,3523,1019,5767,1484,4561,1293,1040,436,6629,1371,954,557,2162,777,3087,988,341,313,85,107,354724,3453,166727,6007,13454,2199,35501,3415,68730,4489,36435,3281,12607,1959,187997,5657,50512,2406,46000,3974,67643,4037,17027,2109,6815,1148,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3096030,6203,159167,5934,103502,4444,7550,1513,14299,1927,28371,2471,30341,2624,22941,2076,55665,4052,9461,1658,18701,2180,21562,2546,4316,1098,1625,752,2936863,7827,1213761,12161,111511,4919,237091,8197,343936,7730,315674,8705,205549,6691,1723102,12272,374842,6398,351026,9821,580679,12218,297197,8865,119358,5471,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1560002,5282,80320,4826,52470,3759,6110,1380,8347,1291,16500,1976,13874,1556,7639,1604,27850,3003,4707,1178,10581,1826,10655,2013,1820,629,87,146,1479682,7907,625347,9660,49189,3440,147122,5505,211270,6712,150727,4626,67039,3997,854335,11637,223212,5785,200241,8384,289323,7979,108873,6307,32686,2746,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,704110,3103,43263,2961,29190,2394,2463,770,3145,725,10647,1422,9739,1513,3196,906,14073,1836,2151,880,4672,1041,5899,1103,1126,556,225,220,660847,3881,301773,6417,16748,1794,54926,2940,111737,3571,83535,4341,34827,2355,359074,7188,82166,3218,71107,4101,141607,5540,49594,4100,14600,1835,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,662824,3160,38186,3028,26138,2274,2464,844,4057,997,7196,1262,7882,1169,4539,1006,12048,1867,2991,965,3703,947,4697,1393,617,283,40,48,624638,4550,288664,5719,22583,2026,52737,3082,94428,3479,76646,3514,42270,2563,335974,6810,82663,3349,64668,4788,127990,5051,44043,3029,16610,2116,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1032343,4132,53925,4122,35095,3401,4298,1287,5826,1145,12504,2141,7189,1297,5278,1046,18830,2264,2803,915,7786,1422,7403,1359,670,408,168,163,978418,5978,452602,7245,37762,3446,114369,5581,155023,5920,87485,4055,57963,3288,525816,8379,132009,4276,124391,6174,188886,6767,57616,4070,22914,2087,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1128185,4761,62415,4635,32006,2961,2599,975,5887,1163,11456,2115,7672,1394,4392,757,30409,3872,6044,1489,9882,1936,11540,2177,2616,1559,327,306,1065770,6532,413710,9732,36435,3188,115582,5224,130565,6509,89404,4947,41724,3446,652060,11153,159497,6007,164920,6816,221458,8290,78618,4687,27567,2571,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,289359,2038,11600,1544,7296,1099,539,404,962,451,2437,526,2256,721,1102,549,4304,993,879,544,1605,688,1407,526,399,250,14,28,277759,2561,118415,3410,4502,1428,26249,2514,40066,2464,31813,2197,15785,2216,159344,3828,33037,2085,40965,3447,54199,3464,24500,2437,6643,1313,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1468211,4224,76129,4771,47610,3582,3134,936,4967,1063,10651,1788,15501,1879,13357,2140,28519,2960,5565,1727,9761,1968,10186,1668,1914,646,1093,493,1392082,6069,571915,8644,40734,3177,100337,4667,145893,5451,156993,5720,127958,4769,820167,8935,168073,4955,170210,6295,266029,7565,140817,6543,75038,3895,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1673226,4222,72160,4581,48820,3407,1610,675,6136,1312,9337,1844,15790,1789,15947,1730,23340,2692,5599,1409,7548,1485,7390,1523,1874,548,929,552,1601066,6328,617507,10472,35404,2907,101664,5201,150258,5629,175791,5391,154390,6054,983559,11644,181377,4239,190204,8185,306912,8129,206425,7565,98641,4687,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2278020,3904,114616,4597,71188,3568,5847,1200,11522,1696,24024,2382,18252,1817,11543,1494,43428,3421,9039,1575,15659,1914,16178,2306,2078,710,474,284,2163404,5955,869483,10054,56913,3354,166672,5985,311247,7643,210549,5797,124102,4202,1293921,10510,290026,5189,271955,8097,502187,8854,168875,6743,60878,3476,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1266490,3838,74614,3713,53297,2774,3035,773,5943,1161,18002,1820,17582,1625,8735,1207,21317,2676,3529,1039,6709,1641,8932,1537,2047,639,100,93,1191876,5415,536459,6987,29985,1910,75830,3430,178827,5463,166089,4944,85728,3727,655417,6469,146040,3125,116987,4737,235345,5623,121548,5158,35497,2748,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716877,3222,34417,2901,17090,2036,1440,687,2993,936,5836,1332,3482,927,3339,938,17327,2249,3602,1059,5465,1175,7215,1435,834,699,211,222,682460,4414,266567,6472,22609,2540,59572,4218,105756,5656,49507,4007,29123,2997,415893,7611,100718,4842,102916,4823,159969,6170,36203,3873,16087,2260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1407324,4471,72010,4023,47484,2997,3380,1015,7554,1383,14893,2137,12550,1689,9107,1341,24526,2570,4796,1106,8174,1579,9039,1520,1764,886,753,594,1335314,6009,586537,10127,39302,3574,124591,6151,194517,6390,141473,6051,86654,3251,748777,10002,177229,4629,167212,7052,263396,8069,101560,4805,39380,2711,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,219668,2000,12432,1833,8822,1575,471,277,1804,668,2611,844,2840,807,1096,467,3610,827,584,352,1605,602,861,423,327,299,233,244,207236,2838,91697,3422,3183,804,22564,2333,28787,2038,24018,2044,13145,1496,115539,4239,27468,2161,29946,2940,35404,3087,16894,1993,5827,1219,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,434316,2219,29431,2395,19394,1967,1277,651,3270,715,5755,1114,6239,1284,2853,726,10037,1557,1629,682,3104,874,4284,905,780,417,240,248,404885,3307,190446,4171,15097,2042,30969,2453,66155,3115,51575,2302,26650,1774,214439,3962,50780,2094,39011,2733,81369,3643,34447,2827,8832,1334,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,690125,2801,33774,2913,21763,2703,3607,1058,4818,1204,7764,1426,4537,990,1037,318,12011,1790,3037,960,4505,1072,3745,1169,514,323,210,204,656351,3723,275219,6308,39993,3484,70275,4763,91374,4585,46990,3206,26587,2467,381132,6219,96907,4043,90522,4684,134324,5481,43973,3859,15406,1882,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,302409,2169,15223,2042,10362,1910,877,834,2048,898,2244,725,3038,918,2155,697,4861,1125,754,425,1471,539,1620,609,735,557,281,258,287186,3194,124646,4348,4396,942,24340,2286,38302,2834,34347,2101,23261,2379,162540,4861,33914,2191,36161,3163,54978,3341,27164,2608,10323,1481,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2115152,3806,101634,4464,71450,3829,3966,1048,11493,1638,14807,1830,24704,2310,16480,2049,30184,2866,5295,1038,9055,1685,12205,2128,2542,701,1087,496,2013518,6265,866314,10949,60947,4033,169120,6039,200231,7148,265615,7797,170401,6069,1147204,10868,249905,5555,252455,8475,343075,9467,222537,6762,79232,4235,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,467129,2703,24412,2780,13642,2400,2071,1060,2805,981,5091,1382,1796,614,1879,652,10770,1722,2824,869,3312,1121,3951,1054,329,259,354,323,442717,4076,176624,5523,25947,2859,40722,3378,60952,3762,29069,2613,19934,2023,266093,5764,69618,3665,57962,3820,97221,4873,27811,2980,13481,1862,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4886266,6359,219972,6705,147033,5718,11807,1464,26546,2728,32655,2614,36491,2941,39534,2891,72939,4737,16132,1962,19879,2561,25366,2898,8129,1497,3433,898,4666294,9070,1776713,17743,195422,7567,364630,10676,444751,11255,421825,9481,350085,7862,2889581,17687,588158,8231,528007,13463,889560,13847,602024,12581,281832,8865,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2410328,6245,119725,5468,74241,4090,5785,1099,11007,1766,23893,2436,19972,2232,13584,1947,45484,3763,10067,1962,12688,2232,17348,2286,3660,1168,1721,871,2290603,7478,1016375,12523,90768,5656,184693,8343,350189,9133,255344,7527,135381,5373,1274228,13153,304997,7252,261203,9467,452068,10151,185203,8746,70757,4733,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170969,1813,12118,1644,8845,1411,400,353,1214,588,3290,1018,3029,650,912,437,3273,865,382,307,1093,600,1392,581,406,370,0,151,158851,2391,74026,3290,1865,580,12225,1475,26727,1995,24496,2050,8713,1659,84825,4022,16941,1438,17574,2272,34581,2534,13304,1875,2425,709,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2672387,4653,141168,6054,87340,4920,8690,1601,14325,1788,26602,2775,21361,2254,16362,1806,53828,4361,11136,1929,20221,2848,17720,2267,3582,984,1169,538,2531219,7684,1059998,11395,65937,4072,241715,7448,345251,8418,258356,6689,148739,4801,1471221,13193,338973,6606,350452,11091,520282,11225,189823,7277,71691,4376,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905865,2846,47490,2838,29455,2262,2646,828,6252,1148,9281,1265,8212,1268,3064,772,18035,1909,4715,1031,6373,1073,5772,1217,1001,489,174,171,858375,4000,399715,6211,40491,2836,101340,4020,138923,4656,85524,3765,33437,2013,458660,6044,123641,3284,109423,3594,156730,4844,51921,3540,16945,2008,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,937703,4047,46087,3655,31895,2894,2386,848,5739,1413,10953,1809,7563,1161,5254,951,14192,2389,2654,970,6192,1448,3952,1186,985,407,409,447,891616,5358,388835,7865,39763,3610,68789,4215,128828,5023,95041,4056,56414,3342,502781,8519,110359,4366,98736,5481,180667,6857,83295,4588,29724,2644,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2923024,5281,149372,6163,91270,4656,6406,1146,16234,1965,20372,2279,27533,2370,20725,2095,58102,4434,10773,2069,23284,3131,18117,2275,4799,1156,1129,408,2773652,7672,1147861,11074,71368,4287,277545,8559,319618,7866,289016,7575,190314,5511,1625791,10886,349413,6985,401368,9333,514300,8985,261388,7255,99322,4748,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,253591,1783,13820,2075,7727,1438,194,231,1343,643,2439,1038,2348,775,1403,658,6093,1440,1003,502,1951,712,2159,948,826,522,154,194,239771,2314,88423,3868,5594,1179,18314,2052,26064,2927,21581,2105,16870,2006,151348,4118,29371,2147,34475,3181,52988,3643,25099,2963,9415,1668,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1144639,3402,61316,4369,34018,3233,2140,835,6048,1333,11211,2142,8117,1537,6502,1575,27298,3219,4877,1227,11175,2203,9921,1789,1063,614,262,249,1083323,5331,454911,8572,39663,3380,100694,5843,160210,7212,101972,4602,52372,3813,628412,8834,141561,4980,150430,6241,221560,7213,83953,5004,30908,2946,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,188481,1983,10875,1207,6634,1008,242,267,1274,412,1898,547,2547,642,673,359,4241,952,864,361,1387,558,1780,672,210,160,0,151,177606,2335,83374,3391,4400,925,15514,1859,29525,2457,26690,2056,7245,1273,94232,3406,23991,1659,22250,2394,34367,2251,10549,1443,3075,722,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1573512,4963,80773,5118,49238,3724,4144,991,9613,1678,14272,2234,12964,1887,8245,1188,31535,3453,6023,1395,11871,1738,10901,1992,2537,1086,203,198,1492739,6918,669707,9756,52748,3645,186968,6480,205860,6956,141473,5659,82658,3944,823032,9555,191666,5586,215373,8025,268470,7782,104754,5466,42769,3646,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6816895,9019,395878,10355,256489,9039,31901,3135,50077,4287,79641,5278,65024,4552,29846,2506,139389,6953,35543,4085,48304,3762,46747,4605,6999,1521,1796,811,6421017,14610,2945978,25664,462009,11728,636134,14199,866606,15597,666975,14837,314254,9571,3475039,26349,929304,13646,756631,17936,1152250,17393,469194,12855,167660,8222,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
