GEO_ID,B19101H_001E,B19101H_001M,B19101H_002E,B19101H_002M,B19101H_003E,B19101H_003M,B19101H_004E,B19101H_004M,B19101H_005E,B19101H_005M,B19101H_006E,B19101H_006M,B19101H_007E,B19101H_007M,B19101H_008E,B19101H_008M,B19101H_009E,B19101H_009M,B19101H_010E,B19101H_010M,B19101H_011E,B19101H_011M,B19101H_012E,B19101H_012M,B19101H_013E,B19101H_013M,B19101H_014E,B19101H_014M,B19101H_015E,B19101H_015M,B19101H_016E,B19101H_016M,B19101H_017E,B19101H_017M,NAME,B19101H_001EA,B19101H_001MA,B19101H_002EA,B19101H_002MA,B19101H_003MA,B19101H_003EA,B19101H_004MA,B19101H_004EA,B19101H_005MA,B19101H_005EA,B19101H_006EA,B19101H_006MA,B19101H_007EA,B19101H_007MA,B19101H_008MA,B19101H_008EA,B19101H_009MA,B19101H_009EA,B19101H_010MA,B19101H_010EA,B19101H_011EA,B19101H_011MA,B19101H_012EA,B19101H_012MA,B19101H_013EA,B19101H_013MA,B19101H_014MA,B19101H_014EA,B19101H_015MA,B19101H_015EA,B19101H_016MA,B19101H_016EA,B19101H_017EA,B19101H_017MA,state
0400000US15,87604,2769,1877,618,1923,697,1040,462,1233,442,2344,756,2637,685,4141,830,3000,880,3324,780,6333,1062,8447,1286,13484,1790,10853,1315,8533,1284,9234,1236,9201,1059,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,349085,6341,13977,2451,10219,1959,11656,1956,14259,2125,15081,1702,19648,2002,15221,2011,17971,2079,17894,1940,31661,2491,43293,3030,53830,3245,35100,3126,20379,2203,15785,2608,13111,1482,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2076839,11835,51481,3858,32223,2653,42993,2802,53394,3307,55069,3297,70360,3805,68399,3829,80413,4040,70740,3876,152958,5415,222010,6088,325487,7421,256488,7027,174036,5576,199831,6340,220957,5726,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1374825,10063,45987,4164,29434,2768,37891,3079,46974,2978,55374,3586,60287,3668,64022,3697,68846,3393,63679,3415,127282,5776,172390,6582,229870,6996,153434,6077,82276,5058,71959,4392,65120,3467,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,719181,7284,16287,1938,13460,1395,17330,2104,22574,2088,24470,1783,27324,2404,29262,1926,31240,2068,32037,2121,67243,3103,95033,4090,130745,4421,87011,4288,47567,2944,42845,2739,34753,2629,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,588499,7407,15623,1853,10710,1398,14472,1612,18927,2024,18486,1730,21219,1989,23045,1906,25400,2149,26526,2244,50934,2734,72539,3614,97593,4040,74428,3467,41847,2588,37422,2954,39328,2388,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,996277,10207,52978,3278,39734,3295,42071,3010,46143,3202,48791,3778,49622,3409,47454,3083,48328,3424,44851,3002,89147,4679,114255,4346,143576,5456,92419,4217,50348,3009,46107,2668,40453,2972,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,704889,8143,23864,3080,16705,2426,22311,2779,24587,2578,25805,2580,28591,3034,27247,2381,32013,3065,26754,2599,54175,3551,79733,4522,108831,4751,82396,4280,51240,3087,53248,3589,47389,3168,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,327656,5482,11545,1560,9218,1289,10629,1402,13101,1997,14121,1648,15588,1472,16315,1716,13115,1707,11878,1316,30551,2333,43247,2877,53827,3018,34241,2543,17652,1580,18713,1731,13915,1603,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,825283,8669,12946,1838,9952,1516,10725,1484,14650,1662,16397,1789,21198,2462,20792,2147,22185,1835,19568,1812,50097,3081,74994,3649,113285,3922,105805,4111,84347,4070,114051,4738,134291,4339,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1236468,10349,26877,3261,18059,2030,20463,2120,25373,2447,28746,2858,34176,3232,31656,2742,31108,2456,34263,2319,76621,3660,110404,4179,172738,6033,164934,6482,119698,4569,151589,5614,189763,5903,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1977059,9876,61256,3398,47454,3239,56414,3355,68429,2993,73639,3090,87158,3223,83208,4125,96507,4174,89462,4210,176568,4683,239155,5422,309067,6452,215665,5494,130082,3613,129771,4217,113224,4429,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1186229,7792,21113,2081,14395,1269,19913,1688,28845,2274,30843,1803,39080,2289,38929,2577,43546,2778,42362,2434,89023,3269,140658,4750,206705,5392,159969,5681,100041,4082,111062,3803,99745,3337,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,459033,6975,19093,2616,11782,1904,18774,2826,21538,2598,21810,2840,21601,2455,21125,2849,20330,2605,22715,2822,38798,3144,53946,3759,75578,3924,48794,3685,24985,2809,20103,2692,18061,2165,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1262065,10682,40639,3292,28155,2437,39470,3214,46410,2905,52297,2974,58885,3477,60118,3318,61074,3276,56003,3720,109905,4759,157453,5986,195817,5838,136814,5258,77308,4248,73586,3834,68131,3390,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,230382,3990,7932,1427,5533,1054,6330,1300,8763,1459,8351,1274,12022,1613,11740,1506,10799,1669,10306,1436,20764,1788,29705,2226,36894,2575,24945,2091,14105,1478,10126,1345,12067,1299,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,399215,4678,9850,1297,6259,922,7638,1003,11988,1407,12237,1435,15618,1750,14496,1461,16344,1578,15886,1436,33007,2334,51724,2544,69008,2437,53815,2677,29804,1767,27195,1906,24346,1853,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,375852,6287,10417,1652,7662,1540,9612,1329,13440,1864,12981,1580,17253,1978,13979,1679,15326,1731,16621,2118,28045,2478,45749,2959,61033,3399,45767,3048,25001,2337,27368,2282,25598,2129,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,318630,5752,7152,1245,4032,1007,6232,1186,7932,1099,8011,1499,9670,1319,9804,1403,10762,1426,11847,1653,22002,1938,33462,2684,54043,3535,42305,2726,27825,2270,33436,2642,30115,2579,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1321577,10692,24829,2827,14722,1736,17321,2152,25439,2589,26815,2397,32063,2549,31790,2105,34903,2718,34466,3044,72740,3848,114703,4175,182378,5929,172652,5943,132582,4946,171352,5188,232822,6122,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,216501,4500,5388,1157,5193,1252,5733,1304,6914,1223,9631,1605,9239,1410,9258,1309,9034,1387,10066,1404,15974,1932,22976,2353,37273,2764,23645,1997,15927,2134,17697,2014,12553,1490,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2734756,13339,73876,4081,51682,3623,58213,3574,72196,3709,74413,3944,89529,4401,85804,4316,87630,4093,91051,4570,182049,5597,275072,6620,393349,8409,324660,8185,229961,7463,280701,6320,364570,8294,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1718117,13482,52321,3591,39202,3755,50250,3412,62230,3998,68524,3904,75307,3967,76923,4622,82729,4370,74591,4181,148525,4889,200977,7338,265569,7506,181729,6347,110949,4752,109683,4862,118608,4483,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,167187,3941,3973,848,3003,906,3654,920,4258,793,4825,1140,4726,1022,5347,1033,7288,1208,6372,1132,11284,1436,19200,1610,29425,2272,22746,1742,15386,1712,13518,1514,12182,1423,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2425651,16196,82734,4556,54732,3756,66323,3550,78260,4084,88293,4159,107491,4740,106437,4556,111521,4974,103961,4482,210524,6349,296956,8040,388538,8596,274425,7070,158320,4381,158394,4968,138742,4945,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,703863,5995,25906,2067,18428,1675,24132,1988,27032,1898,26742,2209,32508,1931,32794,2441,35109,1928,31473,2023,62969,2972,87430,3623,106982,3441,75252,2835,39181,2521,38551,2441,39374,2534,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,794045,8563,28252,2952,17890,2049,22661,2579,27059,2677,31542,2794,36751,2785,32283,2665,37148,2846,31406,2574,63406,3640,96336,4724,123439,4227,83475,4022,57636,3508,52004,3080,52757,2760,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2617261,15757,66274,4142,47251,3419,56647,3330,80088,4000,90651,3384,102653,4891,104692,3705,113802,4210,111388,4542,213768,6031,312370,6852,429003,8942,304527,6944,189642,5503,196841,6264,197664,4680,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,191669,4374,4052,906,3759,1095,4413,1040,4849,1224,6371,1292,6318,1406,7449,1310,7321,1375,5362,1008,13490,1584,17350,1995,30553,2973,25683,2016,18416,1793,19351,1956,16932,1835,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,840805,6892,27735,2784,18277,2188,23044,2462,30307,2883,32188,2398,38453,2969,38056,2700,38036,3129,34936,2672,75042,4285,106003,5428,137812,5343,92688,4556,49057,2826,51732,3738,47439,2878,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,191153,3560,4420,1074,3528,920,4907,1035,5550,932,6703,885,7179,1215,7785,1173,8692,1163,8793,1278,15981,1819,25871,2107,37119,2441,23588,2019,11064,1203,9094,1026,10879,1137,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1309367,11474,55653,4211,39805,2969,44425,3299,53304,3755,57885,4027,66437,3634,63302,3827,65656,4174,61265,3695,116960,5182,156158,6216,188354,6112,131173,5225,68596,3588,67283,3641,73111,3549,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3140521,16707,76174,4524,49418,3626,65680,4476,79853,4178,88958,4383,107857,5208,104727,5165,112088,5184,111037,5019,222479,6885,333697,8963,469832,9498,385364,8826,265716,7693,295190,8105,372451,7972,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,575747,6507,13203,1594,11040,1658,11151,1540,14458,1835,16351,2090,21400,2089,21168,1945,24302,2189,22068,2096,50986,3625,75158,3709,103196,3930,71301,3752,41072,3113,42548,2625,36345,2465,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,145937,3335,3811,847,2015,577,3789,882,6177,1288,4563,831,5548,1037,5257,835,5587,867,5603,830,12997,1314,15955,1362,26709,1458,19235,1502,10386,1152,9794,1182,8511,1091,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1387561,10166,35476,3016,21292,2417,25208,2275,33223,3238,39447,2777,42864,2795,46225,3107,47909,3468,48961,3233,98047,4001,144712,5289,202004,6086,169158,5535,113907,4041,143249,4883,175879,4893,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1323712,10711,36157,2656,24204,2604,21509,1936,30978,2640,39320,3097,44846,3142,45601,3278,48499,3065,51473,3612,102443,4680,149410,6087,216017,5669,161828,5698,107222,4959,117696,4795,126509,4874,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,444654,7056,24937,2705,18831,2535,21618,2619,21982,2285,23062,2327,22306,2103,26920,2282,23442,1841,22780,2559,38664,2812,51440,2788,63344,3852,37184,2481,20273,2212,15259,1626,12612,1682,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1263397,9037,26706,2369,22814,2012,23329,1883,35376,2469,43361,2910,51375,2730,46903,2707,52560,2535,53236,3003,108980,3818,166449,4869,230900,4816,160296,4274,89961,3986,81463,3544,69688,2950,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,126911,3292,2976,686,2540,793,2311,780,3826,822,3740,779,4858,1116,4627,1093,4386,997,4056,783,11389,1506,15047,1756,24140,1987,17962,2188,11471,1473,8026,1335,5556,1049,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,5950,1191,1392,532,577,366,367,449,385,332,438,258,398,290,251,255,134,130,466,349,284,251,33,56,681,532,95,113,293,263,99,121,57,95,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
