GEO_ID,B07409_001E,B07409_001M,B07409_002E,B07409_002M,B07409_003E,B07409_003M,B07409_004E,B07409_004M,B07409_005E,B07409_005M,B07409_006E,B07409_006M,B07409_007E,B07409_007M,B07409_008E,B07409_008M,B07409_009E,B07409_009M,B07409_010E,B07409_010M,B07409_011E,B07409_011M,B07409_012E,B07409_012M,B07409_013E,B07409_013M,B07409_014E,B07409_014M,B07409_015E,B07409_015M,B07409_016E,B07409_016M,B07409_017E,B07409_017M,B07409_018E,B07409_018M,B07409_019E,B07409_019M,B07409_020E,B07409_020M,B07409_021E,B07409_021M,B07409_022E,B07409_022M,B07409_023E,B07409_023M,B07409_024E,B07409_024M,B07409_025E,B07409_025M,B07409_026E,B07409_026M,B07409_027E,B07409_027M,B07409_028E,B07409_028M,B07409_029E,B07409_029M,B07409_030E,B07409_030M,NAME,B07409_001MA,B07409_001EA,B07409_002EA,B07409_002MA,B07409_003MA,B07409_003EA,B07409_004EA,B07409_004MA,B07409_005MA,B07409_005EA,B07409_006EA,B07409_006MA,B07409_007MA,B07409_007EA,B07409_008EA,B07409_008MA,B07409_009EA,B07409_009MA,B07409_010MA,B07409_010EA,B07409_011EA,B07409_011MA,B07409_012MA,B07409_012EA,B07409_013EA,B07409_013MA,B07409_014MA,B07409_014EA,B07409_015EA,B07409_015MA,B07409_016MA,B07409_016EA,B07409_017EA,B07409_017MA,B07409_018MA,B07409_018EA,B07409_019MA,B07409_019EA,B07409_020EA,B07409_020MA,B07409_021MA,B07409_021EA,B07409_022EA,B07409_022MA,B07409_023MA,B07409_023EA,B07409_024EA,B07409_024MA,B07409_025MA,B07409_025EA,B07409_026EA,B07409_026MA,B07409_027MA,B07409_027EA,B07409_028EA,B07409_028MA,B07409_029EA,B07409_029MA,B07409_030MA,B07409_030EA,state
0400000US13,6629653,14526,915382,17928,1861215,25683,1869552,23201,1231855,20335,751649,14690,5770729,21633,795778,16448,1639849,25370,1606184,21623,1068391,19197,660527,13480,435540,16933,69899,5414,121366,7592,136174,7746,72582,5192,35519,3345,274558,9614,39098,3329,70845,5504,81094,4346,55033,4323,28488,3201,148826,7272,10607,1796,29155,3078,46100,4543,35849,2771,27115,2738,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,975132,4906,89345,5742,266618,7174,313260,8385,202941,6295,102968,4665,854258,7466,80135,5577,239511,7390,270111,8112,175095,5816,89406,4151,82030,6005,7327,1646,20462,2773,29031,3439,17490,2393,7720,1373,5588,1755,832,566,671,564,2307,1052,1341,554,437,258,33256,3661,1051,561,5974,1503,11811,1921,9015,1464,5405,1634,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1046140,8182,102577,5328,286276,8570,384564,9268,188568,7558,84155,4629,902924,9668,87845,5181,249677,7891,329433,7874,160922,6775,75047,4524,88299,6465,9813,1619,24393,3486,34003,3580,14972,2332,5118,1499,26261,3694,3229,1161,6424,1358,11146,2072,4391,1534,1071,434,28656,3975,1690,744,5782,1588,9982,1772,8283,1710,2919,828,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8690214,12836,992148,18646,2317820,21532,2517278,21772,1759295,18150,1103673,16897,7666448,19073,869550,18310,2079923,19822,2223653,21975,1530505,16226,962817,16796,648710,16725,85650,6304,160612,8015,185330,7833,140503,7612,76615,3914,184079,7381,23109,2178,42285,3515,57772,4660,36955,2897,23958,2751,190977,9429,13839,2603,35000,3301,50523,4649,51332,3873,40283,3713,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4348035,11447,510800,11714,1490260,17436,1262841,14835,694973,13112,389161,8960,3811408,16175,441318,11382,1322258,16010,1096576,15005,608254,11909,343002,9037,328108,12389,49027,4404,109727,6082,103427,5263,45220,3863,20707,2726,127341,7354,14173,1922,40509,3453,39433,3606,22858,3046,10368,1750,81178,5860,6282,1227,17766,2923,23405,2502,18641,2518,15084,2160,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2068418,7765,169726,5918,663712,9554,678830,8640,376760,9261,179390,5578,1825165,9936,142224,5019,593226,9127,601672,8282,330668,8425,157375,5185,141174,5972,17500,2466,43798,3289,44852,2952,24647,2792,10377,2249,57276,3936,6219,1027,16593,1758,20334,2187,9936,1660,4194,1012,44803,4180,3783,1272,10095,2531,11972,1975,11509,1607,7444,1235,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1886456,8953,182057,5534,499363,8850,604619,8551,386208,7721,214209,6666,1633477,10069,152316,5142,439025,8723,522286,8380,331974,7424,187876,6054,144675,6949,18820,2786,36336,2859,48372,3572,29624,3032,11523,1737,50284,3822,6511,1378,13093,1847,16668,1867,9315,1710,4697,998,58020,5247,4410,1316,10909,2107,17293,2171,15295,2093,10113,1686,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2986707,7601,443069,11811,1000510,13088,847379,12890,405485,8863,290264,8629,2618641,13289,385270,10247,888763,13672,729196,13303,357364,8430,258048,7920,200685,9558,32596,3082,62780,4885,65560,5133,25021,2600,14728,1871,102578,6083,17968,2569,34164,3433,32148,2558,11920,1828,6378,1311,64803,6362,7235,1781,14803,2868,20475,2963,11180,1903,11110,1870,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3089872,8538,474349,10821,1056799,13999,845880,12654,467075,10630,245769,6894,2750809,11011,421830,10629,947031,13393,749428,12311,413325,10439,219195,6710,193508,8384,32742,2861,65327,5361,54922,4273,28233,2539,12284,1670,83660,5516,14674,1843,29736,3130,20549,2857,12550,2362,6151,1400,61895,5494,5103,1528,14705,2445,20981,3116,12967,2193,8139,1605,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,963807,4289,79609,4594,315304,7868,278571,7089,187718,6409,102605,4559,845049,6145,66780,3616,279028,7787,243306,6046,165012,5374,90923,4170,70815,4756,9030,2234,23643,2983,20941,2459,11823,1930,5378,1280,24981,3230,2482,1015,7289,1947,7735,1555,4694,1290,2781,1003,22962,3284,1317,630,5344,1502,6589,1648,6189,1627,3523,1019,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4076392,8998,418515,9459,1025119,16187,1053207,15540,862117,13879,717434,12227,3577669,15775,365199,9133,910524,15835,913868,14757,749904,13495,638174,12664,282328,10945,36120,4063,73273,5328,80338,4822,57253,3990,35344,3279,106830,6000,11356,1658,23732,2536,32640,3740,22154,2348,16948,1876,109565,6190,5840,1432,17590,2543,26361,2980,32806,3270,26968,3160,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4701337,9538,456792,10045,1182973,18131,1113191,16983,1087079,14122,861302,12941,4191591,14771,408599,8941,1069539,17011,999511,14823,958080,13481,755862,12662,286082,11836,33074,3577,73118,5453,68187,5170,63564,4924,48139,3309,116876,6503,8041,1396,22898,2770,24657,2800,35190,3174,26090,2407,106788,6997,7078,1782,17418,2472,20836,2867,30245,3252,31211,3332,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6722085,9803,662173,14488,1980229,17042,2216112,16750,1142089,13361,721482,12645,5938949,15814,575900,13613,1760864,17146,1954274,17036,1007503,13422,640408,11702,481955,11293,58759,4191,140466,6344,166632,6621,75166,5144,40932,3032,194475,7123,19678,2150,53927,3199,65401,4416,35675,2847,19794,2130,106706,6387,7836,1666,24972,2928,29805,3243,23745,2648,20348,2546,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3691366,7592,262171,6275,937451,12043,1212408,11445,848303,13136,431033,8694,3243281,13265,226890,5828,834185,11150,1067938,11609,737191,12359,377077,8475,241311,8656,21564,2861,60783,4005,75834,4739,55901,3739,27229,2400,135954,5909,10619,1642,31812,2766,45418,3211,32984,2945,15121,2424,70820,5255,3098,951,10671,1544,23218,3346,22227,2762,11606,1819,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1957321,8829,325247,9700,606833,12818,615608,12223,254052,8262,155581,6966,1737435,10137,289850,8793,539166,11128,547041,11544,221964,7806,139414,6077,116527,7920,18749,2692,39539,4418,37753,4377,14016,2086,6470,2093,56181,4587,10246,1476,16090,2627,17035,2095,8464,2155,4346,1092,47178,4927,6402,1457,12038,2263,13779,2564,9608,2046,5351,1594,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4090542,8413,450626,10741,1269217,14287,1229663,16539,706124,13189,434912,8489,3565378,14067,382656,9170,1115062,13752,1071670,15226,616676,12794,379314,7658,286661,10596,39659,3765,85080,4992,90400,5667,45607,4305,25915,3075,144419,6102,22320,2602,47129,3270,41064,3085,21790,2472,12116,1699,94084,6107,5991,1226,21946,3113,26529,2582,22051,3509,17567,2571,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,699748,4534,45643,3261,221308,6507,220362,6168,142251,5657,70184,3771,619648,5825,38336,2997,197162,6807,196924,6201,124393,5209,62833,3539,46100,4226,4610,1306,15077,2800,12352,2104,10225,1614,3836,1098,15759,2156,1069,436,4952,857,5308,1396,2920,808,1510,549,18241,2696,1628,757,4117,1085,5778,1217,4713,1201,2005,612,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1227465,5545,109898,5024,330398,7386,416095,7752,243540,5875,127534,5340,1073590,6402,91685,4513,293932,7087,363121,6956,213719,5494,111133,5330,90443,5041,12291,2174,22735,2405,31166,3014,16484,1823,7767,1313,33075,2983,3449,867,8047,1210,12874,1769,6226,1133,2479,1091,30357,3193,2473,872,5684,1465,8934,1727,7111,1291,6155,1226,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1929596,8020,277347,9331,543051,10634,657699,11996,296411,8485,155088,6319,1621376,11054,234106,8361,452711,10915,549218,9968,248753,8178,136588,5924,230975,9806,35596,3342,68774,5320,83219,5727,32301,3312,11085,1687,15027,2225,1925,720,4633,1032,5320,1106,2163,978,986,487,62218,4833,5720,1386,16933,2518,19942,2452,13194,2564,6429,1417,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,924758,4686,64720,3771,265380,7192,267749,6384,202079,5983,124830,4810,826477,6321,56971,3475,237283,6576,238893,6266,180197,5855,113133,4523,58864,4711,5078,1157,18373,2693,17966,2272,11451,1969,5996,1369,15346,1964,1112,438,4305,1086,4318,1147,3889,932,1722,559,24071,3141,1559,854,5419,1125,6572,1569,6542,1603,3979,1111,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6165460,11288,669313,14368,1757155,18795,1420057,17990,1438867,17467,880068,15756,5593637,17838,613802,14263,1610867,17340,1283601,16435,1293026,16623,792341,14349,304716,13090,34180,3536,91371,6320,75262,5576,68169,5124,35734,3564,131876,8339,13011,2411,30529,3107,32696,3770,34928,3267,20712,2837,135231,8312,8320,1907,24388,2650,28498,3843,42744,4446,31281,3088,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1376692,5846,209871,7618,368720,9061,432556,8890,199948,6559,165597,6577,1209259,7567,183607,7110,329112,8833,378035,8776,172685,5975,145820,6814,98302,6564,17398,2751,25032,3358,33060,3298,12641,1720,10171,1678,26437,3141,4721,1269,6035,1421,9364,2023,3746,827,2571,929,42694,4331,4145,1072,8541,1792,12097,2245,10876,1913,7035,1618,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13687294,15360,1911382,22969,3630833,25676,3357943,27726,2733473,28792,2053663,21790,12350748,23275,1739276,23700,3325960,26178,3039613,27666,2415830,26684,1830069,18095,749715,18459,108993,7343,184216,9268,183966,6989,164816,6897,107724,6996,298479,9938,38822,3160,68348,4278,66297,4310,73323,5067,51689,3497,288352,11852,24291,3123,52309,4850,68067,4620,79504,5814,64181,4892,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6690158,16119,900693,14187,1769070,21632,2065505,22984,1257372,15353,697518,13700,5868872,22141,791439,12395,1567650,21134,1803741,21327,1096878,13867,609164,12231,471949,12386,69459,5096,120453,5895,151067,7430,86851,6084,44119,3464,205603,8767,30327,3365,50811,3755,65281,4533,37514,3380,21670,2577,143734,8088,9468,2099,30156,3466,45416,4618,36129,3959,22565,2594,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,489183,4143,37581,2637,135296,4997,174099,5068,104524,4449,37683,3009,424246,5157,33139,2540,117273,4480,150718,4714,91137,4416,31979,2649,35107,3855,1580,628,9523,1889,13813,1862,7277,1509,2914,923,12162,2077,1093,471,3641,1107,3731,800,2860,1043,837,505,17668,2626,1769,838,4859,1455,5837,1260,3250,991,1953,588,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7880938,11259,808722,13494,2662643,23544,2294592,19985,1328134,17239,786847,11723,6906859,20271,688122,13376,2364249,20936,1997680,20329,1163835,14911,692973,10748,625513,16764,85983,5131,204735,7622,199199,8262,89825,5350,45771,2936,218579,9271,24367,2084,64568,4535,66102,4259,42513,4248,21029,2356,129987,7736,10250,2035,29091,3928,31611,3483,31961,3498,27074,2411,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2547219,8161,319455,7627,808041,10634,788740,10762,423147,8353,207836,6713,2199653,10388,272737,7175,698775,10134,677956,9621,366661,7526,183524,5957,200661,7664,29063,2965,64841,4359,66061,3573,28541,2460,12155,1758,88959,3524,11840,1309,30637,2455,28398,2512,14094,1837,3990,985,57946,5156,5815,1336,13788,1910,16325,2587,13851,2292,8167,1981,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2770425,7605,278953,9128,650595,12596,957898,14245,556240,11384,326739,8416,2371310,11844,242237,9102,557100,11584,819127,12671,469839,11311,283007,8225,240478,9136,22012,3050,59536,4522,85075,6098,50492,3756,23363,2653,89756,6187,9327,1992,20720,2685,31923,3202,18363,2897,9423,1486,68881,4740,5377,1430,13239,2134,21773,2720,17546,2789,10946,1824,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
