GEO_ID,B08101_001E,B08101_001M,B08101_002E,B08101_002M,B08101_003E,B08101_003M,B08101_004E,B08101_004M,B08101_005E,B08101_005M,B08101_006E,B08101_006M,B08101_007E,B08101_007M,B08101_008E,B08101_008M,B08101_009E,B08101_009M,B08101_010E,B08101_010M,B08101_011E,B08101_011M,B08101_012E,B08101_012M,B08101_013E,B08101_013M,B08101_014E,B08101_014M,B08101_015E,B08101_015M,B08101_016E,B08101_016M,B08101_017E,B08101_017M,B08101_018E,B08101_018M,B08101_019E,B08101_019M,B08101_020E,B08101_020M,B08101_021E,B08101_021M,B08101_022E,B08101_022M,B08101_023E,B08101_023M,B08101_024E,B08101_024M,B08101_025E,B08101_025M,B08101_026E,B08101_026M,B08101_027E,B08101_027M,B08101_028E,B08101_028M,B08101_029E,B08101_029M,B08101_030E,B08101_030M,B08101_031E,B08101_031M,B08101_032E,B08101_032M,B08101_033E,B08101_033M,B08101_034E,B08101_034M,B08101_035E,B08101_035M,B08101_036E,B08101_036M,B08101_037E,B08101_037M,B08101_038E,B08101_038M,B08101_039E,B08101_039M,B08101_040E,B08101_040M,B08101_041E,B08101_041M,B08101_042E,B08101_042M,B08101_043E,B08101_043M,B08101_044E,B08101_044M,B08101_045E,B08101_045M,B08101_046E,B08101_046M,B08101_047E,B08101_047M,B08101_048E,B08101_048M,B08101_049E,B08101_049M,B08101_050E,B08101_050M,B08101_051E,B08101_051M,B08101_052E,B08101_052M,B08101_053E,B08101_053M,B08101_054E,B08101_054M,B08101_055E,B08101_055M,B08101_056E,B08101_056M,NAME,B08101_001EA,B08101_001MA,B08101_002MA,B08101_002EA,B08101_003EA,B08101_003MA,B08101_004EA,B08101_004MA,B08101_005EA,B08101_005MA,B08101_006MA,B08101_006EA,B08101_007EA,B08101_007MA,B08101_008EA,B08101_008MA,B08101_009EA,B08101_009MA,B08101_010MA,B08101_010EA,B08101_011MA,B08101_011EA,B08101_012EA,B08101_012MA,B08101_013MA,B08101_013EA,B08101_014EA,B08101_014MA,B08101_015MA,B08101_015EA,B08101_016EA,B08101_016MA,B08101_017MA,B08101_017EA,B08101_018EA,B08101_018MA,B08101_019MA,B08101_019EA,B08101_020EA,B08101_020MA,B08101_021MA,B08101_021EA,B08101_022EA,B08101_022MA,B08101_023EA,B08101_023MA,B08101_024MA,B08101_024EA,B08101_025EA,B08101_025MA,B08101_026MA,B08101_026EA,B08101_027EA,B08101_027MA,B08101_028MA,B08101_028EA,B08101_029EA,B08101_029MA,B08101_030MA,B08101_030EA,B08101_031EA,B08101_031MA,B08101_032MA,B08101_032EA,B08101_033MA,B08101_033EA,B08101_034EA,B08101_034MA,B08101_035MA,B08101_035EA,B08101_036EA,B08101_036MA,B08101_037MA,B08101_037EA,B08101_038EA,B08101_038MA,B08101_039MA,B08101_039EA,B08101_040EA,B08101_040MA,B08101_041MA,B08101_041EA,B08101_042EA,B08101_042MA,B08101_043EA,B08101_043MA,B08101_044MA,B08101_044EA,B08101_045EA,B08101_045MA,B08101_046MA,B08101_046EA,B08101_047EA,B08101_047MA,B08101_048EA,B08101_048MA,B08101_049EA,B08101_049MA,B08101_050MA,B08101_050EA,B08101_051EA,B08101_051MA,B08101_052MA,B08101_052EA,B08101_053MA,B08101_053EA,B08101_054EA,B08101_054MA,B08101_055MA,B08101_055EA,B08101_056EA,B08101_056MA,state
0400000US13,4555243,21695,143792,6568,441194,10182,2060984,14621,1025724,11549,411216,8893,267527,6875,204806,7238,3626672,19600,100211,6252,335943,10133,1638451,15014,836506,12370,330867,8398,220305,6227,164389,6357,453091,12985,22602,2558,52895,4703,226805,9217,87222,5615,32106,2589,18877,2442,12584,1933,104957,6737,3802,959,16449,2915,49023,4230,20050,2697,8535,1949,4077,1037,3021,751,69170,5980,9595,2325,15360,2250,24745,3113,8658,1745,5236,1479,3252,980,2324,651,69385,6427,2414,908,8493,1898,34323,4863,12107,2454,6098,1276,3608,878,2342,817,231968,9335,5168,1108,12054,2257,87637,5939,61181,4964,28374,2699,17408,2152,20146,2349,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,704914,7321,20034,1793,73316,2899,309416,4061,138432,2898,69474,3401,48370,2867,45872,2705,475067,7451,7955,1136,46816,3201,218217,4587,93755,3123,46426,2851,32587,2261,29311,2175,95464,5214,3357,737,8977,1382,40094,2849,20306,1924,10516,1652,7014,1329,5200,1059,49270,3864,3100,995,5411,1187,17338,2301,10707,1516,5607,1168,3428,869,3679,1003,29047,2608,3350,856,5932,1091,10722,1916,3974,824,1382,691,1220,480,2467,786,23450,2118,1152,445,2865,859,11451,1679,4055,1083,1872,587,805,428,1250,566,32616,3184,1120,463,3315,1198,11594,1924,5635,1215,3671,938,3316,779,3965,1089,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,734911,8152,33907,2565,74759,3125,319978,5170,149156,4585,70479,3918,48395,3373,38237,3191,566332,9324,23666,2293,55296,2821,250528,6751,113918,4958,55889,3557,39360,3086,27675,2455,79038,5103,5805,1842,8738,1689,36700,3455,16393,2498,5633,1146,2335,970,3434,1347,5905,1226,84,73,936,472,2204,816,1158,569,1090,535,101,118,332,229,23518,2778,2551,823,4572,1309,8540,1598,3494,865,1999,666,1648,614,714,388,14881,2187,548,359,2187,892,6311,1105,3387,1055,872,412,1225,607,351,250,45237,4045,1253,432,3030,957,15695,2421,10806,1799,4996,1152,3726,983,5731,1626,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6094828,22953,202525,6076,580327,9555,2658205,14880,1338380,8246,608363,8472,410000,8137,297028,6317,4485040,27164,139434,5092,395281,10078,1902682,17359,1029278,11078,474254,7907,317972,7321,226139,5792,482647,13251,22383,2456,53231,3988,221470,8356,103332,5714,39395,3147,24741,2266,18095,1726,566654,12552,11621,1675,67480,3916,306263,8064,97688,5276,43258,3356,25313,2062,15031,1585,185404,7998,19309,2264,39567,3659,72734,4778,25418,2512,11639,1881,9231,1546,7506,1300,106649,5384,5313,1173,12155,1762,51758,3339,19008,2159,7381,1183,6537,1190,4497,1251,268434,8524,4465,1015,12613,1520,103298,5391,63656,3081,32436,2722,26206,3092,25760,2073,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3063590,16142,129819,5210,323763,6927,1270799,9859,665986,7419,311856,7287,213258,6770,148109,5139,2545272,17562,89841,4951,248823,7172,1062166,11758,567739,7637,270140,6598,183168,6080,123395,4805,264220,10374,20701,2415,37925,4328,112930,5991,52234,4145,19611,2034,12402,2154,8417,1267,33240,3130,2053,809,6430,1760,13203,1995,5957,1227,2483,744,1723,559,1391,637,69969,4347,9635,1427,18466,2250,22442,2770,8123,1451,5349,1065,3852,818,2102,563,41721,3623,3983,1064,5739,1399,18421,2561,6785,1357,2662,629,2681,825,1450,547,109168,4985,3606,928,6380,1290,41637,3083,25148,2518,11611,1716,9432,1508,11354,1469,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574828,10754,78787,3577,163676,4680,632649,6498,330117,3477,157852,4273,123301,3931,88446,3455,1274961,11457,55382,3359,125133,4516,513843,6198,274219,4083,131608,4166,102089,3877,72687,3242,135819,5647,7818,1207,15271,2275,62916,3905,26529,2280,10837,1306,7893,1229,4555,903,21648,2568,2149,709,3441,955,10102,1855,3100,1118,1109,395,1241,591,506,305,54044,3415,9717,1550,12346,1484,14886,1759,6518,948,4290,824,2972,638,3315,701,24108,2189,1818,637,3565,774,9574,1546,4653,871,2210,692,1348,392,940,369,64248,3432,1903,538,3920,913,21328,2031,15098,1657,7798,926,7758,1132,6443,1027,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1413917,10989,65985,3511,149030,4806,583142,7052,287160,3609,142811,4401,103168,3586,82621,3132,1168154,12818,50215,3002,116202,4998,482179,7636,240862,3988,123108,4018,88723,3539,66865,3062,125499,5275,8802,1614,16135,2186,57196,3778,23707,2318,9036,1296,5337,875,5286,934,8983,1772,210,184,2237,968,3166,1112,1471,535,653,349,892,465,354,223,32791,2751,3958,691,7496,1526,10785,1511,4408,819,2252,658,1471,346,2421,552,19062,2106,1460,514,3046,1245,8215,1288,3273,765,1501,570,974,338,593,277,59428,3100,1340,585,3914,1054,21601,2134,13439,1916,6261,1057,5771,822,7102,917,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1898550,13609,77952,3605,207272,4625,808643,9814,401867,5849,182144,4807,126017,4686,94655,3648,1559409,14460,52034,3389,158866,4885,666851,9627,336184,5973,159856,5159,107373,4597,78245,3208,184672,7472,14251,1887,26832,2976,83394,4990,35257,3002,10305,1590,7938,1181,6695,1580,21727,2376,516,362,2916,1131,10880,1971,4510,1198,1581,560,634,308,690,314,46953,3182,7751,1166,12521,1774,12676,1825,6946,1517,2083,672,2144,729,2832,827,26050,2464,2211,1058,3268,1117,12208,1492,4359,1094,1639,666,1426,446,939,512,59739,4095,1189,491,2869,913,22634,2644,14611,1977,6680,1072,6502,1153,5254,954,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2014335,15678,62001,4077,205278,5932,895546,9706,416618,7741,191961,5824,134627,5151,108304,4158,1667940,16472,47033,3685,163825,6221,738826,9953,352442,7333,162374,5428,112835,5169,90605,3688,181268,9554,9456,1728,24068,2816,88252,5976,31028,3367,12880,1900,8913,1535,6671,1203,29758,3245,841,440,4673,1546,14915,2221,4587,1161,2730,879,1080,359,932,375,41099,3957,3406,808,6239,1405,17954,2564,6349,1305,2233,771,1841,644,3077,1020,37412,3186,1024,479,4211,1470,16490,1978,6512,1581,4232,957,3431,962,1512,542,56858,4390,241,228,2262,890,19109,2301,15700,2353,7512,1620,6527,1272,5507,977,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,636271,7794,24954,1611,57579,2071,233810,4366,147183,3220,73397,2846,54497,3260,44851,2666,506801,8045,16477,1469,40808,2713,187061,4322,122255,3125,59164,2833,45267,3217,35769,2577,55341,3938,3869,869,7015,1324,24262,2549,10332,1313,5716,1079,2369,556,1778,407,4045,1122,179,170,598,414,1169,538,862,564,356,274,699,835,182,136,24332,2464,3508,743,6091,1551,7138,1360,3181,828,1775,582,1525,482,1114,381,9264,1672,650,560,1486,948,3351,693,2009,759,856,421,516,273,396,170,36488,3120,271,175,1581,647,10829,1671,8544,1259,5530,1174,4121,1007,5612,1056,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3001281,15500,92324,4568,262634,5617,1277450,9686,692082,6227,301491,6684,210829,5817,164471,5443,2214171,19068,49977,3535,175194,5119,947156,12135,521841,7897,231987,5977,164043,4846,123973,4837,265758,10251,17348,2111,28833,2742,118749,6981,55243,3744,20143,2480,15313,1707,10129,1314,271533,9922,9793,1708,31757,3245,120897,6802,60549,3792,24147,2423,14284,1706,10106,1380,77065,4640,9501,1532,16859,2378,28306,2824,10201,1772,5023,1093,3631,1227,3544,791,40779,3424,3104,1055,4367,1161,17321,2122,8103,1336,4369,1021,1925,538,1590,513,131975,6166,2601,741,5624,1044,45021,3130,36145,3399,15822,1875,11633,1590,15129,1547,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3450540,17241,134478,5102,325960,6722,1413016,8259,762892,6823,349589,6243,258519,6870,206086,5959,2421011,19995,68240,4098,194553,6019,958797,11509,575257,7720,268310,5550,201285,6591,154569,5354,256929,9951,19005,1973,27788,2912,109359,7356,54945,4422,23391,2303,13019,1886,9422,1693,364059,8727,14349,2125,48767,3288,190007,6538,56523,3811,24514,2245,17764,2174,12135,1632,173988,6507,23837,2316,37711,2902,69484,4936,20261,2572,8238,1344,7685,1356,6772,1211,70521,4560,5650,1376,8550,1508,30351,2962,14012,1944,6098,1225,3607,844,2253,659,164032,6622,3397,684,8591,1471,55018,4031,41894,3035,19038,1806,15159,1663,20935,1998,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4420474,17121,180980,4883,473632,6015,1791337,11163,1006045,7196,461471,7828,302124,6160,204885,5363,3659421,20300,124882,3999,368021,6287,1490543,13946,853629,7529,394428,7089,259321,5885,168597,4996,383772,10297,28166,2319,53996,4170,162946,6170,80503,4222,29677,2278,17603,1925,10881,1365,58866,4777,5101,1020,12004,1819,23952,2842,9177,1349,5078,1114,2069,557,1485,498,102456,4248,15177,1463,24114,2428,33408,2425,12719,1548,7504,1081,5588,1130,3946,710,57121,3594,4075,891,8909,1562,23548,2345,10312,1445,5018,852,3198,871,2061,507,158838,6080,3579,905,6588,1352,56940,3687,39705,2844,19766,1902,14345,1523,17915,1539,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2861003,10449,127093,3739,279980,4905,1192873,7254,620225,5220,301948,5306,201540,4877,137344,3941,2235350,12363,85213,2877,205390,5545,935301,9471,496573,5474,244776,5469,162532,4404,105565,3943,238071,7337,16476,1846,27503,2510,108966,5390,46996,2989,19707,1497,11371,1182,7052,1043,103498,4522,4833,985,14439,1772,47428,3120,21068,2201,7759,1173,5074,997,2897,645,77518,3698,9691,1288,12999,1790,27616,2794,11208,1310,6800,1024,5151,858,4053,687,49211,3434,3210,912,7275,1476,21160,2732,8636,1073,4231,751,2677,675,2022,538,157355,5052,7670,1125,12374,1639,52402,3062,35744,2337,18675,1783,14735,1479,15755,1379,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193907,9743,35396,3088,123468,4669,529202,8124,253507,6503,113329,4608,76544,3957,62461,3523,1019853,10742,27687,2813,105010,4582,443391,8918,222410,5665,101282,4795,67954,3846,52119,3224,109591,5894,4272,1058,12180,1926,57667,4167,19155,2376,7331,1253,4411,1285,4575,956,3834,994,105,142,10,16,1451,663,1467,728,449,276,149,124,203,158,17702,2236,2478,665,3880,997,5842,1371,2291,727,1095,436,885,470,1231,543,17812,2547,565,472,1346,636,10085,2108,3428,1081,906,394,632,429,850,722,25115,2892,289,198,1042,460,10766,1946,4756,987,2266,750,2513,791,3483,791,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2852887,17099,120594,4512,297886,6991,1192467,10401,609773,6885,289569,6766,195550,6390,147048,4575,2333610,18654,88838,3862,234866,5845,978340,11600,506339,7565,242712,6475,163771,5564,118744,4289,248466,8039,16088,1898,28429,2666,109412,5245,51371,2993,21758,2005,12655,1844,8753,1332,44505,4142,1890,712,8229,1541,18415,2275,8702,1828,3604,1136,2384,667,1281,422,53818,3653,5770,878,12140,2040,19228,2310,7383,1309,3218,868,3601,969,2478,585,35958,3151,2293,853,4530,1046,15564,2106,6527,1304,3168,788,1776,595,2100,598,136530,5876,5715,1178,9692,1607,51508,3808,29451,2885,15109,1939,11363,1588,13692,1624,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,484043,6706,18088,1996,48361,2973,193441,3346,100284,2770,50762,2614,41076,2719,32031,2066,360669,6094,11836,1585,33703,2409,143427,3114,76851,3038,39531,2590,32574,2441,22747,1807,50328,3828,3020,955,6627,1414,22283,2223,9891,1759,3684,793,2721,814,2102,515,3774,1248,77,74,905,656,1419,790,595,270,152,192,548,448,78,79,27183,2425,1911,675,4008,1023,9836,1427,4928,947,2998,862,1898,525,1604,453,12980,1860,538,360,1937,957,5658,1171,2215,739,1065,396,584,260,983,369,29109,2309,706,383,1181,536,10818,1411,5804,972,3332,774,2751,600,4517,885,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,974005,7429,44726,2585,105529,2993,400217,4764,191888,3050,99389,3100,72405,2747,59851,2336,798234,8813,33486,2544,82514,3510,326446,5323,161585,3728,83796,2865,60950,2407,49457,2169,87263,4664,5501,1079,12178,1912,42241,3102,14255,1487,6177,1063,4106,759,2805,603,7565,1325,328,211,1460,627,3647,933,976,564,669,348,312,217,173,147,27685,2105,3152,653,4791,1098,7532,1107,4294,911,2999,654,2721,666,2196,522,14929,1815,865,395,1972,649,6535,1331,3247,844,1078,350,585,286,647,290,38329,2511,1394,555,2614,700,13816,1650,7531,1141,4670,815,3731,710,4573,841,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1314988,10998,36780,2657,133192,3908,594972,7789,285999,4970,113559,4553,84290,4037,66196,3367,1023007,11781,24272,2383,97429,4175,470648,7718,225233,5972,88319,3953,66443,3780,50663,2728,138448,7209,5909,1280,17925,2088,62247,4685,30385,3026,11193,1764,6256,1358,4533,900,48883,4396,2518,670,8229,1512,19630,2879,9480,1892,4726,1197,2967,885,1333,574,28644,2590,1825,584,4430,1113,10071,1820,5332,1093,2773,938,1915,606,2298,924,27901,3473,1684,759,3238,1265,13296,2543,4198,993,2152,822,1361,579,1972,1184,48105,3466,572,343,1941,843,19080,2671,11371,1978,4396,955,5348,1155,5397,1054,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,696314,7781,30955,2282,64630,2736,253069,4538,165574,3146,84537,3307,55054,3089,42495,2549,564577,8295,20569,1932,48794,2946,211230,5326,136047,3690,69097,3189,45147,2759,33693,2338,52340,4246,4654,1130,6567,1344,20059,2586,12127,1885,4602,1018,2500,572,1831,595,6198,1426,75,113,1407,688,2434,995,1042,558,656,430,513,385,71,88,19112,2136,3322,1020,4864,848,4443,1084,2362,683,1697,674,1075,429,1349,573,8663,1667,542,305,1020,630,2945,968,1595,576,1098,598,893,486,570,265,45424,3300,1793,719,1978,567,11958,1769,12401,1736,7387,1433,4926,1066,4981,932,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4285182,19837,107563,4895,341663,6886,1786146,11813,1023190,7889,464271,8883,309744,7068,252605,6377,3078089,24289,66125,4150,239346,6921,1225384,14896,764774,8971,354831,8168,234021,6486,193608,6141,320289,12122,17463,2223,30394,2748,138589,7894,70196,4468,28658,2662,20509,2048,14480,1426,497417,9833,8869,1768,41923,3073,263394,7691,98343,4360,42415,2990,25738,2355,16735,2041,140033,7905,8912,1529,17495,2287,61100,5346,25719,2877,10917,1496,8777,1636,7113,1250,74301,5080,4619,1343,7498,1656,35422,3587,14040,2209,6088,1246,3848,979,2786,698,175053,6184,1575,655,5007,1255,62257,3948,50118,3552,21362,2100,16851,1816,17883,1856,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,877360,12516,32233,3199,94479,4701,365543,6369,176965,4433,91078,3805,65078,4155,51984,3228,713810,12964,23844,2598,75940,4938,299969,7412,145649,4457,76806,3967,52484,3748,39118,2704,79397,5184,3438,1338,10438,1854,37965,3837,14974,1844,4972,950,4280,1168,3330,806,8091,1497,363,378,779,434,3016,899,1591,605,1032,486,562,342,748,522,20033,2441,1963,733,4675,1241,7153,1572,3131,832,1253,452,962,466,896,432,13753,2027,1703,1058,1149,643,4901,1131,2850,857,1618,625,805,425,727,426,42276,3309,922,680,1498,708,12539,1993,8770,1411,5397,1042,5985,1173,7165,1268,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
