GEO_ID,C17018_001E,C17018_001M,C17018_002E,C17018_002M,C17018_003E,C17018_003M,C17018_004E,C17018_004M,C17018_005E,C17018_005M,C17018_006E,C17018_006M,C17018_007E,C17018_007M,C17018_008E,C17018_008M,C17018_009E,C17018_009M,C17018_010E,C17018_010M,C17018_011E,C17018_011M,NAME,C17018_001EA,C17018_001MA,C17018_002MA,C17018_002EA,C17018_003MA,C17018_003EA,C17018_004MA,C17018_004EA,C17018_005EA,C17018_005MA,C17018_006EA,C17018_006MA,C17018_007EA,C17018_007MA,C17018_008EA,C17018_008MA,C17018_009MA,C17018_009EA,C17018_010MA,C17018_010EA,C17018_011EA,C17018_011MA,state
0400000US22,1108586,12393,162872,6472,44254,4350,61802,3999,48233,4450,8583,1500,945714,12281,94418,4763,292513,8318,287762,7758,271021,7217,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,5213,1273,11680,1557,10470,1478,3184,754,312379,5283,14227,1719,82723,3570,101625,3954,113804,3802,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,24912,2427,31039,3003,28300,2619,13368,1680,1357220,13051,92675,3516,275437,8048,362007,9940,627101,9552,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,30111,3105,42106,3432,38306,3493,17693,2288,1485188,13099,95604,4185,309291,8968,375857,8095,704436,8288,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,58678,3629,92122,4255,100649,4620,24138,1965,2204137,13236,139595,5561,536195,10351,776124,10126,752223,9761,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,20205,1987,26100,2524,31409,2575,9712,1271,1296524,9332,61680,2999,269545,6392,443714,6604,521585,8216,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,31112,3293,42556,3436,45837,3521,6621,1463,617028,9334,67158,3886,167024,6074,220795,7042,162051,5738,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,33979,3135,54130,3327,52745,3733,14226,1984,1364219,12490,99408,4665,361033,8229,440587,8813,463191,8269,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,4218,1045,8628,1295,7525,1006,3083,1032,229647,4470,9481,1387,59419,3494,75147,3380,85600,3581,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,9564,1479,11260,1738,15465,1784,3805,833,429703,5195,22821,2163,96047,3118,153433,4041,157402,4078,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,19899,2025,23791,2456,20678,2177,7745,1438,587242,9256,64529,4542,138311,5091,216922,6277,167480,5108,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,2920,751,5097,1206,6743,1387,2375,693,324338,6142,15250,1890,75050,4385,98145,4189,135893,4145,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,45421,3208,65083,3702,43013,3253,24625,2692,2027744,14882,150657,5799,473890,10090,495397,10230,907800,12027,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,25097,2972,18836,2221,22167,2345,5972,1401,413332,6892,42435,3211,97740,4896,139433,5391,133724,3837,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,175957,6460,166688,6688,134961,6345,51595,3192,4031917,19646,379186,8099,941759,13011,1093973,14472,1616999,15142,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,84487,4872,88695,4846,97504,5816,24695,2223,2210834,17777,193960,6177,486601,10059,731477,13725,798796,12488,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,1959,682,4860,1153,5493,1171,697,242,175201,4079,9459,1310,38708,2565,67380,3296,59654,3180,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,66128,3959,116047,5077,110374,5092,20990,2353,2608556,18848,176746,5889,766740,11875,809821,11439,855249,12029,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,27347,2216,41266,2761,35648,2523,9654,1475,855673,7224,76189,3657,233112,5624,288543,6311,257829,5165,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,21317,2689,26664,3042,37663,3256,11094,1531,881658,9865,65757,3782,164765,5744,323021,7315,328115,7307,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,63236,4088,116893,5916,81932,4923,28017,2253,2914217,18594,199051,6344,916035,12725,765949,12729,1033182,14025,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6853,1401,9074,1840,7182,1327,2141,605,225012,5585,20104,2186,52705,3200,65557,3866,86646,3852,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,41148,3459,51858,3475,43677,3773,11417,2020,1072785,9386,91786,5090,261194,7897,358016,8881,361789,7837,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,4281,1056,6007,1155,6472,1214,1294,394,198959,4373,11114,1490,52922,2589,68711,3620,66212,3450,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,55356,4393,81948,4421,57316,4248,11912,1582,1469146,13060,133161,5574,426056,9735,441603,10591,468326,9499,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,302214,10071,230504,9031,198090,7660,67382,4337,5722719,26365,759191,12623,1231282,17767,1769675,18933,1962571,19077,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,11981,1933,16013,2280,21658,2179,7604,1383,635925,7914,36830,2705,122386,5436,236035,6619,240674,6340,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,1920,664,2840,512,2768,707,1384,498,143467,2916,6979,895,34547,1850,41800,2124,60141,2937,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,39074,3275,52543,3675,49630,3687,18798,2085,1894812,14830,139951,6181,381051,8889,542814,9947,830996,11785,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,30337,3117,39440,3280,51340,3736,17981,2021,1621495,12003,103695,4068,302584,6992,570075,10007,645141,9388,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,16242,1828,28292,2765,17008,2013,1982,632,408423,7921,37532,2649,150428,5035,115752,5481,104711,4767,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,23993,1775,39587,3033,41728,2653,10567,1287,1353791,10277,77073,3393,361840,7036,463299,8327,451579,6411,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,2051,886,2880,816,3610,873,1136,495,135793,3745,7959,1311,34330,2677,53426,3461,40078,3064,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,119967,4953,124410,5289,82275,4116,32554,2762,485332,7669,72282,3412,106482,4981,123079,4528,183489,5119,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
