GEO_ID,B17001G_001E,B17001G_001M,B17001G_002E,B17001G_002M,B17001G_003E,B17001G_003M,B17001G_004E,B17001G_004M,B17001G_005E,B17001G_005M,B17001G_006E,B17001G_006M,B17001G_007E,B17001G_007M,B17001G_008E,B17001G_008M,B17001G_009E,B17001G_009M,B17001G_010E,B17001G_010M,B17001G_011E,B17001G_011M,B17001G_012E,B17001G_012M,B17001G_013E,B17001G_013M,B17001G_014E,B17001G_014M,B17001G_015E,B17001G_015M,B17001G_016E,B17001G_016M,B17001G_017E,B17001G_017M,B17001G_018E,B17001G_018M,B17001G_019E,B17001G_019M,B17001G_020E,B17001G_020M,B17001G_021E,B17001G_021M,B17001G_022E,B17001G_022M,B17001G_023E,B17001G_023M,B17001G_024E,B17001G_024M,B17001G_025E,B17001G_025M,B17001G_026E,B17001G_026M,B17001G_027E,B17001G_027M,B17001G_028E,B17001G_028M,B17001G_029E,B17001G_029M,B17001G_030E,B17001G_030M,B17001G_031E,B17001G_031M,B17001G_032E,B17001G_032M,B17001G_033E,B17001G_033M,B17001G_034E,B17001G_034M,B17001G_035E,B17001G_035M,B17001G_036E,B17001G_036M,B17001G_037E,B17001G_037M,B17001G_038E,B17001G_038M,B17001G_039E,B17001G_039M,B17001G_040E,B17001G_040M,B17001G_041E,B17001G_041M,B17001G_042E,B17001G_042M,B17001G_043E,B17001G_043M,B17001G_044E,B17001G_044M,B17001G_045E,B17001G_045M,B17001G_046E,B17001G_046M,B17001G_047E,B17001G_047M,B17001G_048E,B17001G_048M,B17001G_049E,B17001G_049M,B17001G_050E,B17001G_050M,B17001G_051E,B17001G_051M,B17001G_052E,B17001G_052M,B17001G_053E,B17001G_053M,B17001G_054E,B17001G_054M,B17001G_055E,B17001G_055M,B17001G_056E,B17001G_056M,B17001G_057E,B17001G_057M,B17001G_058E,B17001G_058M,B17001G_059E,B17001G_059M,NAME,B17001G_001MA,B17001G_001EA,B17001G_002MA,B17001G_002EA,B17001G_003MA,B17001G_003EA,B17001G_004EA,B17001G_004MA,B17001G_005EA,B17001G_005MA,B17001G_006MA,B17001G_006EA,B17001G_007MA,B17001G_007EA,B17001G_008MA,B17001G_008EA,B17001G_009EA,B17001G_009MA,B17001G_010EA,B17001G_010MA,B17001G_011MA,B17001G_011EA,B17001G_012MA,B17001G_012EA,B17001G_013MA,B17001G_013EA,B17001G_014MA,B17001G_014EA,B17001G_015EA,B17001G_015MA,B17001G_016EA,B17001G_016MA,B17001G_017MA,B17001G_017EA,B17001G_018MA,B17001G_018EA,B17001G_019MA,B17001G_019EA,B17001G_020EA,B17001G_020MA,B17001G_021EA,B17001G_021MA,B17001G_022MA,B17001G_022EA,B17001G_023MA,B17001G_023EA,B17001G_024MA,B17001G_024EA,B17001G_025MA,B17001G_025EA,B17001G_026EA,B17001G_026MA,B17001G_027EA,B17001G_027MA,B17001G_028MA,B17001G_028EA,B17001G_029EA,B17001G_029MA,B17001G_030MA,B17001G_030EA,B17001G_031EA,B17001G_031MA,B17001G_032EA,B17001G_032MA,B17001G_033EA,B17001G_033MA,B17001G_034EA,B17001G_034MA,B17001G_035EA,B17001G_035MA,B17001G_036MA,B17001G_036EA,B17001G_037EA,B17001G_037MA,B17001G_038EA,B17001G_038MA,B17001G_039EA,B17001G_039MA,B17001G_040EA,B17001G_040MA,B17001G_041MA,B17001G_041EA,B17001G_042EA,B17001G_042MA,B17001G_043EA,B17001G_043MA,B17001G_044EA,B17001G_044MA,B17001G_045EA,B17001G_045MA,B17001G_046MA,B17001G_046EA,B17001G_047MA,B17001G_047EA,B17001G_048EA,B17001G_048MA,B17001G_049EA,B17001G_049MA,B17001G_050EA,B17001G_050MA,B17001G_051MA,B17001G_051EA,B17001G_052MA,B17001G_052EA,B17001G_053EA,B17001G_053MA,B17001G_054EA,B17001G_054MA,B17001G_055EA,B17001G_055MA,B17001G_056MA,B17001G_056EA,B17001G_057MA,B17001G_057EA,B17001G_058MA,B17001G_058EA,B17001G_059EA,B17001G_059MA,state
0400000US13,227517,14462,48380,7593,22212,4020,3405,1132,767,562,6083,1867,1533,909,1577,881,713,505,3254,1344,1892,891,1168,659,700,472,858,375,223,181,39,66,26168,4511,4460,1598,713,587,5251,1794,2436,1151,980,628,764,470,3688,1466,2962,905,1490,758,1599,559,978,511,644,382,203,161,179137,11194,89759,6289,14709,2635,2465,930,17415,2599,5055,1250,1336,547,3956,1399,10277,2179,11894,2282,8521,1613,7396,1522,3888,1101,2084,707,763,368,89378,6930,13376,2089,1873,763,13656,2326,5394,1520,825,433,3388,1020,10302,2643,12651,2037,8908,1926,8213,1397,5285,1110,3590,1015,1917,708,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,343367,11523,41686,6541,20013,3808,3864,1462,1179,743,3539,1351,1824,817,104,104,250,155,1252,617,2435,824,962,465,2117,792,1398,629,508,401,581,426,21673,3513,2699,926,1022,543,3272,1234,784,408,256,210,728,553,3435,1184,3630,1222,1742,534,2058,802,1204,602,492,287,351,313,301681,10656,152782,5917,16785,1567,3839,942,19422,2147,8251,1358,2333,658,7043,1291,15763,1797,25969,2300,17103,1846,14532,1537,11203,1391,7211,1165,3328,720,148899,6686,15443,1796,2897,812,19277,1682,9937,1544,2390,862,5524,1130,13312,1529,21768,1775,19063,2163,14198,1467,12607,1561,7745,1045,4738,883,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,46789,3937,9694,2156,4531,1423,1158,947,359,575,219,164,250,207,130,232,20,41,1327,711,346,277,148,117,53,77,419,317,102,131,0,193,5163,1379,1179,615,188,210,893,528,229,213,0,193,197,171,594,441,791,670,575,421,147,143,140,122,180,294,50,69,37095,3512,19459,2231,2636,737,548,396,3306,898,1943,686,52,63,1308,482,726,473,1706,752,1316,554,3434,1149,1425,676,530,280,529,452,17636,2776,2636,984,764,433,3317,751,1081,660,225,209,836,506,2012,763,1234,579,1399,601,1638,779,1363,695,975,623,156,132,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,286452,10834,52160,5746,25373,3527,4149,1202,1006,512,6215,1464,2517,878,226,181,1448,506,3166,936,3078,1126,1182,567,1400,606,630,362,137,149,219,322,26787,3175,5169,1387,423,380,4526,1260,2169,595,809,516,476,343,3425,933,3837,1046,1900,695,2290,776,977,426,605,358,181,155,234292,9596,113830,5595,16338,2097,3312,785,19460,1844,9605,1810,2850,853,5646,1026,12965,1883,14027,1774,10567,1651,9051,1164,5157,1049,2730,704,2122,732,120462,6181,17357,2141,3674,928,21523,2287,9367,1413,2973,787,4324,809,12296,2058,14861,2182,12589,1707,10446,1421,5030,842,3906,911,2116,634,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,148891,9015,38902,4837,19952,3128,5227,1247,650,394,6113,1638,2464,932,562,413,785,447,1778,632,632,309,906,496,404,263,339,234,92,103,0,189,18950,2738,4681,1163,323,277,3853,925,1628,704,557,345,306,274,1905,600,2070,699,1153,504,852,405,895,517,400,298,327,241,109989,7503,54129,4396,9441,1752,1134,477,8347,1468,4406,1220,1068,562,2078,660,7243,1777,7265,1657,3754,969,3517,1041,3101,954,1896,639,879,341,55860,5038,8549,1391,1203,430,9293,1853,3886,1036,1630,642,2992,1085,7983,2117,6345,1575,3954,964,3449,969,2732,821,2344,683,1500,517,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,56341,4466,9829,2212,4264,1058,691,465,112,146,792,421,334,245,58,83,222,296,728,452,541,325,453,446,126,125,151,155,56,77,0,155,5565,1472,1714,727,272,207,640,470,152,148,132,171,84,132,1234,759,425,266,329,265,328,266,235,178,0,155,20,45,46512,4463,20979,2560,3299,967,619,319,4261,1158,1575,632,566,308,989,506,3129,1103,1835,642,2121,756,1238,515,360,264,603,324,384,231,25533,2897,3681,978,1329,592,5140,1039,2495,762,870,496,1206,595,3270,1246,2701,984,1552,517,1601,545,838,413,495,330,355,220,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,88933,6002,23179,3772,10584,1704,2676,992,323,252,2075,695,469,260,566,351,593,413,1044,434,803,483,645,346,743,445,436,278,13,25,198,218,12595,2835,3253,1055,226,176,2276,830,1435,611,225,221,303,217,1449,742,1263,662,503,313,773,415,709,440,104,117,76,101,65754,4872,33161,2968,5098,1129,1344,646,5760,989,1712,738,861,337,2067,832,4402,1142,4368,946,2496,633,1642,488,2010,656,994,414,407,248,32593,2947,5521,1280,644,421,5719,1058,2151,702,1020,413,1363,476,3548,1066,3368,956,2887,800,1947,531,2138,610,1351,502,936,407,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,89858,5819,27676,4136,12798,2317,2846,1064,751,453,3049,990,1255,560,315,236,463,441,1300,560,1020,468,707,641,631,477,414,309,0,187,47,112,14878,2643,3124,954,663,423,3770,1273,963,478,456,371,503,391,2237,945,1197,424,248,213,691,365,524,393,354,231,148,141,62182,4828,31130,2900,5209,1296,1183,600,4632,1306,2602,774,679,272,1523,586,3377,1083,3813,1048,2627,765,2429,780,1536,686,1094,471,426,267,31052,3590,5342,1597,545,326,5081,1332,2249,916,644,409,1111,438,3963,1223,4045,1070,2641,630,2693,792,912,441,1095,537,731,376,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,94547,7277,22220,4343,10584,2265,2939,1230,34,58,3363,1266,687,554,375,325,165,162,553,518,997,551,286,233,373,409,214,196,404,314,194,178,11636,2739,2726,1064,472,482,2951,1148,780,469,79,82,520,575,943,559,1175,548,685,417,461,270,240,194,281,369,323,332,72327,7008,35285,4058,5362,1522,1534,1027,5382,1333,2067,788,876,418,950,517,5148,1606,4781,1419,2966,1085,2327,685,2370,826,1068,486,454,217,37042,4585,3661,1211,1336,715,7158,1300,2474,890,1235,691,1857,808,1884,720,4683,1339,4475,1141,3858,907,2356,793,1000,466,1065,448,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,28734,2494,6328,1457,3392,895,543,472,128,128,918,510,169,165,48,70,90,114,383,420,283,229,235,177,141,161,454,304,0,163,0,163,2936,875,539,360,85,91,472,452,54,63,0,163,40,71,155,153,662,348,299,191,250,168,180,154,189,168,11,16,22406,2485,12115,1696,951,341,342,324,1482,546,1039,538,560,295,439,303,1259,599,1405,682,942,415,1773,745,1142,496,359,197,422,370,10291,1783,1506,565,244,191,1206,513,241,187,116,184,783,657,1233,739,990,421,735,287,1026,418,937,432,894,429,380,247,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,182247,9984,19486,3456,8063,2051,1601,893,241,228,1370,693,247,194,0,195,629,455,1243,847,555,336,631,447,492,338,720,389,55,74,279,272,11423,1978,1959,788,283,235,1852,718,663,428,147,125,439,382,1453,751,2126,892,634,449,377,181,607,380,434,477,449,332,162761,9699,81122,5789,12479,2057,1952,551,13346,2071,7219,1590,1806,696,4259,975,8882,1593,8652,1628,8124,1327,6812,1378,4255,855,2286,665,1050,517,81639,5493,14962,2054,3141,951,12175,1808,4188,1028,2021,795,3563,1080,7276,1401,10946,1910,8711,1714,7520,1302,3669,931,2333,818,1134,544,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,188745,9999,35150,5815,15886,3022,3081,1036,168,136,3262,1019,1178,556,217,219,587,420,2562,895,1242,572,746,453,937,479,1228,516,308,327,370,405,19264,3428,2949,1047,651,401,3374,1048,1399,633,417,368,462,374,2516,912,3039,953,2242,799,1006,522,515,354,552,413,142,151,153595,9525,80712,6431,9432,1992,1920,611,13850,1977,5701,1211,1031,506,4428,1198,7091,1414,12906,1880,10255,1897,6750,1458,3759,1015,2563,822,1026,479,72883,5321,9019,1334,2646,736,10497,1555,5248,1281,570,354,3050,1027,7193,1594,10243,1505,8904,1322,6687,1314,4467,980,2538,836,1821,632,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,262973,10611,69329,6232,32107,3624,6750,1444,1098,574,5490,1239,3424,969,836,452,2100,620,4671,1318,3534,1087,1591,654,1177,450,968,440,412,318,56,68,37222,3643,6398,1113,1398,602,6891,1576,2641,825,797,470,1343,573,6392,1471,4173,1056,1953,553,2426,662,1636,483,857,496,317,253,193644,9317,97725,5887,13765,1807,2536,821,15357,2127,8358,1394,2187,608,4666,937,11889,1894,11561,1730,9315,1367,7076,1103,5820,1079,3749,697,1446,428,95919,5678,11829,1643,1921,656,14390,1809,8037,1250,1901,707,5153,922,10410,1693,12476,1669,9152,1491,7468,1164,6587,1045,3671,696,2924,662,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,149632,6607,22878,2937,10734,1640,2079,623,454,474,1820,529,975,458,61,66,418,302,1705,816,1297,493,640,394,644,284,569,347,61,61,11,14,12144,1875,2025,600,407,299,1765,569,708,321,418,269,671,296,1805,722,1720,652,1556,498,456,265,456,318,31,46,126,157,126754,6478,62760,3733,10097,1631,1736,572,10721,1404,5064,954,1694,577,2729,689,8483,1612,7539,1216,6120,1171,3664,784,2611,607,1217,560,1085,442,63994,4228,9786,1682,1753,541,10848,1579,4463,1066,1812,567,2925,725,7164,1143,8374,1402,7514,1138,4763,1020,2450,686,1043,460,1099,401,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35239,4155,10886,2234,6175,1573,1732,862,337,369,858,479,674,719,106,98,371,351,878,518,503,437,183,265,288,299,120,116,125,201,0,207,4711,1307,846,571,185,261,902,509,399,330,96,197,131,168,802,438,230,227,81,142,437,329,228,222,359,275,15,29,24353,3562,11092,2199,1417,574,204,246,1840,817,746,511,93,98,437,334,925,504,1935,902,1207,703,637,584,830,378,583,372,238,239,13261,2435,2873,979,223,215,2643,1144,1245,709,301,318,311,280,500,310,1505,627,1116,574,688,348,968,547,402,308,486,274,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,143301,8500,31922,4460,15181,2294,3463,1082,182,164,2936,1003,822,417,575,367,762,454,2398,782,1020,478,507,274,946,468,1201,657,347,281,22,38,16741,3158,2523,878,299,212,3652,1302,1611,695,201,198,718,490,1945,747,1664,670,1291,518,1281,534,1140,627,268,222,148,108,111379,7451,58723,5025,9102,1620,1056,645,8592,1499,6094,1417,919,345,2910,858,5528,1452,7186,1561,4966,1278,5538,1069,3912,801,2057,587,863,389,52656,4370,7653,1418,2074,735,8781,1611,3576,1018,888,412,2914,1132,4809,1324,6403,1435,4559,1041,3601,824,3848,1058,2205,612,1345,514,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25873,3017,6689,1851,2963,1006,524,496,142,156,549,354,187,127,48,94,0,165,857,481,94,118,52,88,313,237,187,209,10,26,0,165,3726,1352,953,481,229,206,758,553,28,43,0,165,44,53,114,105,392,311,424,432,182,152,400,284,104,141,98,156,19184,2695,8618,1663,1053,536,235,261,1633,694,539,350,127,125,561,336,476,256,1018,411,552,332,915,414,599,348,385,204,525,310,10566,1638,1841,744,233,169,1118,466,337,262,48,55,344,242,1360,599,967,419,1100,486,1443,601,937,386,583,275,255,156,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42034,3762,10179,2042,4557,1183,1029,498,122,139,1181,751,366,339,240,304,245,294,407,249,149,141,478,376,0,155,255,287,85,158,0,155,5622,1249,1015,460,55,92,816,437,413,356,122,174,291,246,549,365,1075,545,681,428,335,274,23,46,247,188,0,155,31855,3177,16562,1975,2920,726,769,405,3527,715,1488,660,250,184,969,413,1300,682,1894,564,1661,519,540,249,611,298,468,265,165,184,15293,2066,2348,659,375,221,3606,996,982,387,729,345,848,403,1162,418,2094,686,942,386,1226,558,452,305,289,214,240,195,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,140771,8233,25242,3649,12410,2332,2936,1148,235,175,2115,748,1134,579,212,184,421,239,1533,610,1424,495,905,528,658,323,478,372,347,333,12,20,12832,2091,2148,791,171,204,1616,715,1317,669,140,173,499,311,1023,448,1642,667,1354,594,1023,451,1399,701,276,271,224,169,115529,7351,55813,4566,7557,1492,1543,599,8848,1561,4302,941,1229,553,3143,958,7517,1513,7972,1578,4727,1039,3723,700,2972,640,1561,549,719,329,59716,4824,8525,1353,1333,653,8756,1458,4421,1039,1147,521,2088,689,6740,1454,7503,1259,6686,1240,6159,1191,3483,773,2160,913,715,344,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20098,2316,2648,1001,1023,567,92,99,70,105,150,189,114,189,0,184,37,84,352,287,12,22,5,19,0,184,56,107,135,215,0,184,1625,762,386,260,0,184,253,220,38,65,0,184,339,447,222,179,25,33,153,138,34,54,122,162,0,184,53,112,17450,2247,9771,1482,1049,447,511,537,1308,500,668,389,119,109,621,350,1127,609,1588,863,966,495,912,341,616,260,47,74,239,200,7679,1369,684,471,270,290,1370,534,410,266,184,208,256,241,598,312,464,308,1341,669,1284,424,271,156,432,265,115,77,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,239219,11211,42451,6544,20701,3553,5250,1541,330,257,3387,1280,1719,602,623,434,1120,597,2703,1045,1450,642,1214,662,1439,785,711,465,401,311,354,280,21750,3713,3934,1316,719,494,3605,1076,1164,534,399,314,526,363,1848,617,2883,993,2362,810,1776,670,1025,466,672,346,837,392,196768,9609,94624,5977,15893,2225,2364,760,15255,2309,5347,1132,2291,858,4646,1249,10010,1788,12214,2239,8476,1516,7439,1133,5584,1187,3566,873,1539,510,102144,5566,16826,2096,2901,867,14414,2114,5152,1138,2102,663,3578,904,12340,2034,12509,1720,9335,1427,10273,1506,7360,1186,3500,860,1854,605,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,69351,6123,14104,2388,7628,1651,1223,843,159,204,762,328,877,660,70,90,252,245,1579,806,715,507,354,272,702,394,690,443,219,278,26,46,6476,1414,1373,728,121,159,457,254,145,165,346,281,143,181,1134,552,656,599,453,358,668,466,516,433,187,215,277,427,55247,5996,29368,3733,3473,1379,688,392,4114,1208,2370,738,339,246,1533,657,3665,1291,4931,1419,2178,865,2096,722,2095,672,710,357,1176,644,25879,3290,3565,1223,716,471,4243,1188,2313,1039,366,230,814,416,2461,901,4072,1222,2118,628,1877,654,1481,527,1349,410,504,301,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
