GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001MA,B17023_001EA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004MA,B17023_004EA,B17023_005MA,B17023_005EA,B17023_006MA,B17023_006EA,B17023_007MA,B17023_007EA,B17023_008MA,B17023_008EA,B17023_009MA,B17023_009EA,B17023_010MA,B17023_010EA,B17023_011MA,B17023_011EA,B17023_012MA,B17023_012EA,B17023_013MA,B17023_013EA,B17023_014MA,B17023_014EA,B17023_015MA,B17023_015EA,B17023_016MA,B17023_016EA,B17023_017MA,B17023_017EA,B17023_018MA,B17023_018EA,B17023_019EA,B17023_019MA,B17023_020MA,B17023_020EA,B17023_021MA,B17023_021EA,B17023_022MA,B17023_022EA,B17023_023MA,B17023_023EA,B17023_024EA,B17023_024MA,B17023_025MA,B17023_025EA,B17023_026MA,B17023_026EA,B17023_027MA,B17023_027EA,B17023_028MA,B17023_028EA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031MA,B17023_031EA,B17023_032MA,B17023_032EA,B17023_033MA,B17023_033EA,B17023_034EA,B17023_034MA,B17023_035EA,B17023_035MA,state
0400000US13,2466415,18717,321564,10162,108946,6411,45659,3585,35411,3611,23679,3248,4197,1287,212618,8720,28936,3554,10616,1697,13767,2052,3968,1249,585,435,183682,7523,48182,4059,92877,5193,38883,3656,3740,1055,2144851,17728,1641463,16987,990438,13670,525503,10543,118484,4935,7038,2114,503388,12765,138453,5587,74605,4510,56310,4179,7011,1642,527,477,364935,10670,199330,6009,148244,7834,16783,2701,578,467,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,9261,1511,5010,1044,2165,668,1633,658,453,366,11958,1693,3184,840,1385,517,1477,596,209,177,113,183,8774,1431,2431,663,3697,916,2236,844,410,226,288167,5332,223190,5096,139953,4861,67699,3467,14544,1759,994,533,64977,3212,21686,2171,14877,1556,6167,1234,564,433,78,128,43291,2925,30691,2595,11290,1336,1183,700,127,157,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,20925,2597,10864,1871,6382,1351,3196,784,483,257,22821,2770,3594,940,770,479,2060,714,573,348,191,291,19227,2657,3479,990,10988,2182,4615,1163,145,114,356601,6930,299928,6500,183270,5011,77631,4232,34007,2740,5020,1114,56673,3799,19733,2305,8310,1278,10368,1807,1055,696,0,193,36940,3208,18316,2118,16634,2094,1832,924,158,198,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,104504,4746,40594,2694,36499,3053,24491,2472,2920,973,199559,6666,28205,2850,11293,1487,11557,1472,4725,1146,630,426,171354,6420,36242,2953,95282,4847,36005,3211,3825,976,2795400,17541,2181036,16720,1315423,12769,684763,10618,172229,6048,8621,1248,614364,13408,185757,7465,106518,5122,69291,4209,9556,1616,392,417,428607,10930,240917,7143,164947,5788,21979,2564,764,541,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,52380,3322,22713,2456,15332,1593,12291,1448,2044,567,113976,6291,16796,2334,4596,1036,8979,1650,2755,965,466,377,97180,5526,17725,2148,55731,3978,20634,2247,3090,1016,1467339,11736,1161178,12824,725182,10166,338975,8479,87466,4914,9555,1940,306161,8431,101830,4867,50526,2964,44909,3812,6207,1495,188,179,204331,6435,110099,4572,84127,4155,9838,1497,267,215,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,9664,1206,5602,1035,4234,1016,843,331,40743,3172,8270,1777,1731,728,5007,1444,1439,668,93,98,32473,2614,4733,754,20146,2163,7173,1213,421,249,735713,8038,607661,7993,383018,5998,164963,5132,56413,2879,3267,749,128052,5321,45315,3226,19180,1730,22619,2380,3056,788,460,323,82737,3796,38248,2834,37667,2643,6499,1350,323,263,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,8143,1032,6667,1078,5258,1128,1748,622,38978,3394,8027,1801,1977,852,4560,1439,1352,504,138,124,30951,2922,4919,886,17544,2001,7498,1451,990,615,659986,8919,538817,8738,324467,6448,164064,5903,46775,2413,3511,726,121169,5141,42343,3142,20467,1924,18474,2341,3402,892,0,168,78826,3764,36735,2312,36570,2736,5229,1224,292,209,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,30640,2446,19346,2244,10501,1718,2215,790,95671,5260,18377,2312,6662,1144,9380,1666,1881,673,454,502,77294,4855,20826,2452,40355,3153,14775,2203,1338,744,973466,9634,765418,9714,497425,7777,218120,6822,47215,3093,2658,783,208048,6495,67378,3594,38255,3048,25644,2343,3405,936,74,91,140670,5592,82328,3026,52405,4146,5549,1283,388,442,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,21528,2623,10524,1969,8325,1618,1123,686,121372,5569,15556,2338,6752,1390,6792,1667,1836,728,176,159,105816,5229,26449,2543,55510,4074,21459,2662,2398,930,945714,12281,705004,12699,446175,8219,209217,7475,47555,4535,2057,754,240710,8866,70407,4517,38177,3454,28687,2915,3301,1345,242,289,170303,7030,97607,5165,64160,4205,8129,1743,407,348,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,6677,1037,2781,756,1270,637,232,178,19587,2122,4641,904,1541,620,2697,713,403,276,0,163,14946,2113,2776,931,9661,1490,2148,683,361,281,312379,5283,253482,5127,177777,3946,63615,3514,11122,1308,968,420,58897,3278,20234,1780,8674,1221,11045,1497,460,276,55,91,38663,3087,19224,2114,18347,2287,1092,485,0,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,13828,1662,8479,1449,4571,1185,889,472,69852,4569,11166,2052,3628,1033,5738,1478,1312,655,488,445,58686,4079,14681,1874,31222,3270,10817,1697,1966,745,1357220,13051,1014700,11571,599014,8465,340404,7714,70772,4235,4510,1020,342520,9330,97096,4794,55271,3465,37018,3119,4807,1252,0,195,245424,8313,138447,5891,96703,5493,9871,1569,403,418,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,20964,2418,12088,1715,4917,1264,378,264,89869,5202,12574,1998,4732,1138,5502,1241,2193,932,147,194,77295,4762,17521,2113,43754,3622,15178,2594,842,464,1485188,13099,1150367,12016,693548,9887,383264,8811,71434,3922,2121,746,334821,9222,92720,4189,59320,3545,30490,2890,2910,814,0,200,242101,7176,132643,5197,97881,4815,11289,1855,288,250,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,38652,2709,27175,2297,18408,2217,5427,1089,185925,5805,30541,2654,10133,1417,16350,1978,3531,928,527,394,155384,5014,34830,2586,84835,3799,30148,2969,5571,1277,2204137,13236,1732141,12836,1124231,9720,470832,8167,127107,5287,9971,1495,471996,10482,151513,6062,83363,4257,61601,3884,6188,1225,361,328,320483,7556,183826,5280,122545,4806,13392,1871,720,468,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,13083,997,8481,1060,6497,1267,2308,618,57057,3343,9183,1363,1748,468,5447,1068,1601,618,387,278,47874,2926,6131,1020,28391,2541,11656,1673,1696,728,1296524,9332,1060989,8578,645135,6369,314699,5191,93431,3436,7724,1427,235535,6243,86067,4234,38975,2488,40531,3125,6117,1051,444,275,149468,4497,65298,3248,72447,3787,11024,1784,699,387,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,15783,1953,9852,1916,7190,1815,789,467,92512,4910,11513,2120,4281,1064,6022,1496,978,596,232,265,80999,4626,24875,2902,38195,3550,16810,2206,1119,567,617028,9334,451584,8506,293955,7231,126758,5100,28714,2786,2157,788,165444,5979,45015,3456,25786,2627,17562,2456,1667,640,0,207,120429,5041,69952,3999,44464,3360,5498,1261,515,465,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,27201,2403,14379,1822,8882,1404,3108,749,101510,5285,16695,1967,6041,1305,7717,1308,2649,1013,288,214,84815,4978,16092,1780,48186,4055,18198,2353,2339,773,1364219,12490,1083444,12427,686489,8538,314935,8376,75791,4088,6229,1149,280775,8370,85218,4977,42812,3572,37882,3105,4270,1049,254,339,195557,5965,107161,3885,78431,4953,9275,1420,690,438,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,4872,858,2191,678,1206,448,867,717,14318,1809,2571,776,567,376,1459,624,452,291,93,120,11747,1663,2046,495,7596,1573,1985,717,120,158,229647,4470,193712,4688,127234,3317,50771,2807,13898,1470,1809,763,35935,2816,13030,1629,5859,1092,6871,1177,276,168,24,41,22905,2093,12659,1426,9454,1538,712,263,80,92,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,4798,850,4128,872,4389,963,567,298,26212,2356,5178,1094,1155,434,3104,801,833,568,86,104,21034,2286,3608,1180,12044,1727,4506,1003,876,456,429703,5195,355544,5284,210883,4017,105943,3228,35520,2380,3198,842,74159,3670,24214,2203,12072,1605,10464,1367,1671,642,7,13,49945,2659,23212,1727,22196,1822,4232,1023,305,260,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,11804,1646,7800,1414,6465,1294,675,381,45369,3673,8295,1669,2012,612,3805,1071,2299,951,179,190,37074,3276,8173,1594,19367,2234,8985,1836,549,369,587242,9256,429996,7903,268573,6663,126501,5189,32059,2936,2863,952,157246,5712,55168,3569,30395,2493,21235,2303,3205,1021,333,354,102078,4823,55734,3267,39391,3669,6608,1307,345,265,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,3279,890,1197,539,621,346,203,225,11835,1762,1316,488,580,280,684,378,52,90,0,184,10519,1588,1461,541,7054,1384,1949,769,55,91,324338,6142,263644,6744,173837,4909,74778,3989,14368,1743,661,290,60694,4205,19625,2526,10806,1910,8103,1367,716,533,0,184,41069,3101,22513,2172,17177,1978,1379,685,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,27432,2633,22986,2410,12209,1741,3435,1019,112080,5626,17908,2285,6062,1297,9071,1598,2288,836,487,482,94172,5482,19052,2014,56835,4261,17182,2127,1103,509,2027744,14882,1565999,12674,909447,9218,541516,8243,109202,5533,5834,1208,461745,11400,138332,6320,87894,4103,44908,3999,5447,1293,83,93,323413,9374,189597,6526,120473,6015,12858,1938,485,376,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,11550,1563,10177,1798,7445,1446,633,447,42267,3390,8360,1331,3530,930,3544,1073,1267,728,19,24,33907,3119,8346,1308,17678,2261,6949,1400,934,608,413332,6892,312071,6200,208156,4545,80838,4198,21836,2847,1241,520,101261,4002,35642,2993,18078,2222,15245,2258,2220,887,99,178,65619,3836,36619,2500,26647,2731,2277,771,76,105,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,78284,4781,67561,4085,32498,3299,11771,1596,339087,8184,52598,3346,21999,2501,24384,2392,5554,1244,661,420,286489,7833,80101,4697,149696,6346,48703,3804,7989,1484,4031917,19646,2965905,18185,1816279,14416,940880,12523,192059,7485,16687,1786,1066012,14557,306856,8560,187112,6430,107981,5481,11460,2040,303,231,759156,13130,458781,9467,271247,9111,27758,2812,1370,570,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
