GEO_ID,B05010_001E,B05010_001M,B05010_002E,B05010_002M,B05010_003E,B05010_003M,B05010_004E,B05010_004M,B05010_005E,B05010_005M,B05010_006E,B05010_006M,B05010_007E,B05010_007M,B05010_008E,B05010_008M,B05010_009E,B05010_009M,B05010_010E,B05010_010M,B05010_011E,B05010_011M,B05010_012E,B05010_012M,B05010_013E,B05010_013M,B05010_014E,B05010_014M,B05010_015E,B05010_015M,B05010_016E,B05010_016M,B05010_017E,B05010_017M,B05010_018E,B05010_018M,B05010_019E,B05010_019M,B05010_020E,B05010_020M,B05010_021E,B05010_021M,B05010_022E,B05010_022M,B05010_023E,B05010_023M,B05010_024E,B05010_024M,B05010_025E,B05010_025M,NAME,B05010_001EA,B05010_001MA,B05010_002EA,B05010_002MA,B05010_003MA,B05010_003EA,B05010_004MA,B05010_004EA,B05010_005MA,B05010_005EA,B05010_006EA,B05010_006MA,B05010_007EA,B05010_007MA,B05010_008MA,B05010_008EA,B05010_009MA,B05010_009EA,B05010_010MA,B05010_010EA,B05010_011EA,B05010_011MA,B05010_012EA,B05010_012MA,B05010_013MA,B05010_013EA,B05010_014EA,B05010_014MA,B05010_015MA,B05010_015EA,B05010_016MA,B05010_016EA,B05010_017MA,B05010_017EA,B05010_018EA,B05010_018MA,B05010_019EA,B05010_019MA,B05010_020EA,B05010_020MA,B05010_021MA,B05010_021EA,B05010_022MA,B05010_022EA,B05010_023EA,B05010_023MA,B05010_024EA,B05010_024MA,B05010_025EA,B05010_025MA,state
0400000US17,2835058,7037,529966,18738,160322,10515,56942,5342,86022,8781,17358,3753,369644,17389,303207,13420,66437,8339,566412,20399,308180,12962,157141,9313,120458,8605,30581,4013,258232,14113,207622,12172,50610,6121,1738680,23263,1408894,21566,1057018,18309,214248,10304,137628,8478,329786,12898,285348,12247,44438,4565,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1493122,6038,302379,14022,83908,7496,57424,5740,19848,3593,6636,2576,218471,12077,196755,11205,21716,4250,347777,12093,197479,9855,166338,10019,20735,3495,10406,2164,150298,8963,139638,8652,10660,2258,842966,16964,692552,16212,628866,15022,32341,4169,31345,4137,150414,9571,144832,8714,5582,2070,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,697652,3769,98913,6778,27451,3647,18783,3203,6771,1966,1897,758,71462,5733,60999,5851,10463,2564,150563,7658,79235,5816,66992,5566,8606,1851,3637,1399,71328,5803,64082,5408,7246,1967,448176,8218,380750,8789,351525,7647,17043,2669,12182,2179,67426,4448,63607,4136,3819,1507,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,690806,3951,115721,7730,38295,4843,24791,4139,11063,3277,2441,1541,77426,6938,66255,6347,11171,2673,158465,7978,92557,6670,62622,5392,21820,3801,8115,2098,65908,5016,58452,4532,7456,1937,416620,7754,349587,8639,307234,8007,24175,3589,18178,3028,67033,5711,61771,5519,5262,1675,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,933840,6867,231441,11310,81030,8265,64965,6737,13109,4083,2956,1511,150411,10436,141516,10113,8895,2443,201453,9659,116819,8285,101612,7426,11162,2665,4045,1407,84634,6572,78117,6345,6517,2064,500946,10277,403638,10857,379549,11074,11517,1831,12572,2359,97308,6333,94102,6110,3206,1469,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1052493,5177,290615,12175,58577,8129,49705,7299,7186,2456,1686,941,232038,11161,219089,10844,12949,2901,225629,9948,100166,8464,83503,7720,12510,3474,4153,1583,125463,9035,121477,8876,3986,1419,536249,12860,420329,13063,391481,12983,15306,3241,13542,2904,115920,7614,113666,7529,2254,1145,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,238832,2196,39715,4536,10481,2709,8322,2401,1672,1266,487,373,29234,3549,27811,3435,1423,799,53218,4237,29017,3236,26283,3072,977,646,1757,839,24201,3373,24186,3369,15,20,145899,5162,116500,5084,106710,5220,3111,1275,6679,1938,29399,2914,28831,2892,568,318,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1286424,5406,161876,11315,33869,5084,15435,3335,15732,3857,2702,1560,128007,10103,100227,7882,27780,4844,218783,11974,108681,8896,49590,6683,48431,6097,10660,2407,110102,8729,82309,7859,27793,4075,905765,12266,682433,13445,489736,10112,123653,7144,69044,5286,223332,9361,185981,9375,37351,4382,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1334975,4753,188382,9160,41293,6066,15841,3518,20451,4139,5001,2084,147089,9054,110193,8153,36896,5042,198089,9526,84035,7146,34635,5173,39426,4960,9974,2709,114054,7521,81636,6070,32418,3995,948504,12046,775271,13279,572040,11007,121155,7374,82076,6095,173233,8965,139760,8548,33473,3895,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2096594,6470,457717,13885,135246,8964,89592,6990,36687,5028,8967,2381,322471,11054,299058,10950,23413,4197,450394,14663,256277,11517,202347,9729,37721,4785,16209,3490,194117,10087,182597,9804,11520,2599,1188483,15226,971412,14422,843012,13068,73457,5030,54943,4607,217071,9064,206052,9251,11019,2036,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1238645,4692,157044,8754,49456,5391,19360,2598,25930,4672,4166,1426,107588,7547,77315,6209,30273,4169,232081,9765,125654,7664,80075,5052,37358,5447,8221,2181,106427,6789,85701,6629,20726,3672,849520,11653,711526,11163,618309,10734,50997,5766,42220,4055,137994,6549,125281,5956,12713,2422,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,677882,5000,207428,10576,45495,5965,40990,5633,3851,1506,654,619,161933,9196,158648,8976,3285,1502,170136,9668,77171,7268,70294,6659,4570,1907,2307,1135,92965,7458,91449,7354,1516,885,300318,9261,231450,8650,218950,9130,5556,1576,6944,2238,68868,5256,67612,5216,1256,721,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1314824,7481,259858,12890,76444,7139,60338,6401,12931,3484,3175,1319,183414,10994,175541,10780,7873,2161,287668,11839,156848,8781,135975,8098,12391,2294,8482,2490,130820,8476,126132,8356,4688,1518,767298,14698,625474,14412,577514,13760,23643,2758,24317,3366,141824,8091,135248,7515,6576,1873,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212431,2290,38670,5139,14686,4175,13758,4238,216,189,712,558,23984,3390,23468,3383,516,434,46785,4705,29729,4141,28620,4054,544,456,565,462,17056,2382,16974,2389,82,150,126976,5539,108796,5197,104635,5110,515,377,3646,1147,18180,2227,17602,2261,578,415,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,448701,3309,71323,5326,24134,3557,11910,2258,10022,2432,2202,1126,47189,4062,36704,3477,10485,2669,93538,6153,56375,4730,39815,3762,10711,2333,5849,2004,37163,4095,31616,3456,5547,2208,283840,5108,239626,5389,219176,5249,9886,1957,10564,2292,44214,3946,41346,3669,2868,1214,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,634397,3855,129680,9771,41507,5334,14787,3132,19625,3867,7095,2482,88173,8741,60470,7195,27703,5102,170748,10220,91433,7986,36816,4985,43168,5472,11449,2590,79315,7374,53608,6195,25707,3962,333969,10645,251622,9555,162300,7653,50582,5054,38740,4738,82347,7335,65764,6224,16583,3515,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,252083,2331,25232,3174,4956,1582,3742,1356,625,562,589,409,20276,3197,18309,3196,1967,1191,35696,4509,17466,3191,14762,2904,2016,1096,688,535,18230,3273,17127,3360,1103,818,191155,4862,155266,5277,138713,5128,8672,1926,7881,1730,35889,3563,33733,3502,2156,1278,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1933117,5911,295882,14483,101105,9706,41069,6559,50838,6265,9198,2214,194777,11602,125786,9313,68991,7022,314216,11866,170825,9096,63885,5773,86109,8018,20831,3401,143391,9118,92277,6817,51114,5274,1323019,14688,1086134,14929,695163,13900,259832,7835,131139,8513,236885,10373,180935,8851,55950,6802,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,471392,4140,133272,8036,49439,5773,23705,3973,19222,4728,6512,2413,83833,7322,69338,6868,14495,3471,120304,9017,65457,7868,41449,5622,14745,3077,9263,2938,54847,5860,51041,5893,3806,1246,217816,10434,165531,9560,134237,8222,12050,2643,19244,3608,52285,4758,48429,4861,3856,1675,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4018877,8500,863703,23967,299772,15900,121926,10388,142637,10373,35209,5119,563931,17642,383729,15385,180202,12519,791875,21437,423443,18400,175827,10776,201433,12418,46183,6694,368432,15363,246857,13589,121575,8233,2363299,23308,1839498,22448,1215192,18860,395574,12111,228732,10933,523801,15895,381614,14503,142187,6926,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2165764,8370,494858,16002,151927,10249,82654,6720,59733,7996,9540,2567,342931,12994,286593,11828,56338,6611,533213,17186,295547,14888,200001,11387,71049,7107,24497,4084,237666,11961,203162,11188,34504,5484,1137693,17638,922700,16435,781273,14818,72692,5431,68735,5808,214993,11159,199637,10761,15356,3083,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,163815,1826,18453,2707,4696,1627,4248,1552,133,154,315,430,13757,2442,13223,2430,534,577,24556,2700,12770,2174,10483,2014,968,776,1319,722,11786,2322,9836,1980,1950,1309,120806,3542,103415,4248,96518,4675,2561,1407,4336,1813,17391,2709,17159,2709,232,175,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2492642,7738,515398,18755,138129,11048,105825,9463,26266,5529,6038,1783,377269,13831,357874,11941,19395,4716,524263,15819,279816,12567,247070,12750,24568,4402,8178,2091,244447,11855,235659,11654,8788,2499,1452981,17369,1179240,16652,1081813,17663,52854,5671,44573,4601,273741,11658,266565,11428,7176,1618,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,895919,4099,192645,8594,62685,5376,43469,3904,13958,3437,5258,1709,129960,7151,115387,6658,14573,2956,231679,7835,137165,6689,103512,5906,24879,3053,8774,1987,94514,6166,84767,5614,9747,2822,471595,9566,379398,8629,336001,8282,20797,2946,22600,3130,92197,5167,86417,4943,5780,1734,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,816316,3878,160910,10721,63243,8075,29132,4955,30336,5842,3775,1906,97667,8106,79090,7059,18577,3921,185556,9693,114923,8445,72594,6516,33646,4969,8683,2236,70633,6271,58282,5730,12351,2774,469850,11780,384235,11289,313676,10430,34996,3832,35563,3613,85615,4965,79242,4770,6373,1672,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2563616,7742,478564,17261,121105,9816,87640,8936,26883,4029,6582,2202,357459,14263,328778,14124,28681,4476,496194,15279,254521,14997,205714,14470,34315,4711,14492,3422,241673,10356,217466,10154,24207,4782,1588858,18346,1274385,18578,1123409,18178,84043,5802,66933,5066,314473,11202,294442,11021,20031,3138,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,203423,1921,37521,4524,7008,2038,2411,1271,3050,1279,1547,998,30513,4439,24985,4077,5528,1845,38431,4049,19383,3087,10208,2380,5783,1716,3392,1747,19048,2738,13530,2463,5518,1685,127471,5142,96476,5546,75450,5029,12122,2273,8904,1722,30995,3643,26009,3243,4986,1393,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1020296,6431,233304,10734,61660,7018,41729,6017,16188,3314,3743,1715,171644,10440,161627,10394,10017,2423,249537,11950,117486,7967,97389,7660,14049,3167,6048,1661,132051,8346,128790,8201,3261,1404,537455,11372,428226,10214,386851,9942,22018,3096,19357,2932,109229,6908,104142,6620,5087,1481,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,198054,2170,34493,3552,10664,2797,8664,2463,1587,872,413,441,23829,2839,21644,2916,2185,1228,41063,4271,19764,2639,18390,2665,915,483,459,370,21299,3384,20583,3308,716,656,122498,5068,104824,5001,98936,4745,2807,980,3081,1472,17674,2503,17238,2434,436,424,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1397180,7947,330631,14652,105753,8771,67855,7490,32919,5357,4979,2734,224878,13443,208700,12838,16178,3697,343440,13602,184245,10452,137436,8409,35076,4809,11733,3145,159195,10891,146015,9457,13180,4156,723109,14911,583441,13506,536846,13298,25850,3530,20745,3561,139668,7690,131744,7635,7924,2321,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6869767,12889,1539138,32732,562714,24121,168669,12580,302277,19268,91768,10180,976424,26867,645146,24992,331278,18572,1667370,31624,946313,25706,402709,15116,387064,17315,156540,13023,721057,23828,548549,20863,172508,11257,3663259,33533,2918635,31135,2074506,27401,486263,18874,357866,14409,744624,19698,634684,18259,109940,9296,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,881399,3324,109178,8224,56933,7025,35525,5609,17226,3953,4182,1897,52245,6680,42790,6387,9455,2972,205658,11162,154875,10119,116811,8525,25512,4305,12552,3070,50783,6388,40973,5842,9810,2709,566563,13861,497742,13540,444040,12117,18883,3227,34819,4533,68821,5505,62499,5722,6322,2315,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,113312,1414,13976,2622,5042,1758,4036,1490,966,793,40,71,8934,1891,8363,1964,571,473,23921,2847,14537,2148,12756,2014,352,261,1429,846,9384,1839,8958,1817,426,353,75415,3281,62572,3324,57581,3235,1331,741,3660,1010,12843,1857,12717,1843,126,155,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1777624,7253,254259,11232,65718,7046,41264,5545,21927,3768,2527,1355,188541,10178,163310,9182,25231,4964,317468,14416,164925,9714,101148,8015,52619,6602,11158,2989,152543,10297,127830,8480,24713,4399,1205897,15258,973931,15929,732064,14213,147190,7483,94677,4730,231966,10099,201718,8689,30248,3718,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
