GEO_ID,B15002I_001E,B15002I_001M,B15002I_002E,B15002I_002M,B15002I_003E,B15002I_003M,B15002I_004E,B15002I_004M,B15002I_005E,B15002I_005M,B15002I_006E,B15002I_006M,B15002I_007E,B15002I_007M,B15002I_008E,B15002I_008M,B15002I_009E,B15002I_009M,B15002I_010E,B15002I_010M,B15002I_011E,B15002I_011M,B15002I_012E,B15002I_012M,B15002I_013E,B15002I_013M,B15002I_014E,B15002I_014M,B15002I_015E,B15002I_015M,B15002I_016E,B15002I_016M,B15002I_017E,B15002I_017M,B15002I_018E,B15002I_018M,B15002I_019E,B15002I_019M,NAME,B15002I_001EA,B15002I_001MA,B15002I_002EA,B15002I_002MA,B15002I_003EA,B15002I_003MA,B15002I_004EA,B15002I_004MA,B15002I_005MA,B15002I_005EA,B15002I_006EA,B15002I_006MA,B15002I_007EA,B15002I_007MA,B15002I_008EA,B15002I_008MA,B15002I_009EA,B15002I_009MA,B15002I_010EA,B15002I_010MA,B15002I_011MA,B15002I_011EA,B15002I_012EA,B15002I_012MA,B15002I_013EA,B15002I_013MA,B15002I_014EA,B15002I_014MA,B15002I_015EA,B15002I_015MA,B15002I_016MA,B15002I_016EA,B15002I_017EA,B15002I_017MA,B15002I_018EA,B15002I_018MA,B15002I_019EA,B15002I_019MA,state
0400000US13,491368,4409,259064,3924,69137,4216,35820,3684,58966,4455,8861,1485,36812,3984,10627,2082,24855,3068,13986,2194,232304,2948,49879,3694,34986,3839,50585,4170,8867,1826,33872,3267,13931,2029,26097,2598,14087,2082,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,74545,892,38835,675,2028,938,3140,774,10954,1738,1183,610,9836,1502,3850,1056,5150,1196,2694,866,35710,591,717,439,2000,643,9852,1359,1327,670,10757,1182,3068,857,5856,968,2133,600,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,94680,2360,49015,1734,13108,1600,7753,1758,10785,1979,3071,1222,8961,1684,1798,691,2846,965,693,472,45665,1709,9891,1446,6132,1650,10301,1715,2439,803,10155,1695,2579,1023,2781,991,1387,672,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1194878,2394,615235,1861,140992,5815,84282,5802,163489,6657,30708,2274,93707,4908,28601,3089,49411,3148,24045,2373,579643,1668,134696,5182,63081,3781,133602,5025,27008,2474,97135,4038,36785,3327,60789,4031,26547,2513,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,214180,3090,110845,2736,26843,2322,16354,2152,29286,2810,6250,1488,14759,2071,4917,1320,8245,1526,4191,967,103335,2449,20863,2250,15629,2162,23682,2809,5652,1307,18376,1990,5989,1152,8882,1508,4262,1090,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,80639,2326,41921,1710,11540,1603,8152,1467,9282,1391,1417,536,6226,1232,1864,802,2191,667,1249,359,38718,1539,8673,1322,5752,1015,9566,1607,1482,632,5298,1229,2666,778,3630,1014,1651,536,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,163205,2148,83659,1729,18699,1978,14756,2180,18232,1782,4154,1106,13400,1734,4063,988,6940,1437,3415,929,79546,1648,15844,1841,11734,1867,17558,1644,2458,769,14849,1779,6658,1478,6806,1159,3639,948,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,70554,2736,38787,1867,8646,1504,5477,1429,9750,2003,1755,575,4896,1151,2096,652,3331,1017,2836,846,31767,1940,5196,1019,3075,946,8563,1525,1923,793,4841,944,1796,623,4147,978,2226,680,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,135643,3276,73364,2348,11522,1982,9882,1554,22009,2649,4015,1160,10935,1872,3588,1050,7098,1791,4315,1011,62279,2658,8736,1640,5292,962,16453,2339,2060,780,12667,1772,4316,828,8425,2005,4330,1006,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,9377,1030,4009,772,131,128,136,153,952,400,133,112,577,348,199,130,1475,456,406,281,5368,711,311,313,138,115,614,302,7,15,1589,672,495,319,1405,604,809,357,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,321985,1822,167413,1636,45411,3902,22997,2863,36044,3407,4058,1168,20682,2442,5606,1204,19756,2375,12859,1837,154572,1127,36749,3360,17098,2076,33791,2748,3031,686,20728,2162,7433,1568,22773,2514,12969,1476,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,415601,1202,200577,1142,39160,3277,28310,2985,54528,4189,10210,1840,25967,2654,8526,1772,18873,2521,15003,1973,215024,840,35884,3053,25795,2697,50728,3846,10577,1684,37390,2823,14775,2110,23907,2483,15968,1748,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,242913,2094,122142,1736,19724,2392,17653,1857,27544,1982,7389,1100,24348,2560,6672,1082,11326,1482,7486,1169,120771,1700,16945,1949,15854,1942,25192,2290,6511,1070,24667,1937,9850,1285,14312,1541,7440,1082,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,136552,2173,70947,1771,16643,2020,11082,1585,13796,1685,3570,971,10668,1706,3218,844,8470,1609,3500,861,65605,1690,11567,1595,9017,1565,13814,1660,3193,793,13654,2009,2486,738,7716,1156,4158,969,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,46689,2288,27811,1883,6879,1288,5242,1285,5745,1314,2608,743,3233,967,1395,791,1710,988,999,432,18878,1872,4012,1072,2533,824,3908,1157,916,522,2654,962,1673,736,1707,830,1475,705,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,119961,2549,61423,2164,12079,1938,8751,1574,15503,1912,2423,736,9849,1863,3399,948,6644,1196,2775,726,58538,1717,8929,1305,7478,1322,11465,1927,1132,506,12956,1895,3661,943,9005,1588,3912,948,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,18587,1179,9557,1055,795,450,762,388,2658,899,1316,443,2235,614,529,352,756,329,506,379,9030,987,202,161,1190,468,3394,739,682,377,1435,544,537,327,1173,414,417,314,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,92018,1832,47978,1448,14171,1688,7837,1502,11697,1611,2094,691,6307,1082,1665,439,2460,691,1747,666,44040,1357,11402,1603,6807,1159,9229,1162,2146,746,6840,1246,2462,786,3660,945,1494,546,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,443701,1172,223691,975,45424,3365,38991,3289,62021,4677,9580,1733,39210,3836,11719,1843,12807,2003,3939,854,220010,814,45091,3365,34765,3489,57676,3611,6106,1262,42464,3101,13772,2241,13311,1783,6825,1497,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,23341,967,11023,852,1188,1008,1846,781,2419,717,578,422,2391,720,402,305,1239,559,960,483,12318,668,808,431,1029,530,1859,688,1060,572,2853,672,784,397,2413,743,1512,509,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1061429,960,525613,842,91507,5178,64758,5084,155765,6367,18091,2104,88189,4801,25423,3261,60455,4185,21425,2220,535816,597,81858,4008,53641,4134,146568,5317,14653,2035,96680,4373,34844,3097,76381,4625,31191,2655,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,589076,1999,287945,1538,37503,3205,38781,3397,72921,4456,19212,2328,66855,4463,17161,1977,22387,2683,13125,2011,301131,1268,35017,2693,36117,3571,72520,4471,18192,1856,66738,3651,23461,2284,30475,2672,18611,2156,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2276885,2421,1101544,2122,199072,6963,163969,7482,266333,9025,61472,4332,181337,6451,56292,4819,116408,6203,56661,4017,1175341,1742,219078,7616,154506,6319,252960,8097,46170,3477,188016,6679,86533,4888,148021,5580,80057,4731,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,450020,4436,234882,3419,74073,4867,39898,3859,47481,4000,6410,1125,29373,3067,9829,1681,20048,2591,7770,1336,215138,3311,52989,3410,28856,3072,46263,3904,7419,1567,32627,2867,14023,2088,22522,2560,10439,1692,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,12348,1520,6924,1347,538,385,883,524,2144,922,217,210,1565,676,599,682,803,565,175,255,5424,1125,366,287,393,250,949,461,477,339,830,400,440,320,1730,850,239,261,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,212227,2785,107647,2418,12627,1615,13137,1849,30278,2669,7446,1499,21224,2668,6082,1103,10694,1893,6159,1195,104580,2090,11517,1489,13143,1785,25454,2518,5058,989,19805,1993,10103,1599,12273,1585,7227,1383,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,188004,1604,99362,1160,27274,2214,15928,1650,24842,2050,3508,798,13362,1498,3774,1023,7086,1320,3588,883,88642,1533,21330,2108,13185,1758,21046,1839,3603,835,12947,1439,5404,1058,7739,1206,3388,877,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,257198,2019,134387,1639,30043,3344,22681,3265,25309,3338,6501,1559,23920,3146,6213,1129,13939,2182,5781,1148,122811,1497,27008,2929,18368,2609,20783,2554,6049,1251,22025,2419,9027,1708,13402,1854,6149,1236,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,451762,2442,226075,2253,34401,2753,37995,3346,61552,4083,16531,2006,35346,3168,11784,1829,17735,2737,10731,1586,225687,1865,28444,3006,35283,3202,54780,3467,9708,1422,39031,3201,18483,2576,25558,2577,14400,1737,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,81214,779,39562,744,7808,1608,4485,1219,9419,1878,2236,883,7709,1845,2805,953,3551,1317,1549,698,41652,644,6713,1184,4967,1278,10446,1602,2172,773,8104,1558,3117,997,4186,1071,1947,717,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,136778,2176,76117,1786,18953,2524,12980,1826,16279,1997,2652,917,11214,1826,4899,1735,5892,1221,3248,930,60661,1896,10797,1711,7915,1696,15050,2059,1031,501,9739,1838,4538,991,7567,1415,4024,954,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,14060,1394,7497,1043,1706,605,756,436,1950,667,261,234,1110,569,262,173,1008,509,444,298,6563,901,853,480,770,541,1857,791,176,156,1404,629,324,277,756,439,423,286,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,165216,3003,90106,2571,26122,2237,12478,1952,24368,2561,2888,775,11254,1610,1969,643,7541,1528,3486,825,75110,1749,17952,2277,10449,1829,17801,2446,2501,920,11351,2074,4313,1044,7244,1314,3499,953,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5880798,4814,2917258,4002,644499,13194,458457,12304,690512,13457,146927,6498,486311,11193,141010,6049,255088,8532,94454,5933,2963540,3405,632741,12314,410735,9963,634115,12602,150532,6472,543894,14292,164074,8108,312166,9193,115283,5353,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,201172,1033,103526,1081,15896,2613,17640,2604,29345,2974,2861,935,19985,2590,5054,1126,9736,1467,3009,892,97646,1071,16449,2493,14343,2109,29373,2408,3280,933,18224,2238,5642,1176,7282,1580,3053,916,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5542,614,2377,586,101,112,192,166,626,379,49,81,449,323,183,188,310,177,467,270,3165,553,42,70,398,282,441,284,113,119,731,291,180,168,421,312,839,452,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,418669,3851,217782,3491,41895,4037,25879,3309,48212,4063,6960,1624,35897,3207,12608,2202,27265,2640,19066,2434,200887,2531,32126,3069,21303,2916,40071,3609,6797,1738,35064,3048,15500,2098,30177,2508,19849,2273,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,437200,2090,228429,1993,56876,3729,30413,3297,49174,3598,11995,1513,39130,3034,13536,2120,18296,2665,9009,1507,208771,1473,44411,3031,23878,2253,42171,2944,11162,1630,39486,2740,14699,2035,23803,2214,9161,1421,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15498,1712,8990,1483,412,348,376,407,1592,587,761,404,2824,1003,542,473,920,595,1563,753,6508,1225,190,173,587,343,1986,744,133,136,1728,683,207,184,1189,556,488,302,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,188555,1949,99022,1642,19394,2107,17122,2058,25061,2520,7458,1512,16204,2117,4240,956,6582,1306,2961,902,89533,1524,15820,2043,13660,1391,17760,1993,4793,984,18152,1843,6570,1222,9088,1318,3690,735,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30770,2325,15189,1504,2131,996,2774,709,4748,1412,785,435,2548,913,823,505,842,539,538,405,15581,1751,1746,638,2330,909,3203,1146,445,192,3329,1299,1963,1113,1278,936,1287,787,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2355115,4137,1086251,2748,188808,6727,113750,5757,289332,7543,32268,2699,154398,6836,89584,4411,154446,5890,63665,4091,1268864,3126,199857,7094,94025,4831,288496,7828,32411,2366,154843,5949,136166,5641,264737,6644,98329,5833,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
