GEO_ID,C27004_001E,C27004_001M,C27004_002E,C27004_002M,C27004_003E,C27004_003M,C27004_004E,C27004_004M,C27004_005E,C27004_005M,C27004_006E,C27004_006M,C27004_007E,C27004_007M,C27004_008E,C27004_008M,C27004_009E,C27004_009M,C27004_010E,C27004_010M,C27004_011E,C27004_011M,C27004_012E,C27004_012M,C27004_013E,C27004_013M,C27004_014E,C27004_014M,C27004_015E,C27004_015M,C27004_016E,C27004_016M,C27004_017E,C27004_017M,C27004_018E,C27004_018M,C27004_019E,C27004_019M,C27004_020E,C27004_020M,C27004_021E,C27004_021M,NAME,C27004_001MA,C27004_001EA,C27004_002MA,C27004_002EA,C27004_003MA,C27004_003EA,C27004_004EA,C27004_004MA,C27004_005MA,C27004_005EA,C27004_006MA,C27004_006EA,C27004_007MA,C27004_007EA,C27004_008MA,C27004_008EA,C27004_009EA,C27004_009MA,C27004_010MA,C27004_010EA,C27004_011MA,C27004_011EA,C27004_012MA,C27004_012EA,C27004_013MA,C27004_013EA,C27004_014EA,C27004_014MA,C27004_015EA,C27004_015MA,C27004_016MA,C27004_016EA,C27004_017MA,C27004_017EA,C27004_018MA,C27004_018EA,C27004_019EA,C27004_019MA,C27004_020EA,C27004_020MA,C27004_021MA,C27004_021EA,state
0400000US29,5969392,1755,2907746,4993,709255,3600,392581,8248,316674,8137,1795118,3761,1159187,11642,635931,11430,403373,2119,127979,3582,275394,3888,3061646,4737,678459,3891,366287,8761,312172,8807,1872561,3446,1205794,11852,666767,11054,510626,2370,136761,4599,373865,5155,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,114690,1660,54198,3540,60492,3584,310193,2087,175324,5177,134869,5285,83737,698,23202,1787,60535,1892,508838,2323,110479,1855,54208,3004,56271,3037,307926,1854,178802,4012,129124,3742,90433,953,23791,1835,66642,2157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,239498,2102,140771,3498,98727,3524,565103,2115,381721,5665,183382,5828,119933,939,29964,1730,89969,1686,941954,2615,229745,2159,133025,3395,96720,3479,565396,1620,381296,4938,184100,4811,146813,1452,32914,2027,113899,2396,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,339340,1988,172184,5935,167156,5599,882976,1555,519333,9041,363643,8942,197451,980,63364,2848,134087,3025,1436207,2149,328262,2134,175140,5062,153122,5240,887658,1683,516284,7983,371374,7928,220287,989,59119,2785,161168,2632,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,134422,1277,84622,3502,49800,3597,416695,1619,296201,4993,120494,4691,96609,917,40993,2204,55616,2445,666523,1873,128510,1320,86310,2997,42200,2882,424272,1219,303765,4535,120507,4498,113741,986,41543,2156,72198,2165,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,1018010,2318,621055,9049,396955,9454,2725311,2493,1825248,13876,900063,13133,559230,1970,241943,4865,317287,5222,4547864,3118,975764,2435,593671,8812,382093,8420,2827811,1963,1895643,12745,932168,13066,744289,2205,272417,6571,471872,6332,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,254891,3034,94539,4888,160352,5311,604522,2911,294533,7140,309989,6743,148246,1342,48130,2668,100116,2751,1042519,3200,243524,3065,89777,5135,153747,5297,621701,1893,303439,6367,318262,6695,177294,1461,53956,2865,123338,3057,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,2152865,3863,1101444,15128,1051421,15001,6077492,4059,3695337,20502,2382155,20965,1231466,2588,523954,6224,707512,6337,10094629,4885,2051513,3356,1050850,12325,1000663,12119,6404204,3684,3918228,22290,2485976,22503,1638912,2955,604817,8217,1034095,8836,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,1168220,5886,506055,9016,662165,10560,2938815,5731,1691174,15283,1247641,15315,644846,2781,203757,4663,441089,4997,5103731,7348,1114791,6016,481595,9287,633196,10812,3160315,4626,1805797,17250,1354518,17083,828625,3148,245765,4991,582860,5844,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,86876,1552,53861,2902,33015,2945,243806,2261,163962,3933,79844,3158,46357,543,13314,1093,33043,1167,363508,2331,84118,1717,53209,2937,30909,2716,224274,1779,151726,3120,72548,3577,55116,678,13790,1426,41326,1614,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,1343027,3600,774313,10566,568714,10649,3458022,4130,2299985,14920,1158037,14788,779593,2043,317311,5687,462282,5355,5861387,4171,1283744,2943,739711,10456,544033,10679,3587067,3654,2323805,16195,1263262,16068,990576,2712,376084,7266,614492,7518,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,492805,2484,219330,4692,273475,5136,1138552,2987,663753,7983,474799,7924,248572,1529,82626,3037,165946,3153,1950400,3699,465613,2334,207282,5669,258331,6014,1175388,2606,677955,7746,497433,7868,309399,1801,97293,3354,212106,3284,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,438407,3017,221024,6868,217383,6908,1228321,2436,727069,8929,501252,9014,297605,1601,87182,3411,210423,3551,2026800,3856,421001,2893,211256,7581,209745,7714,1252813,2157,731835,10025,520978,9735,352986,1456,92076,3581,260910,3688,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,1372556,3169,790289,11118,582267,11361,3838463,3268,2602167,14322,1236296,14563,915903,2185,339549,5758,576354,5856,6472495,4582,1312748,3539,754365,11239,558383,11241,3974024,3253,2652978,14968,1321046,13692,1185723,2612,362226,6990,823497,7501,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,107996,1075,62727,3248,45269,3150,324802,1365,207323,5070,117479,5021,71113,771,22603,1879,48510,1992,537357,1739,103401,1260,61763,2792,41638,3019,342248,1216,218927,4914,123321,4880,91708,1092,23537,1877,68171,1984,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,559073,4560,260492,7253,298581,8288,1407155,3317,835666,11974,571489,11865,345778,1538,115785,3781,229993,4106,2489295,5342,527534,4391,243080,7610,284454,8359,1530952,2946,899830,12575,631122,12609,430809,1959,131902,4174,298907,4516,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,107740,1668,54269,2738,53471,2927,254171,2007,157565,3995,96606,3723,58920,1112,12532,1508,46388,1670,420532,2296,100840,1599,53625,2756,47215,2730,250543,1744,158553,3683,91990,3740,69149,1265,11992,1544,57157,1763,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,758013,3942,367689,7971,390324,8419,1943415,5002,1143072,12746,800343,14509,439560,2438,134485,4015,305075,4462,3355312,5547,732936,3897,359663,8954,373273,8087,2073652,4034,1219613,11306,854039,11798,548724,2453,144717,4352,404007,4748,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,3666888,8574,1615479,21130,2051409,21339,8193983,7901,4721166,32333,3472817,31509,1397615,3734,456593,6940,941022,7751,13731949,10127,3530965,8502,1548280,19751,1982685,20268,8463174,6343,4864055,30331,3599119,29712,1737810,3978,503877,9797,1233933,10581,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,467194,2076,306908,7138,160286,7107,879362,1704,601758,7805,277604,8157,140700,1187,54675,2854,86025,2920,1483747,2530,442091,2032,290798,6099,151293,6173,878354,1835,588271,6790,290083,6993,163302,1291,54255,2567,109047,2613,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,61555,814,31196,1940,30359,2096,194862,1134,120656,3044,74206,3189,48670,572,16677,1065,31993,1148,315020,977,58273,926,31420,2113,26853,2109,198994,837,125763,3076,73231,3136,57753,586,19371,1219,38382,1272,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,954410,5338,541410,9312,413000,9702,2482297,5935,1632199,14514,850098,14758,515073,2497,208508,4704,306565,5202,4210737,6301,912682,5562,518529,8633,394153,10089,2650912,4023,1718218,13409,932694,13173,647143,2491,231317,4921,415826,5700,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,822931,3296,425883,8139,397048,7974,2219266,4007,1417826,11970,801440,12281,467689,1812,167237,5099,300452,5504,3556926,4506,787631,3540,410313,7527,377318,7640,2220895,3127,1391752,10740,829143,10801,548400,1903,172716,5246,375684,5227,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,190955,2248,95948,4205,95007,4654,550126,2121,326924,6887,223202,6631,149054,1114,63853,2648,85201,2599,925370,2531,187441,2259,93028,3897,94413,4073,559219,2033,323305,5554,235914,5879,178710,1253,73330,3018,105380,3018,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,661687,3075,415389,6970,246298,7406,1764181,2424,1236753,8410,527428,8336,394132,1716,121530,3231,272602,3630,2878995,3602,628663,2849,395065,6645,233598,6464,1771746,2083,1223194,9480,548552,9182,478586,1930,128674,3443,349912,3687,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,70399,2168,41033,2573,29366,2972,179642,1874,118336,3600,61306,3751,38283,625,10981,1230,27302,1325,288233,2454,68554,2469,40846,3085,27708,2621,177558,2417,113675,3603,63883,3620,42121,666,10287,1255,31834,1346,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,379621,3557,100104,6197,279517,6100,991236,1131,321474,8608,669762,8814,268107,787,35761,2372,232346,2527,1808830,3875,357577,3619,99746,5631,257831,6527,1100267,1046,360176,8688,740091,8541,350986,892,45078,2870,305908,2833,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
