GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001MA,C08513_001EA,C08513_002MA,C08513_002EA,C08513_003MA,C08513_003EA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006MA,C08513_006EA,C08513_007MA,C08513_007EA,C08513_008MA,C08513_008EA,C08513_009EA,C08513_009MA,C08513_010MA,C08513_010EA,C08513_011MA,C08513_011EA,C08513_012MA,C08513_012EA,C08513_013MA,C08513_013EA,C08513_014EA,C08513_014MA,C08513_015EA,C08513_015MA,C08513_016EA,C08513_016MA,C08513_017MA,C08513_017EA,C08513_018MA,C08513_018EA,C08513_019EA,C08513_019MA,C08513_020EA,C08513_020MA,C08513_021MA,C08513_021EA,C08513_022MA,C08513_022EA,C08513_023MA,C08513_023EA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028MA,C08513_028EA,C08513_029MA,C08513_029EA,C08513_030EA,C08513_030MA,state
0400000US13,4555994,22343,3868292,25077,687702,16188,376829,13235,310873,11186,3630538,19399,3149480,23030,481058,13747,287848,12261,193210,8926,451376,13332,329938,11819,121438,6949,45825,4227,75613,5393,104211,6743,81471,5395,22740,3128,9404,1849,13336,2704,137901,8347,102774,6679,35127,5083,12702,1992,22425,4362,231968,9335,204629,8392,27339,3148,21050,3013,6289,1518,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,705741,7272,521766,8502,183975,7284,97346,5030,86629,5971,475556,7472,370548,7369,105008,5303,63572,4135,41436,3626,95159,5233,66538,4283,28621,2491,16355,1860,12266,1759,48801,3825,22065,2034,26736,3251,7475,1367,19261,3161,53609,3681,36322,2989,17287,1926,6719,1272,10568,1478,32616,3184,26293,2849,6323,1310,3225,827,3098,1103,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714037,9303,634153,9585,79884,4620,49217,3855,30667,3666,551719,9533,493392,8739,58327,4336,37844,3507,20483,3341,75156,4822,61471,4837,13685,2564,6686,1666,6999,1819,5530,1211,4922,1177,608,388,182,192,426,300,36395,3435,31890,3159,4505,1177,2130,684,2375,867,45237,4045,42478,3886,2759,882,2375,865,384,297,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6082035,23448,4633897,24298,1448138,17080,869453,14457,578685,12887,4467523,26770,3471339,24555,996184,16245,611672,13532,384512,10144,480876,13330,305321,10756,175555,7775,78926,5170,96629,5736,571474,12672,417197,11147,154277,6713,103584,5186,50693,3715,293728,9728,215153,8016,78575,4668,47871,3343,30704,3179,268434,8524,224887,7771,43547,3750,27400,2736,16147,2447,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3012416,18350,2763797,20090,248619,7760,148474,6951,100145,5798,2502631,18160,2325275,18146,177356,7460,108977,6504,68379,4657,261618,10096,220014,8550,41604,4028,20072,2503,21532,3205,26167,2789,22138,2665,4029,864,2588,892,1441,532,112832,5484,95812,5286,17020,1993,10818,1700,6202,1521,109168,4985,100558,5080,8610,1685,6019,1422,2591,692,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574850,10000,1454433,9871,120417,5463,62782,4779,57635,4033,1273415,10699,1191584,10131,81831,4929,44849,4340,36982,3379,136578,5968,113395,4975,23183,2576,9602,1672,13581,2031,21468,2640,15965,2207,5503,1613,2504,766,2999,1360,79141,3928,72400,3791,6741,1409,3741,1055,3000,818,64248,3432,61089,3229,3159,926,2086,783,1073,523,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1426252,11998,1260294,11949,165958,6454,97136,5260,68822,4555,1178553,13916,1054542,12345,124011,6157,76447,5125,47564,3656,128041,5224,98514,4633,29527,3443,12285,2228,17242,2448,9228,1856,7383,1489,1845,924,1156,798,689,524,51002,3378,45264,3519,5738,1385,4063,1183,1675,698,59428,3100,54591,2859,4837,1016,3185,911,1652,610,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1929752,14847,1817699,14774,112053,5744,68291,4672,43762,3643,1588560,15853,1508860,15488,79700,4674,50748,3742,28952,3095,185427,6786,166679,6702,18748,2188,9452,1732,9296,1609,21637,2450,19999,2346,1638,725,778,389,860,587,74389,4121,64994,4080,9395,1638,5598,1305,3797,1218,59739,4095,57167,3958,2572,773,1715,609,857,425,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2033248,16656,1859368,17442,173880,7175,109354,6128,64526,4808,1683262,16593,1559171,16283,124091,6892,84412,5920,39679,3782,183285,9681,154714,7834,28571,4486,11815,2046,16756,3442,29863,3209,25000,2777,4863,1705,2332,1412,2531,908,79980,4857,68304,4426,11676,2151,6962,1491,4714,1551,56858,4390,52179,3908,4679,1476,3833,1283,846,462,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,621181,8105,585837,8211,35344,2648,26314,2521,9030,1676,494624,8149,468044,7890,26580,1942,19821,1997,6759,1449,53630,3735,50132,3550,3498,976,2447,709,1051,531,3709,1059,3235,1045,474,319,281,208,193,192,32730,2994,29720,2688,3010,941,2469,872,541,358,36488,3120,34706,3007,1782,682,1296,504,486,351,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2743587,19263,2229460,18181,514127,11781,317750,10585,196377,9028,2098502,20541,1751839,18829,346663,10731,233248,9557,113415,5953,243741,9528,163532,7554,80209,5543,35874,3775,44335,3868,149792,8308,108424,6161,41368,4219,19818,2737,21550,3220,119577,5581,92268,5076,27309,2675,15664,2330,11645,2117,131975,6166,113397,5474,18578,2047,13146,1654,5432,1284,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3532276,17588,2740503,19353,791773,15874,495374,12181,296399,11330,2492080,20613,2024729,18278,467351,12013,310854,9695,156497,7040,264720,10768,171109,8382,93611,6500,44839,4270,48772,4656,368620,8658,241384,6742,127236,7404,72828,5165,54408,5388,242824,8506,169633,6879,73191,5471,47868,4268,25323,2973,164032,6622,133648,5398,30384,3735,18985,2452,11399,2310,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4383993,17263,3978459,18828,405534,9686,262033,7254,143501,5323,3630408,21630,3317883,22239,312525,8687,210607,6937,101918,4756,378855,10208,326077,9288,52778,4022,26659,2740,26119,2714,58268,4742,50260,4205,8008,1541,4843,1060,3165,992,157624,6088,138437,6100,19187,2393,10287,1526,8900,1732,158838,6080,145802,5664,13036,1821,9637,1505,3399,867,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2876109,11512,2563228,13306,312881,8026,183817,7143,129064,6896,2247682,12655,2036406,13137,211276,6885,127919,6259,83357,5748,239581,7406,189082,6375,50499,4389,24674,2628,25825,2966,104254,4416,85586,4271,18668,1834,9787,1391,8881,1654,127237,5382,107619,4686,19618,2115,12351,1776,7267,1315,157355,5052,144535,4367,12820,1882,9086,1435,3734,1161,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1141953,11389,1091742,11459,50211,4137,26362,2852,23849,2780,974119,11861,934351,11566,39768,3987,22430,2779,17338,2425,104622,5627,96919,5441,7703,1853,2314,720,5389,1703,3393,871,3393,871,0,189,0,189,0,189,34704,3195,32783,3150,1921,836,1224,580,697,466,25115,2892,24296,2806,819,462,394,288,425,359,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2886690,18643,2700145,19344,186545,6799,117869,5387,68676,5255,2363226,19292,2230916,19291,132310,5381,89065,4748,43245,3872,250690,8492,219735,7793,30955,4097,13549,2077,17406,3318,46905,4174,44206,4011,2699,739,1615,554,1084,448,89339,4344,77796,4567,11543,2088,6959,1252,4584,1687,136530,5876,127492,5875,9038,1586,6681,1366,2357,1014,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479416,7204,458391,7376,21025,2330,16096,2129,4929,1060,357711,6492,345519,6624,12192,1495,10057,1536,2135,635,49434,3763,45806,3535,3628,1234,2618,1055,1010,541,3830,1278,3515,1214,315,328,32,54,283,326,39332,3226,35032,3003,4300,1053,2875,883,1425,672,29109,2309,28519,2302,590,307,514,304,76,120,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,997028,7665,895744,7799,101284,4071,52176,3762,49108,3200,817976,8732,744412,7876,73564,4404,41456,3602,32108,2895,88881,4615,71848,3902,17033,2444,5936,1116,11097,2056,7690,1395,6279,1292,1411,665,581,435,830,525,44152,2737,36752,2406,7400,1583,3043,880,4357,1273,38329,2511,36453,2464,1876,634,1160,531,716,387,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1316032,11725,890393,12693,425639,10498,236572,7690,189067,7922,1024543,12383,704033,12237,320510,9316,183927,7175,136583,6812,137730,7426,79812,5235,57918,4793,28346,4084,29572,3045,48873,4494,29047,3079,19826,3329,8234,1961,11592,2504,56781,4577,38450,3804,18331,2627,9080,1850,9251,1935,48105,3466,39051,3316,9054,1587,6985,1440,2069,696,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,648037,9330,599730,8954,48307,3677,36519,3216,11788,1824,520983,8865,484899,8534,36084,2952,28108,2755,7976,1431,49705,4093,42886,3688,6819,1264,4138,1158,2681,730,4026,1149,3424,989,602,391,291,186,311,352,27899,2577,25283,2564,2616,897,1988,793,628,447,45424,3300,43238,3148,2186,751,1994,740,192,159,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3978088,24028,2725373,22469,1252715,19166,741085,15403,511630,12639,3050518,23010,2221548,19863,828970,16450,553789,13762,275181,8495,312454,12776,161850,7404,150604,8671,60176,4760,90428,6879,224999,7989,108742,5063,116257,6040,55693,4116,60564,4658,215064,9292,102111,5461,112953,7259,41293,4404,71660,5090,175053,6184,131122,5134,43931,3526,30134,3183,13797,1894,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,871327,12369,581697,10875,289630,8386,215180,8293,74450,5176,709118,13140,473850,10891,235268,8017,177964,8172,57304,3925,77907,5097,49804,3492,28103,3444,17491,2488,10612,1999,8171,1549,5350,1142,2821,1004,1675,686,1146,781,33855,3245,24279,2782,9576,1548,6681,1248,2895,1140,42276,3309,28414,2749,13862,1998,11369,1966,2493,666,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9667841,32948,6699212,31896,2968629,25166,1713130,23368,1255499,20308,4960821,27560,3957873,24929,1002948,18259,626754,13383,376194,11117,622797,16193,390327,9622,232470,11353,118243,7470,114227,7274,2949400,26555,1625678,19625,1323722,19547,742720,16543,581002,14437,767178,15724,449845,12443,317333,10952,166906,5793,150427,8654,367645,11384,275489,9317,92156,4922,58507,4160,33649,2665,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4520809,21089,3977389,21572,543420,9850,295912,8705,247508,7520,3687937,23962,3299026,23136,388911,10151,226516,8427,162395,6912,422808,12229,319891,10154,102917,6458,39300,4099,63617,5021,51017,4713,40681,4089,10336,1980,5244,1405,5092,1385,131503,6425,110958,5686,20545,2912,10057,1741,10488,2576,227544,8563,206833,8039,20711,2487,14795,2280,5916,1394,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,437559,5770,411106,5717,26453,3043,17054,2223,9399,1703,358094,6848,337702,7037,20392,2710,13804,1934,6588,1729,39413,3412,36040,3278,3373,1032,1386,591,1987,815,1336,558,1070,498,266,199,153,139,113,146,20613,1862,18700,1818,1913,547,1352,452,561,328,18103,1810,17594,1722,509,274,359,193,150,134,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5393979,20740,5024291,20601,369688,11754,246416,9162,123272,7598,4495749,23996,4234170,22854,261579,9764,184328,7705,77251,5623,418407,11880,360602,10732,57805,5165,30120,3431,27685,3509,95066,5325,85537,5209,9529,1864,5728,1361,3801,1148,184337,7316,159555,6209,24782,2681,15750,2212,9032,1545,200420,7634,184427,7100,15993,2436,10490,1922,5503,1461,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1730466,11506,1542418,12002,188048,4522,99592,4571,88456,4064,1426062,11723,1287005,12207,139057,4286,78015,4126,61042,2910,177658,6698,141246,5672,36412,3299,13424,1864,22988,2846,6872,1295,6100,1209,772,367,306,199,466,293,54642,3481,47534,3334,7108,1184,4100,928,3008,766,65232,3392,60533,3420,4699,1242,3747,1231,952,319,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1888562,14550,1584874,13783,303688,9195,172498,7468,131190,7548,1351383,16272,1154756,15945,196627,7652,117961,6454,78666,5965,193875,8914,139524,6341,54351,5603,23610,2733,30741,4391,91974,5334,71138,4637,20836,3132,10992,2201,9844,2401,134846,5199,115087,4406,19759,2929,11333,1669,8426,2058,116484,6214,104369,5691,12115,2354,8602,2047,3513,1030,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5911288,22804,5287801,22184,623487,11902,395403,10742,228084,7855,4500194,22600,4099395,23501,400799,10838,264979,9611,135820,6179,502487,10665,409188,9704,93299,5774,45875,3803,47424,3833,345301,9979,294500,9470,50801,3957,32715,3177,18086,2237,311256,8601,260945,7755,50311,3549,31539,2858,18772,2479,252050,7598,223773,6669,28277,3267,20295,2885,7982,1463,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
