GEO_ID,B25100_001E,B25100_001M,B25100_002E,B25100_002M,B25100_003E,B25100_003M,B25100_004E,B25100_004M,B25100_005E,B25100_005M,B25100_006E,B25100_006M,B25100_007E,B25100_007M,B25100_008E,B25100_008M,B25100_009E,B25100_009M,B25100_010E,B25100_010M,B25100_011E,B25100_011M,B25100_012E,B25100_012M,B25100_013E,B25100_013M,NAME,B25100_001EA,B25100_001MA,B25100_002MA,B25100_002EA,B25100_003MA,B25100_003EA,B25100_004MA,B25100_004EA,B25100_005MA,B25100_005EA,B25100_006MA,B25100_006EA,B25100_007MA,B25100_007EA,B25100_008MA,B25100_008EA,B25100_009MA,B25100_009EA,B25100_010MA,B25100_010EA,B25100_011MA,B25100_011EA,B25100_012MA,B25100_012EA,B25100_013MA,B25100_013EA,state
0400000US13,2261166,19480,1496199,17033,639919,11515,358996,10560,182706,7148,304329,7373,10249,1840,764967,13927,300548,8670,123040,4880,89194,4551,237533,7838,14652,2093,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252435,5537,166018,5296,10960,1134,20876,2141,25768,2133,107259,4080,1155,478,86417,4271,4548,843,7381,1104,7208,954,65990,3538,1290,379,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,411958,6794,269192,7259,73990,4052,70264,3740,45430,3482,75018,4529,4490,2195,142766,5681,41296,2450,25282,2524,17330,1918,57797,4152,1061,358,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3129641,16316,2013018,15790,885288,13266,497497,9258,242351,7265,379442,8956,8440,1397,1116623,11644,418768,8223,198686,5354,127260,4893,357807,7840,14102,1754,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1714880,13299,1136967,11511,591832,10779,277311,6477,108821,4342,154373,5848,4630,982,577913,8764,253057,7567,105046,4294,66229,3497,146022,5341,7559,974,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,881480,8544,527408,7537,291928,7514,123629,4872,46360,2878,64154,3225,1337,513,354072,5766,154511,4379,66875,3254,40859,2439,88946,3485,2881,650,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,738336,7661,444283,6903,237512,5428,111276,4631,41757,2991,52546,3230,1192,472,294053,6249,142237,4182,50122,2667,30834,2162,66628,2581,4232,1016,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1138253,12189,659302,9489,315983,6691,162084,5014,73143,3854,104510,4830,3582,884,478951,7423,201244,5191,84732,4207,54292,3148,132130,4871,6553,1255,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1122294,10824,587929,10500,256759,6493,137857,5650,70232,3909,119433,5432,3648,1103,534365,9029,214762,6503,84430,4519,56946,3724,169660,5660,8567,1535,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,387101,5032,240701,4924,83737,3561,62038,3223,35840,2806,58318,3428,768,345,146400,4101,43998,2616,24684,1969,17779,1558,58504,2483,1435,398,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436159,11090,1061376,10425,272071,5958,294392,7389,186616,6542,301862,7422,6435,1318,374783,7102,86775,3588,64049,3310,50196,2995,169730,4741,4033,851,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1579953,12525,1105274,13289,219657,6313,284834,7460,205068,6009,391842,10001,3873,888,474679,8701,67751,3677,65494,3531,58299,3365,278340,6551,4795,934,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2717217,13903,1648618,12707,847626,10629,371737,7628,165878,5226,256313,6475,7064,1039,1068599,11138,472507,8404,185553,5142,110845,3841,283618,7211,16076,1819,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1523273,9834,1011325,9223,395071,7039,289595,6567,140940,5575,183016,5369,2703,702,511948,6991,165546,4457,96514,3509,66023,3236,179712,4140,4153,758,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,744203,8716,368624,8106,176693,6246,82108,5056,38109,3637,68822,4301,2892,847,375579,7537,172280,6081,58962,3335,39040,2539,96649,3950,8648,1471,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1570137,13846,978669,11910,466891,9407,246127,6508,109310,4456,152195,5572,4146,871,591468,8346,229859,5996,105128,4112,70575,3765,177617,6041,8289,1332,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,276490,4576,156863,4097,39124,2382,39082,2572,27584,2330,50177,2691,896,423,119627,3497,36331,2359,16940,1631,14935,1394,50043,2805,1378,469,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,490394,5329,302527,5234,164916,4401,75689,3487,26055,2207,34375,2898,1492,621,187867,4474,87109,3291,36577,2271,18456,1303,44056,2422,1669,445,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562960,8151,383713,7578,98699,3819,100300,4555,61554,4189,120859,5424,2301,620,179247,4785,51134,3085,29601,2368,21259,2024,74937,3601,2316,673,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,366739,5787,245829,6391,81444,4224,77545,3770,36406,2363,49967,3236,467,295,120910,4085,32804,2071,22086,1953,16302,1800,48542,2407,1176,463,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2009034,12864,1355695,14353,354838,8000,367289,9693,222615,6799,404718,9975,6235,1365,653339,10595,126631,4862,109462,4970,84317,4214,326058,7667,6871,1023,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,513843,6398,287452,6864,99306,4844,69015,3743,37299,3006,78352,3524,3480,1167,226391,5639,81297,3496,35841,2862,24561,2044,79353,4070,5339,1032,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3838902,20752,2384448,17648,771970,10669,499121,7985,313705,8475,789755,12216,9897,1308,1454454,14635,412416,7823,209636,6676,154008,5429,662047,11653,16347,1802,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455141,15671,1565959,13794,586673,11703,409659,10370,213574,7800,345586,8410,10467,1832,889182,11647,316717,7541,147774,5992,105769,4267,304478,7625,14444,1659,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193342,4346,101178,3650,43592,2446,28522,2006,13579,1636,15269,2044,216,154,92164,3017,42792,2400,15883,1722,9216,1058,23430,1793,843,380,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3013093,17798,1918802,15327,1045975,12991,432856,7525,180752,6282,251818,6853,7401,1312,1094291,13506,472233,10096,204981,6116,121668,5031,283194,6809,12215,1623,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957858,7425,532396,7763,275741,5406,121668,4344,52339,3366,79816,3431,2832,655,425462,5844,196856,4692,73174,3088,44248,2600,105583,3690,5601,918,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,948891,9420,626571,9643,117519,4724,164382,5085,116410,4494,225712,6134,2548,738,322320,6793,76520,3990,45002,3043,37652,2599,158953,5194,4193,1011,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405756,16407,2063338,16418,895155,11167,522232,10344,250640,6193,387052,8223,8259,1278,1342418,13317,486891,9500,244756,5790,155506,4959,441400,7670,13865,1653,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240618,5236,166697,5017,53566,2963,45437,3139,24467,2219,42599,2774,628,409,73921,3017,14889,1496,12942,1452,10064,1376,35176,2347,850,515,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1265627,11974,742852,11611,295339,8309,176856,6652,95982,4535,169449,7146,5226,1052,522775,8551,200705,6007,85844,3945,52756,3570,172335,5329,11135,1784,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,231452,4098,127098,3504,55873,2779,35434,2502,15749,1558,19964,1735,78,97,104354,3141,49637,2590,16876,1623,12090,1342,24382,1633,1369,600,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1665498,14709,992453,12575,399330,8363,257682,7818,134400,5432,195467,5764,5574,1139,673045,10596,245638,7397,117892,5237,81811,4151,217887,6685,9817,1495,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5752826,28478,3334400,24861,1662609,21142,787707,14723,345264,9741,522025,12936,16795,1884,2418426,19674,1130846,14266,407341,9361,238883,7520,609236,11710,32120,3286,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,641215,6863,451431,6601,103966,4168,135908,4536,89413,3814,120447,4500,1697,508,189784,5125,44974,2963,35761,2305,25782,1890,81129,3342,2138,833,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180212,3547,113269,3236,29867,1935,32299,2201,17973,1616,32839,2031,291,166,66943,2541,15406,1380,11559,1181,8857,1022,30727,1935,394,192,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2019869,15507,1398239,12901,348436,8690,388676,8952,248788,5742,405664,9413,6675,1319,621630,9323,162879,5067,108123,4595,78979,3713,263397,7457,8252,1418,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1703269,13837,1170191,12556,235598,6427,313196,7995,219934,7308,396769,9303,4694,1113,533078,8797,118888,4915,80736,3700,64796,3251,260903,7045,7755,1343,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531151,6909,246761,6744,127021,4950,55005,3405,25019,2231,38672,2790,1044,498,284390,5808,132284,4357,47537,2529,27670,2340,73562,3798,3337,928,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1549143,11056,1003999,9828,438871,7210,274299,6525,117842,4455,169337,4498,3650,720,545144,6442,180023,4738,106544,3256,70104,2921,183619,3976,4854,730,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155575,3816,90726,3567,28337,2420,26970,2484,12541,1373,22242,1993,636,399,64849,3077,21289,1890,11583,1430,6176,1130,25451,1652,350,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,836820,8764,331261,7797,61652,3892,74472,4089,54065,4141,136045,6121,5027,1036,505559,7906,80297,4029,60987,3361,55708,3857,278467,5465,30100,2725,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
