GEO_ID,B22008_001E,B22008_001M,B22008_002E,B22008_002M,B22008_003E,B22008_003M,NAME,B22008_001MA,B22008_001EA,B22008_002MA,B22008_002EA,B22008_003EA,B22008_003MA,state
0400000US01,44765,744,16888,617,51508,492,Alabama,null,null,null,null,null,null,01
0400000US02,73355,2316,29538,4096,79741,2605,Alaska,null,null,null,null,null,null,02
0400000US04,51492,431,22374,761,56930,557,Arizona,null,null,null,null,null,null,04
0400000US05,41995,477,16925,787,47214,566,Arkansas,null,null,null,null,null,null,05
0400000US06,64500,395,26142,380,70525,266,California,null,null,null,null,null,null,06
0400000US08,63909,891,24039,1128,68428,998,Colorado,null,null,null,null,null,null,08
0400000US09,71346,783,20371,1090,80869,855,Connecticut,null,null,null,null,null,null,09
0400000US10,61255,1281,25246,2485,67729,1977,Delaware,null,null,null,null,null,null,10
0400000US11,75628,2493,21303,1884,89545,3806,District of Columbia,null,null,null,null,null,null,11
0400000US12,49426,331,23074,448,54887,424,Florida,null,null,null,null,null,null,12
0400000US13,51244,372,20361,556,58028,691,Georgia,null,null,null,null,null,null,13
0400000US15,73486,2012,33399,3456,77447,1634,Hawaii,null,null,null,null,null,null,15
0400000US16,48275,1093,20670,1358,52151,1080,Idaho,null,null,null,null,null,null,16
0400000US17,59588,511,21317,457,66657,381,Illinois,null,null,null,null,null,null,17
0400000US18,50532,387,18369,721,55343,509,Indiana,null,null,null,null,null,null,18
0400000US19,54736,787,21935,847,59805,819,Iowa,null,null,null,null,null,null,19
0400000US20,53906,872,18089,1492,57696,1007,Kansas,null,null,null,null,null,null,20
0400000US21,45215,470,16085,438,52035,440,Kentucky,null,null,null,null,null,null,21
0400000US22,45727,670,16328,594,52167,541,Louisiana,null,null,null,null,null,null,22
0400000US23,51494,854,16917,845,59925,1157,Maine,null,null,null,null,null,null,23
0400000US24,75847,591,26868,1015,82244,615,Maryland,null,null,null,null,null,null,24
0400000US25,70628,620,18542,694,80275,611,Massachusetts,null,null,null,null,null,null,25
0400000US26,51084,244,18228,431,57959,492,Michigan,null,null,null,null,null,null,26
0400000US27,63488,669,20122,976,68644,612,Minnesota,null,null,null,null,null,null,27
0400000US28,40593,543,16610,637,47225,686,Mississippi,null,null,null,null,null,null,28
0400000US29,50238,415,18677,642,55527,596,Missouri,null,null,null,null,null,null,29
0400000US30,49509,1410,16503,1388,52940,1261,Montana,null,null,null,null,null,null,30
0400000US31,54996,830,19607,1692,59780,917,Nebraska,null,null,null,null,null,null,31
0400000US32,52431,978,24003,1207,58670,1389,Nevada,null,null,null,null,null,null,32
0400000US33,70303,1254,22133,1907,75152,1531,New Hampshire,null,null,null,null,null,null,33
0400000US34,72222,610,20479,663,79745,929,New Jersey,null,null,null,null,null,null,34
0400000US35,45382,870,19335,1164,52021,795,New Mexico,null,null,null,null,null,null,35
0400000US36,60850,306,18246,356,70585,333,New York,null,null,null,null,null,null,36
0400000US37,47830,521,18810,496,54108,580,North Carolina,null,null,null,null,null,null,37
0400000US38,60557,1661,15048,2145,64444,2146,North Dakota,null,null,null,null,null,null,38
0400000US39,51075,233,16930,319,58234,417,Ohio,null,null,null,null,null,null,39
0400000US40,48568,514,18694,832,53191,685,Oklahoma,null,null,null,null,null,null,40
0400000US41,54148,912,23442,765,62866,953,Oregon,null,null,null,null,null,null,41
0400000US42,55702,377,18511,511,62280,298,Pennsylvania,null,null,null,null,null,null,42
0400000US44,58073,2421,16708,1080,69281,2276,Rhode Island,null,null,null,null,null,null,44
0400000US45,47238,547,18489,671,53262,772,South Carolina,null,null,null,null,null,null,45
0400000US46,53017,1096,17303,1884,57854,1320,South Dakota,null,null,null,null,null,null,46
0400000US47,47275,489,18726,538,53608,665,Tennessee,null,null,null,null,null,null,47
0400000US48,55653,314,22488,541,61546,258,Texas,null,null,null,null,null,null,48
0400000US49,62912,1223,25606,2054,66189,857,Utah,null,null,null,null,null,null,49
0400000US50,56990,1325,19540,1390,63257,1639,Vermont,null,null,null,null,null,null,50
0400000US51,66262,541,21955,830,71491,567,Virginia,null,null,null,null,null,null,51
0400000US53,64129,794,24886,862,71299,490,Washington,null,null,null,null,null,null,53
0400000US54,42019,793,16162,684,48527,952,West Virginia,null,null,null,null,null,null,54
0400000US55,55638,427,20891,527,61410,370,Wisconsin,null,null,null,null,null,null,55
0400000US56,60214,1582,24060,2577,61805,1452,Wyoming,null,null,null,null,null,null,56
0400000US72,18626,332,8370,245,29519,580,Puerto Rico,null,null,null,null,null,null,72
