GEO_ID,B22005B_001E,B22005B_001M,B22005B_002E,B22005B_002M,B22005B_003E,B22005B_003M,NAME,B22005B_001EA,B22005B_001MA,B22005B_002MA,B22005B_002EA,B22005B_003MA,B22005B_003EA,state
0400000US01,481633,6722,144044,5887,337589,7066,Alabama,null,null,null,null,null,null,01
0400000US02,8422,1060,1623,672,6799,1058,Alaska,null,null,null,null,null,null,02
0400000US04,105370,4012,23055,2341,82315,3833,Arizona,null,null,null,null,null,null,04
0400000US05,174070,4186,52515,3221,121555,4373,Arkansas,null,null,null,null,null,null,05
0400000US06,824358,10302,140676,6072,683682,10216,California,null,null,null,null,null,null,06
0400000US08,82726,3407,16780,2470,65946,3218,Colorado,null,null,null,null,null,null,08
0400000US09,131266,3437,36695,3024,94571,3942,Connecticut,null,null,null,null,null,null,09
0400000US10,68739,2499,17068,2003,51671,2767,Delaware,null,null,null,null,null,null,10
0400000US11,124266,3156,39654,2597,84612,3646,District of Columbia,null,null,null,null,null,null,11
0400000US12,1027201,11359,304492,9617,722709,12045,Florida,null,null,null,null,null,null,12
0400000US13,1110445,9367,283446,8082,826999,11380,Georgia,null,null,null,null,null,null,13
0400000US15,10166,1423,812,507,9354,1395,Hawaii,null,null,null,null,null,null,15
0400000US16,2412,754,243,202,2169,782,Idaho,null,null,null,null,null,null,16
0400000US17,664315,7345,221264,6362,443051,7141,Illinois,null,null,null,null,null,null,17
0400000US18,228116,4646,66386,3911,161730,5214,Indiana,null,null,null,null,null,null,18
0400000US19,36742,2359,13101,2090,23641,2282,Iowa,null,null,null,null,null,null,19
0400000US20,66814,2893,14753,1927,52061,2876,Kansas,null,null,null,null,null,null,20
0400000US21,138413,4056,42716,2965,95697,3900,Kentucky,null,null,null,null,null,null,21
0400000US22,526582,7212,154693,6577,371889,7368,Louisiana,null,null,null,null,null,null,22
0400000US23,4676,949,1623,670,3053,817,Maine,null,null,null,null,null,null,23
0400000US24,628549,6969,128607,6242,499942,7674,Maryland,null,null,null,null,null,null,24
0400000US25,165581,4118,46995,3345,118586,4567,Massachusetts,null,null,null,null,null,null,25
0400000US26,513221,6436,196792,6357,316429,6945,Michigan,null,null,null,null,null,null,26
0400000US27,106147,3147,41205,3172,64942,3316,Minnesota,null,null,null,null,null,null,27
0400000US28,395491,5567,126755,4930,268736,5927,Mississippi,null,null,null,null,null,null,28
0400000US29,269377,4472,81296,4520,188081,5305,Missouri,null,null,null,null,null,null,29
0400000US30,1117,462,69,95,1048,452,Montana,null,null,null,null,null,null,30
0400000US31,33244,1684,8175,1370,25069,1781,Nebraska,null,null,null,null,null,null,31
0400000US32,89144,2841,22423,2184,66721,2991,Nevada,null,null,null,null,null,null,32
0400000US33,6465,1043,2287,855,4178,906,New Hampshire,null,null,null,null,null,null,33
0400000US34,418924,6269,84271,4633,334653,6597,New Jersey,null,null,null,null,null,null,34
0400000US35,18323,1721,4391,1296,13932,2041,New Mexico,null,null,null,null,null,null,35
0400000US36,1064839,10595,290878,7501,773961,9353,New York,null,null,null,null,null,null,36
0400000US37,814786,8023,230492,7108,584294,8692,North Carolina,null,null,null,null,null,null,37
0400000US38,5514,994,1054,618,4460,1040,North Dakota,null,null,null,null,null,null,38
0400000US39,571667,6646,191558,5502,380109,7169,Ohio,null,null,null,null,null,null,39
0400000US40,108390,2654,28308,2038,80082,2676,Oklahoma,null,null,null,null,null,null,40
0400000US41,26729,2085,10674,1491,16055,2085,Oregon,null,null,null,null,null,null,41
0400000US42,494426,7075,168316,5623,326110,6339,Pennsylvania,null,null,null,null,null,null,42
0400000US44,24612,1984,7137,1220,17475,1740,Rhode Island,null,null,null,null,null,null,44
0400000US45,488043,6485,137577,5890,350466,7038,South Carolina,null,null,null,null,null,null,45
0400000US46,3707,641,1372,667,2335,675,South Dakota,null,null,null,null,null,null,46
0400000US47,408336,6073,124294,4228,284042,5987,Tennessee,null,null,null,null,null,null,47
0400000US48,1191459,12677,259914,8329,931545,12497,Texas,null,null,null,null,null,null,48
0400000US49,9850,1305,1794,643,8056,1283,Utah,null,null,null,null,null,null,49
0400000US50,2353,526,613,333,1740,548,Vermont,null,null,null,null,null,null,50
0400000US51,578721,7197,111023,5428,467698,8846,Virginia,null,null,null,null,null,null,51
0400000US53,92960,3908,26412,2967,66548,4062,Washington,null,null,null,null,null,null,53
0400000US54,26408,2373,6673,1352,19735,2012,West Virginia,null,null,null,null,null,null,54
0400000US55,128160,3314,53878,2966,74282,3615,Wisconsin,null,null,null,null,null,null,55
0400000US56,1627,662,178,182,1449,618,Wyoming,null,null,null,null,null,null,56
0400000US72,128720,4949,52682,3678,76038,4325,Puerto Rico,null,null,null,null,null,null,72
