GEO_ID,B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,NAME,B06010_001EA,B06010_001MA,B06010_002EA,B06010_002MA,B06010_003MA,B06010_003EA,B06010_004MA,B06010_004EA,B06010_005MA,B06010_005EA,B06010_006EA,B06010_006MA,B06010_007EA,B06010_007MA,B06010_008MA,B06010_008EA,B06010_009MA,B06010_009EA,B06010_010MA,B06010_010EA,B06010_011EA,B06010_011MA,B06010_012EA,B06010_012MA,B06010_013MA,B06010_013EA,B06010_014MA,B06010_014EA,B06010_015MA,B06010_015EA,B06010_016MA,B06010_016EA,B06010_017EA,B06010_017MA,B06010_018MA,B06010_018EA,B06010_019EA,B06010_019MA,B06010_020EA,B06010_020MA,B06010_021MA,B06010_021EA,B06010_022MA,B06010_022EA,B06010_023MA,B06010_023EA,B06010_024EA,B06010_024MA,B06010_025EA,B06010_025MA,B06010_026MA,B06010_026EA,B06010_027MA,B06010_027EA,B06010_028EA,B06010_028MA,B06010_029MA,B06010_029EA,B06010_030EA,B06010_030MA,B06010_031EA,B06010_031MA,B06010_032MA,B06010_032EA,B06010_033EA,B06010_033MA,B06010_034MA,B06010_034EA,B06010_035EA,B06010_035MA,B06010_036EA,B06010_036MA,B06010_037MA,B06010_037EA,B06010_038EA,B06010_038MA,B06010_039EA,B06010_039MA,B06010_040MA,B06010_040EA,B06010_041EA,B06010_041MA,B06010_042EA,B06010_042MA,B06010_043EA,B06010_043MA,B06010_044EA,B06010_044MA,B06010_045MA,B06010_045EA,B06010_046EA,B06010_046MA,B06010_047EA,B06010_047MA,B06010_048EA,B06010_048MA,B06010_049EA,B06010_049MA,B06010_050EA,B06010_050MA,B06010_051MA,B06010_051EA,B06010_052EA,B06010_052MA,B06010_053EA,B06010_053MA,B06010_054EA,B06010_054MA,B06010_055EA,B06010_055MA,state
0400000US13,8139039,3991,1327756,17865,6811283,18091,1353203,17559,733762,12873,1178785,19756,886769,14953,934924,15966,618161,13477,253464,8041,852215,13094,3951062,29327,723527,15016,3227535,27720,766498,14369,393739,11542,577797,14537,416958,10889,438652,11574,264484,8886,99204,4955,270203,9191,3092210,29152,387078,11548,2705132,25405,437313,11331,249543,8124,411608,12596,333984,9721,389102,10066,287695,8434,126785,5257,469102,10156,117365,9094,18502,2791,98863,7975,19722,3146,8374,1518,16450,2523,11609,2214,13671,2372,10617,2151,4417,1199,14003,2029,978402,15047,198649,8376,779753,14291,129670,5532,82106,6206,172930,8383,124218,7401,93499,6178,55365,4054,23058,2579,98907,4943,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1168301,806,141263,5929,1027038,5953,167059,4921,81483,4113,158934,5088,141367,5663,168254,6969,110113,5367,50686,3182,149142,4764,558481,9335,73295,4147,485186,9451,82794,4050,38309,3018,71994,4169,66061,3870,83230,4738,56832,3048,24111,2261,61855,3520,326856,6003,31641,2759,295215,6365,38840,2527,20597,1955,44277,3084,37376,3141,42663,3396,32581,3503,17517,2097,61364,3247,38583,3901,4395,1068,34188,3566,5895,1363,3054,1044,4359,943,5228,1121,5720,1352,2898,743,1441,614,5593,1102,244381,8420,31932,2951,212449,8472,39530,3350,19523,2127,38304,3289,32702,2914,36641,3150,17802,2044,7617,1378,20330,2168,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1294692,1881,150752,6382,1143940,6636,256734,8564,128886,5748,203598,6350,155163,6705,154872,6196,99350,4457,36552,3061,108785,4958,524301,11482,72300,5051,452001,10544,110144,6000,48809,3654,79988,4242,63453,3900,61193,4373,37515,3009,13478,1778,37421,3047,669866,11289,64542,4014,605324,11143,126957,5675,67773,4583,104919,5225,79105,5467,83700,4847,55958,4178,21286,2334,65626,4038,11468,2175,1826,773,9642,1828,1755,633,1325,734,1804,564,1560,867,1342,601,1003,523,213,217,640,393,89057,4893,12084,2097,76973,4655,17878,2407,10979,2169,16887,2468,11045,1528,8637,1814,4874,1228,1575,635,5098,1147,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412828,3095,1469252,15316,8943576,15942,1639858,19310,812879,11528,1448906,19599,1087381,14770,1214200,18162,893658,14549,392469,8906,1454225,13665,6500732,26392,939885,13759,5560847,25253,1087076,15813,499394,10726,862618,15088,676365,12222,779393,14431,576752,10949,249528,6349,829721,11106,2024677,21052,197635,6433,1827042,20918,301119,8593,158127,5885,261984,8050,194554,5733,234048,7399,185725,6342,88162,4798,403323,9024,123767,5712,19703,2872,104064,5152,24959,2918,10571,1465,17642,2146,10340,1694,12761,1479,9320,1620,3937,938,14534,2014,1763652,19690,312029,9215,1451623,16892,226704,7021,144787,6156,306662,10316,206122,7751,187998,6692,121861,5414,50842,3241,206647,6232,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5314761,3633,665682,11926,4649079,12961,923398,11771,477201,11083,802604,12067,661349,12186,687221,12679,439562,7685,170103,7621,487641,10926,3427029,17312,430367,9547,2996662,19557,612034,11111,307574,9055,508737,10051,432844,10411,460729,11108,285121,6804,108943,5000,280680,7615,1542674,18181,166765,6460,1375909,16459,256656,6721,143205,5805,235434,6513,185562,6887,194038,7843,134987,5396,53282,4199,172745,6840,38728,3717,4438,1140,34290,3588,7483,1939,3459,748,5915,1350,5504,1147,4078,1303,3174,949,1481,632,3196,918,306330,7675,64112,3586,242218,7517,47225,4382,22963,2687,52518,4296,37439,3612,28376,2805,16280,2324,6397,1353,31020,3153,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2518654,2648,218470,6390,2300184,7259,419785,6846,226838,6213,371355,7777,323237,7406,384266,8824,241695,7368,91149,3982,241859,5950,1723547,12613,133565,4589,1589982,12983,275648,6570,154873,4965,259062,6545,224708,6372,276631,7258,174830,6113,62032,3351,162198,4923,639665,12179,55213,3736,584452,11205,118050,4957,60064,3648,87901,3511,77341,4091,88292,4119,58509,3835,25094,2157,69201,3104,14732,1784,2276,695,12456,1706,1704,512,924,435,2341,757,1972,613,2410,829,1113,600,308,215,1684,779,140710,5658,27416,2871,113294,5318,24383,2620,10977,1602,22051,2947,19216,1857,16933,2476,7243,1351,3715,1034,8776,1716,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2312560,2500,261252,7594,2051308,7942,377487,8421,201498,6362,335977,8229,281274,7008,320006,7732,208357,7139,77747,4611,248962,6399,1228999,13401,134101,5771,1094898,13416,212789,6723,113277,5411,176893,6274,149895,5914,176229,6214,115923,4084,38770,2950,111122,4205,864998,14007,85630,4543,779368,13526,135653,6087,69085,3751,122058,5184,101020,4608,118104,4420,78934,4723,34298,2641,120216,4849,22274,2461,2113,647,20161,2304,4329,992,2034,764,3225,786,2610,899,2278,722,2282,727,985,536,2418,727,196289,7270,39408,3780,156881,6463,24716,2497,17102,2346,33801,3288,27749,2904,23395,2609,11218,1767,3694,921,15206,2078,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3588805,2946,455009,9140,3133796,9034,685970,10034,370733,9827,560356,11088,422188,9834,428979,8992,278110,8055,105452,4594,282008,7393,2392462,15559,300129,7938,2092333,15240,472577,9572,261585,8131,378160,9851,284592,7858,286222,8572,183563,6673,66044,3460,159590,5761,1026612,14929,122200,4972,904412,14141,187944,6222,95758,4797,149790,5838,116681,4948,126807,5275,84864,4192,34223,2473,108345,4564,25302,2722,3127,966,22175,2692,3980,1069,1497,597,3490,1181,3720,1057,3762,1059,1563,625,1308,609,2855,744,144429,7036,29553,3289,114876,6195,21469,2606,11893,1785,28916,3450,17195,2265,12188,1474,8120,1370,3877,1324,11218,1595,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3740919,3718,597506,12018,3143413,12261,683469,11030,364699,9831,543162,11365,385729,10356,416155,10997,267818,7034,109872,6036,372509,9262,2830042,15424,466321,11140,2363721,16182,542502,11070,282895,9118,404001,9752,291506,8646,309124,10187,196243,6588,80022,5261,257428,8074,709853,14234,93433,5473,616420,13845,108964,5753,65497,4604,100447,5366,74717,4850,88344,4667,59018,4060,24849,2324,94584,4596,24633,2975,3637,1000,20996,2631,3982,1080,1900,619,3817,1048,2614,885,2514,702,1867,545,977,484,3325,986,176391,7592,34115,3616,142276,6505,28021,3053,14407,2145,34897,3517,16892,2441,16173,2448,10690,2113,4024,1119,17172,1927,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1121207,1499,91506,4121,1029701,4263,204592,5338,111233,4838,179971,5073,146727,5675,148467,4903,100924,4432,36509,3002,101278,3822,675353,10245,56089,3562,619264,9715,129364,5314,70043,4542,110555,4533,92800,4489,91937,4344,58957,3238,20907,2292,44701,3059,391581,9282,29238,2880,362343,9004,64972,3663,36054,2549,60646,3551,47562,3459,50448,3456,37557,3055,13838,1658,51266,2977,11924,1602,770,360,11154,1537,2374,649,1341,590,1683,463,1271,536,1409,451,1391,480,378,204,1307,387,42349,3422,5409,1211,36940,2937,7882,1413,3795,886,7087,1339,5094,984,4673,1198,3019,848,1386,521,4004,765,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4890571,1819,620737,10908,4269834,10993,687414,12587,329636,8376,561597,12438,488695,10435,568361,12439,473477,10521,228149,7074,932505,9799,2003285,16714,292060,8011,1711225,17460,350293,9484,149189,5962,243503,8134,205827,7030,243130,7453,187394,6318,81547,3856,250342,5987,1944075,18213,181365,6758,1762710,16576,221615,6194,118801,5241,191639,7194,168247,6164,220583,7027,208928,7178,111885,5188,521012,7693,73869,4373,10691,1729,63178,4069,10978,1842,3411,825,5945,1413,6170,1225,8902,1601,6667,1355,2570,664,18535,2265,869342,14132,136621,5961,732721,13138,104528,5701,58235,4074,120510,6176,108451,5160,95746,5474,70488,4331,32147,3185,142616,5802,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5658173,1339,605395,11553,5052778,11702,918742,13851,453951,10947,680734,13818,562539,11031,640482,11535,538422,12656,257290,8776,1000618,14171,3218165,17437,330268,8695,2887897,18381,534790,11393,262745,7800,401055,9302,321820,8590,373761,8414,324653,9430,153275,6519,515798,10511,1215176,15819,100136,5048,1115040,15268,178797,6115,81533,4737,114225,5853,105868,4449,133114,5250,125761,5434,65288,3683,310454,8476,169784,7248,24116,2422,145668,6377,43129,3242,22555,2811,22620,3267,14467,1957,16720,2373,9419,1988,3224,900,13534,1675,1055048,16590,150875,6087,904173,15831,162026,7015,87118,5635,142834,6630,120384,6313,116887,6485,78589,5062,35503,3233,160832,6160,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8116804,2864,996478,13185,7120326,12900,1471725,15933,764638,11741,1192187,16204,928143,11242,983573,12300,662578,10561,275604,7289,841878,10545,5977361,17997,736601,11768,5240760,19318,1106440,12639,565199,9908,875987,14809,691995,8788,737700,10197,496482,9477,202604,6550,564353,9747,1460458,15788,134001,5711,1326457,14692,252193,6927,144722,4555,219474,6162,169090,6325,181918,5786,121403,4988,52569,3458,185088,5248,62368,4087,8797,1431,53571,3732,13240,1553,4904,940,8466,1620,7529,1301,6519,1170,5412,1054,1663,563,5838,983,616617,13128,117079,5267,499538,11589,99852,5024,49813,4050,88260,5126,59529,3761,57436,3681,39281,3208,18768,2308,86599,3926,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4420760,2259,343432,6650,4077328,6715,695690,10033,347537,8505,600626,10054,525418,8305,652043,9312,459552,7557,189216,5474,607246,8458,2813225,13553,205731,5161,2607494,13187,452432,7756,226562,6460,382150,7645,332551,6459,434532,8053,303626,6156,123934,4583,351707,6327,1155242,12181,72472,3252,1082770,11939,164104,4789,86812,3979,147513,5569,136535,4230,164513,5376,123323,3816,53388,2967,206582,5628,32692,2449,2590,772,30102,2304,6436,1125,2809,762,3990,942,3567,942,4584,1052,3037,755,1540,638,4139,795,419601,9398,62639,4003,356962,8663,72718,4852,31354,3118,66973,4403,52765,3985,48414,3946,29566,2966,10354,1758,44818,3332,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2388147,2890,415201,8675,1972946,8648,449173,10144,251582,8578,368590,9020,276542,8777,260598,9239,153673,6142,56389,3338,156399,6457,1636421,12831,288776,8473,1347645,12839,318384,9015,182814,7122,259399,7084,191464,8116,175158,7870,96040,4993,34057,2725,90329,4771,666393,12006,103147,4993,563246,10715,118735,6407,59663,4014,97051,5046,75199,4704,78184,4843,53010,3766,20260,2747,61144,4096,16869,2958,3270,1095,13599,2465,2644,975,1422,790,2460,885,1572,702,2452,860,1395,726,351,345,1303,498,68464,4769,20008,2334,48456,4150,9410,1766,7683,1592,9680,1675,8307,1560,4804,1118,3228,975,1721,1020,3623,811,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931458,3176,569815,11185,4361643,12101,848754,11741,467227,10780,762171,11977,598143,11292,651450,10219,402684,9664,162186,6659,469028,8569,3056046,18186,363382,8581,2692664,17385,547266,10629,294141,8463,469137,10965,375029,9046,412268,8893,244412,7779,97837,5115,252574,7010,1607056,19138,157219,6696,1449837,18448,260675,7027,149683,5303,251523,7412,190481,7038,210144,6106,139915,5502,58150,3520,189266,6131,41535,3289,4514,1230,37021,2712,6920,1413,3002,832,6506,1331,5520,1288,5390,1003,4586,1061,1187,499,3910,869,226821,7067,44700,3479,182121,6044,33893,2745,20401,2658,35005,2982,27113,2882,23648,2625,13771,1825,5012,1002,23278,2219,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,844438,1510,79059,3394,765379,4114,153035,5063,84149,4551,139143,5261,100700,4799,110262,4981,75550,3474,26940,2589,75600,3295,415178,7764,43031,2422,372147,7625,75902,3750,40286,3222,70012,4006,50257,3512,54469,3503,36346,2632,12535,1686,32340,2656,401343,7561,32948,2871,368395,6603,71522,4049,41123,3055,64307,3361,47281,3258,52533,3368,36594,2914,13657,1740,41378,2451,7348,1345,663,476,6685,1155,1474,567,615,313,1053,426,1360,561,705,431,882,597,193,211,403,220,20569,1959,2417,800,18152,1813,4137,958,2125,669,3771,842,1802,509,2555,746,1728,706,555,332,1479,539,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1501794,1721,124134,4061,1377660,3949,256460,4762,132772,4286,218222,5985,191828,5379,212951,5344,150890,4971,57299,3078,157238,5787,911852,8780,65670,3244,846182,8137,161017,4018,81500,2981,131537,4686,117193,4478,133099,4127,96889,4224,35365,2157,89582,4005,455922,8827,35788,2458,420134,7858,70696,3935,39248,2872,63568,2996,55644,3427,65950,3849,46699,3171,18577,1916,59752,3134,13560,1855,1080,378,12480,1829,1976,701,756,423,1982,668,1602,604,1688,669,2084,651,686,435,1706,583,120460,4762,21596,2257,98864,4128,22771,2182,11268,1590,21135,1908,17389,1720,12214,1570,5218,1167,2671,1061,6198,1229,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2332895,1049,350620,8205,1982275,8352,339952,7816,194805,5715,356497,9474,298571,8513,297068,9454,187894,7279,80685,4983,226803,6024,349184,10055,87411,4682,261773,8707,65349,4137,30792,2695,44653,4379,33694,3502,32614,2783,23729,2136,8767,1504,22175,2343,1392259,13843,157621,6452,1234638,12862,194268,6285,117099,4778,209723,6683,176509,6766,182364,7085,127707,6236,58737,3737,168231,5092,47193,4388,8146,1773,39047,3935,6965,1228,3579,1019,6600,1436,6791,1546,5846,1311,3021,881,2141,823,4104,1034,544259,11661,97442,5361,446817,11672,73370,4789,43335,3750,95521,5817,81577,5072,76244,5080,33437,3115,11040,1809,32293,3066,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1117604,1127,90118,3986,1027486,4168,175642,6403,87433,4534,149333,5121,126904,5900,161509,6013,109199,5325,43283,3022,174183,5423,404836,7894,37078,2908,367758,7478,75533,3820,32637,2728,57424,3592,50453,3680,61264,3633,38681,3439,11490,1845,40276,2831,624193,9070,43239,2668,580954,8527,84940,4378,48704,3729,80144,4619,67852,4062,89732,4150,62172,3742,29365,2327,118045,4634,13352,2112,634,396,12718,2009,3077,988,1297,582,1385,631,1466,672,1775,912,1002,415,451,269,2265,629,75223,4597,9167,1400,66056,4199,12092,1828,4795,1032,10380,1778,7133,1419,8738,1309,7344,1444,1977,651,13597,2018,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7313818,1478,1068843,16172,6244975,15797,1039877,14185,537536,11666,930636,14218,680901,13227,760377,14752,654444,14284,296077,8129,1345127,13590,3384556,24169,531626,11094,2852930,23870,538131,11336,243856,7386,397942,9978,300424,7506,361667,9952,326971,8977,142045,5969,541894,11685,1841000,19489,192445,7145,1648555,18373,224592,6545,122563,5608,218893,6551,170313,6742,194377,7239,175298,6051,84352,3661,458167,9403,186044,8055,25508,2815,160536,6718,37029,3378,20646,2249,26255,2881,20294,2651,17690,2348,12988,1841,4754,968,20880,2195,1902218,20334,319264,11250,1582954,17580,240125,9126,150471,6731,287546,8828,189870,7597,186643,7032,139187,6143,64926,4298,324186,8539,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
