GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001EA,B18135_001MA,B18135_002EA,B18135_002MA,B18135_003MA,B18135_003EA,B18135_004MA,B18135_004EA,B18135_005EA,B18135_005MA,B18135_006EA,B18135_006MA,B18135_007EA,B18135_007MA,B18135_008MA,B18135_008EA,B18135_009MA,B18135_009EA,B18135_010MA,B18135_010EA,B18135_011EA,B18135_011MA,B18135_012EA,B18135_012MA,B18135_013MA,B18135_013EA,B18135_014MA,B18135_014EA,B18135_015MA,B18135_015EA,B18135_016EA,B18135_016MA,B18135_017EA,B18135_017MA,B18135_018MA,B18135_018EA,B18135_019MA,B18135_019EA,B18135_020MA,B18135_020EA,B18135_021MA,B18135_021EA,B18135_022EA,B18135_022MA,B18135_023EA,B18135_023MA,B18135_024MA,B18135_024EA,B18135_025MA,B18135_025EA,B18135_026MA,B18135_026EA,B18135_027EA,B18135_027MA,B18135_028EA,B18135_028MA,B18135_029MA,B18135_029EA,B18135_030MA,B18135_030EA,B18135_031MA,B18135_031EA,B18135_032MA,B18135_032EA,B18135_033EA,B18135_033MA,B18135_034EA,B18135_034MA,state
0400000US13,10024056,3586,2499334,2555,102605,6140,95644,6050,40925,3897,61745,4820,6961,1549,2396729,6500,2237457,10578,1303991,19606,999416,19674,159272,9584,6254418,5943,657996,16151,546985,13615,297163,10102,327962,10468,111011,6761,5596422,17869,4496435,24846,4145106,28247,480133,13508,1099987,21533,1270304,3864,463669,8364,460867,8333,254488,7107,455824,8300,2802,1018,806635,8880,798268,9016,501258,10935,770539,8964,8367,1854,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,310995,495,7454,1317,7447,1317,4903,1074,3122,991,7,12,303541,1464,298503,1743,210776,5887,100062,5800,5038,1080,831201,2819,63826,3592,61312,3512,35803,2809,33861,2711,2514,750,767375,3773,721818,5064,639314,6312,105064,5315,45557,3893,232866,722,76798,3552,76511,3529,49637,2819,75226,3507,287,272,156068,3627,154940,3533,110831,4008,143563,3752,1128,769,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,431339,1512,18863,2460,18340,2431,8795,1927,11441,1868,523,363,412476,2903,388157,4395,253977,7223,152137,7036,24319,3727,961905,2616,117837,5883,99249,5254,58057,4459,57743,4260,18588,3046,844068,6275,707522,10019,662351,10035,72658,4913,136546,7158,239003,1908,88339,4064,88289,4055,56608,3326,87698,4100,50,51,150664,3929,150345,3868,95974,4382,147341,3940,319,234,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,2956262,2409,93454,5513,91596,5443,44721,3634,52627,3813,1858,621,2862808,5955,2789394,8251,1746668,20231,1127926,18964,73414,5460,7958577,4122,667643,10372,622124,10106,316456,7503,373443,8054,45519,3983,7290934,11052,6526266,22237,5620254,28028,1043478,18974,764668,18581,1765021,3230,593861,8118,589977,8022,355884,7458,580363,7799,3884,932,1171160,7982,1160214,7854,766791,8857,1109878,8034,10946,1711,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,1576006,2973,70688,4793,66679,4709,29997,2785,42719,3757,4009,1164,1505318,5952,1403002,9013,937952,14698,511770,13040,102316,7168,4015170,3528,477559,8840,426469,9050,223196,7139,255071,7727,51090,3839,3537611,9501,3071368,15980,2792270,17757,358427,11117,466243,13620,929091,2551,350742,6822,349283,6825,220368,5536,346719,6814,1459,546,578349,6782,575705,6715,390556,7368,560015,6694,2644,849,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,726495,2093,31589,2602,30799,2613,16923,2136,20125,2266,790,346,694906,3075,670100,4266,477173,7946,238916,8695,24806,3384,1876389,2260,180139,6090,169390,6185,95135,4971,99341,4616,10749,1512,1696250,6479,1578607,8714,1419005,11739,209214,7972,117643,6709,477527,1744,156308,3778,156088,3765,106019,3461,154934,3838,220,182,321219,4074,320457,3918,234331,4267,312958,4106,762,462,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,718994,2083,32510,3127,31753,3151,16472,2246,19711,2865,757,382,686484,3749,650706,6374,464109,8754,210524,7249,35778,5254,1724059,3229,184791,6564,162118,5779,100251,4323,85942,4494,22673,2536,1539268,6931,1339441,10530,1273422,10523,99954,4229,199827,8831,407106,1936,148502,4502,147966,4525,98584,4305,146071,4473,536,361,258604,4753,257667,4874,179419,4664,248771,4789,937,500,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,1008187,2566,51277,4122,49441,4122,18916,2513,34578,3332,1836,559,956910,4935,915939,6828,554781,11309,403066,11249,40971,5251,2682955,3281,421948,9953,397682,9670,162180,5720,282369,7554,24266,2340,2261007,10254,2068991,11418,1674597,14852,470175,11169,192016,8093,651569,2463,265070,5784,263811,5802,154280,4552,262119,5747,1259,847,386499,6284,385379,6286,256390,6061,374420,6123,1120,493,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,1114678,2701,57588,4718,56868,4729,19945,2380,41040,3960,720,409,1057090,5186,1017887,6655,547652,11033,512589,10771,39203,4673,2820771,4567,372108,10344,315286,9266,152586,6827,200124,8205,56822,4647,2448663,11622,2002346,17404,1777052,18293,294576,9424,446317,13334,631982,2785,251557,6251,251188,6273,133239,5318,246819,6219,369,233,380425,5897,378225,5903,222828,5673,362397,6202,2200,731,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,255319,1545,16831,2064,16228,2062,6964,1239,11405,1956,603,353,238488,2656,224643,3276,153209,5047,83475,4719,13845,2246,816194,2006,115013,5406,102030,4923,44993,2849,69608,4251,12983,1700,701181,5682,618458,7415,549242,8222,90036,5256,82723,5683,243336,1154,82862,2874,82761,2856,48128,2900,81953,2850,101,108,160474,3028,160221,3018,102041,3326,155106,3030,253,189,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,1346154,1186,53496,3685,52121,3566,27186,2213,28816,3007,1375,573,1292658,3811,1241766,5322,848821,11088,431906,11279,50892,5077,3738785,3384,328697,9429,309582,8893,177038,6802,174095,7036,19115,2398,3410088,9496,3101225,12323,2741734,15737,448613,12413,308863,9386,823583,2139,261902,5514,258582,5639,173181,4251,252119,5424,3320,868,561681,5721,556047,5922,412622,6452,524152,5286,5634,1295,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,1383924,734,61666,4356,61401,4366,29822,2865,38736,3725,265,219,1322258,4436,1306638,5266,922596,13160,448334,12895,15620,3023,4328437,2183,393251,10394,380993,10478,168628,5597,259475,9628,12258,1703,3935186,11305,3777619,13271,3136910,18962,755596,14755,157567,7822,1005729,1975,330201,6396,328869,6442,197125,5447,321824,6513,1332,797,675528,7041,673297,7086,478071,7377,631919,7386,2231,825,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,2204443,2259,110062,5349,108478,5273,46545,3265,73896,4873,1584,534,2094381,5708,2027889,7675,1326857,14656,808526,12051,66492,4756,6073123,3180,759606,11770,712922,10378,336530,6806,479657,10017,46684,3409,5313517,12284,4836519,16906,4113542,18426,875700,15571,476998,12260,1533234,2177,543292,6757,542372,6732,382408,7108,538120,6948,920,400,989942,6689,985978,6762,761254,7933,961817,6611,3964,1008,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,1280978,1942,48418,3471,47548,3369,25197,2688,30729,2723,870,374,1232560,4056,1194022,6270,881997,9845,369351,9114,38538,4643,3376832,2638,297630,7061,280944,6637,147154,4964,169102,5815,16686,2516,3079202,7344,2892498,11780,2532854,13362,439127,8991,186704,8341,774084,1860,247627,4567,246645,4565,168168,4482,244608,4569,982,467,526457,4751,525129,4838,394002,5411,511066,5144,1328,748,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,725664,2026,32699,3668,31483,3660,10546,1924,23072,3054,1216,583,692965,4215,664814,5655,308231,9254,377122,8772,28151,3458,1773478,2854,259265,8720,218065,8170,97303,5414,148887,6859,41200,3319,1514213,8872,1214685,13100,1058934,13814,198558,7977,299528,11467,428426,2079,182348,5215,181778,5260,93788,4650,180523,5246,570,332,246078,4998,245158,4962,149155,5627,238854,5007,920,448,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,1387714,2945,65634,4720,62228,4784,27597,2715,38179,3998,3406,1009,1322080,5325,1245788,7097,861613,13134,428376,12944,76292,5800,3667679,4391,463157,11876,401986,10178,213707,7497,239033,7698,61171,4213,3204522,12163,2767160,17321,2575908,18714,261430,7337,437362,11619,913999,2474,339024,6906,338129,6864,199626,6147,335376,6838,895,399,574975,7307,570993,7375,362490,7366,552847,7487,3982,1159,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,225169,1322,8036,1212,7379,1226,3596,924,4834,1055,657,504,217133,1670,200671,2855,131898,5515,76362,4872,16462,2317,618119,1709,71852,4270,60117,3732,33668,2675,33361,2769,11735,1897,546267,4703,457061,6651,425099,7076,50738,3621,89206,5024,174170,1183,59889,2569,59800,2561,37128,2439,59224,2632,89,106,114281,2684,113921,2699,77983,2684,110934,2782,360,192,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,469243,1302,17897,1974,17317,1927,10567,1542,8529,1390,580,376,451346,2188,427196,3894,314628,5471,127753,5669,24150,3277,1130499,2158,101734,4364,90650,4013,56714,3055,46312,2965,11084,1509,1028765,4922,911898,8512,869158,8180,67906,4201,116867,6402,266746,1573,89690,2930,89626,2923,57044,2422,88801,2947,64,105,177056,3169,176012,3150,118282,2888,169715,3136,1044,470,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,667602,745,33325,3514,31182,3479,14390,1995,19369,3191,2143,772,634277,3617,585970,4911,385387,9021,221877,9644,48307,4256,1770634,1735,203190,7539,179420,7354,96367,5266,103857,5956,23770,2755,1567444,7574,1300749,12520,1126140,13397,217729,9153,266695,9852,417738,1327,146865,4804,143814,4745,70614,3491,140222,4692,3051,1048,270873,4857,264155,4818,149910,5429,253401,4723,6718,1520,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,262932,1050,11746,1880,11629,1876,5263,1089,7380,1483,117,139,251186,2065,244311,2513,181476,4459,69178,3985,6875,1572,840967,1580,89630,5533,82369,5436,44314,3457,47441,4252,7261,1474,751337,5820,683002,6866,636242,7054,62924,4180,68335,4643,210350,969,68673,3404,68610,3383,47066,2745,67357,3421,63,103,141677,3315,140940,3286,102589,3367,137214,3211,737,554,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,1993774,1009,67759,4612,65723,4550,36878,3387,32786,3039,2036,645,1926015,4562,1853457,8120,1293837,12880,615788,12303,72558,7250,5553122,2792,428810,10988,395934,10588,219895,6630,229751,8413,32876,3220,5124312,10964,4477873,18395,3945158,19565,620875,15362,646439,17380,1303519,2475,424457,6724,420044,6668,243247,5699,415119,6710,4413,1150,879062,6536,866188,6576,568023,8100,823336,7223,12874,1897,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,498415,2374,18647,2257,18435,2237,7217,1797,12489,1842,212,178,479768,3214,457562,4144,211616,8481,267088,9142,22206,3211,1226223,2934,156118,6289,142987,5732,59344,3997,101906,4772,13131,2108,1070105,6358,884994,8818,660783,9871,259807,8658,185111,7948,325540,2038,132241,4404,131556,4354,67132,3869,129818,4267,685,520,193299,4404,190613,4447,113730,4321,184291,4491,2686,979,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,4204378,2761,165572,7402,164067,7292,67125,3254,114326,6300,1505,679,4038806,7772,3936668,10465,2439510,22491,1694361,21736,102138,6875,12481696,5008,1098072,17305,1035335,17013,472343,12000,695187,14760,62737,5198,11383624,17539,10192845,27243,8223520,32921,2269727,27897,1190779,23048,2870378,3440,959310,12683,953933,12532,505797,10118,942106,12084,5377,1213,1911068,13050,1893056,12743,1177408,13450,1797310,13239,18012,2216,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
