GEO_ID,B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,NAME,B24082_001EA,B24082_001MA,B24082_002MA,B24082_002EA,B24082_003MA,B24082_003EA,B24082_004MA,B24082_004EA,B24082_005EA,B24082_005MA,B24082_006EA,B24082_006MA,B24082_007EA,B24082_007MA,B24082_008MA,B24082_008EA,B24082_009EA,B24082_009MA,B24082_010MA,B24082_010EA,B24082_011MA,B24082_011EA,B24082_012EA,B24082_012MA,B24082_013EA,B24082_013MA,B24082_014MA,B24082_014EA,B24082_015MA,B24082_015EA,B24082_016EA,B24082_016MA,B24082_017EA,B24082_017MA,B24082_018EA,B24082_018MA,state
0400000US13,37360,364,37034,402,36383,428,51022,1119,45156,2956,39174,1851,40574,1135,60596,1305,25907,1341,27381,250,25607,275,25423,288,31666,1230,33521,2548,33486,1869,36140,1227,55130,3401,16705,1207,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40565,564,36776,808,35983,828,62314,8683,41422,2042,52254,4698,46980,4412,59565,5663,32068,3515,31942,383,30627,459,30532,455,36564,7627,36483,1937,36966,7345,41453,1982,50598,1836,19265,1885,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36053,682,35733,971,34343,2225,52665,10086,36326,4166,37395,4250,37084,3225,55918,9635,31324,1632,21661,606,20138,761,19890,869,31014,5410,31437,1959,27201,5952,33316,4601,42453,10331,14560,1673,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,42895,924,42065,217,41678,213,57246,4830,42000,956,57978,2858,56150,2849,61422,1270,31484,787,30437,211,27969,569,27722,540,33369,3882,35193,853,40206,1005,40523,1018,55650,1334,17008,731,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40229,291,40175,302,39340,966,53808,7497,40344,1114,44294,2380,42427,4571,62395,4746,27354,2969,26195,278,25267,363,25112,399,36343,4161,30474,751,30905,915,33471,2116,47846,4571,15094,1626,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41026,341,40637,359,40331,372,51130,1142,40776,1816,46024,1417,48879,3596,58720,4877,35155,4227,26775,352,25725,387,25632,393,31184,2859,30100,1000,35143,2139,42162,1714,47299,8198,12792,1610,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,40761,358,40631,482,40006,1078,61839,4374,39420,3275,40766,962,42781,3366,61882,5478,34522,4502,26792,378,25556,423,25486,422,30837,4215,31538,1070,31363,1867,36646,1543,45262,3471,14465,2316,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,36302,447,35944,569,35298,650,60135,7938,37547,3363,40212,1756,40544,2406,52881,3759,26379,1116,26025,352,24209,573,24044,601,31925,5183,31673,1123,31339,2465,35544,1017,43573,4419,15291,1980,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41185,408,41648,549,41072,603,56135,5874,40847,2113,39770,2232,44424,4356,62038,4567,26284,1067,25687,420,23591,746,23336,784,29103,5164,31173,994,32131,2010,34638,2272,51845,3836,15011,1765,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,38086,1532,38145,1657,37348,1222,46986,5847,40667,2465,45015,6411,41588,1573,65174,8261,26725,1644,26821,515,25050,994,24997,1123,26304,4219,32471,2635,35766,3114,36103,1911,50415,6700,15115,3292,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,50606,338,45078,836,42612,1237,62358,6718,52329,3103,56402,1461,54852,4325,94177,3800,32072,2342,38714,790,31167,325,30968,323,39665,4621,45087,1949,48639,2259,46341,1363,82177,1716,21172,1192,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,50567,321,50054,648,48655,1347,66488,3083,50453,1598,62447,2536,62090,1767,66341,2125,37304,2719,35804,384,31854,351,31691,356,42366,4509,42141,1094,47883,2047,51633,1472,55566,2362,25020,2800,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,40590,224,40201,240,39235,661,52385,3018,41052,979,49056,2262,52899,2683,63760,4380,27533,2114,25986,257,24111,445,23910,442,30688,1386,31730,562,35467,862,41205,1373,52726,2877,13709,1514,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,43736,911,42736,1020,42216,259,51708,727,43653,3055,50710,936,50556,1545,58017,2139,33471,3741,31429,217,29976,428,29825,519,32312,4498,35973,704,40677,746,43950,1926,51817,2391,19935,1752,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35102,911,33873,2078,32346,604,50784,2087,38295,4865,31968,2631,36949,1935,50387,6240,30710,1627,24869,647,22256,463,22174,439,26613,5699,31072,980,30087,2663,31841,795,37556,4578,13892,2910,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38452,792,38279,945,37370,571,50919,1259,37359,2763,41894,919,37466,2120,55198,2922,30444,811,26794,292,25436,369,25351,369,30661,3151,30981,600,33074,1711,33467,1612,50793,2846,15429,1382,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,37493,1500,36937,1038,36057,985,48077,4447,44375,7704,41865,2233,45764,3227,54242,3777,28648,4004,25111,724,22411,916,22373,826,23212,3354,28090,2773,30475,1759,35339,2873,38550,4641,14691,2153,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40200,422,38765,1405,37480,1081,51889,1770,41184,1423,48143,2585,46735,4671,56019,3264,35326,2999,27378,596,25816,567,25753,580,30987,6614,32252,1178,35098,3818,36465,2211,39177,5459,14762,2455,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,36193,555,35059,1013,34081,1399,51901,3076,33852,5252,60358,3932,51035,2299,55917,5874,31844,1600,29639,791,27342,533,27194,462,41374,4918,31357,2325,42403,4280,41297,2459,46230,7385,18705,2068,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,46794,1041,46209,1291,45385,1604,62341,8434,45165,5453,51183,2300,49411,6309,67303,5247,40642,1964,32392,848,30961,718,30865,718,35809,6265,40265,2214,36098,1553,38124,3842,52710,6321,24057,3578,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,50863,258,50147,411,47880,1335,68554,5292,46897,3642,61206,915,63684,3255,69191,3813,36673,1295,35479,318,31885,260,31832,248,35481,5060,40586,904,49571,1924,53463,1741,57020,2275,17386,1254,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32121,502,30826,703,30319,785,51643,2955,36472,4487,32420,3137,41373,1495,65882,4737,22190,2974,24548,854,21353,564,21159,545,33298,5543,27701,4263,30061,2267,36399,1729,49082,4350,15233,1691,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,43203,931,41333,259,40701,255,58866,4445,45216,1708,60641,615,62266,1496,60796,1196,30724,498,33270,625,30618,222,30484,222,39401,3603,38399,1128,45878,786,50373,881,55707,1257,16914,649,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,35810,286,35135,427,33934,909,50117,2950,39878,2117,40198,886,40597,980,53833,4830,26678,1004,27235,267,24988,438,24776,502,31172,1260,33383,1122,33039,1144,36471,653,50085,2216,14453,1366,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,46884,1174,46651,1554,45981,1660,65235,13697,44583,8060,45104,5871,54174,9844,54691,6981,45938,6253,29918,1163,26728,1139,26572,1097,38516,16385,32110,3688,35272,4036,40733,1344,43638,7537,15977,6547,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,40869,194,40368,234,40027,390,55237,4084,40455,1406,50166,1057,48336,3306,65929,2231,31264,772,27069,190,25235,211,25135,215,31566,1973,32866,1247,36212,936,41517,827,51639,1557,15324,1160,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,37902,854,37403,678,36743,403,54030,4952,38900,4146,36690,1007,38946,2233,57160,1554,30006,3211,25444,305,23448,473,23298,476,26996,3507,26572,833,30099,1132,32428,925,43631,2375,16939,956,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,38123,1031,36761,607,36056,638,53032,6257,36309,1847,55562,2806,51383,1667,56857,2878,26801,2128,26785,322,25448,462,25153,513,37043,3422,32889,2382,37167,2367,35286,1707,48035,5954,14156,2276,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,42132,211,41578,232,41254,237,56280,3564,42326,1192,51219,743,51925,952,62002,945,31837,722,29544,369,26810,235,26727,236,34444,4839,34693,1053,39062,1903,41930,926,51137,1562,16335,860,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,42198,762,40904,737,40581,846,60453,5896,37024,5671,65772,8376,65545,8063,65665,9778,37220,4557,31997,664,29165,2169,28928,2269,32057,13802,40353,1954,57834,5486,50553,5984,56158,7377,21434,3463,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,36011,418,35985,507,35546,517,51265,1140,36528,2654,36518,866,40081,1480,60382,3178,25258,2206,26316,362,24775,615,24641,623,30342,5651,29781,2504,31926,904,34882,1741,48321,3292,14788,2383,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,38133,1438,37552,1572,36936,949,50531,3325,37107,5335,35849,2207,38985,6072,49966,4658,40706,2710,26675,552,24188,781,24080,776,27098,2453,31367,1237,30429,1818,34650,2943,41625,1684,20031,3568,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,36210,322,35265,386,34608,891,60529,7159,38971,2935,41646,884,40384,2589,61803,2216,31057,1005,26134,282,24365,468,24246,474,31614,4818,31247,600,32035,951,35765,832,46364,3363,17294,1198,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40118,185,39579,611,38084,656,62036,2825,41550,762,45771,839,44508,1928,59139,3187,29969,1464,27400,207,25734,221,25547,222,37433,3854,32548,1477,37274,746,38645,1199,48652,2490,16512,546,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,40424,442,38484,1472,36897,628,62141,5003,39610,6018,42003,1555,43701,3029,61679,3029,35342,4307,23400,698,22179,487,22090,490,25721,3834,27465,2557,24775,3250,35483,1595,50283,4614,11422,880,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,38744,1892,37388,1533,36733,783,51955,5017,43722,4719,45529,3927,53783,5447,70156,10268,25587,2376,30510,688,27266,1162,26975,1027,33545,5894,36196,1809,33709,5328,39130,1980,48186,6537,16760,2258,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,45820,428,41406,351,40785,378,60662,2430,50108,2656,47273,1309,47903,3991,92049,1877,26611,867,31904,255,28721,770,28435,791,39258,5107,38506,1854,40389,531,38037,1695,77523,3079,17665,1294,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,47088,552,45926,633,45213,815,60160,5345,46576,2090,62081,1884,50191,1666,62224,2355,31145,1244,31387,251,29687,725,29416,720,35638,3700,37001,1178,41391,1230,40402,1085,49361,2864,20493,1141,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,37275,774,36825,751,36637,817,44078,11243,38479,5272,39095,3653,35543,2504,62919,3229,26724,2227,25498,506,22720,866,22630,817,26023,6515,29371,2189,29162,3305,30846,1700,56258,9725,16843,2974,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,41072,185,40837,207,40550,218,52189,2649,40601,1782,50641,611,46787,1690,56660,2612,29401,1770,28701,473,26427,293,26359,303,30855,2259,33382,1569,38213,1529,39500,1733,47326,5527,15518,1068,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,47323,2421,50911,1455,50772,1618,54416,9565,32326,8614,47412,5025,43220,4290,51554,10515,36970,5986,25714,996,22305,1204,22184,1083,30092,11591,30742,2837,29919,4167,41317,3769,32442,8627,15829,4454,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17431,290,16848,227,16682,225,23137,2389,18059,2155,16677,725,28954,1520,40843,8612,11874,715,17404,265,15939,263,15850,270,21808,3337,17148,1582,17528,1152,26139,899,29391,4601,10780,645,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
