GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001EA,B24021_001MA,B24021_002EA,B24021_002MA,B24021_003EA,B24021_003MA,B24021_004EA,B24021_004MA,B24021_005MA,B24021_005EA,B24021_006EA,B24021_006MA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009EA,B24021_009MA,B24021_010MA,B24021_010EA,B24021_011EA,B24021_011MA,B24021_012EA,B24021_012MA,B24021_013MA,B24021_013EA,B24021_014EA,B24021_014MA,B24021_015MA,B24021_015EA,B24021_016EA,B24021_016MA,B24021_017EA,B24021_017MA,B24021_018MA,B24021_018EA,B24021_019MA,B24021_019EA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022EA,B24021_022MA,B24021_023EA,B24021_023MA,B24021_024MA,B24021_024EA,B24021_025EA,B24021_025MA,B24021_026MA,B24021_026EA,B24021_027EA,B24021_027MA,B24021_028MA,B24021_028EA,B24021_029MA,B24021_029EA,B24021_030MA,B24021_030EA,B24021_031MA,B24021_031EA,B24021_032MA,B24021_032EA,B24021_033MA,B24021_033EA,B24021_034EA,B24021_034MA,B24021_035MA,B24021_035EA,B24021_036EA,B24021_036MA,state
0400000US13,41172,191,60271,373,66041,1025,70459,967,60667,884,72846,2366,75717,2707,73407,3355,60584,5024,48013,1325,40378,1576,87148,8146,46597,906,49534,3244,55832,1277,66901,2034,36674,1096,25053,622,26388,762,38232,2046,34654,1935,40887,1135,20176,562,22774,1200,22735,1154,35871,469,41450,841,32258,295,36256,600,24622,1846,31863,425,41823,665,32044,368,31295,445,38583,2327,28566,1316,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,43399,1665,60847,723,61924,1457,66565,3394,53559,5443,70088,5465,66385,9815,75299,7731,57481,7068,50552,1164,46013,2379,72319,11961,50842,1231,40502,2420,75658,5428,86258,8691,45985,7793,31733,457,31233,1545,50044,6104,36538,1877,61961,4861,29586,3287,31709,644,28194,3397,39390,1643,40717,1229,38163,1794,50901,978,23963,4732,51537,1324,51595,2745,37387,1832,37879,3498,39363,4191,35759,3419,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,38792,1257,52190,868,53134,3359,52490,3224,55105,5275,65736,8423,61658,6095,75818,6133,44803,9444,43108,4253,43991,10941,60645,23792,41221,3348,41209,3391,55384,4765,66522,5813,36405,2959,23452,1351,25899,2188,45002,6857,39502,7424,49235,8387,17499,1721,21634,1379,20852,4461,31712,635,37018,5085,30645,782,36510,1572,25503,1525,41002,2973,42411,3426,37236,1104,36483,1568,41968,1450,28288,3215,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,48014,611,66718,407,72314,854,76991,961,66472,1034,77125,1158,81347,932,75703,1134,62300,5480,52087,511,44301,2864,100881,4576,51217,581,50632,1385,61867,553,71314,820,41475,891,27197,341,28173,1392,63590,3356,42236,3599,72161,2621,22453,615,27019,673,23156,830,40820,321,49296,2069,37175,317,49234,1777,32307,5643,50843,686,48693,1666,36881,513,36292,574,45488,1544,30983,555,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,41411,196,56397,660,60974,555,62491,2208,55016,2035,68913,2884,66664,2876,71946,1712,60742,4880,45463,1291,38295,1086,85689,13394,46247,1240,46877,4142,53924,3169,65148,3767,37576,2787,25525,597,26080,964,43037,3154,38300,4858,47067,2569,20073,900,26624,894,22398,987,35527,436,41205,791,32337,379,42102,591,29008,2799,41310,727,46428,1196,37671,850,38440,1016,45378,2158,31127,693,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41915,254,54965,1134,60387,1381,62212,1659,53821,2678,62363,2090,68307,4297,63525,3824,51051,2091,44640,2138,40439,1993,59023,6308,46011,1195,40229,4438,52827,2861,61389,1169,40623,1106,25847,635,26796,808,50279,3194,38475,4310,56359,2910,20965,694,27424,2536,21788,755,37072,487,43447,3500,35083,864,42236,586,31941,1140,43011,2309,45145,2342,38140,1113,37653,1301,45373,1506,32635,2059,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41951,282,54612,1214,60154,1213,61352,918,55383,2701,67640,3704,67811,5224,72090,5602,57943,5447,46165,913,39861,1828,83632,8155,45350,1157,50712,814,53021,2266,62291,2962,37865,2588,25666,670,25170,1066,44695,2961,42107,3812,47237,3033,19614,2095,26188,1631,24373,1131,36159,547,42200,1882,33005,1415,41025,602,34411,4549,38016,3262,45725,1772,37204,895,37078,928,45801,3715,31305,1142,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,40060,330,52033,340,57386,2859,61937,1077,49761,2320,61675,1035,61807,1523,68770,4737,50448,3562,45370,941,37718,1892,62238,9619,47285,1417,41301,2972,51879,660,60625,1391,35806,1772,24572,793,24999,836,40611,1791,36233,3472,43988,4871,18908,929,25258,1286,23325,2334,32702,999,38546,2054,31258,444,40651,761,25965,1590,40152,2035,42225,2091,36199,594,36228,823,42182,2767,30522,1141,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41129,281,52136,573,60988,938,62618,2689,52061,3060,70985,2668,58501,6195,85284,6077,62077,6560,43968,1140,41927,1645,71205,2885,41794,478,46352,7326,52228,1284,66450,2524,38288,2754,22591,725,22174,1501,40707,1055,39658,4330,41153,1166,18719,886,21344,923,21085,749,32313,504,36088,1735,31503,451,43512,3966,26384,3327,41968,1822,47867,2603,42450,2090,46440,1608,42802,2878,32401,4419,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,41855,470,54483,1984,57480,3864,61085,1594,53571,3687,62294,3192,62278,4189,63142,9059,61875,5790,44281,2127,38250,3821,71835,6544,45666,1659,37052,13052,57411,4914,66733,3819,36419,1909,27715,1343,28822,1872,52423,8866,51283,4312,60641,12550,21855,1822,31120,2712,23179,2835,35617,719,38996,3950,34091,1316,42131,1233,40178,5967,41684,1220,45575,2643,37464,2129,39558,3398,39503,2756,32892,3734,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,55255,507,76631,614,81865,685,87025,1624,75103,3912,90051,1893,90136,1808,91380,1790,84982,4535,60297,886,51361,1600,113062,6586,56141,1360,61099,3115,70430,1354,81267,1159,46177,2112,31946,452,30717,979,60771,895,51826,5751,65229,2652,23939,1561,29548,1290,29498,2247,42778,1238,45427,2028,42168,475,45849,925,31911,4293,41192,810,52254,2897,40486,928,41761,1602,42122,1996,31329,1036,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,56977,422,75124,1129,81341,657,86720,1704,71888,957,86394,1154,91628,1330,84328,3101,74638,4316,60609,711,48831,2754,100527,11310,61021,907,55622,3214,72412,3408,81562,1527,51063,1132,32246,372,32105,868,71148,1335,65383,5425,76768,4988,27279,1020,31830,957,30634,775,47009,681,56117,1302,42239,447,50777,610,21951,5299,51039,847,50772,832,41309,665,41516,800,46660,2225,32089,1403,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,44844,529,61826,276,65908,771,70741,672,60046,2487,73440,2029,68772,2808,81236,905,59798,2912,51288,511,46110,1247,70915,7543,51582,969,51016,1427,57783,2545,66161,1104,40098,2034,26274,410,26904,554,52799,2304,45720,3528,57570,3653,20411,504,26752,883,22156,668,36661,345,41375,696,35099,521,43753,1836,28602,1896,43214,2550,46622,860,37349,436,37743,1184,41080,664,32239,632,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,48650,597,62575,1061,68544,2194,72235,1203,61112,683,74436,2829,80144,2741,72451,4462,60191,5166,48542,1748,41989,1137,76725,5832,49468,2349,47312,3665,62304,1517,77320,2887,40667,1026,29832,899,30722,951,52025,1523,41027,4415,62467,3728,24340,1219,31440,815,26294,922,41497,312,49878,2038,39935,604,47124,794,31284,1203,50441,744,47373,1684,39704,995,38645,1254,46407,1245,32416,1446,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35937,439,47079,769,51506,899,52453,3167,46797,3794,59394,4779,57664,6640,68590,10927,46904,9495,38993,1836,36947,2823,61076,13814,37096,947,42614,1852,50755,1032,59245,3262,36441,1353,22141,587,21605,1038,31449,1420,27237,2249,35838,2262,17902,1614,22180,1480,21123,1039,30902,457,32361,3273,30004,1009,40588,578,30986,12641,40071,3843,41495,960,31983,492,31957,688,38650,3264,26381,2099,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40891,208,53842,1178,60432,604,61485,941,56161,1564,67797,2773,71269,1402,70781,2105,51809,2920,43948,1407,38538,1456,71125,5022,42448,1200,46252,1225,51341,529,60989,902,36938,971,24349,695,25379,778,40508,1504,40683,2262,40380,2691,19127,1231,23978,879,21401,738,35007,640,40822,700,32132,310,41353,550,30201,2356,41263,770,43087,3060,36366,545,36240,662,41821,826,31029,649,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40359,556,50570,821,50671,1394,50739,1545,50464,2301,56664,2920,55347,3159,65165,8534,52394,11256,41963,922,36275,2251,54169,9586,42296,3130,47147,8756,60707,3810,66978,4149,35767,4701,23847,1313,25259,2266,51713,5241,51129,4409,52441,7536,20490,1427,23289,1536,20788,1394,31752,785,36638,1751,30298,1077,41451,1030,26065,2125,42055,2318,45708,4497,38013,2718,35591,3817,47376,4363,33438,5165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41680,298,55014,1613,59244,3229,61275,1094,54520,3788,66276,2292,68405,4316,65369,4713,59210,5355,46678,1917,40886,1363,75529,13002,47860,2151,41971,3436,52038,1528,61127,1113,39927,3052,25790,812,26432,1004,47037,3763,36227,6410,52401,6169,19887,1896,26053,1688,25081,2265,36649,561,42372,2960,33693,1238,40651,678,36839,2137,37114,1426,45571,1908,35957,598,35739,883,45307,2660,30473,852,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40655,359,60417,568,61433,1104,63954,5240,56342,2353,66700,3151,66106,5223,67241,5874,62459,21625,50721,811,46888,2948,98992,12440,49815,1579,47642,4837,67731,3744,81859,3996,46025,6590,31914,393,31338,710,45641,6103,34036,2911,72718,4895,31042,769,30599,595,36366,2012,35126,875,38055,2218,32579,1067,43657,3149,39250,14326,42271,2102,46595,3172,34202,2812,32194,2218,41290,1664,27255,4558,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,50606,418,68260,2741,74038,4064,78596,4986,65076,5348,85082,4055,86367,4026,85553,9200,66775,11067,49879,2030,46522,4448,75538,15393,47088,2017,52247,3761,65124,3741,74939,6480,46292,10636,32264,1730,30028,2677,60889,3784,57046,8930,61932,5268,27276,3696,31561,1876,29546,6619,43644,2065,51483,1009,40153,1084,46406,1789,29245,13142,45933,2553,48435,3072,40566,1010,40561,1132,44718,5510,31231,2351,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,55708,360,80426,386,90120,2256,97059,2424,77696,3376,91523,753,94127,3710,90592,2826,80807,2318,60265,833,50435,1534,99126,7135,56544,1029,60773,3006,75832,1167,86491,1209,48053,3285,31090,459,31395,801,66380,1842,40755,3897,89181,5806,24498,1631,30828,626,26787,1108,46706,609,52017,668,42495,1201,50298,608,25041,5712,50108,2356,51139,767,36846,623,37273,1094,42182,970,27614,1272,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,38383,1246,54644,1620,57702,2419,59740,2530,55319,2406,78370,6792,66119,11453,87624,8522,76966,8695,43995,2291,38433,3849,58678,7101,43557,1861,41861,11391,58858,3792,70778,3360,37487,5957,23813,973,26027,1791,45644,4313,40576,8934,46869,2475,18664,1449,21622,1361,22196,2020,31748,571,33377,2816,31226,699,36375,1493,19152,1853,35157,3917,41124,1808,34442,2772,32407,3544,37171,2332,28770,6868,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
