GEO_ID,B13002_001E,B13002_001M,B13002_002E,B13002_002M,B13002_003E,B13002_003M,B13002_004E,B13002_004M,B13002_005E,B13002_005M,B13002_006E,B13002_006M,B13002_007E,B13002_007M,B13002_008E,B13002_008M,B13002_009E,B13002_009M,B13002_010E,B13002_010M,B13002_011E,B13002_011M,B13002_012E,B13002_012M,B13002_013E,B13002_013M,B13002_014E,B13002_014M,B13002_015E,B13002_015M,B13002_016E,B13002_016M,B13002_017E,B13002_017M,B13002_018E,B13002_018M,B13002_019E,B13002_019M,NAME,B13002_001MA,B13002_001EA,B13002_002MA,B13002_002EA,B13002_003EA,B13002_003MA,B13002_004EA,B13002_004MA,B13002_005MA,B13002_005EA,B13002_006MA,B13002_006EA,B13002_007MA,B13002_007EA,B13002_008MA,B13002_008EA,B13002_009EA,B13002_009MA,B13002_010MA,B13002_010EA,B13002_011EA,B13002_011MA,B13002_012MA,B13002_012EA,B13002_013MA,B13002_013EA,B13002_014EA,B13002_014MA,B13002_015EA,B13002_015MA,B13002_016EA,B13002_016MA,B13002_017EA,B13002_017MA,B13002_018MA,B13002_018EA,B13002_019EA,B13002_019MA,state
0400000US13,2562313,6309,137866,7364,79176,6024,2030,836,58217,4583,18929,2840,58690,4495,7381,1811,44212,3759,7097,1847,2424447,8835,1013856,15737,5418,1271,318655,8284,689783,12677,1410591,13937,338405,5370,636036,9123,436150,10091,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,322339,1666,18465,1710,12016,1332,58,102,8669,1203,3289,911,6449,1312,593,471,5358,1110,498,235,303874,2261,138898,4103,816,438,47896,2899,90186,2818,164976,3968,36281,1122,82433,2847,46262,2513,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,377321,2752,22597,2262,15968,2130,0,193,12056,2098,3912,1085,6629,1371,497,340,5645,1312,487,323,354724,3453,166727,6007,839,523,61347,4103,104541,3716,187997,5657,56635,1981,81654,3872,49708,3510,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3096030,6203,159167,5934,103502,4444,195,193,72980,3592,30327,2598,55665,4052,4632,1185,43148,3544,7885,1661,2936863,7827,1213761,12161,4858,1061,360907,8176,847996,8863,1723102,12272,410613,3871,846585,8802,465904,8686,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1560002,5282,80320,4826,52470,3759,449,332,40124,2780,11897,2304,27850,3003,2676,879,22668,2877,2506,812,1479682,7907,625347,9660,2271,706,200984,6506,422092,7180,854335,11637,227128,3892,394116,7037,233091,6750,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,704110,3103,43263,2961,29190,2394,302,287,23591,1940,5297,1031,14073,1836,1902,837,11311,1530,860,440,660847,3881,301773,6417,1518,422,101049,3829,199206,4861,359074,7188,101469,2449,168286,4809,89319,4876,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,662824,3160,38186,3028,26138,2274,154,162,20985,2228,4999,935,12048,1867,1559,596,9360,1493,1129,682,624638,4550,288664,5719,1231,491,104314,4208,183119,4553,335974,6810,98380,2944,152879,4882,84715,4155,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1032343,4132,53925,4122,35095,3401,1062,679,28212,2947,5821,1198,18830,2264,2610,860,15136,2168,1084,472,978418,5978,452602,7245,1731,578,151106,4588,299765,5902,525816,8379,141580,3535,233143,5794,151093,5911,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1128185,4761,62415,4635,32006,2961,139,143,25651,2725,6216,1141,30409,3872,3164,1226,24838,3403,2407,934,1065770,6532,413710,9732,1726,606,142291,6700,269693,6986,652060,11153,144783,4050,315307,8002,191970,7018,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,289359,2038,11600,1544,7296,1099,0,163,5713,1031,1583,530,4304,993,408,259,3552,842,344,231,277759,2561,118415,3410,272,196,33358,2216,84785,2632,159344,3828,38307,1292,73204,2469,47833,2490,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1468211,4224,76129,4771,47610,3582,131,162,30742,2634,16737,2130,28519,2960,2474,1012,22993,2437,3052,986,1392082,6069,571915,8644,1699,588,164968,5457,405248,6538,820167,8935,188406,3114,398137,6274,233624,6607,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1673226,4222,72160,4581,48820,3407,153,249,31236,2920,17431,1967,23340,2692,2051,960,17174,2382,4115,1186,1601066,6328,617507,10472,1584,595,161455,6333,454468,8249,983559,11644,222215,1903,511207,7193,250137,8733,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2278020,3904,114616,4597,71188,3568,170,237,52883,2735,18135,1948,43428,3421,5559,1101,33453,2971,4416,1090,2163404,5955,869483,10054,2350,627,255689,6486,611444,6533,1293921,10510,322216,3167,614015,7428,357690,6017,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1266490,3838,74614,3713,53297,2774,372,203,39932,2298,12993,1576,21317,2676,1817,677,17011,2303,2489,904,1191876,5415,536459,6987,1247,425,170896,5094,364316,4811,655417,6469,170052,2413,320203,4910,165162,4605,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716877,3222,34417,2901,17090,2036,408,288,13253,1685,3429,1033,17327,2249,2444,869,13588,2172,1295,509,682460,4414,266567,6472,1043,464,83880,4163,181644,6068,415893,7611,104329,3796,184962,5344,126602,5601,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1407324,4471,72010,4023,47484,2997,672,491,36964,2927,9848,1305,24526,2570,2641,664,19108,2423,2777,935,1335314,6009,586537,10127,2312,710,201343,5920,382882,7375,748777,10002,191776,3671,350799,5815,206202,6969,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,219668,2000,12432,1833,8822,1575,127,165,6759,1168,1936,728,3610,827,266,159,3027,764,317,225,207236,2838,91697,3422,336,244,30835,2446,60526,2063,115539,4239,29900,1737,56408,3108,29231,2374,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,434316,2219,29431,2395,19394,1967,226,248,15011,1567,4157,948,10037,1557,619,326,8313,1429,1105,520,404885,3307,190446,4171,393,165,66742,2930,123311,3042,214439,3962,62958,1847,100814,3157,50667,2672,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,690125,2801,33774,2913,21763,2703,366,358,16009,2305,5388,994,12011,1790,959,416,9464,1700,1588,631,656351,3723,275219,6308,1477,596,86011,3461,187731,5404,381132,6219,82379,1394,184788,4149,113965,5010,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,302409,2169,15223,2042,10362,1910,44,93,7936,1710,2382,802,4861,1125,497,322,3091,987,1273,638,287186,3194,124646,4348,207,206,31823,2569,92616,3526,162540,4861,44777,1720,75782,2956,41981,3191,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2115152,3806,101634,4464,71450,3829,0,197,45621,2851,25829,2289,30184,2866,2327,927,22942,2561,4915,1191,2013518,6265,866314,10949,2519,823,219754,7084,644041,7447,1147204,10868,274406,2588,557701,7262,315097,7667,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,467129,2703,24412,2780,13642,2400,0,193,10267,2035,3375,975,10770,1722,2028,832,7865,1513,877,472,442717,4076,176624,5523,1016,574,59939,3726,115669,4165,266093,5764,66031,2591,125604,4518,74458,3827,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4886266,6359,219972,6705,147033,5718,533,278,98080,4531,48420,3889,72939,4737,5786,1476,55164,4201,11989,1916,4666294,9070,1776713,17743,6272,1055,497221,10990,1273220,12281,2889581,17687,602620,3142,1498866,11131,788095,13178,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2410328,6245,119725,5468,74241,4090,1044,529,54404,3646,18793,2188,45484,3763,3775,958,35589,3117,6120,1616,2290603,7478,1016375,12523,5522,1011,320656,8632,690197,9482,1274228,13153,319941,5821,582706,9367,371581,9088,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170969,1813,12118,1644,8845,1411,78,100,7392,1249,1375,610,3273,865,427,277,2526,791,320,229,158851,2391,74026,3290,112,142,30602,2516,43312,2053,84825,4022,22717,1419,43264,2861,18844,1902,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2672387,4653,141168,6054,87340,4920,803,524,67853,4222,18684,1875,53828,4361,5947,1394,42561,3851,5320,1326,2531219,7684,1059998,11395,3255,761,327192,7499,729551,9381,1471221,13193,369165,3190,690208,9453,411848,8968,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905865,2846,47490,2838,29455,2262,646,295,23323,2063,5486,911,18035,1909,2394,649,13642,1660,1999,663,858375,4000,399715,6211,1745,449,154177,3890,243793,4725,458660,6044,125662,2804,208650,4585,124348,3918,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,937703,4047,46087,3655,31895,2894,391,297,22566,2201,8938,1467,14192,2389,855,516,12214,2183,1123,550,891616,5358,388835,7865,1077,467,123166,4928,264592,6068,502781,8519,118166,2940,246462,5667,138153,5055,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2923024,5281,149372,6163,91270,4656,333,288,66162,3307,24775,2210,58102,4434,6079,1233,44917,3879,7106,1381,2773652,7672,1147861,11074,2515,725,331617,7608,813729,7915,1625791,10886,405738,3410,789773,8903,430280,6673,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,253591,1783,13820,2075,7727,1438,0,206,4811,1142,2916,1022,6093,1440,359,231,5340,1354,394,395,239771,2314,88423,3868,8,16,23931,2488,64484,2702,151348,4118,36499,1152,77048,2681,37801,2663,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1144639,3402,61316,4369,34018,3233,378,465,25217,2850,8423,1548,27298,3219,2418,982,22514,2956,2366,869,1083323,5331,454911,8572,1288,503,143573,5934,310050,6431,628412,8834,151111,3912,293700,6181,183601,5876,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,188481,1983,10875,1207,6634,1008,121,143,5162,935,1351,530,4241,952,586,293,3288,800,367,250,177606,2335,83374,3391,710,364,29689,2136,52975,2103,94232,3406,26816,1114,45586,2471,21830,1800,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1573512,4963,80773,5118,49238,3724,295,188,40438,3452,8505,1313,31535,3453,2734,915,26872,3236,1929,715,1492739,6918,669707,9756,2137,719,226117,6291,441453,7708,823032,9555,206582,4142,372853,6769,243597,6909,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6816895,9019,395878,10355,256489,9039,5445,1410,188620,7629,62424,4525,139389,6953,18136,2340,107991,6049,13262,2348,6421017,14610,2945978,25664,15209,2531,1011259,15424,1919510,16610,3475039,26349,922878,7396,1620550,16284,931611,15764,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,745983,2780,51060,3301,42152,2644,306,211,34863,2551,6983,1205,8908,1623,948,469,7440,1539,520,283,694923,4117,354497,7223,3159,1080,144953,5249,206385,4448,340426,8004,111768,2579,152670,5717,75988,4339,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,140487,1428,5651,787,4348,728,84,134,3068,701,1196,405,1303,447,12,25,1042,399,249,201,134836,1728,55511,2276,41,62,13569,1291,41901,1779,79325,2473,21048,796,40153,1605,18124,1826,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2035762,5595,102870,4396,71473,3800,526,331,50691,3569,20256,2287,31397,2863,2348,921,24318,2561,4731,1219,1932892,7669,861578,10662,2876,752,269810,6552,588892,7763,1071314,12137,260778,5382,523055,8322,287481,7858,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1697931,4454,86668,4207,61778,3406,416,288,46574,2706,14788,1740,24890,2429,1952,759,19544,2246,3394,839,1611263,6423,734109,10327,1365,468,253311,7123,479433,6919,877154,11241,215393,3097,423455,7481,238306,6953,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,404996,2771,19670,2282,10974,1586,531,410,7925,1374,2518,879,8696,1712,887,389,7220,1668,589,373,385326,3768,170612,5555,767,439,56038,3341,113807,4146,214714,6278,53012,2509,94561,4061,67141,4100,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1310606,3676,65927,3602,43188,2802,195,284,32925,2281,10068,1370,22739,2349,1731,569,19066,2221,1942,679,1244679,5312,544804,7115,1776,447,165123,4665,377905,5498,699875,7169,180363,2500,339809,5340,179703,4941,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133726,2721,7727,1410,5587,1244,167,200,4510,1112,910,485,2140,704,456,305,1591,596,93,104,125999,3103,60525,2461,87,112,21239,2055,39199,2006,65474,3873,20077,1995,31139,3062,14258,1580,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,841106,3300,28928,2768,12360,2055,443,355,9304,1748,2613,908,16568,2219,2309,698,12933,2196,1326,506,812178,3880,251344,7771,1192,654,67268,4266,182884,5502,560834,8379,117997,3731,251398,4927,191439,5241,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
