GEO_ID,B01001D_001E,B01001D_001M,B01001D_002E,B01001D_002M,B01001D_003E,B01001D_003M,B01001D_004E,B01001D_004M,B01001D_005E,B01001D_005M,B01001D_006E,B01001D_006M,B01001D_007E,B01001D_007M,B01001D_008E,B01001D_008M,B01001D_009E,B01001D_009M,B01001D_010E,B01001D_010M,B01001D_011E,B01001D_011M,B01001D_012E,B01001D_012M,B01001D_013E,B01001D_013M,B01001D_014E,B01001D_014M,B01001D_015E,B01001D_015M,B01001D_016E,B01001D_016M,B01001D_017E,B01001D_017M,B01001D_018E,B01001D_018M,B01001D_019E,B01001D_019M,B01001D_020E,B01001D_020M,B01001D_021E,B01001D_021M,B01001D_022E,B01001D_022M,B01001D_023E,B01001D_023M,B01001D_024E,B01001D_024M,B01001D_025E,B01001D_025M,B01001D_026E,B01001D_026M,B01001D_027E,B01001D_027M,B01001D_028E,B01001D_028M,B01001D_029E,B01001D_029M,B01001D_030E,B01001D_030M,B01001D_031E,B01001D_031M,NAME,B01001D_001EA,B01001D_001MA,B01001D_002EA,B01001D_002MA,B01001D_003EA,B01001D_003MA,B01001D_004EA,B01001D_004MA,B01001D_005MA,B01001D_005EA,B01001D_006MA,B01001D_006EA,B01001D_007EA,B01001D_007MA,B01001D_008EA,B01001D_008MA,B01001D_009EA,B01001D_009MA,B01001D_010MA,B01001D_010EA,B01001D_011MA,B01001D_011EA,B01001D_012EA,B01001D_012MA,B01001D_013EA,B01001D_013MA,B01001D_014EA,B01001D_014MA,B01001D_015MA,B01001D_015EA,B01001D_016MA,B01001D_016EA,B01001D_017MA,B01001D_017EA,B01001D_018EA,B01001D_018MA,B01001D_019EA,B01001D_019MA,B01001D_020MA,B01001D_020EA,B01001D_021MA,B01001D_021EA,B01001D_022MA,B01001D_022EA,B01001D_023EA,B01001D_023MA,B01001D_024EA,B01001D_024MA,B01001D_025EA,B01001D_025MA,B01001D_026MA,B01001D_026EA,B01001D_027MA,B01001D_027EA,B01001D_028MA,B01001D_028EA,B01001D_029EA,B01001D_029MA,B01001D_030EA,B01001D_030MA,B01001D_031EA,B01001D_031MA,state
0400000US13,388457,5862,186221,4359,10751,1287,12941,1643,13244,1685,7186,789,5786,1102,14038,1350,15775,1538,16554,1252,33360,1762,26360,1459,16644,931,9498,854,3473,546,611,411,202236,3563,11798,1477,12152,1830,14634,1955,6978,1000,4820,903,14836,1713,15248,1195,17916,1058,38768,1651,27702,1625,20753,1209,11489,1024,4432,872,710,447,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,531268,10112,247461,5388,9108,1254,9865,1552,12036,1641,7468,951,4868,737,15913,1282,15634,1303,14421,1344,30583,1680,35140,1427,38432,1435,28782,826,16243,1165,8968,1010,283807,5728,10280,1416,9474,1355,10438,1468,7920,1089,4708,886,12739,1239,16297,1140,14962,1213,35181,1867,41835,1310,43469,1441,35506,959,22443,1539,18555,1616,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,21145,2248,7628,1168,64,65,89,117,712,492,262,224,260,212,714,475,287,368,1113,546,2033,758,540,433,641,356,692,468,100,96,121,126,13517,1835,736,499,369,329,851,545,238,206,600,478,1142,657,659,493,2155,854,2498,809,1721,823,1438,447,484,341,524,380,102,122,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,674236,6487,324572,4768,20083,1102,21470,2097,18843,1742,10051,986,8742,847,24718,1375,26282,1756,31382,1142,55426,1444,40599,1034,33364,908,22405,745,9512,953,1695,596,349664,3162,17305,1319,18841,1914,19249,1837,10716,794,9234,1382,24667,1483,29665,1284,34820,1288,58708,1732,46043,1427,39304,902,26476,983,11277,1065,3359,854,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,138664,4048,68438,2840,5197,1169,5070,1353,4030,1110,3198,962,3734,888,10275,1197,5727,822,5199,923,10538,1379,7814,1459,3740,799,2867,685,916,342,133,130,70226,2482,4022,1018,3951,834,5620,1104,2359,716,3717,811,7179,1065,6257,1113,6092,1064,12600,1318,7996,1124,5937,722,3090,830,924,414,482,234,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,68505,3291,34329,2197,2764,513,2715,634,2590,860,1379,450,2057,947,4099,967,3468,592,2695,938,5431,926,3606,781,2538,754,476,304,385,291,126,168,34176,1932,2695,737,2023,757,1939,725,1083,578,1206,734,3368,791,4005,750,3063,699,6527,1149,4431,917,1982,646,1352,498,411,287,91,119,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,84221,2647,40931,1612,2805,335,3182,779,2682,932,1214,408,1545,628,5572,1111,3991,669,3391,473,6808,725,4507,846,2757,262,1813,520,594,325,70,89,43290,1901,2903,523,2759,756,3232,561,1756,675,1502,555,4253,896,3503,493,3746,522,6664,646,5613,701,3365,393,2243,587,1325,668,426,298,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,59626,2828,26698,1822,1846,500,1306,475,2070,584,1008,528,1134,450,2978,749,1919,531,2461,469,5005,980,3112,679,1779,607,1733,394,259,194,88,134,32928,2066,1929,605,1963,686,3156,733,1040,418,1130,504,2076,612,2783,494,2701,769,6350,833,3548,819,2387,580,3044,1037,689,330,132,217,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,81039,1904,39308,1824,1950,743,3533,936,2015,881,1034,564,1036,439,4907,1139,4037,1144,3026,870,5710,1260,5460,1190,4057,740,1388,508,831,370,324,373,41731,1594,2053,743,2446,805,2792,716,1679,529,1189,536,3460,942,4354,817,3596,968,6047,1088,6186,1187,3419,469,2098,565,2062,753,350,246,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13291,1358,4626,795,245,304,109,154,112,147,184,203,392,275,173,183,362,372,690,375,960,513,419,256,512,286,375,285,93,96,0,163,8665,1282,761,664,461,436,452,320,61,107,84,97,348,294,548,314,1500,654,1119,555,1596,666,905,335,497,272,250,253,83,151,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,385167,4604,185161,2746,10887,1062,13676,1631,12625,1309,6504,717,4311,724,12981,973,14845,910,15127,735,28595,1164,26076,1124,19809,720,13262,809,4807,544,1656,533,200006,2827,9009,1012,10444,1099,11605,1176,6727,623,5685,940,11042,979,16102,931,17029,811,34342,1266,30842,973,23147,661,14774,673,7811,745,1447,536,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,430739,4536,205542,3047,12762,1023,11961,1536,12017,1447,7571,707,6523,904,19205,1127,19826,741,19637,736,35168,1446,26639,1089,18575,527,9432,607,4234,649,1992,605,225197,2786,12016,768,13156,1706,11110,1657,6740,583,8575,802,19306,1147,22867,814,22985,1008,38923,1103,29834,783,20464,680,11818,685,5667,675,1736,491,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,293157,3884,142367,2732,7712,714,10426,1212,10313,1257,6050,650,5519,862,12982,1058,12558,988,12758,1073,22684,1118,18128,993,12476,764,7391,525,2930,466,440,244,150790,2331,8172,645,9056,1408,10734,1182,6048,751,4730,851,13582,970,12383,1021,13436,941,24862,1281,20002,1072,14546,929,8755,588,3450,564,1034,361,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,258839,4929,126000,3373,9857,751,10745,1472,10587,1303,5778,641,4803,702,11359,1273,13423,834,12502,909,19302,989,13496,993,7256,887,4354,793,2155,630,383,310,132839,3192,9187,966,9877,1268,10886,1261,6564,681,4499,676,10920,1168,14202,888,14381,685,20423,1186,14140,1012,9215,752,5745,656,2067,453,733,454,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30540,2306,15168,1575,637,346,890,653,1330,715,596,425,266,232,1375,615,2044,693,1202,550,2798,599,1438,600,1357,790,734,349,501,358,0,207,15372,1400,673,411,631,369,1355,490,722,436,480,337,755,353,1247,563,801,483,2699,839,2359,785,1724,630,1537,572,368,229,21,61,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,114889,3501,54155,2530,4375,885,4032,1079,3437,803,1985,561,2266,598,6611,1195,5592,833,4202,957,9565,899,5012,687,3571,635,2191,450,1220,377,96,144,60734,2091,3192,809,4034,1003,4241,727,1749,493,1358,434,5984,781,4883,845,6457,1049,10942,1146,6906,1099,5797,930,3333,690,1695,588,163,135,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,9071,1235,3852,1156,127,208,65,87,178,206,313,270,770,712,409,292,462,513,86,111,470,331,334,349,200,242,92,75,346,408,0,165,5219,988,78,70,121,122,862,622,216,205,1,2,313,213,708,572,647,479,966,666,343,211,545,330,244,157,127,185,48,83,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,39906,1996,19233,1129,1514,267,1332,369,969,383,593,327,740,371,2249,665,2609,454,1793,479,3723,567,1372,434,1551,417,706,290,25,44,57,109,20673,1320,913,220,1764,527,896,400,706,345,357,245,2865,470,2017,423,1970,516,3025,524,2394,393,2138,624,1324,490,248,231,56,92,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,231566,4314,103594,2685,4354,747,5274,1075,6483,1111,3319,550,2340,315,6148,777,8697,681,8458,761,15899,771,15134,595,12943,731,9772,517,3635,543,1138,512,127972,2592,3639,650,5187,1060,5748,1075,3573,488,1977,390,7330,732,9961,776,9606,686,20098,757,20073,876,18775,779,14027,538,6811,575,1167,524,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,34014,1938,16628,1352,1063,504,1243,587,1273,532,748,386,616,306,1743,517,1053,469,1862,501,3416,692,1291,507,1362,459,642,307,187,176,129,164,17386,1202,850,304,961,369,1476,399,721,389,542,321,1015,574,1674,545,1907,685,3632,765,1949,667,1386,311,911,330,186,174,176,240,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,849240,5820,412409,3981,26027,1556,27740,2057,26426,2120,15258,896,9875,1133,24389,1323,29649,1096,36066,1166,74565,1090,58552,1053,44073,1007,26012,1031,11269,1014,2508,754,436831,3372,23174,1639,27549,1654,27356,1960,15049,764,9734,1205,24288,1411,31204,829,37760,897,80732,1230,62597,1053,49111,945,31077,1014,13777,1254,3423,921,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29282,2691,12509,1600,946,328,353,235,1179,627,212,217,86,75,1433,895,1007,540,766,364,1476,596,2561,576,1137,378,1098,553,74,117,181,191,16773,1683,557,385,728,358,808,460,1214,675,382,446,711,363,978,470,1517,427,2517,816,2651,608,2089,629,1762,698,599,327,260,313,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1672186,9568,798000,5407,48858,1841,44087,2531,43041,2276,27313,1038,20932,1481,63236,1921,72494,1917,66351,1469,121162,1711,109223,1736,95103,1053,54722,993,24563,1466,6915,1357,874186,5881,45431,1485,43057,2687,41003,2325,26678,1214,18977,1019,68460,1760,83658,1669,77980,1600,139626,1985,123924,1722,101953,1365,61744,1348,30921,1309,10774,1402,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,268322,5310,131369,3655,8375,1161,10926,1552,8395,1411,5107,765,3970,998,10368,1109,12614,1408,12227,1041,23605,1593,16335,1004,10523,1284,6426,1001,2276,866,222,235,136953,3278,8693,949,8314,1227,8718,1216,5441,835,4686,987,7906,1173,11565,979,14128,1170,26331,1535,16801,1135,14082,1253,7345,987,2608,632,335,254,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,10104,829,4501,621,257,200,155,155,125,123,87,102,267,318,518,283,783,399,530,539,979,354,462,272,142,131,125,111,0,151,71,111,5603,711,300,213,286,234,386,323,96,108,35,49,346,290,701,357,1005,667,403,269,998,512,348,223,454,303,172,235,73,79,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,233468,4811,109717,2827,7031,1032,7961,1108,6358,1006,3746,730,4240,866,8764,978,11323,1189,10960,1278,18240,1355,13451,1098,9371,808,5571,797,2153,584,548,282,123751,3129,6777,1010,7277,1251,8553,1228,4391,700,4181,755,9430,1186,11446,979,12969,1279,20630,1465,15465,1257,10701,927,7817,876,3111,568,1003,354,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,78528,2737,36685,1809,2443,701,2863,647,2417,695,990,323,1054,388,3814,886,4341,812,3442,524,5311,558,4495,488,3135,499,1578,379,548,270,254,165,41843,1550,2218,350,2319,555,2413,619,2015,498,1388,498,3216,756,4407,670,3853,543,6328,513,5335,438,4661,465,2423,489,1014,329,253,163,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,164291,4505,74546,2698,3370,583,4981,986,3751,919,3004,881,2693,889,7082,1058,6119,857,6103,667,12845,1006,9969,602,7561,693,4476,543,1864,385,728,377,89745,2830,4125,659,4913,947,4248,750,2789,669,2735,681,6634,1263,6999,862,7822,652,15538,819,12892,924,10876,873,5931,599,2251,481,1992,583,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,420116,5025,197213,3196,11176,992,13687,1425,11834,1377,7020,827,8470,957,16543,1124,17896,1302,17940,965,31163,1113,25848,1172,17843,945,12094,884,4653,670,1046,455,222903,3529,12968,869,14186,1451,15725,1613,7977,886,9104,1207,15887,1148,19669,915,20234,967,36661,1323,28701,1174,20759,1189,14106,1177,5476,830,1450,542,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35540,2074,16311,1485,968,546,1033,462,1166,454,519,330,785,412,1396,498,1988,211,1665,547,2569,625,1818,560,1122,403,673,373,609,329,0,206,19229,1279,850,442,926,440,1222,557,504,341,962,396,2566,311,2493,629,2058,220,2582,659,2046,369,1341,275,1006,507,483,412,190,231,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
