GEO_ID,B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,NAME,B22002_001MA,B22002_001EA,B22002_002MA,B22002_002EA,B22002_003EA,B22002_003MA,B22002_004EA,B22002_004MA,B22002_005MA,B22002_005EA,B22002_006MA,B22002_006EA,B22002_007MA,B22002_007EA,B22002_008EA,B22002_008MA,B22002_009EA,B22002_009MA,B22002_010EA,B22002_010MA,B22002_011MA,B22002_011EA,B22002_012MA,B22002_012EA,B22002_013MA,B22002_013EA,B22002_014EA,B22002_014MA,B22002_015EA,B22002_015MA,B22002_016MA,B22002_016EA,B22002_017MA,B22002_017EA,B22002_018MA,B22002_018EA,B22002_019EA,B22002_019MA,B22002_020EA,B22002_020MA,B22002_021EA,B22002_021MA,B22002_022MA,B22002_022EA,B22002_023MA,B22002_023EA,B22002_024EA,B22002_024MA,B22002_025MA,B22002_025EA,B22002_026EA,B22002_026MA,B22002_027MA,B22002_027EA,state
0400000US13,3656407,14418,535864,12119,304838,9699,99862,5912,201371,7964,25983,3050,175388,7354,3605,1198,231026,7877,39875,3460,58512,3935,13412,1990,45100,3289,132639,5794,3120543,18930,949639,12512,680369,10796,262541,9152,71098,4560,191443,7849,6729,1545,2170904,19880,930303,13228,193582,7724,56896,4102,136686,6219,1047019,16538,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,51246,3335,26180,2574,10862,1643,14855,1790,2982,803,11873,1659,463,343,25066,2296,4945,977,6989,1206,2348,674,4641,1031,13132,1753,394690,5313,114679,4392,89486,3550,24544,2255,9023,1341,15521,1767,649,328,280011,5706,127158,4500,30547,2260,10517,1529,20030,2018,122306,4504,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,68443,3655,40801,3160,18685,2013,21282,2542,4002,1005,17280,2376,834,476,27642,2834,6591,1572,3338,859,753,324,2585,798,17713,2138,528978,5154,152004,5581,116161,5083,34565,3059,11657,1908,22908,2723,1278,596,376974,5516,179416,5256,20309,2453,6915,1359,13394,1942,177249,5380,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,648931,12246,333432,9984,114707,5787,214544,7073,33569,3341,180975,6443,4181,815,315499,7898,50515,3463,66518,3433,16423,1835,50095,2777,198466,6656,4145592,14315,1162403,13038,870156,12055,285126,8540,82548,4677,202578,6825,7121,1457,2983189,15449,1250162,12351,247735,7582,81422,4742,166313,6414,1485292,14604,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,290205,7478,158789,6352,49234,3510,106160,5268,18265,2335,87895,4649,3395,830,131416,4686,18664,1698,24277,1973,5588,948,18689,1725,88475,4256,2224938,13230,627843,10016,449582,9524,170649,6707,55594,3590,115055,5680,7612,1468,1597095,12834,696078,10046,119051,4998,39179,2987,79872,3794,781966,10482,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,140748,5025,73620,3628,24540,2300,47295,3124,9609,1398,37686,2781,1785,673,67128,3791,9090,1239,9462,1281,2666,800,6796,1054,48576,3320,1106501,8118,293220,5786,221955,5271,68609,3964,25558,2847,43051,2855,2656,732,813281,7879,372419,6330,43429,2851,15752,1438,27677,2465,397433,6982,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,94062,4589,52264,3232,18888,1874,32846,2699,7270,1449,25576,2358,530,310,41798,2937,4640,960,5595,1062,1766,633,3829,797,31563,2380,1017520,8010,300250,6659,221036,5983,77130,4347,25571,2415,51559,3197,2084,649,717270,8735,316069,6308,44576,2813,15763,1698,28813,1999,356625,7547,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,283701,8100,137371,5298,49535,3451,84746,4224,15738,2076,69008,3964,3090,935,146330,5427,29127,2206,28039,2339,6717,1135,21322,2167,89164,4197,1432467,9950,389861,7640,280525,6637,104122,5622,33345,2931,70777,4566,5214,1239,1042606,9807,468933,7761,86812,4317,29955,2828,56857,3381,486861,8660,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,259119,8878,137249,6440,30571,2881,105679,6590,13062,2080,92617,6096,999,479,121870,5487,16109,1826,27145,2812,5797,1417,21348,2202,78616,4504,1478789,11033,406859,9595,275504,8283,128177,6173,35375,3007,92802,5113,3178,987,1071930,10494,424320,8234,101081,5277,31729,3258,69352,4207,546529,10531,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,86238,4758,32791,3154,10507,1531,21635,2677,5087,1090,16548,2324,649,331,53447,3590,8826,1600,7435,1229,1791,555,5644,1097,37186,2851,458988,5993,106216,4409,74875,3492,30149,2529,11101,1667,19048,1954,1192,583,352772,6316,170234,4003,19265,1816,6896,1140,12369,1597,163273,4942,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,242975,8605,127451,5812,37269,3244,89132,4953,13575,1792,75557,4906,1050,512,115524,5873,17321,1961,28942,2393,7059,1153,21883,2189,69261,5074,1934959,10740,590556,8818,428153,8446,157555,6607,45903,3243,111652,6227,4848,1044,1344403,10803,559724,7502,136743,5339,41725,3181,95018,4602,647936,11028,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,312390,8823,128306,6868,31586,3259,95810,5537,12195,1895,83615,5178,910,472,184084,6337,27434,2507,31253,2189,7081,1428,24172,1852,125397,5159,2247561,12952,622574,10531,465479,9744,151344,7872,37742,3399,113602,6024,5751,1408,1624987,14234,664215,10050,146283,6078,48276,3269,98007,5020,814489,12907,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,580043,9906,266693,7219,81868,4107,179533,6431,29660,2834,149873,5909,5292,1154,313350,7080,46002,2725,64312,3707,16340,2147,47972,3002,203036,5592,3278489,13013,853426,10332,620503,8396,224604,7008,72513,4333,152091,5064,8319,1291,2425063,14191,1073430,9611,189472,6097,63541,4065,125931,4565,1162161,13927,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,186638,6353,95401,4474,32240,2820,61915,3591,10212,1724,51703,3073,1246,517,91237,3798,9722,1173,12931,1887,3515,881,9416,1497,68584,3324,1960624,10081,559013,6824,418756,6098,134818,4513,49116,3477,85702,3922,5439,928,1401611,8905,630640,6383,82928,3571,32407,2276,50521,2891,688043,8379,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,201103,6800,110486,5548,28364,3094,81026,4675,9505,1750,71521,4268,1096,572,90617,4101,13752,1743,24335,2227,4931,1309,19404,1944,52530,4052,903268,8953,258606,7302,169433,6092,87987,4922,22901,2811,65086,4362,1186,485,644662,7174,273649,6720,64608,3949,19191,2444,45417,3706,306405,7031,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,287436,7967,143516,6245,45976,3515,94741,5264,13690,1733,81051,5021,2799,983,143920,6099,19711,2070,26260,2504,6200,1402,20060,1971,97949,5303,2086744,12578,563856,9231,407147,8704,150537,7714,48225,4180,102312,5833,6172,1112,1522888,11855,664180,8069,110747,4875,33798,3255,76949,3580,747961,11458,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,37798,2593,18293,2178,5676,906,12292,1896,2219,761,10073,1755,325,315,19505,1684,2184,740,2527,733,376,231,2151,724,14794,1363,377006,4169,90996,3335,69213,2728,20324,2045,7508,1298,12816,1711,1459,617,286010,4283,125775,3525,15110,1816,5498,1146,9612,1171,145125,4263,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,744159,3947,64374,3382,35351,2551,12254,1606,22407,2047,3040,847,19367,2065,690,343,29023,2301,3329,675,4349,815,1491,553,2858,602,21345,2018,679785,4943,197319,3888,148768,3298,46537,3011,15325,1593,31212,2611,2014,585,482466,5019,205075,4100,27078,2158,9536,1311,17542,1516,250313,5794,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1042065,7714,136603,5239,66279,3891,22845,2034,42205,3628,7311,1470,34894,3144,1229,509,70324,3843,12055,1713,15461,1797,4211,975,11250,1691,42808,3085,905462,8841,251213,5824,166110,5449,81725,4842,28805,2983,52920,3888,3378,1009,654249,9773,255730,6778,63224,3753,23136,2415,40088,2695,335295,9347,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,517615,4643,40201,2813,19035,2033,6769,1480,12016,1765,2154,1003,9862,1376,250,199,21166,2474,3182,837,4301,1159,1305,525,2996,974,13683,1957,477414,5158,122482,3714,90312,3703,30346,2923,9019,1474,21327,2453,1824,699,354932,4933,168681,4783,25866,2642,8463,1615,17403,1967,160385,4911,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,301208,8866,153501,6962,51542,4420,100902,5077,16413,2432,84489,4848,1057,560,147707,5963,27951,2605,31342,2678,7986,1473,23356,2371,88414,4176,2886755,10986,906219,10533,681956,9312,219596,8029,59723,4578,159873,7116,4667,1284,1980536,13025,870612,9467,221985,7445,72118,3888,149867,6119,887939,12998,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,133347,5437,69170,3975,28011,2538,40655,3171,9663,1760,30992,2850,504,325,64177,3819,8824,1351,12627,1643,3728,1081,8899,1293,42726,3449,628450,6987,157561,6037,104683,5054,51776,3415,16647,2095,35129,3132,1102,561,470889,8075,200358,4720,38470,2810,13964,1780,24506,2270,232061,7406,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,1108303,14722,478374,10459,157996,5863,315169,8218,48417,4466,266752,7896,5209,1238,629929,11852,91723,4306,141357,5724,32918,2951,108439,5051,396849,9617,6125391,20264,1680341,16895,1187310,13112,479601,10866,134008,5730,345593,8633,13430,1974,4445050,21942,1718990,14649,468972,10093,144111,5688,324861,8090,2257088,18355,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,547385,11812,281547,8687,89710,4706,188638,6839,29982,3836,158656,6456,3199,982,265838,8387,40290,2777,58698,3774,11450,1829,47248,3346,166850,6189,3296360,15385,908512,13621,663461,10711,237571,9487,68592,4705,168979,7397,7480,1700,2387848,14975,1035989,12576,191858,7540,59280,4090,132578,5534,1160001,14138,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,21614,2014,10069,1544,2936,806,6899,1393,1632,653,5267,1226,234,182,11545,1553,873,363,714,404,117,96,597,415,9958,1389,291861,3999,78291,3429,57562,2676,19702,2708,7702,1544,12000,2115,1027,619,213570,4220,88926,2966,10598,1853,4155,1012,6443,1411,114046,3901,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,660784,11041,318079,8319,91554,4598,221669,7066,33319,3112,188350,6492,4856,1063,342705,8283,42356,3034,66431,3437,15446,1672,50985,3472,233918,6893,3945871,15885,1045384,13305,747775,11106,285622,8056,89385,4292,196237,6510,11987,2146,2900487,15791,1242201,11877,224487,7388,72483,4104,152004,5959,1433799,15856,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,191054,4864,101972,4475,36071,2962,63751,3193,12042,1241,51709,2891,2150,686,89082,2987,13797,1389,18006,1574,5501,967,12505,1250,57279,2589,1274897,7378,373876,7135,264173,5716,105988,4402,34737,2161,71251,3665,3715,840,901021,8141,399267,5805,68535,3575,25472,2474,43063,2705,433219,6889,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,288816,6605,125887,5483,51926,3805,71611,4417,12369,1735,59242,4152,2350,703,162929,5230,28817,2938,29585,2576,8264,1426,21321,1961,104527,4428,1264389,10152,314244,8202,238260,6951,72334,4491,25845,2784,46489,3801,3650,1060,950145,9240,430942,6801,54921,3690,21497,2199,33424,3089,464282,8129,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,658030,10770,297753,8084,81035,4387,212530,6973,32941,3103,179589,5879,4188,1012,360277,8695,52570,3805,73896,3661,16013,2121,57883,3381,233811,7166,4298007,14682,1101920,11671,809848,9394,282105,7767,88139,4837,193966,6027,9967,1507,3196087,15372,1423302,14927,269009,6729,90971,4700,178038,5102,1503776,12065,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,66173,4075,26654,2499,7218,1441,19301,1944,2400,702,16901,2016,135,161,39519,3377,4777,1016,7426,1265,2298,780,5128,984,27316,2807,341311,4801,90250,3299,62455,3020,27312,2816,7338,1442,19974,2497,483,367,251061,4706,100517,3900,21256,2215,6266,1297,14990,1859,129288,4680,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,267132,8226,140024,6407,43444,3194,95256,5553,12125,2027,83131,4960,1324,524,127108,5181,19934,2122,30695,2476,6510,1207,24185,2243,76479,4543,1590636,11363,410758,7824,285708,7034,120676,6103,30769,3427,89907,5313,4374,1306,1179878,11086,518304,8301,106868,5228,32449,2866,74419,3925,554706,9326,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,36111,2879,19398,2025,5111,1128,14092,1711,2477,702,11615,1595,195,138,16713,2226,2228,684,2117,794,436,320,1681,659,12368,1832,303326,3858,83245,3078,62159,2640,20239,1981,7427,1134,12812,1431,847,412,220081,3437,101013,3130,10054,1390,3842,835,6212,1067,109014,3859,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,405730,8663,202963,7105,69604,3760,129147,5774,23337,2515,105810,5495,4212,1139,202767,6856,35908,2813,47151,3393,10773,1875,36378,2769,119708,5925,2124530,13624,575191,10476,413766,9564,156651,6379,44513,3222,112138,5353,4774,1276,1549339,12680,693723,9942,129728,5833,40964,3392,88764,4846,725888,11084,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
