GEO_ID,B19202I_001E,B19202I_001M,NAME,B19202I_001MA,B19202I_001EA,state
0400000US01,27363,7648,Alabama,null,null,01
0400000US02,67779,33669,Alaska,null,null,02
0400000US04,28734,1755,Arizona,null,null,04
0400000US05,26633,2505,Arkansas,null,null,05
0400000US06,33516,1238,California,null,null,06
0400000US08,31349,1445,Colorado,null,null,08
0400000US09,26856,3140,Connecticut,null,null,09
0400000US10,38798,6588,Delaware,null,null,10
0400000US11,71740,15763,District of Columbia,null,null,11
0400000US12,25607,938,Florida,null,null,12
0400000US13,31532,1839,Georgia,null,null,13
0400000US15,32484,7930,Hawaii,null,null,15
0400000US16,24358,5483,Idaho,null,null,16
0400000US17,32296,2504,Illinois,null,null,17
0400000US18,30045,2512,Indiana,null,null,18
0400000US19,31660,1948,Iowa,null,null,19
0400000US20,25389,2820,Kansas,null,null,20
0400000US21,30674,2746,Kentucky,null,null,21
0400000US22,30857,4705,Louisiana,null,null,22
0400000US23,38114,16683,Maine,null,null,23
0400000US24,48881,3658,Maryland,null,null,24
0400000US25,24063,2834,Massachusetts,null,null,25
0400000US26,29052,3454,Michigan,null,null,26
0400000US27,31040,2954,Minnesota,null,null,27
0400000US28,40076,15305,Mississippi,null,null,28
0400000US29,27393,4374,Missouri,null,null,29
0400000US30,24512,2448,Montana,null,null,30
0400000US31,31171,4001,Nebraska,null,null,31
0400000US32,32111,1666,Nevada,null,null,32
0400000US33,26404,12281,New Hampshire,null,null,33
0400000US34,28878,2825,New Jersey,null,null,34
0400000US35,23053,1578,New Mexico,null,null,35
0400000US36,23951,1546,New York,null,null,36
0400000US37,26742,2013,North Carolina,null,null,37
0400000US38,41382,23818,North Dakota,null,null,38
0400000US39,28262,2078,Ohio,null,null,39
0400000US40,25801,2139,Oklahoma,null,null,40
0400000US41,36591,7651,Oregon,null,null,41
0400000US42,21444,1686,Pennsylvania,null,null,42
0400000US44,18555,3723,Rhode Island,null,null,44
0400000US45,29795,3995,South Carolina,null,null,45
0400000US46,36563,16593,South Dakota,null,null,46
0400000US47,29535,4543,Tennessee,null,null,47
0400000US48,28581,869,Texas,null,null,48
0400000US49,32254,5708,Utah,null,null,49
0400000US50,31682,12209,Vermont,null,null,50
0400000US51,48687,3793,Virginia,null,null,51
0400000US53,35890,2809,Washington,null,null,53
0400000US54,38021,15582,West Virginia,null,null,54
0400000US55,31477,3150,Wisconsin,null,null,55
0400000US56,20708,3975,Wyoming,null,null,56
0400000US72,11107,364,Puerto Rico,null,null,72
