GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002EA,B20004_002MA,B20004_003MA,B20004_003EA,B20004_004EA,B20004_004MA,B20004_005EA,B20004_005MA,B20004_006EA,B20004_006MA,B20004_007EA,B20004_007MA,B20004_008MA,B20004_008EA,B20004_009EA,B20004_009MA,B20004_010EA,B20004_010MA,B20004_011EA,B20004_011MA,B20004_012EA,B20004_012MA,B20004_013MA,B20004_013EA,B20004_014MA,B20004_014EA,B20004_015EA,B20004_015MA,B20004_016EA,B20004_016MA,B20004_017EA,B20004_017MA,B20004_018MA,B20004_018EA,state
0400000US13,35014,383,20592,477,26802,323,31750,275,49696,1114,61443,509,40612,253,23460,812,31389,359,40010,806,60816,799,77463,4112,30052,243,15891,499,21762,399,26624,420,41262,418,52399,921,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,38609,1072,25396,1581,31995,548,36558,654,46167,1288,65094,4958,42851,1822,27409,3465,35842,782,42900,2047,52348,2853,79582,5245,33381,1659,23051,2416,29653,1512,31266,667,40741,1095,54900,3523,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31173,413,20974,1140,26002,712,29633,1563,42661,3189,57829,3963,38315,1748,25828,1558,32008,916,37009,1496,52109,1368,71006,4375,23534,953,14680,2072,18745,1145,22364,1106,31865,909,50584,2620,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,40120,170,22052,311,29773,648,35823,302,52369,511,70580,537,47097,359,26085,531,36067,506,45093,770,66277,967,87924,3599,31942,221,17170,450,22375,335,28612,908,43487,1547,60300,628,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35368,221,21431,606,30137,248,32335,307,46884,757,60699,691,41951,272,26928,819,36486,489,41588,458,60139,2113,74567,4233,28272,530,15157,901,22161,415,26644,407,38824,1005,51960,889,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36469,343,24854,1097,30734,362,34482,1144,46518,826,61206,946,42606,1123,30066,2308,37410,1026,42348,794,57354,2910,72075,3173,29520,675,18061,1898,22033,508,27131,438,37581,1381,52452,2549,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,36727,370,23174,1397,28715,1008,33462,1306,46436,818,59574,3015,43792,1610,28124,2153,35217,874,41584,630,59825,2806,76850,2223,30123,420,16986,1136,21855,633,26775,604,37313,1125,50743,869,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32495,561,19482,1066,27326,548,31285,361,45058,1189,53986,1496,39086,958,21464,730,32679,1112,39972,1249,52231,1368,66330,3885,27461,548,15185,1665,21511,472,25453,607,38970,1534,50465,589,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,35208,380,20694,555,28713,1043,31959,421,46367,874,57131,1976,43660,1587,26765,1493,38268,2363,42336,1529,60238,2120,72160,3425,27026,453,13918,1480,20576,614,25481,751,40497,473,50711,674,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,33282,1138,20130,2529,27259,715,32010,524,41214,932,54528,2492,40312,641,21871,2663,32367,1878,40628,829,50731,2514,65953,6864,28557,1095,15796,3446,21708,843,27097,722,35093,2599,50184,2269,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,47312,434,25074,768,34243,1352,41290,440,60745,493,81087,760,52469,1033,28515,1501,40474,507,50219,610,70850,836,98774,2192,41249,293,18475,1195,28176,1382,35791,739,51398,650,68399,2106,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46480,361,23077,1412,32480,1109,38797,1213,57285,1117,74405,2660,52364,485,26660,947,40770,474,48314,1837,70358,935,91712,1693,40032,510,18551,1902,26188,664,32133,414,48867,2209,64312,2432,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,35543,219,20106,570,26835,283,31865,226,49839,847,66580,646,42581,752,23165,1288,32386,489,41495,403,61593,499,82188,1576,28008,483,15103,806,20910,321,25811,366,39268,960,55453,1226,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40851,177,22801,1230,31311,249,36845,339,51601,438,67260,1319,47156,309,26844,1130,37256,554,43917,1301,62708,2222,77837,3352,34598,724,18061,1239,24020,844,31099,313,42703,1183,60319,1063,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31090,278,21833,952,26411,500,30679,500,39960,1207,51111,1119,36874,555,26393,1102,31921,549,40003,1895,50472,1121,65574,4048,26048,483,14547,1078,20436,672,25007,827,35298,1193,45720,1814,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,35129,239,21161,604,27375,471,32114,250,45607,610,57209,872,41116,229,25521,702,32237,456,40747,411,56248,1420,71480,1382,29619,595,16200,878,21728,406,26626,399,38258,1043,50944,644,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31848,482,17549,2442,26806,932,30429,757,39292,1861,52284,2142,40107,1442,20952,4289,33515,3729,37416,3056,49881,2653,60904,4105,26231,658,15454,2031,20361,925,24479,1281,32546,2483,50192,1785,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36403,371,22266,1182,29307,998,34836,979,46833,1096,60470,762,42172,508,25734,1229,35451,770,42087,494,56216,2167,71396,1660,30440,372,16870,1382,21880,697,27610,989,40251,829,52149,1119,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,33755,921,25316,677,30254,492,33253,1422,45977,996,62155,1537,37724,1221,27209,836,32257,697,40010,1922,51898,971,75043,6808,30713,364,20945,960,26105,989,30389,518,40217,2175,55266,2766,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,42178,359,29179,3595,33726,1901,40122,996,51426,890,67491,3991,50676,595,32413,5293,40392,938,47694,2186,70110,3235,90846,5323,36037,550,23518,4950,27088,891,33577,2150,41958,1148,57362,2646,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,45704,342,22278,502,31719,363,39832,1100,60935,484,83032,2550,52239,251,26034,768,38303,1417,48082,2078,75749,1133,101603,556,37223,345,17401,697,25850,470,32117,443,51054,471,68086,1875,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,31109,353,18599,1461,26477,911,29996,1148,42423,1705,57560,3153,35901,796,22223,1090,30931,712,36070,1648,51553,2179,75074,5022,26499,661,13009,1211,21260,795,25060,929,38863,3293,50875,1191,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,40996,157,20814,232,30614,211,36736,274,55360,536,71684,383,46553,304,23981,702,35668,414,43881,1257,63032,2613,86817,1146,35922,238,16203,356,23940,561,31321,278,49180,1254,62172,444,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,33096,416,20359,403,26632,341,31060,218,46171,544,59243,2018,38557,703,22494,621,30714,357,37339,515,57212,1738,80225,3525,29576,501,15674,487,21446,411,26164,382,39364,1130,50162,813,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,40741,562,30667,4531,33374,2800,37644,1852,45787,1685,65049,3831,50615,588,38773,5178,41998,2642,50258,1459,57952,4455,80867,6826,31353,583,17462,4240,23957,1740,28483,1610,39956,2702,51937,2759,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,36014,174,20775,469,29284,573,32285,219,50191,401,62324,583,42400,225,25295,872,35968,393,41237,415,60902,594,77102,1464,29777,394,15388,871,22097,274,27034,280,41029,508,54680,1598,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32950,551,22135,559,27321,399,32197,324,42195,423,55490,1868,40923,269,27294,1063,33366,1479,41034,515,55088,2098,71406,1654,27040,359,15608,766,21381,386,26801,533,35839,481,45524,1736,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,33828,782,21904,512,26567,629,31625,413,44049,2147,61139,852,40467,436,25691,1203,31372,789,38653,1469,55165,2806,77190,3573,28457,656,18147,1012,22149,846,26505,623,35954,1105,50988,1060,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,37775,340,21860,398,30304,208,35547,296,50791,322,66931,759,45448,333,26723,880,36580,404,43017,1178,61234,549,82479,2322,31231,158,16420,706,23178,430,29630,584,41647,431,57016,711,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41130,521,23540,2248,34328,2237,37783,2417,50880,1248,70840,1729,46334,1128,26376,3199,40411,1629,43329,3526,61136,3108,80406,3553,36076,1001,20680,2158,27162,1683,31875,1243,42157,2622,63536,4022,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,32063,221,19637,1012,26184,423,31663,330,44151,2686,52733,2145,37769,858,22343,945,30558,456,39884,1119,53775,3179,66458,3022,27565,720,14149,827,21501,554,26308,573,36398,803,49430,2135,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,34248,1248,24776,2155,29135,1542,32264,1118,41273,692,51443,2457,40942,487,26760,1286,36472,1149,40662,942,51155,990,60150,7776,28439,828,15959,4103,21713,992,27162,881,35457,1504,47466,4364,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,32406,208,20461,585,26490,287,31615,315,45600,708,56896,1390,39198,874,22922,1259,31699,376,39931,1047,54746,2377,72077,2522,27653,517,15653,874,21326,368,26578,418,38506,1208,48477,1610,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,36361,164,21362,212,28000,497,35462,214,51887,193,70031,1490,42054,171,25664,336,33211,693,42435,636,66212,655,90591,817,30242,165,14998,330,21930,280,28877,601,45857,434,56166,621,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,36431,387,23626,1113,30517,493,32661,1056,46255,950,70017,2342,46519,700,27474,1844,36623,1171,41844,708,60964,1045,83048,4172,26674,549,17217,1397,22757,1045,25276,890,32143,1236,51666,1059,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36529,516,21884,4653,30898,764,36054,941,40348,1712,55525,3494,41377,727,29187,4119,36005,854,38966,3139,50748,2602,66856,4704,31876,750,13401,3230,24739,1923,33670,3453,32958,3501,47024,3873,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,41361,254,22657,755,29674,691,35656,411,55799,836,78049,1949,50020,520,27318,1327,34544,1220,43346,1526,71065,868,100317,1400,34491,804,16937,479,23852,684,30483,330,45784,770,60921,684,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,41140,245,24751,864,31319,389,37293,455,55795,768,71123,797,50075,412,28505,1557,37320,639,46504,793,70177,1637,90717,1938,32776,699,19638,834,24674,704,30737,413,44389,1970,58794,2617,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31634,389,18618,3305,26658,663,30816,571,41512,1024,52317,1930,39828,1182,23884,3573,34013,2626,40341,1205,53355,3695,63858,8617,26183,522,13926,1842,20838,568,25615,830,35903,717,48198,2356,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37222,209,22730,813,30884,250,35361,364,47383,755,61217,549,43118,779,26670,765,37155,387,42369,637,57485,1956,72205,1713,31199,207,17163,723,23994,683,29090,684,41171,386,55515,1213,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,37811,1766,25376,3312,32377,3817,35229,1596,46092,2361,61476,1328,50641,993,31821,4026,46539,4474,51053,1994,54305,4874,70198,7531,27361,1486,12772,6932,21213,1291,25453,1630,40543,4671,57720,6500,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,18128,312,10179,638,14590,476,16994,301,24171,827,36913,711,18022,465,10707,798,15419,321,18412,724,29997,1613,42848,3726,18232,413,9157,717,12497,766,15837,406,22092,524,34133,1735,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
