GEO_ID,B25118_001E,B25118_001M,B25118_002E,B25118_002M,B25118_003E,B25118_003M,B25118_004E,B25118_004M,B25118_005E,B25118_005M,B25118_006E,B25118_006M,B25118_007E,B25118_007M,B25118_008E,B25118_008M,B25118_009E,B25118_009M,B25118_010E,B25118_010M,B25118_011E,B25118_011M,B25118_012E,B25118_012M,B25118_013E,B25118_013M,B25118_014E,B25118_014M,B25118_015E,B25118_015M,B25118_016E,B25118_016M,B25118_017E,B25118_017M,B25118_018E,B25118_018M,B25118_019E,B25118_019M,B25118_020E,B25118_020M,B25118_021E,B25118_021M,B25118_022E,B25118_022M,B25118_023E,B25118_023M,B25118_024E,B25118_024M,B25118_025E,B25118_025M,NAME,B25118_001MA,B25118_001EA,B25118_002MA,B25118_002EA,B25118_003MA,B25118_003EA,B25118_004MA,B25118_004EA,B25118_005MA,B25118_005EA,B25118_006MA,B25118_006EA,B25118_007MA,B25118_007EA,B25118_008MA,B25118_008EA,B25118_009MA,B25118_009EA,B25118_010MA,B25118_010EA,B25118_011MA,B25118_011EA,B25118_012MA,B25118_012EA,B25118_013MA,B25118_013EA,B25118_014MA,B25118_014EA,B25118_015MA,B25118_015EA,B25118_016MA,B25118_016EA,B25118_017MA,B25118_017EA,B25118_018MA,B25118_018EA,B25118_019EA,B25118_019MA,B25118_020MA,B25118_020EA,B25118_021MA,B25118_021EA,B25118_022MA,B25118_022EA,B25118_023MA,B25118_023EA,B25118_024EA,B25118_024MA,B25118_025MA,B25118_025EA,state
0400000US13,3656407,14418,2261166,19480,50893,4093,44060,3020,82211,4352,78663,4198,94086,4749,194344,7085,294308,8852,434418,11072,308902,7909,373162,9099,306119,7519,1395241,15955,98645,4956,99425,5688,118086,5341,105479,6612,117751,6537,182061,7157,216709,7355,232166,8495,110638,6681,81807,4649,32474,3311,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,252435,5537,4735,808,3458,793,5736,1146,5605,955,4995,944,12985,1724,20966,1781,38434,2716,39486,2728,58351,3321,57684,3100,193501,4944,7991,1330,7247,1159,8562,1328,9688,1615,10169,1710,17288,1912,27478,2692,41120,3319,25393,2775,25267,2068,13298,1539,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,411958,6794,9938,2424,9229,1617,14153,1901,18414,2398,19961,2398,42533,3097,59621,4267,83854,4373,59647,3491,63572,3816,31036,2840,185463,6126,11838,2373,12530,2075,18993,2796,16381,2134,15782,2037,29463,3036,29260,2404,29334,3217,11971,1726,6245,1274,3666,1126,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,3129641,16316,48125,2930,42423,2739,77828,3496,100012,4015,110049,4836,234011,6904,359831,7973,572795,9946,459641,9625,586753,10024,538173,8607,1664882,16458,118338,5681,117813,5105,127385,5647,129183,5690,128835,5786,203420,7367,245313,8070,266658,6603,147834,7376,116691,4703,63412,4045,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,1714880,13299,26515,2398,24368,2248,48521,2926,67060,3889,70984,3109,161098,6101,252094,6952,363188,7735,266297,7655,270046,7593,164709,5950,800263,10613,55794,3612,61331,3938,77862,4359,72631,4452,70395,4230,122317,5295,131502,5824,121076,5951,47663,3935,29642,2746,10050,1653,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,881480,8544,12336,1305,12544,1416,26540,1990,28269,1950,34200,2460,75086,3548,117927,4091,193847,4968,147592,5331,148731,5986,84408,3895,365769,7852,21157,2308,27120,2633,37493,2868,32274,2533,31070,3507,51863,3650,57580,3461,60906,3717,25692,2602,14262,1876,6352,1059,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,738336,7661,12126,1472,11389,1461,18548,1393,24475,2156,29541,2366,60036,3380,97119,3632,151992,5431,112208,3765,135515,4590,85387,3852,373246,7105,23524,2730,25534,2199,33321,2844,28459,2338,29780,2644,51178,3290,64991,3931,63203,3872,27619,2778,18493,2115,7144,1202,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,1138253,12189,24132,2510,35401,2551,53118,3143,55442,3027,54544,3339,115300,4816,161902,5909,224499,5250,157743,5427,157973,4963,98199,3651,577915,9596,39337,3041,59127,4491,60685,4251,52215,3760,48582,3526,80503,4569,89321,5539,86912,5462,33301,3071,19482,2243,8450,1581,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,1122294,10824,29444,3005,34899,2916,51568,2991,55017,3366,55511,4158,101421,4816,140683,5252,201977,6922,149447,5798,176873,6149,125454,4789,615614,11160,52527,3443,62949,4501,61608,3399,58923,4868,53782,3369,82804,4673,83678,4263,81023,4895,40465,3559,25497,2497,12358,2009,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,387101,5032,5902,871,7010,1272,14336,1360,16271,1553,16133,1378,34948,1977,52290,3484,84390,3409,60865,3160,58476,2899,36480,2259,158125,4266,8502,1371,14829,2138,18773,2282,18070,1947,12525,1911,23054,2467,21356,1893,22526,2512,10416,1762,5431,1090,2643,922,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,1436159,11090,21331,2058,14931,1496,23852,1856,28361,2415,34666,2554,76974,4150,118648,3896,223478,6692,203902,5870,315012,8012,375004,7522,741775,10581,32507,3321,38819,3664,44372,3901,40949,3101,38646,3028,80360,4836,109796,5979,148864,6275,88533,5220,77715,4091,41214,3465,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,1579953,12525,20033,2091,16052,1805,31168,2645,36284,2981,41731,2674,83611,4093,135587,5424,245239,6453,220530,7119,342348,8110,407370,7351,979998,12799,55090,4120,63316,4089,93793,4787,69078,4308,56758,3546,110612,5416,124389,4753,157882,5726,89278,4712,98309,5398,61493,3924,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,2717217,13903,57146,3236,53697,2752,87650,3844,107354,3748,118889,4321,252102,6165,383464,7567,546844,8710,390990,6823,422855,7547,296226,6228,1141315,12832,85401,4352,99419,4688,110773,5167,100684,4520,96518,4597,157427,5554,170888,6462,176167,6989,72738,4129,48364,2952,22936,2406,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,1523273,9834,17698,1461,17046,1449,31273,2094,37568,1948,49393,2913,102662,3314,173843,5677,298400,6403,250514,6151,303570,7069,241306,5617,623989,9511,28693,2621,40521,3402,53972,3558,53022,3509,50518,3397,80707,4346,102936,4119,106846,5234,50877,3775,38104,2933,17793,2042,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,744203,8716,22936,2300,27918,2647,38812,3537,43962,3392,43878,3449,83318,4686,105905,5329,137974,6192,99186,4966,92942,4864,47372,3719,360168,8053,37273,3657,38412,3229,37723,2831,37317,3276,32424,3299,45156,3847,52268,4404,45468,3336,20349,2658,10589,1779,3189,947,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,1570137,13846,25186,2318,26695,2237,53974,3435,58828,3817,69512,3881,148797,5463,219843,6318,318173,7774,229916,6479,253601,7256,165612,6054,804043,12651,51355,3975,63097,3661,79734,4622,70458,4616,68609,4353,115032,6514,129842,5663,125230,6436,55519,3765,30715,3081,14452,1963,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,276490,4576,5363,1117,6061,972,10079,1476,11298,1436,14002,1587,26684,2085,36911,3135,60373,3100,39834,2756,41403,2513,24482,1507,138314,4472,7744,1374,10540,1237,13018,1599,11679,1398,13175,1690,19490,2338,22769,2144,21403,2515,9037,1547,6240,1078,3219,1044,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,744159,3947,490394,5329,6837,1061,6740,913,14162,1253,15332,1357,18467,1287,36851,2520,62692,2783,100552,4075,79367,3060,91970,3374,57424,2972,253765,4887,12622,1676,16458,2016,22665,2136,20698,2063,22556,2185,39321,2699,41951,2911,42943,3233,18682,2082,11567,1405,4302,884,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1042065,7714,562960,8151,9874,1418,8191,1290,14376,1687,18810,1995,20862,1808,45845,3569,75012,4226,114537,4615,89406,4221,94968,4138,71079,3003,479105,8502,26257,2605,22860,2458,33882,2662,31553,2829,36541,3502,69543,4373,80566,3908,84056,4768,46603,3989,33736,3006,13508,1787,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,517615,4643,366739,5787,3951,848,3969,851,6737,1190,8516,1265,10862,1527,21258,1831,37811,2744,62302,3522,59366,4012,79839,3529,72128,3801,150876,5392,4920,1105,8090,1769,11033,1617,11620,1813,11727,1790,17704,2079,23732,2628,29723,2936,16348,2234,10115,1717,5864,1430,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,2009034,12864,28823,2496,19723,2140,35748,2442,46571,2939,54826,3900,109119,4674,173562,5504,296494,7099,267967,6741,425382,9079,550819,9353,1178929,11453,65438,4451,67032,4160,77955,3914,80257,4517,80018,5015,135747,6879,162716,7379,200485,7053,120201,4738,117541,5913,71539,4055,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,513843,6398,17649,2103,16239,1934,23083,2284,25569,2355,28774,2219,53992,3469,64601,3367,95574,4608,68469,3753,71748,3723,48145,3158,247954,6175,17503,1958,23567,2536,25372,2964,23428,2576,20081,2811,31790,3252,40117,3851,34471,3220,15438,1999,12088,1892,4099,1115,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,3838902,20752,60767,3437,46135,2876,84085,4504,106254,4077,122465,4984,252267,6591,390693,8367,649911,10241,542375,9959,758197,12680,825753,12088,3394792,20532,203410,6959,253643,9193,275686,8406,243069,9525,214353,6941,369940,10646,435593,11701,528287,12960,310475,9753,304390,11272,255946,7825,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,2455141,15671,53896,3119,47115,3749,96345,4771,106381,4809,110904,4919,242289,6837,341147,8826,474812,7610,341749,7620,364500,8205,276003,6813,1388604,15481,79607,4658,104318,5935,138000,5769,122535,6030,116592,7117,201162,7805,225124,8272,208553,8030,97361,6107,66135,4257,29217,2795,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,193342,4346,2470,645,3012,598,5283,803,4847,863,6590,1072,13219,1329,22329,2122,35711,2208,29434,1898,40668,2735,29779,2275,120133,4378,4903,928,6973,1163,10335,1635,8086,1490,8108,1347,16181,2233,21103,2435,17953,2041,12638,2172,9271,1774,4582,1036,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,3013093,17798,48149,2852,46984,2668,87946,4512,107964,4468,126165,5091,266561,5685,415969,8556,609395,10670,455377,9187,507421,7943,341162,7134,1593562,15621,117215,5638,139631,6084,154696,5594,143831,5701,129371,5257,228646,8861,235353,8203,245058,8927,108598,5634,65339,4023,25824,2404,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,957858,7425,19762,1831,22784,1717,37737,2280,41182,2186,45981,2340,88417,3182,135484,3665,194654,5619,135439,4317,139183,3768,97235,3626,508093,7135,32360,2492,38637,2829,46150,2628,44102,2775,43961,3302,71640,3643,81673,3963,82254,3833,34963,2618,24295,2113,8058,1087,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,948891,9420,15588,2080,15156,2441,27411,2378,31066,2415,35655,2395,82171,3791,113366,4741,187989,6009,146500,5731,166732,6375,127257,4399,604314,9054,32209,2855,41893,3374,48218,3682,47915,4067,46979,3768,82908,5131,97386,5000,103321,5623,49847,3510,36362,2953,17276,2137,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,3405756,16407,54711,3618,56727,3446,98939,3983,125943,4445,132431,4202,284434,7224,426590,9359,664983,10800,514676,10815,580832,7776,465490,8009,1550281,14088,93232,5274,125261,4938,143444,5725,133714,6024,117588,5838,206567,6529,230961,7028,247278,7734,121478,5439,86449,4122,44309,3418,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,240618,5236,3139,847,3169,733,4617,1123,6551,992,5929,903,15942,1881,26988,2209,39700,2871,38508,2779,51630,2982,44445,2761,166866,5651,12815,1879,13558,1951,18116,2410,12228,1732,13020,2161,19951,2110,22340,2577,27709,2532,14904,2030,8781,1525,3444,837,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,1265627,11974,32487,2962,32141,2716,58188,3345,53131,3195,62914,3641,124113,4976,180448,6908,256056,8316,178677,6592,173761,5927,113711,4753,592141,11341,42752,3300,44939,3740,57822,4226,54036,4340,50662,3878,84099,4497,90523,4778,91604,5577,37856,2918,25848,3007,12000,1857,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,231452,4098,2925,633,3839,780,6903,1155,7132,1138,8298,1111,19563,1654,30385,2736,50196,2824,41865,2438,37770,2377,22576,1486,107985,3840,5920,1160,7891,1292,11862,2016,8555,1531,10489,1728,16343,2014,20051,2021,16697,1880,6280,1075,2823,732,1074,434,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,1665498,14709,33574,2699,37162,2698,65267,4000,75962,4303,78852,3413,165962,5729,238176,7128,338396,8968,227320,6928,238219,6019,166608,5966,864762,12955,60656,4581,71747,3781,86556,5271,72158,4222,78049,4272,122340,5149,137588,5777,130068,5854,54713,4406,34224,3289,16663,1704,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9421412,21122,5752826,28478,104490,5324,104156,4381,180436,7100,199812,7721,223952,7716,446534,8681,678511,14465,1048310,16736,795289,12944,1027842,16203,943494,13692,3668586,28117,194963,8222,218038,7249,258383,9665,268064,9980,279914,9711,503234,12558,593581,12224,645289,14048,332113,12105,245359,9047,129648,6684,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,930980,5092,641215,6863,8457,1314,6916,974,11538,1515,15202,1531,17970,1837,42207,2551,75008,4020,136262,4923,114830,4067,124343,4615,88482,3860,289765,7493,13006,2026,13103,1889,21471,2469,17541,1989,21108,2173,42105,3530,51638,3876,57846,3794,24812,2458,18811,2503,8324,1710,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,254865,3016,180212,3547,2061,479,2751,612,6634,1011,6453,1039,7474,1028,13789,1353,22122,1720,35553,2016,29740,1670,32733,1583,20902,1616,74653,3011,2755,780,4859,1097,6828,1217,7423,1245,6703,1178,9569,1663,11332,1225,13669,1620,6529,1218,3111,639,1875,670,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3106895,11857,2019869,15507,30805,2646,28079,2507,51337,3046,58185,3261,64681,3895,129949,5562,210959,7149,348623,8728,281876,7571,387921,8638,427454,8063,1087026,12936,57497,3879,62697,4646,66608,4842,62655,4473,66033,4499,129059,5465,162208,7592,191910,6907,117188,5815,108653,5959,62518,3447,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
