GEO_ID,B14007A_001E,B14007A_001M,B14007A_002E,B14007A_002M,B14007A_003E,B14007A_003M,B14007A_004E,B14007A_004M,B14007A_005E,B14007A_005M,B14007A_006E,B14007A_006M,B14007A_007E,B14007A_007M,B14007A_008E,B14007A_008M,B14007A_009E,B14007A_009M,B14007A_010E,B14007A_010M,B14007A_011E,B14007A_011M,B14007A_012E,B14007A_012M,B14007A_013E,B14007A_013M,B14007A_014E,B14007A_014M,B14007A_015E,B14007A_015M,B14007A_016E,B14007A_016M,B14007A_017E,B14007A_017M,B14007A_018E,B14007A_018M,B14007A_019E,B14007A_019M,NAME,B14007A_001MA,B14007A_001EA,B14007A_002EA,B14007A_002MA,B14007A_003EA,B14007A_003MA,B14007A_004EA,B14007A_004MA,B14007A_005EA,B14007A_005MA,B14007A_006MA,B14007A_006EA,B14007A_007MA,B14007A_007EA,B14007A_008EA,B14007A_008MA,B14007A_009EA,B14007A_009MA,B14007A_010EA,B14007A_010MA,B14007A_011MA,B14007A_011EA,B14007A_012MA,B14007A_012EA,B14007A_013EA,B14007A_013MA,B14007A_014EA,B14007A_014MA,B14007A_015EA,B14007A_015MA,B14007A_016MA,B14007A_016EA,B14007A_017MA,B14007A_017EA,B14007A_018MA,B14007A_018EA,B14007A_019EA,B14007A_019MA,state
0400000US13,5875979,15777,1464182,15457,90807,5239,73020,4034,72853,4113,74229,4429,81549,4711,74761,4611,78192,4481,77509,3693,73502,4028,78733,4263,76745,3905,81737,4581,78761,4270,79649,5171,306904,10530,65231,4537,4411797,14868,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,360693,3951,67160,3597,4290,952,2698,777,2793,756,1871,567,3411,877,3545,825,3077,786,2506,790,3531,1013,2361,698,2658,744,2507,753,1448,518,2366,489,22372,2555,5726,1138,293533,3948,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1455201,5485,394805,5330,17350,1977,20839,2167,21492,2418,23164,2760,22644,2389,21855,2310,22503,2281,23616,2288,21000,2633,18971,2054,18655,2177,23467,1971,21152,2010,21874,2319,83273,4426,12950,1753,1060396,6767,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8943577,21953,2205035,13854,153912,5324,106426,4570,102711,4636,107255,4581,109721,4264,108894,5100,109930,4512,109520,5013,112398,4210,117929,5083,115128,4374,112395,4420,113455,3873,124525,4598,484723,9343,116113,5452,6738542,17169,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5367698,9920,1325494,11626,73541,4151,61489,3291,69461,3634,67861,3448,72247,4335,65548,3746,68970,4035,73572,3923,68849,4530,72936,3995,78147,4310,71015,3379,68534,3111,70213,3711,293310,8052,49801,4245,4042204,11745,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2726720,6488,694042,7327,47617,3154,34863,2248,32125,2799,36335,3041,38403,2808,33073,2523,34790,2511,36862,2989,33200,2243,33114,2325,34902,2179,36573,2692,36415,2257,30792,2071,163609,4531,31369,3041,2032678,7761,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2374707,8307,627750,7833,40693,2906,33508,2758,31850,2748,33150,2445,31126,2710,28595,2524,31650,2369,32209,2671,33035,2875,33575,2190,33924,2632,31726,2136,31262,2090,35636,2617,136475,5108,29336,2864,1746957,8356,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3734386,5441,881300,8172,47412,3613,43189,3138,43563,2613,45875,3039,48090,3255,45586,2812,45397,3056,46740,3188,47747,3605,51112,3193,47145,3633,49373,2838,48902,2872,48914,3278,184293,6121,37962,2481,2853086,8214,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2815092,8164,658386,9597,42482,3035,31658,2993,35748,2886,36134,2623,37947,3058,33586,2789,37453,2954,32471,2889,31032,2665,36232,2948,37630,3325,34527,2726,33505,2656,31892,2919,137423,6467,28666,3383,2156706,9077,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1224951,2333,263651,4521,12098,1798,12644,1757,11122,1456,11070,1416,14686,1772,13349,1341,11846,1560,14288,1465,13973,1902,13939,1985,14722,1970,15648,1548,13697,1404,15986,1566,62663,3929,11920,1548,961300,4838,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3290958,10049,793715,9678,51930,2936,34786,3345,37945,2711,36566,2695,33941,2308,37933,2671,40157,2855,37266,3010,37895,2914,34729,2981,39924,2694,38456,2628,40206,2486,41512,2906,189693,6404,60776,4015,2497243,11284,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5220927,12790,1257724,10898,81097,4029,52363,3432,52812,3576,54553,3419,54536,3527,56995,3754,53964,2850,58541,3793,58878,3524,60988,3543,57379,3438,62391,3530,64987,3521,66802,3678,325440,8328,95998,4852,3963203,13298,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7562334,8360,1830421,10676,100089,4473,82676,3925,84881,3606,88194,4064,88966,4030,88976,4184,93684,4668,89628,4140,91817,3727,92818,4708,100453,3734,101161,3634,98118,3792,94500,3915,448227,9358,86233,4331,5731913,13032,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4461410,8254,1060706,8438,71891,3653,51393,2372,50600,2612,52594,3023,55493,2800,50870,2895,57222,3195,51555,2634,54460,2490,56827,3183,56058,2539,55052,2683,53396,2807,61463,2832,230710,6039,51122,2964,3400704,8982,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1704047,4801,412395,6794,22471,2253,24185,2514,24709,2581,18341,1950,23792,2735,21325,2612,20324,2234,22592,2461,21582,2394,20306,2970,19314,2309,20733,2067,21681,2111,22206,2584,92383,4947,16451,2354,1291652,7180,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4839774,7608,1169690,9394,70951,3631,62984,3564,57403,3213,57087,3324,63376,3611,59580,3391,61199,3172,59188,3638,55392,2965,61957,3235,59707,3114,64526,3079,58492,2601,60600,3872,261732,7826,55516,3793,3670084,9653,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,887308,2625,197110,3912,9911,1387,10721,1378,10766,1646,9468,1484,10643,1147,10327,1406,9696,1274,11026,1242,10101,1267,9829,1378,11789,1331,10653,1221,9275,1296,10237,1504,43989,3080,8679,1691,690198,3962,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1608001,6308,421608,6055,28432,2167,21965,1690,21287,2029,20858,1753,19152,1874,22282,2031,20866,1807,22299,1852,21660,1876,23220,1968,20320,1956,21295,1637,22441,1563,23020,1875,88607,4245,23904,2508,1186393,7492,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1887925,14997,427600,9168,18922,2125,26267,2697,22000,2458,21001,2231,25352,2940,24336,2121,22217,2370,23500,2406,22156,2087,21122,2579,24299,2368,25262,2173,20318,1734,23054,2187,88402,4874,19392,2133,1460325,10389,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1211109,2978,280434,5061,15788,1816,13393,1933,10106,1238,12909,1915,14048,1649,11327,1649,14597,1812,14764,1609,13527,1617,14967,2061,13583,1726,16039,1725,17242,1592,15671,1745,68211,3548,14262,1892,930675,4989,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5874022,20360,1406172,12014,105017,4376,68386,4041,65397,4411,68248,3796,73172,4025,70013,3689,70449,3268,71545,3904,70423,4037,73177,4660,75041,4081,73930,3518,78654,3688,83366,4297,290142,7319,69212,4100,4467850,17321,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1475925,13802,374825,9321,22308,2706,17309,2431,20035,2234,19723,2524,20395,2280,17858,2209,20319,2353,19851,2085,17921,2466,18355,2231,18609,1993,19027,2024,17308,1875,21401,2363,86711,5115,17695,2265,1101100,10522,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12236002,29728,2825510,16775,178987,6346,127929,4768,133760,5479,134439,5779,140198,5813,130903,5552,134521,5602,140010,5661,130107,4511,132674,5566,140491,5643,149309,5351,144259,4861,144116,4877,683309,10300,180498,7291,9410492,24610,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6711708,15172,1572745,14755,79675,4218,76920,4704,77278,4333,82780,5172,82344,4300,74922,3928,77159,3976,80725,4217,81646,3521,87165,4463,88478,4399,86664,4019,76279,3508,83868,5170,368943,9148,67899,4132,5138963,14924,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,639343,2334,154531,3234,8646,1146,8119,1190,8273,1121,6957,1010,8720,1146,6830,1045,6402,1008,7081,1153,7660,977,6858,1170,8114,1105,7028,995,6972,1054,7134,1305,43528,2433,6209,1071,484812,3193,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9216879,10519,2192846,14416,129195,5798,99384,4204,102631,4365,110933,4408,106158,4825,116888,4606,117406,4324,116447,4446,115345,5013,115096,5165,116225,4370,122260,4209,118512,4597,118810,4484,480937,9116,106619,5641,7024033,16007,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2740859,7175,660954,7409,47884,2503,36356,2294,34233,2277,33973,2612,35900,2595,31090,1848,34465,2234,35185,2070,33352,2233,34218,2132,35192,1938,34566,2230,32633,2111,30294,2133,142795,5156,28818,1971,2079905,7616,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3327527,10025,756127,11277,46241,3244,36718,2980,36755,3022,38525,3554,40179,3440,40342,2838,37612,2939,38233,3013,36406,3134,35063,2650,42088,3069,36986,2839,41304,2575,40221,2959,170581,6477,38873,3571,2571400,9867,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10079695,13739,2230539,12354,132290,5042,102313,4720,106308,4508,113475,4697,109411,4140,115899,5480,111035,4796,110990,4731,106571,4599,116696,4517,119332,4988,119155,3444,114270,4055,121258,4395,512837,9333,118699,5271,7849156,14761,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,825643,5704,191601,4613,10010,1665,8876,1694,8350,1470,8102,1198,7622,1183,9961,1542,6326,1220,8775,1275,8667,1084,7498,1240,7385,1298,9275,1134,7911,1168,9196,1656,60383,3444,13264,2527,634042,5502,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3191387,7992,721336,8153,35141,3177,42028,3371,34420,2928,37052,3474,37813,2904,36063,3050,34757,2816,37279,3263,38858,3298,37896,3220,37209,3083,38260,2789,38288,3010,38117,3335,164743,5816,33412,3229,2470051,8742,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,700536,2762,166401,2802,10424,1258,9285,1331,7528,925,10032,1397,8632,1066,9825,1356,8413,1166,8816,1174,6743,1043,7533,948,9035,1131,8659,975,8908,885,7300,1205,37034,2118,8234,1233,534135,3074,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4958867,9959,1129278,10531,59688,3836,52865,3715,63781,3875,56862,3380,62070,4038,58267,3610,55478,2987,61518,4204,64397,4530,62384,3814,56974,3184,62053,3358,59468,3360,63961,3725,243132,7154,46380,3699,3829589,11818,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19736485,36704,5417332,27675,322876,10269,301231,10327,315456,9567,309010,8778,306296,10661,294634,8859,291411,8581,290560,9596,286287,7974,293784,8563,306749,9309,284838,7825,273530,8768,286299,8869,1062099,18301,192272,8100,14319153,35156,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2486311,11420,816840,8858,50941,3029,41165,2878,44664,3447,41520,2959,45645,2689,44529,3178,42659,2925,45131,2934,45187,3309,41285,2474,42123,2966,41872,2744,42416,2335,43190,3175,178921,5582,25592,2300,1669471,10632,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,576814,1749,136563,2576,7450,1141,5202,967,5240,1085,6193,1278,6047,892,5800,1049,5612,964,6362,1036,7154,1148,6225,1070,6798,883,6862,849,6920,857,7998,1225,37991,2100,8709,1425,440251,2926,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5531981,13852,1338115,10464,81275,3917,67363,4104,60395,3896,63411,3599,66572,3921,67056,3328,65784,4194,65103,3889,63883,3545,62730,3562,69604,3851,68659,3650,63253,3094,66662,4157,317993,7701,88372,3844,4193866,13226,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5334299,12762,1207739,12932,73928,4171,66360,4209,60657,3636,61546,4131,65809,3255,57186,3472,57198,3765,64149,3575,58245,4203,61945,3626,63858,4082,64769,3241,59401,3070,70874,4473,260200,8020,61614,4942,4126560,14009,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1667409,3848,358274,5039,18297,2238,19253,2427,19719,1995,18640,1834,16955,1658,19899,2328,19767,1892,21273,2239,17467,1749,21252,2065,19377,1776,19222,1725,19626,1799,18130,1953,74396,5063,15001,2141,1309135,5952,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4812817,9820,1145477,7281,62508,2949,59506,3033,55590,2809,58058,3496,56945,2700,57786,2574,56524,2587,57215,2943,57538,2716,57823,3240,56796,3175,63505,2767,60300,2407,59473,2983,278846,5404,47064,2746,3667340,9205,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,518349,4007,130013,4330,8928,1334,6189,1419,7022,1431,6031,1189,6869,1063,6720,1192,6742,1199,6306,1289,7615,1360,7652,1522,6547,1023,5627,981,6112,1014,7971,1595,27154,1986,6528,1412,388336,4207,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2288453,19705,600847,11716,37409,3461,27295,2737,29984,3070,27618,2844,25857,2567,28592,2948,28022,3410,28587,2738,33192,2951,26972,2940,34321,3013,27726,2543,30834,3005,33326,3140,154227,6111,26885,3232,1687606,14813,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
