GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001EA,C25122_001MA,C25122_002EA,C25122_002MA,C25122_003MA,C25122_003EA,C25122_004MA,C25122_004EA,C25122_005MA,C25122_005EA,C25122_006MA,C25122_006EA,C25122_007MA,C25122_007EA,C25122_008MA,C25122_008EA,C25122_009EA,C25122_009MA,C25122_010MA,C25122_010EA,C25122_011EA,C25122_011MA,C25122_012EA,C25122_012MA,C25122_013EA,C25122_013MA,C25122_014EA,C25122_014MA,C25122_015EA,C25122_015MA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018MA,C25122_018EA,C25122_019MA,C25122_019EA,C25122_020MA,C25122_020EA,C25122_021MA,C25122_021EA,C25122_022MA,C25122_022EA,C25122_023EA,C25122_023MA,C25122_024EA,C25122_024MA,C25122_025MA,C25122_025EA,C25122_026EA,C25122_026MA,C25122_027MA,C25122_027EA,C25122_028MA,C25122_028EA,C25122_029MA,C25122_029EA,C25122_030MA,C25122_030EA,C25122_031MA,C25122_031EA,state
0400000US13,1395241,15955,198070,7868,52200,3753,90538,5642,34490,3163,20842,2395,223565,7594,43253,3189,118489,6356,44711,3651,17112,2298,299812,9360,20690,2445,176191,6802,88465,5582,14466,1891,216709,7355,8564,1707,124728,6194,76097,5084,7320,1579,232166,8495,4519,1136,104440,5753,113524,6016,9683,1596,224919,8601,2187,642,50988,4628,163701,7142,8043,1720,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,193501,4944,15238,1595,4198,886,3326,802,6531,1164,1183,559,18250,2107,3377,828,5809,1130,7516,1244,1548,580,27457,2483,1665,676,5935,1075,18237,1848,1620,569,27478,2692,530,304,3991,932,21436,2466,1521,477,41120,3319,243,151,5557,1062,33570,3076,1750,513,63958,3179,356,223,4483,1156,55101,3057,4018,967,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,185463,6126,24368,2908,7297,1642,11444,1866,2957,980,2670,766,35374,3344,8388,1777,21652,2642,3438,1632,1896,662,45245,3766,5073,1186,31360,2882,5114,1494,3698,1022,29260,2404,2992,912,18795,2062,6037,1423,1436,616,29334,3217,1446,661,15529,2300,10580,1790,1779,645,21882,2335,455,242,7746,1297,11854,2094,1827,749,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1664882,16458,236151,7644,69947,3803,93709,5018,57837,4163,14658,1907,256568,7312,60260,3675,130608,5390,53421,4061,12279,2066,332255,9854,27929,2510,193895,7728,97086,5202,13345,1947,245313,8070,12095,1570,129513,5730,94729,4544,8976,1435,266658,6603,7738,1235,105601,4955,143124,5037,10195,1244,327937,9433,4451,951,68476,4147,242563,8257,12447,1934,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,800263,10613,117125,4906,35120,2689,57860,4153,15839,1842,8306,1545,150493,5938,40852,3278,87539,5537,13772,2005,8330,1447,192712,6022,18554,2027,134254,4774,29708,3055,10196,1687,131502,5824,9470,1540,91754,4795,24123,2673,6155,1157,121076,5951,4599,1046,73072,4382,36243,3699,7162,1083,87355,4526,2666,779,38957,3005,42213,3329,3519,776,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,365769,7852,48277,3407,16950,1718,23484,2656,4973,1539,2870,707,69767,3583,23437,2071,33926,3240,8026,1676,4378,1181,82933,5286,15099,1898,53833,3738,10067,1986,3934,771,57580,3461,5694,1228,38383,2849,9755,1721,3748,918,60906,3717,4058,887,37290,2960,15033,2041,4525,915,46306,3468,2686,909,22212,2282,16597,2097,4811,926,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,373246,7105,49058,3330,17498,1972,21436,2441,5954,1581,4170,912,61780,4052,20456,2188,31084,2962,6359,1419,3881,816,80958,4429,10561,1446,54433,3960,12055,1510,3909,745,64991,3931,4691,953,41387,3587,16018,2053,2895,718,63203,3872,3282,764,35324,2835,20553,2556,4044,801,53256,3856,1687,503,17828,2318,31415,2565,2326,562,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,577915,9596,98464,4817,39835,3928,37893,3388,7839,1530,12897,1582,112900,4815,34101,2669,58622,3586,7836,1467,12341,1689,129085,5567,20600,2131,85323,3909,13303,1974,9859,1436,89321,5539,7920,1281,58383,4292,14846,2073,8172,1706,86912,5462,4815,1369,51755,4230,23939,2450,6403,1378,61233,4652,2671,820,25230,3205,29445,2714,3887,871,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,615614,11160,115476,5971,36640,3376,45279,3806,15619,2167,17938,2441,120531,5564,27102,2827,64291,4835,15704,2309,13434,2148,136586,5539,14783,2159,80057,4110,26025,2340,15721,2331,83678,4263,4378,1096,46893,3528,23740,2409,8667,1190,81023,4895,4333,1282,40917,3609,28075,2802,7698,1426,78320,4492,2194,713,23212,2611,44886,3671,8028,1626,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,158125,4266,23331,2660,9925,1584,8904,1483,2818,808,1684,482,36843,2796,14621,1898,14969,1921,4390,1111,2863,662,35579,2888,3020,815,24011,2549,6343,1226,2205,612,21356,1893,920,365,12710,1711,5545,1081,2181,657,22526,2512,565,297,11512,1788,8946,1683,1503,462,18490,2142,644,468,4774,1178,11737,1612,1335,522,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,741775,10581,71326,4700,20651,2436,18447,2295,27273,3196,4955,1097,85321,5107,21017,2386,27557,2587,33384,3488,3363,988,119006,5896,8375,1358,43562,3569,62012,4303,5057,1282,109796,5979,2273,758,22945,2400,80954,5030,3624,787,148864,6275,2141,933,22060,2364,119954,5835,4709,1368,207462,6853,2029,789,13824,1983,184678,6429,6931,1317,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,979998,12799,118406,5633,42273,3081,25485,2311,44881,3769,5767,1256,162871,6422,65612,3813,46968,3791,43921,3051,6370,1197,167370,6202,17306,2056,65280,4010,78522,4899,6262,1044,124389,4753,5595,1319,37289,3573,75591,4175,5914,1378,157882,5726,3785,935,35245,3016,113903,5425,4949,961,249080,7754,3667,967,22786,2135,214392,7517,8235,1498,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1141315,12832,184820,6149,55566,3244,89226,3631,26053,2518,13975,1723,211457,6259,50378,2913,119305,5248,30238,2592,11536,1482,253945,7061,25228,2694,164294,5989,51549,3637,12874,1626,170888,6462,7752,1219,107745,5133,46885,3584,8506,1330,176167,6989,5327,1196,96344,4348,67795,4356,6701,1003,144038,5230,3912,922,50845,3481,81305,3924,7976,1377,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,623989,9511,69214,4412,25293,2390,29660,2801,11181,1462,3080,557,106994,4777,34628,2704,49095,3004,18827,2356,4444,644,131225,5885,15906,1892,74276,4483,35045,3317,5998,1037,102936,4119,6044,1009,57181,3348,35858,3163,3853,771,106846,5234,3851,860,43262,3115,55244,3384,4489,727,106774,4627,1597,428,23693,2240,77234,3885,4250,627,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,360168,8053,75685,4686,24677,2334,34040,3510,6286,1574,10682,1826,75040,3847,20745,2189,38018,3212,5078,1163,11199,1536,77580,4649,10226,1752,47084,3939,10016,1851,10254,1729,52268,4404,3909,988,30953,3628,10679,2022,6727,1288,45468,3336,1888,705,24921,2657,13637,1964,5022,978,34127,3279,555,361,13719,1950,16819,2376,3034,926,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,804043,12651,114452,5110,36667,3002,53876,3664,13056,2137,10853,1583,150192,6030,45102,2819,80877,3966,15809,2008,8404,1278,183641,7420,23435,2057,122397,6520,26340,3254,11469,1700,129842,5663,8433,1494,87437,4928,26842,3082,7130,1270,125230,6436,5931,1344,72041,5395,41661,3138,5597,1053,100686,5054,3009,728,38043,3292,53826,3427,5808,1151,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,138314,4472,18284,1742,7064,1244,7906,1458,1168,573,2146,619,24697,2092,7698,1213,12854,1641,2105,830,2040,575,32665,2820,5655,1175,19294,2266,4984,1242,2732,659,22769,2144,2865,685,12143,1867,5917,1014,1844,483,21403,2515,1525,609,11062,1819,7049,1353,1767,449,18496,1965,626,235,6461,1256,9184,1389,2225,602,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,253765,4887,29080,2771,10169,1521,14193,2048,1905,628,2813,725,43363,3056,14748,1649,21143,2012,5327,1128,2145,513,61877,3531,8817,1185,39121,2963,10662,1425,3277,641,41951,2911,3904,764,27816,2491,7905,1428,2326,636,42943,3233,2169,562,25167,2566,12761,1744,2846,740,34551,2572,1623,508,13855,1658,16989,2093,2084,532,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,479105,8502,49117,3413,6316,1328,25505,2304,14077,1895,3219,984,65435,3399,7067,1407,40585,2924,15423,1814,2360,696,106084,5262,4032,799,67638,4508,32173,2949,2241,576,80566,3908,1520,583,42788,3428,34214,2797,2044,607,84056,4768,914,458,29685,2832,51186,3918,2271,654,93847,4761,1179,519,15954,2109,74216,4564,2498,736,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,150876,5392,13010,2091,3618,992,5212,1251,3786,989,394,319,22653,2263,6863,1524,9762,1483,4615,1159,1413,446,29431,2688,2288,680,15911,2305,9800,1659,1432,482,23732,2628,930,514,12167,1937,10112,1619,523,254,29723,2936,359,299,8108,1437,20158,2402,1098,502,32327,3199,136,164,4621,1169,26032,3104,1538,551,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1178929,11453,132470,5792,36361,2983,32774,3114,56625,3692,6710,1287,158212,5710,37608,3077,45055,3073,68695,4142,6854,1276,215765,8261,10737,1701,75662,4539,121895,5749,7471,1600,162716,7379,2785,741,41803,3447,111715,6045,6413,1307,200485,7053,2650,784,34103,3164,156184,6132,7548,1560,309281,8278,2296,763,25277,2190,272075,8080,9633,1631,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,247954,6175,41070,3239,13747,1974,19847,2114,3604,982,3872,902,48800,3797,12285,1813,25203,2809,6821,1486,4491,921,51871,4350,4824,993,32722,3345,10469,1809,3856,963,40117,3851,2674,758,22723,2983,12203,1766,2517,774,34471,3220,1647,567,16792,1985,14055,2040,1977,704,31625,2574,520,262,8729,1633,20701,1976,1675,557,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3394792,20532,457053,11610,144145,7604,131108,6021,159308,7105,22492,2334,518755,10405,134950,5453,177862,7204,187561,7520,18382,1946,584293,11676,54540,3784,222903,7361,283490,8624,23360,2130,435593,11701,20116,2554,146013,5932,250874,8212,18590,2065,528287,12960,14524,2105,119861,6285,374921,9813,18981,2101,870811,15364,14185,2046,94799,5663,735263,13196,26564,2808,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1388604,15481,183925,7309,53713,3850,86050,4277,22161,2959,22001,2614,260535,7902,60721,4235,147254,6219,29603,2662,22957,2459,317754,10312,27489,2875,211545,10086,59568,4831,19152,2016,225124,8272,11281,1857,136012,6523,64334,4668,13497,1976,208553,8030,6708,1546,102915,5412,87640,4992,11290,1873,192713,7460,3388,1179,50596,3901,129695,5917,9034,1491,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,120133,4378,11876,1402,4360,865,5175,1021,1498,596,843,330,18421,2195,6380,1264,8479,1682,2813,853,749,248,24289,2634,3988,933,14635,1806,4176,1338,1490,425,21103,2435,1663,638,13475,2084,4552,1133,1413,436,17953,2041,1180,377,9246,1569,5970,1387,1557,382,26491,3122,995,427,11780,2087,12166,2149,1550,482,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1593562,15621,256846,8138,96200,5793,121422,5206,20813,2516,18411,2153,298527,7960,86170,4663,170860,5802,26900,3035,14597,1667,358017,9786,39581,2921,250004,8106,50113,3564,18319,2084,235353,8203,15984,2007,160097,6905,48011,3958,11261,1538,245058,8927,10263,1295,144388,6342,81222,5675,9185,1246,199761,6942,4395,1032,80476,4981,105814,4627,9076,1283,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,508093,7135,70997,3211,22401,2024,33230,2426,6383,1194,8983,1093,90252,3893,23156,1601,50679,3092,7040,1063,9377,1159,115601,4758,15328,1755,73995,4036,16422,1865,9856,1171,81673,3963,5497,967,53191,3410,15727,1842,7258,1026,82254,3833,4237,726,48345,2947,24161,2458,5511,807,67316,3642,2345,769,26155,2293,33467,2631,5349,863,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,604314,9054,74102,4702,18687,2681,36223,3257,13684,2243,5508,1071,96133,5219,20249,2158,50108,4238,20923,2533,4853,956,129887,6477,6973,1215,74159,4906,43320,3886,5435,1149,97386,5000,3351,893,50961,3962,39906,3025,3168,777,103321,5623,1941,646,38816,3152,58359,4149,4205,1096,103485,4227,1270,599,23622,2536,74917,4018,3676,919,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
