GEO_ID,B20003_001E,B20003_001M,B20003_002E,B20003_002M,B20003_003E,B20003_003M,B20003_004E,B20003_004M,B20003_005E,B20003_005M,B20003_006E,B20003_006M,B20003_007E,B20003_007M,NAME,B20003_001EA,B20003_001MA,B20003_002MA,B20003_002EA,B20003_003EA,B20003_003MA,B20003_004MA,B20003_004EA,B20003_005EA,B20003_005MA,B20003_006EA,B20003_006MA,B20003_007EA,B20003_007MA,state
0400000US28,48312721400,907864384,29736411500,679703737,25716314500,651094920,4020097000,313473140,18576309800,575971599,15091272300,528947659,3485037500,195206113,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,129196782200,1364988621,79325894200,1043978333,69667000500,1061418171,9658893700,397148032,49870888000,825309476,40502253800,817156863,9368634300,361946788,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21268847600,556025440,13610642600,478498011,11476502100,480179153,2134140500,180120634,7658205000,250839722,5873920300,264065168,1784284700,128754380,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,44027733200,756157313,27872309200,660894498,24874101000,660359365,2998208200,229985618,16155424000,346429666,12798748200,317031478,3356675800,197016515,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,60736099400,1080098106,37351339100,839265121,30784792800,760546089,6566546300,464786477,23384760300,540505599,17974192900,487232664,5410567500,340945869,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,38528526000,849159389,24281088600,693835055,21391128400,689985347,2889960100,191253177,14247437500,402296394,11033865500,408527208,3213572000,178016450,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,275233511900,2359094060,173843614900,2032852268,155371642600,2027209048,18471972300,508147619,101389897000,1286024191,80659340200,1331004042,20730556800,526296599,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,37370798200,894553687,22998348000,662161447,19600017300,582525931,3398330600,375250306,14372450200,457454777,11481081700,475893154,2891368600,127461976,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,549119264100,4255610216,331266569500,3562026024,288298050100,3543209097,42968519400,1293757012,217852694600,2313613731,174801417000,2253934611,43051277600,872773941,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,208820863600,2169886131,128833755000,1903535644,112393243900,1778020981,16440511200,808312850,79987108600,1021797813,63589360200,997419040,16397748400,526885484,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,20494002500,517389226,14094843400,480020984,12015615800,438917911,2079227600,256189906,6399159100,177143756,4773134100,200771256,1626024900,141943259,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,252551753500,1989368755,157839476300,1699752731,138878724900,1688444918,18960751400,522535991,94712277200,964762649,74741776100,929214173,19970501100,444548531,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,78227995200,920825729,51141565700,877686046,45091788000,834200449,6049777700,318659840,27086429500,421245306,22000403700,401983166,5086025800,176538215,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,87645848100,1246515434,54371337300,1011170029,45054752900,1001562153,9316584400,671199891,33274510800,539446068,24528451500,470705768,8746059200,405720359,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,303955068200,2205765111,189535776100,1835079961,165619294900,1652776377,23916481200,707251493,114419292100,1101151113,91127326800,1115287710,23291965300,407966210,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26279420000,664971290,15652461800,554612545,13464459800,580308116,2188002000,237224410,10626958100,306632946,8108592900,322230323,2518365200,186763783,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,93114873900,1270783818,57127496700,954100801,49787803200,855198471,7339693500,427484155,35987377200,648569349,28905131100,622181729,7082246100,265174765,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,18509728500,436516197,11875478400,377045395,10418170700,400265643,1457307700,133968770,6634250100,200467452,5347121000,192980155,1287129200,91251476,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,133164911200,1575538246,82852642900,1241572232,72414901800,1186668483,10437741100,467339815,50312268300,836382571,40224923800,833201261,10087344500,400446083,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,643393485200,3693701327,419365806000,3365374211,369722558900,3304026335,49643247200,1146213832,224027679100,2037718874,183898877700,1958353626,40128801500,807805379,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,64121361800,992114286,44413748800,860096241,38533652200,838731398,5880096600,346276510,19707613000,433501564,14831726600,399421196,4875886500,243632651,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,14795268500,405312491,8789844500,341375695,7475689000,333060040,1314155600,110517080,6005424000,205519047,4583556100,191967022,1421867900,112265933,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,233427201100,1878918306,144018936100,1599720328,128417275800,1564162136,15601660300,569708473,89408265000,1025432097,73285625600,986792837,16122639400,438602859,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,190972362100,2063786591,122495302300,1869864756,105953181000,1779420224,16542121300,661340091,68477059900,862104182,52868312700,893030021,15608747100,464004195,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31155926400,589049257,19703388800,454571755,16890004200,426514786,2813384700,202260455,11452537600,318289913,9099343500,296950077,2353194100,127419383,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,134015601000,1134397511,82612893000,777045378,72131271600,768454376,10481621400,374068252,51402708000,651427457,39908402000,650408810,11494306000,286487876,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,14570060200,515223654,9931520900,421672339,8609256600,415433770,1322264300,168609816,4638539200,253688289,3588385500,222971477,1050153700,130738999,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,27068246800,668174463,15156047100,523446720,12579528500,516874049,2576518600,216558978,11912199700,371026399,9554093700,343149476,2358106000,222417374,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
